adjmatrix_key,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,educ,villagenative,workflag,savings,electioncard,rationcard,mothertongue_2,Y,Z
38,1,45,1,4,0,0,0,0,0,0,9,1,1,2,1,1,2,0,1
39,2,35,1,3,0,0,0,0,0,0,16,2,2,2,1,1,2,1,0
41,3,32,1,4,0,0,0,0,0,0,10,1,1,2,1,1,2,0,1
42,3,27,1,3,0,0,0,0,0,0,7,2,1,2,1,1,2,0,0
45,1,44,1,3,0,0,0,0,0,0,16,1,1,1,1,1,2,0,1
46,2,35,1,3,0,0,0,0,0,0,3,2,1,1,1,1,2,1,0
51,1,35,1,3,0,0,0,0,0,0,7,1,1,2,1,3,2,0,1
52,2,29,1,4,0,0,0,0,0,0,10,2,2,2,1,1,2,0,0
73,1,35,1,3,0,0,0,0,0,0,9,1,1,2,1,1,2,0,1
74,2,28,1,3,0,0,0,0,0,0,16,2,2,2,1,1,2,0,0
101,1,60,1,4,0,0,0,0,0,0,7,1,1,1,1,1,2,0,0
102,1,40,1,4,0,0,0,0,0,0,12,1,1,1,1,1,2,0,1
103,3,30,1,4,0,0,0,0,0,0,8,2,2,2,1,1,2,0,0
106,3,48,1,4,0,0,0,0,0,0,4,1,1,2,1,1,2,0,1
107,3,38,1,4,0,0,0,0,0,0,7,2,1,2,1,1,2,0,0
109,1,56,1,4,0,0,1,0,0,1,10,1,1,1,1,1,2,0,1
110,2,40,1,4,0,0,0,0,0,0,4,2,2,1,1,1,2,0,0
118,1,50,1,3,0,0,0,0,0,0,10,1,2,1,1,1,2,0,1
119,2,45,1,4,0,0,0,0,0,0,16,2,2,2,3,1,2,1,0
120,3,30,1,4,0,0,0,0,0,0,10,1,1,2,1,1,2,0,1
121,3,25,1,3,0,0,1,0,0,0,9,2,2,2,3,1,2,0,0
126,1,61,1,3,1,0,0,0,0,0,10,1,2,1,1,1,6,0,1
127,2,50,1,3,1,0,0,0,0,0,2,2,2,1,1,1,6,1,0
129,3,35,1,3,1,0,0,0,0,0,10,1,1,2,1,1,6,0,1
130,3,26,1,3,1,0,0,0,0,0,9,2,1,2,1,1,6,0,0
133,3,32,1,3,1,0,0,0,0,0,6,1,2,2,1,1,6,1,0
137,1,60,1,4,0,0,0,0,0,0,4,2,1,2,1,1,2,1,0
138,3,35,1,3,0,0,0,0,0,0,10,1,1,2,1,1,2,0,1
139,3,22,1,3,0,0,0,0,0,0,2,2,2,2,1,1,2,0,0
162,1,50,1,3,0,0,0,0,0,0,3,1,2,2,1,1,2,0,1
171,1,44,1,3,0,0,1,1,0,1,14,1,1,1,1,1,2,0,1
172,2,39,1,3,0,0,0,0,0,0,10,1,2,1,1,1,2,1,0
173,3,18,1,3,0,0,0,0,0,1,14,1,2,1,3,1,2,0,0
182,1,55,1,3,0,0,0,0,0,0,8,1,1,2,1,1,2,0,1
183,2,42,1,3,0,0,0,0,0,0,4,2,1,2,1,1,2,1,0
184,3,30,1,4,0,0,0,0,0,0,10,1,1,2,1,1,2,0,0
188,1,35,1,3,0,0,0,0,0,0,12,2,1,1,3,1,2,0,1
189,2,20,1,3,0,0,0,0,0,0,9,2,2,2,3,1,2,0,0
191,1,55,1,4,0,0,0,0,0,0,16,1,1,1,1,1,2,0,1
192,2,50,1,4,0,0,0,0,0,0,16,2,1,2,1,1,2,0,0
193,3,28,1,3,0,0,0,0,0,0,7,1,1,2,1,1,2,0,1
194,3,19,1,3,0,0,0,0,0,0,7,2,2,2,3,1,2,0,0
196,1,56,1,3,0,0,0,0,0,0,8,1,1,2,1,1,2,0,1
199,1,45,1,4,0,0,0,0,0,0,13,1,2,1,1,1,2,0,1
200,2,36,1,3,0,0,0,0,0,0,10,1,2,1,1,1,2,0,0
207,1,60,1,4,0,0,0,0,0,0,4,2,2,2,1,1,2,0,0
208,3,40,1,4,0,0,0,0,0,0,10,1,1,1,1,1,2,0,1
209,3,32,1,4,0,0,0,0,0,0,12,2,1,2,1,1,2,0,0
210,3,34,1,4,0,0,0,0,0,0,10,1,1,2,1,1,2,0,1
211,3,21,1,4,0,0,0,0,0,0,10,2,2,2,1,1,2,0,0
215,1,70,1,3,0,0,0,0,0,0,4,1,2,2,1,1,2,0,1
216,2,60,1,4,0,0,0,0,0,0,16,2,2,2,3,1,2,0,0
217,3,45,1,3,0,0,0,0,0,0,10,1,1,2,1,1,2,0,1
218,3,30,1,4,0,0,0,0,0,0,9,2,2,2,1,1,2,0,0
232,1,55,1,4,0,0,0,0,0,0,10,2,1,2,1,1,2,0,0
233,3,35,1,4,0,0,0,0,0,0,7,1,1,2,1,1,2,0,1
234,3,25,1,3,0,0,0,0,0,0,10,2,2,2,1,1,2,0,0
255,1,60,1,3,0,0,0,0,0,0,10,1,1,2,1,1,2,0,1
256,2,50,1,3,0,0,0,0,0,0,9,2,1,2,1,1,2,0,0
262,1,48,1,3,0,0,0,0,0,0,10,1,1,2,1,1,2,0,1
263,2,38,1,4,0,0,0,0,0,0,7,2,1,2,1,1,2,0,0
280,1,38,1,3,0,0,0,0,0,0,12,1,1,1,1,1,2,0,1
281,2,28,1,3,0,0,1,0,0,0,10,2,2,2,1,1,2,1,0
284,1,45,1,4,0,0,1,0,0,1,14,1,1,1,1,3,2,0,1
285,2,40,1,4,0,0,0,0,0,0,7,2,2,1,1,3,2,1,0
286,3,24,1,4,0,0,1,0,0,1,14,1,2,2,1,1,2,0,0
288,1,52,1,3,0,0,0,0,0,0,12,2,1,1,3,3,2,0,1
289,2,40,1,3,0,0,0,0,0,0,10,2,2,2,3,3,2,0,0
292,1,70,1,3,0,0,0,0,0,0,10,1,2,1,1,1,2,0,1
293,2,65,1,3,0,0,0,0,0,0,16,2,2,2,1,1,2,0,0
294,3,44,1,3,0,0,0,0,0,0,10,1,1,1,1,1,2,0,1
295,3,30,1,3,0,0,0,0,0,0,7,2,2,2,1,1,2,1,0
305,1,55,1,3,0,0,0,0,0,0,10,1,1,2,1,1,2,0,1
306,2,45,1,3,0,0,0,0,0,0,7,2,1,2,1,1,2,1,0
307,3,25,1,3,0,0,0,0,0,0,12,1,1,1,1,1,2,0,1
308,3,22,1,3,0,0,0,0,0,0,10,2,2,2,3,3,2,0,0
315,1,55,1,3,0,0,1,0,0,0,9,1,1,1,1,1,2,0,1
316,2,40,1,3,0,0,1,0,0,0,16,2,2,2,1,1,2,1,0
318,2,19,1,3,0,0,1,0,0,0,16,1,2,1,1,1,2,1,0
322,1,28,1,3,0,0,1,0,0,0,10,2,1,1,1,1,2,0,1
323,2,23,1,3,0,0,0,0,0,0,10,1,1,1,1,1,2,0,0
329,1,33,1,3,0,0,1,0,0,0,12,2,1,1,3,3,2,0,1
330,2,25,1,3,0,0,1,0,0,0,10,2,2,2,3,3,2,0,0
333,1,46,1,3,0,0,0,0,0,0,10,1,1,2,1,1,2,0,1
334,2,40,1,3,0,0,0,0,0,0,16,2,1,1,1,1,2,1,0
348,1,71,1,3,0,0,0,0,0,0,16,1,2,2,1,1,2,0,1
349,3,38,1,3,0,0,0,0,0,0,8,1,1,2,1,3,2,0,1
350,3,28,1,3,0,0,0,0,0,0,16,2,1,2,1,1,2,1,0
358,1,40,1,3,0,0,0,0,0,0,7,1,1,2,1,1,2,0,1
359,2,30,1,3,0,0,0,0,0,0,9,2,2,1,1,1,2,1,0
368,1,50,1,3,0,0,0,0,0,0,16,2,2,1,1,1,2,1,0
369,3,32,1,3,0,0,0,1,0,0,12,1,1,1,1,1,2,0,1
370,3,25,1,4,0,0,0,0,0,0,10,2,2,2,2,1,2,0,0
371,3,30,1,3,0,0,0,0,0,0,7,1,1,2,1,1,2,0,1
372,3,22,1,3,0,0,0,0,0,0,10,2,2,2,3,3,2,0,0
378,1,38,1,4,0,0,1,0,0,0,10,1,1,2,1,3,2,0,1
379,2,25,1,4,0,0,1,0,0,0,10,2,1,2,1,3,2,0,0
388,1,38,1,4,0,0,0,0,0,0,10,1,1,2,1,1,2,0,1
389,2,35,1,3,0,0,0,0,0,0,7,2,1,1,1,1,2,1,0
394,1,60,1,4,0,0,0,0,0,0,4,1,1,2,1,1,2,0,1
395,2,55,1,4,0,0,0,0,0,0,16,2,1,1,1,1,2,1,0
396,3,32,1,4,0,0,1,0,0,0,10,1,1,2,1,1,2,0,1
397,3,26,1,4,0,0,0,0,0,0,10,2,2,1,1,1,2,1,0
401,1,42,1,4,1,0,0,0,0,0,5,2,2,2,1,1,6,0,1
402,2,38,1,4,1,0,0,0,0,0,7,1,2,2,1,1,6,0,0
406,3,60,1,4,1,0,0,0,0,0,10,1,2,1,1,1,6,0,1
407,2,52,1,3,1,0,0,0,0,0,6,2,2,1,2,1,6,1,0
408,3,30,1,3,1,0,0,0,0,0,10,1,1,1,1,1,6,0,1
409,3,25,1,3,1,0,0,0,0,0,12,2,2,1,1,1,6,1,0
422,1,55,1,3,0,0,0,0,0,0,13,1,1,1,1,1,2,0,1
423,2,45,1,3,0,0,0,0,0,0,7,2,2,1,1,1,2,1,0
432,1,54,1,4,0,0,1,1,0,1,10,2,1,1,1,1,2,0,1
