adjmatrix_key,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,educ,villagenative,workflag,savings,electioncard,rationcard,mothertongue_2,Y,Z
12,1,68,1,1,1,0,0,1,1,0,16,1,2,2,3,1,5,0,1
13,3,32,1,1,0,1,1,0,1,0,8,1,1,2,1,1,2,0,1
16,3,25,1,1,1,0,1,0,0,0,10,1,1,2,1,1,5,0,1
17,3,20,1,1,1,0,1,0,0,0,5,2,2,1,1,1,5,1,0
28,2,45,1,1,1,0,1,0,0,0,16,1,1,1,1,1,5,1,0
33,1,50,1,1,0,1,1,1,0,0,16,1,1,2,1,1,2,0,1
34,2,40,1,1,0,1,1,0,0,0,16,2,1,2,1,1,2,0,0
38,1,80,1,1,1,0,0,0,0,0,16,1,2,1,1,3,5,1,0
39,1,50,1,1,1,0,1,0,0,0,16,1,1,2,1,1,5,0,1
40,2,45,1,1,1,0,0,0,0,0,16,2,1,1,1,1,5,1,0
41,3,18,1,1,1,0,1,0,0,1,14,1,2,2,3,1,5,0,0
51,1,40,1,1,1,0,1,0,0,0,16,1,2,2,1,1,5,0,1
52,2,30,1,1,0,1,1,0,0,0,3,2,1,1,1,1,2,1,0
54,3,20,1,1,1,0,1,0,0,0,4,1,1,2,1,1,5,0,0
55,1,50,1,1,1,0,1,1,0,0,16,1,1,2,1,1,5,0,1
56,2,45,1,1,1,0,1,0,0,0,16,2,1,1,1,1,5,1,0
69,1,38,1,1,0,1,1,0,1,0,9,1,1,1,1,1,2,0,1
70,2,25,1,1,0,0,1,0,0,0,7,2,2,2,1,1,2,0,0
87,1,43,1,1,1,0,1,0,1,0,16,1,1,2,1,1,5,0,1
88,2,38,1,1,1,0,1,0,0,0,2,2,1,2,1,1,5,0,0
89,3,22,1,1,1,1,1,1,0,0,10,1,1,2,1,1,2,0,1
90,3,20,1,1,0,1,0,0,0,0,10,2,2,2,3,1,2,0,0
91,3,35,1,1,1,0,1,0,0,0,16,1,1,1,3,3,5,0,1
105,1,48,1,1,1,0,1,0,0,0,4,1,2,1,1,1,5,1,0
106,3,30,1,1,1,0,1,0,0,0,8,1,1,1,1,1,5,0,1
107,3,25,1,1,1,0,1,0,0,0,8,1,2,2,1,1,5,0,0
108,1,45,1,1,1,0,1,0,0,0,16,2,2,1,1,1,5,1,1
110,3,25,1,1,0,0,1,0,0,0,16,1,1,2,3,3,5,0,0
112,1,50,1,1,1,0,1,0,0,0,5,1,1,2,1,1,5,0,1
113,2,45,1,1,1,0,1,0,0,0,16,1,1,2,1,1,5,0,0
140,1,40,1,1,1,0,1,0,0,0,16,1,1,2,1,1,5,0,1
141,2,35,1,1,1,0,0,0,0,0,16,2,1,2,1,1,5,0,0
154,1,38,1,1,1,0,1,1,1,0,6,1,1,1,1,1,5,0,1
155,2,32,1,1,1,0,1,0,0,0,16,2,2,1,1,1,5,1,0
159,3,27,1,1,1,0,1,1,0,0,5,1,1,2,1,3,5,0,1
160,3,25,1,1,1,0,1,0,0,0,9,2,2,1,1,1,5,1,0
166,1,60,1,1,1,0,1,0,1,0,16,1,2,1,1,1,5,0,1
167,2,52,1,1,1,0,1,0,0,0,16,2,2,2,1,1,5,0,0
168,3,36,1,1,1,0,1,1,1,0,10,1,1,1,1,1,5,0,1
169,3,30,1,1,1,0,1,0,0,0,16,2,2,2,3,1,5,0,0
173,3,25,1,1,1,0,1,0,0,0,5,1,1,2,1,3,5,0,1
174,3,20,1,1,1,0,1,0,0,0,10,2,2,2,1,1,5,0,0
179,1,32,1,1,1,0,1,1,1,0,3,1,1,2,1,1,5,0,1
180,2,23,1,1,1,0,1,0,0,0,5,2,2,2,1,1,5,0,0
183,1,35,1,1,1,0,0,0,0,0,16,1,1,2,3,2,6,0,0
184,3,19,1,1,0,0,0,0,0,0,10,1,1,2,3,2,6,0,1
195,1,21,1,1,1,0,1,0,0,0,7,2,1,2,3,3,5,0,1
197,3,45,1,1,1,0,0,0,0,0,16,2,2,2,1,3,5,0,0
198,1,40,2,3,1,0,1,1,0,0,4,1,1,2,1,1,7,0,1
199,2,35,2,3,1,0,0,1,0,0,16,1,1,2,1,1,7,0,0
200,3,18,2,3,1,0,0,1,0,0,8,1,2,2,3,1,7,0,0
205,1,28,2,3,1,0,1,0,0,0,2,2,1,2,1,1,7,0,1
206,2,25,2,3,0,0,0,0,0,0,3,1,2,2,1,1,7,0,0
220,1,40,2,3,1,0,1,1,0,0,5,1,1,2,1,1,7,0,1
221,2,35,2,3,0,0,0,0,0,0,4,2,2,2,3,1,7,0,0
232,1,55,2,3,1,0,1,0,0,0,16,1,1,2,1,1,7,0,1
233,2,50,2,3,0,0,0,0,0,0,16,2,1,1,1,1,7,0,0
253,1,56,1,3,1,0,1,1,0,0,8,1,1,1,1,1,7,0,1
254,2,48,2,3,1,0,0,0,0,0,5,2,2,2,1,1,7,0,0
255,3,26,2,3,1,0,1,0,0,0,10,1,1,1,3,1,7,0,1
256,3,22,2,3,0,0,1,0,0,0,7,2,2,2,1,1,7,0,0
258,1,49,2,3,1,0,1,0,0,0,16,1,1,2,3,1,7,0,1
259,2,39,2,3,0,0,1,0,0,0,16,2,1,2,1,1,7,0,0
260,3,20,2,3,0,0,1,0,0,0,3,1,2,2,3,1,7,0,0
268,1,50,2,3,1,0,1,1,0,0,5,1,1,2,1,1,7,0,1
269,2,45,2,3,0,0,0,1,0,0,3,2,2,2,1,1,7,0,0
281,1,30,1,3,1,0,0,0,0,0,10,2,1,2,1,1,1,0,1
282,2,25,1,3,1,0,0,0,0,0,7,2,1,2,3,1,6,0,0
286,1,45,2,3,1,0,0,1,0,0,16,2,1,2,1,1,7,0,1
287,2,40,2,3,0,0,1,1,0,0,16,2,1,2,1,1,7,0,0
292,1,28,2,3,1,0,1,0,0,0,5,1,1,2,3,1,7,0,1
293,2,25,2,3,0,0,0,1,0,0,7,2,2,2,1,1,7,0,0
296,1,35,2,3,1,1,1,0,0,0,16,1,1,1,1,1,7,0,1
297,2,30,2,3,0,0,0,1,0,0,4,1,2,1,1,1,7,0,0
308,1,65,2,3,1,0,1,0,0,0,16,2,2,2,3,1,7,0,1
309,2,58,2,3,1,0,1,0,0,0,16,1,2,2,3,1,7,0,0
310,3,35,2,3,1,0,1,1,0,0,8,1,1,-888,1,1,7,0,1
311,3,30,2,3,1,0,0,0,0,0,7,2,2,2,3,1,7,0,0
318,1,70,2,3,1,0,1,1,0,0,16,2,2,2,1,1,7,0,0
319,1,32,2,3,1,1,1,1,0,0,3,1,1,2,1,1,7,0,1
320,3,28,2,3,0,1,1,1,0,0,4,2,2,2,3,1,7,0,0
321,3,31,2,3,1,1,1,1,0,0,7,2,1,2,3,1,7,0,1
322,3,28,2,3,0,0,1,1,0,0,2,1,1,2,3,1,7,0,0
328,1,20,2,3,1,0,0,0,0,0,3,2,1,2,1,1,7,0,1
329,2,26,2,3,0,0,0,1,0,0,16,2,2,2,3,1,7,0,0
336,1,50,1,1,1,0,1,0,0,0,16,1,1,2,1,1,5,0,1
337,2,40,1,1,1,0,1,0,0,0,16,2,1,2,2,1,5,0,0
339,1,55,1,1,0,0,1,0,0,0,16,2,1,2,3,1,2,0,1
340,2,45,1,1,0,0,0,0,0,0,16,2,1,1,3,1,2,1,0
341,2,35,1,1,0,1,1,0,0,0,8,2,1,1,1,1,2,0,0
344,1,50,2,3,1,1,1,1,0,0,16,1,1,2,1,1,7,0,1
345,2,40,2,3,1,0,1,1,0,0,7,2,2,2,1,1,7,0,0
355,1,45,2,3,1,0,0,0,0,0,16,1,2,2,1,1,7,0,1
356,2,35,2,3,1,0,0,1,0,0,16,2,2,2,1,1,7,0,0
359,1,42,2,3,1,0,1,0,0,0,16,1,1,2,1,1,7,0,1
360,2,38,2,3,1,0,1,1,0,0,16,2,1,2,1,1,7,0,0
363,1,30,2,3,1,0,1,0,0,0,3,1,1,1,1,1,7,1,1
389,1,25,2,3,0,0,1,1,0,0,16,1,1,1,3,2,7,0,1
390,2,20,2,3,0,0,0,1,0,0,7,1,2,2,3,2,7,0,0
392,3,23,2,3,1,0,1,1,0,0,8,1,1,2,1,1,7,0,1
393,3,19,2,3,1,0,0,1,0,0,9,2,2,2,3,3,7,0,0
406,1,22,1,1,0,1,1,0,0,0,7,2,1,2,1,1,2,0,1
407,2,20,1,1,1,0,0,0,0,0,8,2,2,2,3,3,6,0,0
420,1,25,1,1,1,0,1,1,0,0,2,1,1,2,3,3,5,0,1
421,2,20,1,1,1,0,1,0,0,0,6,2,2,1,3,3,5,1,0
427,3,45,1,1,1,0,1,0,0,0,16,2,1,1,1,1,5,1,0
429,1,25,1,1,0,1,1,0,1,0,16,1,1,2,3,3,2,0,1
430,2,21,1,1,0,1,1,0,0,0,9,2,2,2,3,3,2,0,0
434,1,51,2,3,1,0,1,0,0,0,4,1,1,2,1,1,7,0,1
435,2,45,2,3,0,0,0,0,0,0,4,2,2,2,1,1,7,0,0
441,1,48,1,1,1,0,1,1,0,0,16,1,1,1,1,1,5,0,1
442,2,38,1,1,1,0,1,0,0,0,8,2,1,2,1,1,5,0,0
445,3,32,1,1,1,0,1,0,0,0,16,1,1,2,1,1,5,0,1
446,3,28,1,1,1,0,1,0,0,0,16,2,2,2,1,1,5,0,0
456,1,45,1,1,1,0,1,1,0,0,16,1,1,2,1,1,5,0,1
457,2,38,1,1,1,0,1,0,0,0,16,1,1,2,3,1,5,0,0
475,1,48,1,1,1,0,1,0,0,0,2,1,1,2,1,1,5,0,1
476,2,25,1,1,1,0,1,0,0,0,16,2,1,2,3,1,5,0,0
489,1,45,1,1,1,0,1,0,0,0,16,1,1,2,1,1,5,0,1
490,2,38,1,1,1,0,1,0,0,0,16,2,1,1,1,1,5,1,0
493,1,42,1,1,0,1,1,0,1,0,4,1,1,2,1,1,2,0,1
494,2,35,1,1,0,1,0,0,0,0,16,2,1,1,1,1,2,1,0
495,3,18,1,1,0,1,1,0,0,0,8,1,2,2,3,1,2,0,0
499,1,56,1,1,0,1,1,1,1,0,7,1,1,1,1,1,2,0,1
500,2,45,1,1,0,0,1,0,0,0,16,2,2,1,1,1,2,1,0
501,3,26,1,1,0,1,1,0,1,0,8,1,1,2,1,1,2,0,1
502,3,22,1,1,0,0,1,0,0,0,10,2,2,2,3,1,2,0,0
523,1,30,1,1,0,1,1,0,1,0,10,1,1,2,1,1,2,0,1
524,2,25,1,1,0,0,1,0,0,0,16,1,2,1,1,1,2,1,0
529,1,35,1,1,0,0,1,1,1,0,5,1,1,2,1,1,2,0,1
530,2,28,1,1,0,0,1,0,0,0,4,2,1,2,1,1,2,0,0
535,3,25,1,1,1,0,1,0,1,0,5,1,1,2,1,1,5,0,1
536,3,20,1,1,0,1,1,0,0,0,10,1,2,2,3,1,2,0,0
538,1,45,1,1,0,1,1,0,1,0,16,1,1,1,1,1,2,0,1
539,2,40,1,1,0,1,1,0,0,0,16,2,1,1,1,1,2,1,0
549,1,40,1,1,0,1,1,1,0,0,16,1,1,2,1,1,2,0,1
550,2,35,1,1,0,1,1,0,0,0,16,1,1,1,1,1,2,1,0
565,1,60,1,1,0,1,1,0,1,0,16,1,2,2,1,1,2,0,1
566,2,50,1,1,0,0,1,0,0,0,16,2,2,1,1,1,2,1,0
567,3,30,1,1,0,1,1,0,1,0,12,1,1,2,1,1,2,0,1
568,3,25,1,1,0,1,1,0,0,0,7,1,2,2,1,1,2,0,0
573,2,50,1,1,0,0,1,0,0,0,2,2,2,1,1,1,6,1,0
