adjmatrix_key,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,educ,villagenative,workflag,savings,electioncard,rationcard,mothertongue_2,Y,Z
2,1,65,1,3,0,0,0,0,0,0,3,1,1,1,1,1,2,0,1
3,2,55,1,3,0,0,0,0,0,0,2,1,2,2,1,1,2,0,0
4,3,27,1,3,0,0,0,0,0,0,10,1,1,1,1,1,2,0,1
5,3,19,1,3,0,0,0,0,0,0,10,1,2,2,3,1,2,0,0
11,1,65,1,3,0,0,0,0,0,0,10,1,1,1,1,1,2,0,1
12,2,50,1,3,0,0,0,0,0,0,16,2,1,1,1,1,2,1,0
15,1,35,1,3,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
16,2,32,1,3,0,0,0,0,0,0,16,2,1,1,1,1,2,1,0
26,1,55,1,3,0,0,0,0,0,0,16,1,2,2,2,1,2,0,1
27,2,45,1,3,0,0,0,0,0,0,16,2,1,1,1,1,2,1,0
32,1,48,1,3,0,0,0,0,0,0,7,1,1,2,1,3,2,0,1
33,2,40,1,3,0,0,0,0,0,0,2,1,1,1,1,3,2,1,0
41,1,40,1,3,0,0,0,0,0,0,16,2,1,1,3,1,2,1,0
45,1,50,1,4,0,0,1,0,0,0,10,1,1,1,1,1,2,0,1
46,2,40,1,3,0,1,1,0,0,0,7,2,2,2,1,1,2,0,0
51,1,48,1,3,0,0,0,0,0,0,16,2,2,2,1,1,2,0,0
53,3,20,1,3,0,0,0,0,0,0,14,1,2,2,3,1,2,0,0
56,1,42,1,3,0,0,0,0,0,0,5,1,1,2,1,1,2,0,1
57,2,35,1,3,0,0,1,0,0,0,16,2,2,2,1,1,2,0,0
70,1,42,1,3,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
71,2,35,1,3,0,0,0,0,0,0,16,2,1,1,1,1,2,1,0
76,1,32,1,3,0,0,0,0,0,0,2,1,1,2,1,1,2,0,1
77,2,25,1,3,0,0,0,0,0,0,10,2,1,1,1,1,2,0,0
78,3,30,1,3,0,0,0,0,0,0,13,1,1,2,3,3,2,0,1
79,3,26,1,3,0,0,0,0,0,0,10,2,2,2,3,3,2,0,0
81,3,50,1,3,0,0,0,0,0,0,16,2,2,1,1,1,2,0,0
83,1,50,1,3,0,0,0,0,0,0,2,1,1,1,1,1,2,0,1
84,2,48,1,3,0,0,0,0,0,0,16,2,2,1,1,1,2,0,0
87,1,70,1,3,0,0,0,0,0,0,4,1,1,1,1,1,2,0,1
88,2,60,1,3,0,0,0,0,0,0,16,2,2,2,1,1,2,0,0
97,1,37,1,3,0,0,0,0,0,0,13,1,1,2,1,1,2,0,1
98,2,27,1,3,0,0,0,0,0,0,9,2,2,2,1,1,2,0,0
101,3,35,1,3,0,0,0,0,0,0,13,1,1,1,1,1,2,0,1
102,3,23,1,3,0,0,0,0,0,0,9,2,2,2,3,1,2,0,0
113,1,60,1,1,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
114,2,50,1,1,0,0,0,0,0,0,16,1,1,1,1,1,2,1,0
115,3,31,1,1,0,0,0,0,0,0,13,1,1,1,1,1,2,0,1
116,3,22,1,1,0,0,0,0,0,0,9,1,2,2,1,1,2,0,0
136,1,60,1,1,0,0,0,0,0,0,16,1,1,1,1,1,2,0,1
137,2,55,1,1,0,0,0,0,0,0,16,2,1,1,1,1,2,1,0
