adjmatrix_key,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,educ,villagenative,workflag,savings,electioncard,rationcard,mothertongue_2,Y,Z
1,1,52,1,3,1,0,1,0,0,0,10,1,1,2,1,1,5,0,1
2,2,42,1,3,1,0,1,0,0,0,10,2,2,1,1,1,5,1,0
3,3,21,1,3,1,0,1,0,0,0,15,1,1,2,1,1,5,0,0
4,3,19,1,3,1,0,1,0,0,0,13,1,2,2,3,1,5,0,0
14,1,60,1,3,1,0,1,0,0,0,10,1,1,1,1,1,5,0,1
15,2,50,1,3,1,0,1,0,0,0,16,2,2,1,1,1,5,0,0
16,3,28,1,3,1,0,1,1,0,1,14,1,1,1,1,1,5,0,1
17,3,21,1,3,1,0,1,0,0,1,12,2,2,2,3,1,5,0,0
25,1,30,1,3,1,0,1,0,0,0,16,1,1,2,1,1,5,0,1
26,2,22,1,3,1,0,1,0,0,0,16,2,1,1,1,1,5,1,0
29,1,50,1,3,1,0,1,0,0,0,16,1,1,2,1,1,5,0,1
30,2,45,1,3,1,0,1,0,0,0,16,2,1,2,1,1,5,0,0
36,1,30,1,3,0,1,1,0,0,0,9,1,1,2,1,3,2,0,1
40,1,32,1,3,1,0,1,0,0,0,5,1,1,2,1,3,5,0,1
41,2,29,1,3,1,0,1,0,0,0,5,2,2,1,1,3,5,1,0
47,1,60,1,3,1,0,1,0,0,0,16,1,1,2,1,1,5,0,1
48,2,52,1,3,1,0,1,0,0,0,16,1,1,1,1,1,5,1,0
51,3,20,1,3,1,0,1,0,0,0,10,1,1,2,3,1,5,0,0
54,1,39,1,3,1,0,1,0,0,0,3,1,1,1,1,1,5,0,1
55,2,34,1,3,1,0,1,0,0,0,16,2,1,2,1,1,5,0,0
65,1,35,1,3,1,0,1,0,0,0,10,1,1,2,1,1,5,0,1
66,2,30,1,3,1,0,1,0,0,0,16,2,2,2,1,1,5,0,0
69,1,35,1,3,1,0,1,0,0,0,8,2,1,2,1,1,5,0,0
73,1,28,1,3,1,0,1,0,0,1,12,1,1,2,1,1,5,0,1
74,2,20,1,3,1,0,1,0,0,0,10,2,1,2,3,1,5,0,0
75,1,55,1,3,1,0,1,0,0,0,16,1,1,1,1,1,5,0,1
76,2,45,1,3,1,0,1,0,0,0,16,2,2,2,1,1,5,0,0
84,1,45,1,2,0,0,0,0,0,0,3,1,1,2,1,1,2,0,1
85,2,40,1,2,1,1,0,0,0,0,16,2,1,2,1,1,6,0,0
89,1,35,1,2,0,1,0,1,0,0,3,1,1,2,1,1,2,0,1
90,2,28,1,2,1,0,0,0,0,0,16,2,1,1,1,1,6,1,0
93,1,30,1,2,1,0,0,0,0,0,16,1,1,2,1,1,6,0,1
94,2,22,1,2,1,0,0,0,0,0,16,2,1,2,1,1,6,0,0
101,1,25,1,2,0,1,1,0,0,0,5,1,1,2,1,1,2,0,1
102,2,20,1,2,0,0,1,0,0,0,16,2,1,2,3,1,2,0,0
118,1,50,1,3,0,0,1,0,0,0,16,2,2,2,3,1,2,0,0
126,1,40,1,3,1,0,1,0,0,0,10,1,1,2,1,1,5,0,1
127,2,30,1,3,1,0,1,0,0,0,7,2,2,2,1,1,5,0,0
134,3,42,1,3,1,0,1,0,0,0,16,1,1,2,1,1,5,0,0
138,1,38,1,3,1,0,1,0,0,0,5,1,1,1,1,1,5,0,1
139,2,30,1,3,1,0,1,0,0,0,16,2,1,1,1,1,5,1,0
148,1,55,1,2,1,1,0,0,0,0,16,1,1,1,1,1,6,0,1
149,2,45,1,2,1,1,0,0,0,0,4,2,1,1,1,1,6,1,0
153,1,35,1,2,1,1,0,0,0,1,12,1,1,1,1,1,6,0,1
163,1,30,1,3,1,0,1,0,0,0,12,1,1,1,1,1,5,0,1
164,2,20,1,3,1,0,1,0,0,0,9,2,2,2,3,3,5,0,0
170,1,25,1,3,1,1,0,0,0,0,4,1,1,1,3,3,6,0,1
171,2,21,1,3,1,0,1,0,0,0,7,2,1,2,3,3,5,0,0
178,1,30,1,3,1,0,1,0,0,0,2,1,1,2,1,1,5,0,1
180,3,50,1,3,1,0,0,0,0,0,16,1,1,2,1,1,5,0,0
182,1,45,1,3,1,0,1,0,0,0,16,1,1,2,1,1,5,0,1
183,2,40,1,3,1,0,1,0,0,0,16,1,1,2,1,1,5,0,0
184,3,22,1,3,1,0,1,0,0,0,10,1,1,1,1,1,5,0,1
185,3,18,1,3,1,0,1,0,0,0,10,2,2,2,3,3,5,0,0
192,1,48,1,3,1,0,1,0,0,0,16,2,1,2,1,1,5,0,1
193,2,40,1,3,1,1,0,0,0,0,16,1,1,2,1,1,6,0,0
196,1,45,1,3,1,0,1,0,0,0,16,1,1,1,1,1,5,0,1
197,2,40,1,3,1,0,1,0,0,0,10,1,1,1,1,1,5,1,0
199,3,22,1,3,1,0,1,0,0,1,12,1,1,2,1,1,5,0,0
216,1,50,1,3,0,0,1,0,0,0,16,1,1,1,1,1,5,1,0
217,1,45,1,3,1,0,1,0,0,0,10,1,1,2,1,1,5,0,1
