adjmatrix_key,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,educ,villagenative,workflag,savings,electioncard,rationcard,mothertongue_2,Y,Z
14,1,35,1,3,0,0,0,1,0,0,7,1,1,1,1,1,2,0,1
15,2,23,1,3,0,0,1,0,0,0,10,2,2,2,3,1,2,1,0
19,2,45,1,3,0,0,0,0,0,0,4,1,2,2,1,1,2,0,0
25,1,26,1,-999,1,0,0,0,0,0,16,1,1,2,1,1,6,0,1
26,2,18,1,3,1,0,0,0,0,0,7,2,2,2,3,1,6,0,0
27,3,45,1,3,1,0,0,0,0,0,16,1,2,1,1,1,6,1,0
33,1,50,1,3,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
34,2,40,1,3,0,0,1,0,0,0,16,2,2,1,1,1,2,1,0
44,1,56,1,3,0,0,0,0,0,0,8,1,2,2,1,1,2,0,1
45,2,48,1,3,0,0,0,0,0,0,4,2,2,1,1,1,2,1,0
48,1,45,1,3,0,0,0,0,0,0,7,1,1,2,1,1,2,0,1
49,2,30,1,3,0,0,0,0,0,0,5,2,2,2,1,1,2,1,0
50,3,18,1,3,0,0,0,0,0,1,12,1,2,2,1,1,2,0,0
53,1,70,1,4,0,0,0,0,0,0,16,2,2,1,1,1,2,1,0
54,3,35,1,3,0,0,1,0,0,0,10,1,1,2,1,1,2,0,1
55,3,28,1,3,0,0,1,0,0,0,14,2,2,2,1,1,2,0,0
57,3,25,1,3,0,0,0,0,0,0,12,1,1,2,1,1,2,0,1
58,3,20,1,4,0,0,0,0,0,0,11,2,2,2,1,1,2,0,0
60,1,45,1,3,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
61,2,36,1,3,0,0,1,0,0,0,16,2,2,1,1,1,2,1,0
64,1,60,1,3,0,0,0,0,0,0,16,1,2,2,1,1,2,0,1
65,2,50,1,3,0,0,0,0,0,0,16,2,2,2,1,1,2,0,0
86,1,30,1,3,0,0,0,0,0,0,9,1,1,1,1,1,2,0,1
87,2,20,1,3,0,0,0,0,0,0,12,1,2,1,1,1,2,1,0
95,1,35,1,3,0,0,1,0,0,0,7,2,1,1,1,1,2,0,1
96,2,28,1,3,0,0,0,0,0,0,7,1,2,2,1,1,2,1,0
101,1,50,1,3,0,0,1,0,0,0,9,1,1,2,1,1,2,0,1
102,2,45,1,3,0,0,0,0,0,0,10,2,2,1,1,1,2,1,0
105,1,46,1,3,0,0,1,0,0,0,5,2,2,2,1,1,2,1,0
113,1,75,1,3,0,0,0,0,0,0,16,1,2,1,1,1,2,1,1
114,2,68,1,3,0,0,0,0,0,0,16,1,2,2,1,1,2,0,0
116,3,43,1,3,0,0,1,0,0,0,9,2,2,2,1,1,2,0,0
119,3,36,1,3,0,0,1,0,0,0,11,1,1,2,1,1,2,0,1
120,3,30,1,3,0,0,0,0,0,0,4,2,2,2,1,1,2,0,0
122,3,26,1,3,0,0,0,1,0,0,11,1,1,1,1,1,2,0,1
123,3,22,1,3,0,0,1,0,0,0,10,2,1,2,1,3,2,0,0
124,3,20,1,3,0,0,1,0,0,0,10,1,1,2,1,3,2,0,0
125,3,33,1,3,0,0,1,0,0,0,6,1,1,2,1,1,2,0,1
126,3,29,1,3,0,0,1,0,0,0,5,2,2,2,1,1,2,0,0
129,3,30,1,3,0,0,1,0,0,0,8,1,1,2,1,1,2,0,1
130,3,27,1,3,0,0,0,0,0,0,10,2,2,2,1,1,2,0,0
133,1,50,1,3,0,0,0,0,0,0,7,1,1,1,1,1,2,0,1
134,2,45,1,3,0,0,0,0,0,0,6,1,2,2,1,1,2,1,0
135,3,42,1,3,0,0,0,0,0,0,14,1,1,2,1,1,2,0,1
138,1,45,1,3,0,0,0,0,0,1,14,1,2,2,1,1,2,0,1
139,2,33,1,3,0,0,0,0,0,0,9,2,2,2,1,1,2,1,0
149,1,46,1,3,0,0,0,0,0,0,14,1,1,2,1,1,2,0,1
150,2,35,1,3,0,0,0,0,0,0,10,2,2,2,1,1,2,1,0
184,1,50,1,3,0,0,0,0,0,0,9,1,1,1,1,1,2,0,1
185,2,40,1,3,0,0,0,0,0,0,7,2,1,2,1,1,2,1,0
197,1,40,1,3,0,0,0,0,0,0,6,1,1,2,1,1,2,0,1
198,2,35,1,3,0,0,0,0,0,0,6,2,2,2,1,1,2,1,0
202,1,42,1,3,0,0,0,0,0,0,7,1,1,2,1,1,2,0,1
203,2,35,1,3,0,0,0,0,0,0,9,2,2,1,1,1,2,1,0
207,1,75,1,3,0,0,0,0,0,0,16,1,2,-999,1,1,2,0,1
208,2,50,1,3,0,0,0,0,0,0,16,2,1,-999,1,1,2,0,0
209,2,35,1,3,0,0,0,0,0,0,13,1,1,1,1,1,2,0,1
210,2,28,1,3,0,0,0,0,0,0,10,2,2,1,1,1,2,1,0
217,1,40,1,3,0,0,0,0,0,0,3,1,1,2,1,1,2,0,0
224,1,55,1,3,0,0,0,0,0,0,16,1,2,1,-999,1,2,1,0
225,3,47,1,3,0,1,1,1,0,0,10,2,1,1,1,1,2,1,1
226,2,35,1,3,0,0,0,0,0,0,10,1,1,1,1,1,2,1,0
229,1,35,1,3,0,0,0,0,0,0,10,1,1,2,1,1,2,0,1
230,2,28,1,3,0,0,0,0,0,0,10,2,2,1,1,1,2,1,0
233,1,38,1,1,1,0,0,0,0,0,10,1,1,2,1,1,6,0,1
241,1,48,1,3,0,0,1,0,0,0,13,1,2,1,1,1,2,0,1
242,2,35,1,3,0,0,1,0,0,0,10,2,2,1,1,1,2,1,0
250,1,45,1,3,0,1,1,0,0,0,7,1,1,2,1,1,2,0,1
251,2,37,1,4,0,0,1,0,0,0,8,2,1,1,1,1,2,1,0
254,1,48,1,3,0,0,1,0,0,0,5,1,1,1,1,1,2,0,1
255,2,40,1,4,0,0,1,0,0,0,2,2,2,1,1,1,2,1,0
271,1,45,1,1,0,1,1,0,0,0,4,1,2,2,1,1,2,0,1
272,2,38,1,1,1,0,0,0,0,0,16,2,2,1,1,1,6,1,0
279,2,25,1,1,1,0,0,0,0,0,16,2,2,1,1,1,6,1,0
299,1,55,1,1,1,0,0,0,0,0,16,1,2,2,1,1,6,0,1
300,3,35,1,1,1,0,0,0,0,0,12,1,1,2,1,1,6,0,1
301,3,28,1,1,1,0,0,0,0,0,1,2,2,1,1,1,6,1,0
306,1,45,1,1,1,0,0,0,0,0,16,2,2,1,1,1,6,1,0
312,1,60,1,1,0,0,1,0,0,0,1,1,2,2,1,1,2,0,1
313,2,52,1,1,1,0,0,0,0,0,16,1,1,2,1,1,1,0,0
317,1,55,1,1,1,0,0,0,0,0,16,2,2,1,1,1,6,1,0
318,3,25,1,1,1,0,0,0,0,0,7,1,1,2,1,1,6,0,1
319,3,18,1,1,0,0,1,0,0,0,7,2,2,2,3,1,6,0,0
324,1,60,1,1,1,0,0,0,0,0,16,1,1,2,1,1,6,0,1
325,2,50,1,1,1,0,0,0,0,0,16,2,2,2,1,1,6,0,0
326,3,35,1,1,1,0,1,0,0,0,7,1,1,1,1,1,6,0,1
327,2,22,1,1,0,0,1,0,0,0,5,2,2,2,1,1,2,0,0
330,3,19,1,1,1,0,0,0,0,0,7,1,1,2,1,1,6,0,0
342,1,45,1,1,1,0,0,0,0,0,4,1,2,2,1,1,1,0,1
343,2,38,1,1,1,0,0,0,0,0,16,2,1,2,1,1,6,0,0
344,3,28,1,1,1,0,0,0,0,0,9,1,1,2,1,1,6,0,1
345,3,24,1,1,1,0,0,0,0,0,16,2,2,2,3,1,1,0,0
352,1,60,1,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
353,2,50,1,1,0,0,1,0,0,0,16,2,1,2,1,1,2,0,0
362,1,45,1,3,0,0,0,0,0,0,4,1,1,2,1,1,2,1,0
363,3,18,1,3,0,0,0,0,0,0,14,1,2,2,1,1,2,0,0
364,1,50,1,3,0,0,1,0,0,1,10,1,1,1,1,1,2,0,1
365,2,40,1,3,0,0,0,0,0,0,8,2,1,1,1,1,2,1,0
381,1,30,1,4,0,0,0,0,0,0,10,1,1,1,1,1,2,1,1
382,2,24,1,4,0,0,0,0,0,0,10,2,2,1,1,1,2,1,0
389,1,50,1,3,0,0,1,0,0,0,4,1,1,1,1,1,2,0,1
393,1,42,1,4,0,0,1,0,0,0,10,1,1,1,1,1,2,1,1
394,2,26,1,4,0,0,0,0,0,0,10,2,2,1,1,1,2,1,0
397,1,40,1,4,0,0,0,1,0,0,4,1,1,2,1,1,2,0,1
398,2,35,1,-999,0,0,0,0,0,0,16,2,2,1,1,1,2,1,0
411,2,60,1,4,0,0,0,1,0,0,3,2,2,1,1,1,2,1,0
412,3,23,1,4,0,1,1,0,0,1,10,1,1,1,1,1,2,0,1
422,1,48,1,3,0,0,0,0,0,0,13,1,1,2,1,1,2,0,1
423,2,42,1,3,0,0,0,0,0,0,10,2,2,2,1,1,2,0,0
