adjmatrix_key,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,educ,villagenative,workflag,savings,electioncard,rationcard,mothertongue_2,Y,Z
1,1,70,1,4,0,0,0,0,0,1,15,1,2,1,1,1,2,0,1
2,3,45,1,4,0,0,0,0,0,0,12,1,1,1,1,1,2,0,1
3,3,35,1,4,0,0,0,0,0,0,5,2,2,2,1,1,2,0,0
6,1,60,1,4,0,0,0,0,0,0,7,1,1,1,1,1,2,0,1
7,2,45,1,4,0,0,0,0,0,0,7,2,2,1,1,3,2,0,0
9,3,19,1,4,0,0,0,0,0,0,10,1,2,2,1,3,2,0,0
10,1,35,1,4,0,0,0,0,0,0,14,1,1,1,1,3,2,0,1
11,2,31,1,4,0,0,0,1,0,1,12,2,1,1,1,3,2,0,0
23,1,48,1,4,0,0,0,0,0,0,10,1,1,1,1,1,2,0,1
24,2,35,1,4,0,0,0,0,0,0,7,2,2,2,1,1,2,0,0
33,1,73,1,4,0,0,0,0,0,0,7,1,2,2,1,1,2,0,1
34,2,64,1,4,0,0,0,0,0,0,5,2,2,2,1,1,2,0,0
35,3,33,1,4,0,0,0,0,0,0,13,1,1,1,1,1,2,0,1
36,3,28,1,4,0,0,0,0,0,0,13,2,2,2,1,1,2,0,0
38,1,40,1,4,0,0,0,0,0,0,10,1,1,2,1,3,2,0,1
39,2,32,1,4,0,0,0,1,0,1,14,1,1,1,1,3,2,0,0
46,1,45,1,4,0,0,0,0,0,1,14,1,1,1,1,1,2,0,1
47,2,37,1,4,0,0,0,0,0,0,7,2,2,2,1,1,2,0,0
66,1,35,1,2,0,0,1,1,0,0,10,1,1,2,1,3,2,0,1
67,2,26,1,2,0,0,0,0,0,0,7,2,2,2,3,3,2,0,0
70,1,40,1,4,0,0,0,0,0,0,7,1,1,2,1,1,2,0,1
71,2,30,1,4,0,0,0,0,0,0,10,2,2,2,1,1,2,0,0
73,1,37,1,4,0,0,0,0,0,0,12,1,1,2,1,1,2,0,1
74,2,28,1,4,0,0,0,0,0,0,13,1,2,2,1,1,2,0,0
82,1,58,1,2,0,0,0,0,0,0,5,1,1,1,1,1,2,0,1
83,2,50,1,2,0,0,0,0,0,0,4,2,1,2,1,1,2,0,0
86,1,40,1,2,0,0,0,0,0,0,7,1,1,1,1,1,2,0,1
87,2,36,1,2,0,0,0,0,0,0,10,2,2,2,1,1,2,0,0
90,3,19,1,2,0,0,0,0,0,1,13,1,2,2,3,1,2,0,0
93,1,45,1,4,0,0,0,0,0,0,6,1,1,2,1,1,2,0,1
94,2,40,1,4,0,0,0,0,0,0,10,2,2,1,1,1,2,0,0
102,1,42,1,4,0,0,0,0,0,0,12,1,1,1,1,3,2,0,1
103,2,34,1,4,0,0,0,0,0,0,10,2,2,1,1,3,2,1,0
105,1,45,1,4,0,0,0,0,0,0,3,1,1,1,1,1,2,0,1
106,2,32,1,4,0,0,0,0,0,0,10,2,2,1,1,1,2,0,0
110,1,55,1,4,0,0,0,0,0,0,9,1,1,1,1,1,2,0,1
111,2,45,1,4,0,0,0,0,0,0,4,2,1,2,1,1,2,0,0
112,3,18,1,4,0,0,0,0,0,0,10,1,2,2,3,1,2,0,0
114,1,48,1,4,0,0,0,0,0,0,3,1,1,2,1,1,2,0,1
115,2,42,1,4,0,0,0,0,0,0,4,2,2,2,1,1,2,0,0
126,1,45,1,2,0,0,0,0,0,0,4,1,1,2,1,1,2,0,1
127,2,39,1,2,0,0,0,0,0,0,2,2,1,2,1,1,2,0,0
128,3,18,1,2,0,0,0,0,0,0,10,1,2,2,3,1,2,0,0
129,1,30,1,4,0,0,0,0,0,0,10,1,1,2,1,3,2,0,1
130,2,26,1,4,0,0,0,0,0,0,10,2,2,2,3,3,2,0,0
142,1,45,1,4,0,0,0,0,0,0,16,2,1,1,1,1,2,1,0
143,1,36,1,2,0,0,0,0,0,0,10,2,1,1,1,1,2,0,0
146,1,40,1,2,0,0,0,0,0,0,3,1,1,2,1,3,2,0,1
147,2,34,1,2,0,0,0,0,0,0,7,2,1,1,1,3,2,1,0
151,1,40,1,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
152,2,36,1,2,0,0,0,0,0,0,16,2,1,2,1,1,2,1,0
162,1,52,1,2,0,0,0,0,0,0,7,1,1,1,1,3,2,1,1
163,2,42,1,2,0,0,0,0,0,0,5,2,1,2,1,3,2,1,0
165,3,18,1,2,0,0,0,0,0,0,10,1,2,2,3,3,2,0,0
174,1,46,1,2,0,0,0,0,0,0,16,1,1,1,1,1,2,0,1
175,2,40,1,2,0,0,0,0,0,0,3,2,1,1,1,1,2,1,0
184,1,40,1,3,0,0,0,0,0,0,7,1,1,1,1,1,2,0,1
185,2,35,1,3,0,0,0,0,0,0,16,2,1,2,1,1,2,0,0
193,1,40,1,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
194,2,32,1,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,0
197,1,50,1,4,0,0,0,0,0,0,5,1,1,2,1,3,2,0,1
198,2,45,1,4,0,0,0,0,0,0,4,2,1,2,1,3,2,0,0
199,3,20,1,4,0,0,0,0,0,0,10,1,2,2,1,3,2,0,0
205,1,45,1,1,0,0,0,0,0,0,5,1,1,1,1,1,2,0,1
206,2,40,1,1,0,0,0,0,0,0,16,2,1,1,1,1,2,1,0
210,1,50,1,1,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
211,2,48,1,1,0,0,0,0,0,0,16,2,1,2,1,1,2,0,0
218,1,45,1,1,0,0,0,0,0,0,10,1,1,2,1,1,2,0,1
219,2,35,1,1,0,0,0,0,0,0,7,2,2,1,1,1,2,1,0
230,1,38,1,1,0,0,0,0,0,0,5,1,1,2,1,1,2,0,1
231,2,30,1,1,0,0,0,0,0,0,16,2,1,1,1,1,2,1,0
234,1,30,1,1,0,0,0,0,0,0,16,2,1,2,1,1,2,0,1
235,2,27,1,1,0,0,0,0,0,0,16,1,2,2,1,1,2,0,0
257,1,28,1,1,0,0,0,0,0,0,7,1,1,2,1,1,2,0,1
