adjmatrix_key,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,educ,villagenative,workflag,savings,electioncard,rationcard,mothertongue_2,Y,Z
1,1,34,1,4,0,0,0,0,0,1,14,1,1,1,1,1,2,0,1
2,2,26,1,4,0,0,0,0,0,0,10,2,2,1,1,1,2,0,0
6,3,31,1,4,0,0,0,0,0,0,14,1,1,1,1,1,2,0,1
11,1,48,1,3,0,0,0,0,0,0,7,1,1,2,1,1,2,0,1
12,2,35,1,3,0,0,0,0,0,0,16,1,1,2,1,1,2,0,0
19,1,48,1,3,0,0,1,0,0,0,9,1,1,1,1,1,2,0,1
20,2,41,1,4,0,0,0,0,0,0,9,2,1,1,1,1,2,1,0
43,1,53,1,3,0,0,0,0,0,0,6,1,1,1,1,1,2,0,1
44,2,47,1,3,0,0,0,0,0,0,16,2,2,2,1,1,2,0,0
45,3,29,1,3,0,0,0,0,0,0,9,1,1,2,1,1,2,0,1
46,3,20,1,3,0,0,0,0,0,0,12,2,2,2,3,3,2,0,0
49,1,65,1,3,0,0,0,0,0,0,7,1,1,1,1,1,2,0,1
50,2,55,1,3,0,0,0,0,0,0,7,2,2,2,1,1,2,0,0
51,3,32,1,3,0,0,0,0,0,0,16,1,2,2,1,1,2,0,0
53,3,30,1,3,0,0,0,0,0,1,13,1,1,1,1,1,2,0,1
54,3,23,1,3,0,0,0,0,0,0,12,2,2,2,1,1,2,0,0
57,1,46,1,1,0,0,0,0,0,0,16,2,1,2,3,3,2,0,1
58,2,41,1,1,0,0,0,0,0,0,16,2,2,2,3,3,2,0,0
70,1,57,1,4,0,0,0,0,0,0,10,2,1,1,1,1,2,0,1
71,2,49,1,4,0,0,0,0,0,0,10,1,2,2,1,1,2,0,0
72,3,22,1,4,0,0,0,0,0,0,12,1,2,2,1,1,2,0,0
80,1,34,1,4,0,0,0,0,0,0,13,1,1,1,1,3,2,0,1
81,2,28,1,4,0,0,0,0,0,0,12,2,2,2,3,3,2,0,0
92,1,44,1,4,0,0,0,0,0,0,10,1,1,2,1,1,2,0,1
93,2,38,1,4,0,0,0,0,0,0,6,2,1,2,1,1,2,0,0
94,3,18,1,4,0,0,0,0,0,0,11,1,2,2,3,1,2,0,0
95,1,38,1,4,0,0,0,0,0,0,10,1,1,1,1,1,2,0,1
96,2,34,1,4,0,0,0,0,0,0,16,2,1,2,1,1,2,0,0
98,1,53,1,4,0,0,0,0,0,0,10,1,1,2,1,1,2,0,1
99,2,45,1,4,0,0,0,0,0,0,4,2,1,2,1,1,2,0,0
102,1,56,1,1,0,0,0,0,0,0,1,2,1,2,1,1,2,0,1
103,2,50,1,1,0,0,0,0,0,0,16,1,1,2,1,1,2,0,0
104,3,25,1,1,0,0,0,0,0,0,4,1,1,2,1,1,2,0,1
105,3,22,1,1,0,0,0,0,0,0,7,2,2,1,3,3,2,1,0
107,1,35,1,1,0,0,0,0,0,0,8,1,1,2,1,1,2,0,1
108,2,30,1,1,0,0,0,0,0,0,10,2,2,1,1,1,2,1,0
132,1,32,1,1,0,0,0,0,0,0,7,1,1,2,1,1,2,0,1
133,2,29,1,1,0,0,0,0,0,0,4,2,1,1,1,1,2,1,0
138,1,42,1,1,0,0,0,0,0,0,16,1,1,2,1,1,2,0,0
139,3,21,1,1,0,0,0,0,0,0,5,1,1,2,3,1,2,0,0
