adjmatrix_key,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,educ,villagenative,workflag,savings,electioncard,rationcard,mothertongue_2,Y,Z
1,1,53,1,3,0,0,1,0,0,0,9,1,1,1,1,1,2,0,1
2,2,36,1,3,0,0,1,0,0,0,9,2,2,1,1,1,2,1,0
6,1,40,1,3,0,1,1,1,1,0,13,1,1,1,1,1,2,0,1
7,2,30,1,3,0,0,1,0,0,0,10,2,1,1,1,1,2,1,0
33,1,30,1,3,0,0,1,0,0,0,2,1,1,1,1,1,2,0,1
34,2,28,1,3,0,0,1,0,0,0,16,2,2,1,1,1,2,0,0
38,1,35,2,3,1,0,1,0,0,0,4,1,2,1,1,1,7,1,0
43,1,45,2,3,1,0,1,0,0,0,10,1,1,1,1,1,7,0,1
44,2,40,2,3,1,0,0,0,0,0,7,2,1,1,1,1,7,1,0
53,1,40,2,3,1,0,1,1,0,0,7,2,1,1,1,1,7,1,0
56,1,50,2,3,1,0,1,1,0,0,10,1,1,1,1,1,7,0,1
57,2,45,2,3,1,0,1,1,0,0,4,2,2,1,1,1,7,1,0
62,1,70,1,3,0,0,1,1,0,1,10,2,1,1,1,1,2,0,1
64,3,45,1,3,0,0,1,1,0,1,14,1,1,1,1,1,2,0,1
65,3,38,1,3,0,0,1,1,0,1,14,1,1,1,1,1,2,1,0
68,1,40,2,3,1,0,1,0,0,0,16,2,1,1,1,1,7,0,1
69,2,35,2,3,1,0,1,0,0,0,16,2,1,1,1,1,7,1,0
72,1,45,2,3,1,0,1,0,0,0,3,1,1,2,1,1,7,0,0
80,1,35,3,4,1,0,0,1,1,0,7,1,1,2,1,1,7,0,1
81,2,28,2,3,1,0,0,0,1,1,11,2,2,1,1,1,7,1,0
99,1,35,2,3,1,0,1,0,0,0,16,1,1,1,1,1,7,0,1
100,2,30,2,4,0,0,0,1,0,1,7,2,2,1,1,1,7,1,0
106,1,45,2,4,1,0,1,0,0,0,6,1,1,2,1,1,7,0,1
107,2,40,2,4,1,0,0,0,1,0,4,2,2,1,1,1,7,1,0
117,1,30,2,3,1,0,1,0,0,0,8,1,1,2,1,1,7,0,1
118,2,29,2,3,1,0,1,0,0,0,2,2,2,1,1,1,7,1,0
138,1,45,2,3,1,0,1,0,0,0,16,1,2,2,1,1,1,0,1
142,1,40,1,3,0,0,1,0,1,0,2,1,1,1,1,1,6,0,1
143,2,30,1,3,1,0,0,0,1,0,8,2,2,1,1,1,6,1,0
146,1,33,1,2,0,0,1,0,0,0,9,2,1,1,1,1,2,0,1
147,2,30,1,3,0,0,1,0,0,0,9,1,1,1,1,1,2,1,0
149,1,78,2,3,1,0,0,1,0,0,16,2,1,2,1,1,7,0,1
150,2,62,2,3,1,0,0,0,0,0,16,2,2,2,1,1,7,0,0
151,3,30,2,3,1,0,1,0,0,0,16,2,2,1,1,3,7,1,0
160,1,60,2,3,1,0,1,0,0,0,4,1,2,2,1,1,7,0,1
161,2,50,2,3,1,0,0,0,0,1,5,2,2,1,1,2,7,1,0
162,3,35,2,3,1,0,1,0,0,0,5,1,1,2,1,1,7,0,1
163,3,28,2,3,1,1,0,0,0,0,5,2,2,2,1,1,7,0,0
167,1,25,2,3,1,0,1,0,0,0,10,1,1,2,1,3,7,0,1
168,2,21,2,3,1,0,0,0,0,0,7,2,2,2,3,3,7,0,0
170,1,42,1,3,0,0,1,1,0,0,14,1,1,1,1,3,2,0,1
171,2,35,1,3,0,0,1,0,0,0,10,2,1,1,1,3,2,1,0
175,1,36,1,3,1,0,0,0,0,0,10,2,1,1,1,1,6,0,1
176,2,33,1,3,0,0,1,0,0,0,4,2,2,1,1,1,2,1,0
179,1,50,2,3,1,0,1,1,0,0,16,1,1,2,1,1,1,0,1
180,2,45,2,3,1,0,1,0,0,0,2,2,2,1,1,1,7,1,0
185,1,45,2,3,1,0,0,1,0,0,4,2,1,2,1,1,7,0,1
186,2,40,2,3,0,0,1,0,0,0,16,1,1,1,1,1,7,1,0
189,1,60,2,3,1,0,1,0,0,0,4,2,2,2,1,1,7,0,1
190,2,50,2,3,1,0,1,0,0,0,16,1,1,2,1,1,7,1,0
194,3,22,1,3,1,0,1,0,0,0,16,1,2,2,1,3,2,0,0
195,3,20,2,3,1,0,1,0,0,0,16,1,1,2,1,3,7,0,0
196,3,18,2,3,0,0,0,0,1,0,5,1,2,2,3,3,2,0,0
197,1,32,2,3,1,0,1,0,0,0,7,1,1,2,1,1,7,0,1
198,2,25,2,3,1,0,1,0,0,0,16,1,2,2,1,1,7,0,0
201,1,25,2,3,1,0,1,1,0,0,16,1,1,1,1,1,7,0,1
202,2,20,2,3,1,0,1,0,0,0,16,2,2,1,3,1,7,1,0
204,1,40,1,3,0,0,1,0,0,0,7,1,1,2,1,1,2,0,1
205,2,35,1,3,0,0,1,0,0,0,16,1,1,2,1,1,2,0,0
206,2,30,1,3,0,0,1,1,0,0,16,1,2,1,1,1,2,1,0
219,1,50,2,3,1,0,1,1,0,0,4,2,1,2,1,1,7,0,1
220,2,45,2,3,1,0,0,0,0,0,16,2,1,1,1,1,7,1,0
224,3,18,2,3,0,0,1,0,1,0,10,1,2,2,3,3,2,0,0
228,1,50,2,3,1,0,1,0,0,0,5,2,1,2,3,3,7,0,1
229,2,45,2,3,1,0,1,0,0,0,16,2,2,2,3,3,7,0,0
236,1,22,2,3,1,0,1,0,0,0,8,1,1,2,1,3,7,0,1
237,2,20,2,3,0,0,0,0,0,0,5,2,2,2,2,3,7,0,0
