adjmatrix_key,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,educ,villagenative,workflag,savings,electioncard,rationcard,mothertongue_2,Y,Z
1,1,75,1,3,0,0,1,0,0,0,5,1,1,1,1,1,2,0,1
2,2,65,1,3,0,0,1,0,0,0,16,2,2,2,1,1,2,0,0
3,3,27,1,3,0,0,1,1,1,1,14,1,1,1,1,1,2,0,1
4,3,25,1,3,0,0,1,0,0,0,11,2,2,2,1,1,2,1,0
6,1,50,1,3,0,0,1,0,0,0,8,1,1,1,1,1,2,0,1
7,2,45,1,3,0,0,1,0,0,0,7,2,1,1,1,1,2,1,0
9,3,24,1,3,0,0,1,0,0,0,12,1,2,2,1,1,2,1,0
15,1,40,1,3,0,0,1,0,0,0,4,1,1,2,1,1,2,0,1
16,2,35,1,3,0,0,0,0,0,0,16,2,1,1,1,1,2,1,0
23,2,42,1,3,0,0,1,0,0,0,5,2,1,1,1,1,2,1,0
27,1,45,1,3,0,0,1,0,0,0,16,1,1,1,1,1,2,0,1
28,2,40,1,3,0,0,1,0,0,0,7,1,1,2,1,1,2,0,0
32,3,50,1,3,0,0,1,0,0,0,3,1,1,2,1,1,2,0,1
33,3,45,1,3,0,0,1,0,0,0,16,2,1,2,1,1,2,0,0
34,3,24,1,3,0,0,0,0,0,0,10,1,2,2,3,1,2,0,0
35,3,38,1,3,0,0,1,0,0,0,10,1,1,2,1,3,2,0,1
36,3,30,1,3,0,0,1,0,0,0,10,2,1,2,1,3,2,0,0
45,1,40,1,3,0,0,1,0,0,0,6,1,1,2,1,1,2,0,1
46,2,33,1,3,0,0,0,0,0,0,4,2,1,1,1,1,2,1,0
52,1,45,1,3,0,0,1,0,0,0,10,1,1,1,1,1,2,0,1
53,2,35,1,3,0,0,0,0,0,0,10,2,1,2,1,1,2,1,0
64,1,55,1,2,0,0,1,0,0,0,7,1,1,2,1,1,2,0,1
65,2,45,1,2,0,0,1,0,0,0,16,2,1,2,1,1,2,0,0
67,1,58,1,2,0,0,1,0,0,0,16,1,1,2,1,1,2,0,0
68,3,29,1,2,0,0,1,0,0,0,16,1,1,2,1,1,2,0,0
82,1,38,1,2,0,0,1,0,0,0,7,1,1,1,1,1,2,0,1
83,2,28,1,2,0,0,1,0,0,0,10,2,1,2,1,1,2,1,0
87,1,34,1,3,0,0,1,0,0,0,16,1,1,2,1,2,2,0,0
107,1,65,1,3,0,0,1,0,0,0,7,1,1,2,1,1,2,0,1
108,2,47,1,3,0,0,1,0,0,0,7,2,1,2,1,1,2,1,0
109,3,25,1,3,0,0,1,0,0,0,10,1,1,2,3,3,2,0,0
110,3,30,1,3,0,0,1,0,0,0,16,2,1,2,3,3,2,0,1
114,1,47,1,3,0,0,1,0,0,0,1,1,1,2,1,1,2,0,1
115,2,33,1,3,0,0,1,0,0,0,4,2,1,2,1,1,2,1,0
124,1,42,1,3,1,0,0,0,0,0,7,1,1,2,1,1,6,0,1
125,2,36,1,4,0,0,1,0,0,0,10,2,2,2,1,1,2,0,0
132,1,30,1,2,0,0,1,0,0,0,16,1,1,2,1,3,2,0,1
133,2,21,1,2,0,0,1,0,0,0,7,2,2,2,3,3,2,1,0
140,1,42,1,3,0,0,1,0,0,0,5,1,1,2,1,1,2,0,1
141,2,37,1,3,0,0,1,0,0,0,16,2,1,1,1,1,2,1,0
145,1,50,1,3,0,0,1,0,0,0,4,1,1,2,1,1,2,0,1
146,2,45,1,3,0,0,1,0,0,0,4,2,1,1,1,1,2,1,0
154,1,55,1,3,0,0,1,0,0,0,3,1,1,1,1,1,2,0,1
155,2,40,1,3,0,0,1,0,0,0,16,1,1,2,1,1,2,1,0
166,1,35,1,3,0,0,1,0,0,0,12,1,1,2,1,1,2,0,1
167,2,30,1,3,0,0,1,0,0,0,7,2,2,2,1,1,2,1,0
171,1,35,1,3,0,0,1,0,0,0,6,1,1,2,1,1,2,0,1
172,2,30,1,3,0,0,1,0,0,0,7,2,1,1,1,1,2,1,0
184,1,38,1,3,0,0,0,0,0,0,16,1,1,1,1,1,2,0,1
185,2,28,1,3,0,0,1,0,0,0,16,2,1,1,1,1,2,1,0
191,1,50,1,3,0,0,1,0,0,0,4,1,1,2,1,1,2,0,1
192,2,42,1,3,0,0,1,0,0,0,16,2,1,1,1,1,2,1,0
193,3,19,1,3,0,0,0,0,0,0,9,1,1,2,1,1,2,0,0
197,1,48,1,3,0,0,1,0,0,0,7,1,1,2,1,1,2,0,1
198,2,42,1,3,1,0,0,0,0,0,7,2,2,2,1,1,6,0,0
199,3,19,1,3,1,0,0,0,0,0,12,1,2,2,3,1,6,0,0
202,1,40,1,3,0,0,1,0,0,0,11,1,1,2,1,1,2,0,1
203,2,30,1,3,0,0,1,0,0,0,16,2,1,1,1,1,2,1,0
207,1,45,1,3,0,0,1,0,0,0,8,1,1,2,3,1,2,0,1
208,2,40,1,3,0,0,0,0,0,0,5,2,1,1,3,1,2,1,0
209,2,37,1,3,0,0,0,0,0,0,5,2,1,2,3,1,2,0,0
216,1,40,1,3,0,0,0,0,0,0,1,1,1,2,1,1,2,0,1
217,2,26,1,3,0,0,1,0,0,0,9,2,1,1,1,1,2,1,0
226,1,40,1,3,0,0,1,0,0,0,16,1,1,1,1,1,2,0,1
227,2,38,1,3,0,0,1,0,0,0,16,2,1,1,1,1,2,1,0
233,1,40,1,2,0,0,1,0,0,0,6,1,1,2,1,1,2,0,1
234,2,33,1,2,1,0,0,0,0,0,16,2,1,1,3,1,6,1,0
236,1,32,1,2,0,0,1,0,0,0,16,1,1,2,1,1,6,0,1
237,2,30,1,2,1,0,0,0,0,0,16,2,1,2,1,1,6,1,0
240,1,30,1,2,0,0,1,0,0,0,5,1,1,2,1,3,2,0,1
241,2,22,1,2,0,0,1,0,0,0,10,2,1,2,3,3,2,0,0
242,1,55,1,2,1,0,0,0,0,0,16,1,1,2,1,1,6,0,1
243,2,50,1,2,1,0,0,0,0,0,16,2,1,1,1,1,6,1,0
247,1,40,1,3,0,0,1,0,0,0,7,1,1,2,1,1,2,0,1
248,2,35,1,3,0,0,1,0,0,0,16,2,1,1,1,1,2,1,0
254,1,58,1,3,0,0,1,0,0,0,10,1,1,2,1,1,2,0,1
255,2,48,1,3,0,0,1,0,0,0,5,2,1,1,1,1,2,1,0
264,1,60,1,3,0,0,1,0,0,0,4,1,1,2,1,1,2,0,1
272,1,45,1,3,0,0,1,0,0,0,6,1,1,2,1,1,2,0,1
273,2,37,1,3,0,0,1,0,0,0,16,1,1,1,1,1,2,1,0
274,3,18,1,3,0,0,0,0,0,0,13,1,2,2,3,1,2,0,0
276,1,36,1,3,0,0,0,0,0,0,10,1,1,2,1,1,2,0,1
277,2,26,1,3,0,0,0,0,0,0,10,1,1,1,1,1,2,1,0
280,1,60,1,3,0,0,0,0,0,0,4,1,1,2,1,1,2,0,1
281,2,52,1,3,0,0,0,0,0,0,16,2,1,2,1,1,2,1,0
282,3,30,1,3,0,0,0,0,0,0,12,1,1,1,1,1,2,1,0
284,1,49,1,3,0,0,1,0,0,0,16,2,1,1,1,1,2,1,0
286,1,38,1,3,0,0,0,0,0,0,4,1,1,1,1,1,2,0,1
287,2,32,1,3,0,0,0,0,0,0,10,2,1,1,1,1,2,1,0
290,1,55,1,3,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
291,2,40,1,3,0,0,1,0,0,0,6,2,1,1,1,1,2,1,0
294,1,52,1,3,0,0,1,0,0,0,12,2,1,2,1,1,2,0,1
295,2,45,1,3,0,0,0,0,0,0,16,1,1,1,1,1,2,1,0
306,1,38,1,3,0,0,0,0,0,0,10,1,1,2,1,1,2,0,1
307,2,34,1,3,0,0,0,0,0,0,8,2,1,1,1,1,2,1,0
310,1,40,1,3,0,0,1,0,0,0,16,1,1,1,1,1,2,0,1
311,2,35,1,3,0,0,1,0,0,0,4,2,1,1,1,1,2,1,0
314,1,30,1,3,0,0,0,0,0,0,12,1,1,1,1,3,2,0,1
315,2,28,1,3,0,0,0,0,0,0,15,2,1,2,1,3,2,0,0
316,3,55,1,3,0,0,0,0,0,0,7,1,1,1,1,3,2,0,1
317,3,48,1,3,0,0,0,0,0,0,16,2,2,2,1,3,2,0,0
332,1,45,1,3,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
333,2,35,1,3,0,0,1,0,0,0,16,2,1,1,1,1,2,1,0
348,1,50,1,3,0,0,1,0,0,0,9,1,1,1,1,1,2,1,1
349,2,45,1,3,0,0,1,0,0,0,16,2,1,1,1,1,2,1,0
354,1,40,1,3,0,0,1,0,0,0,7,1,1,1,1,1,2,0,1
355,2,36,1,3,0,0,1,0,0,0,16,2,2,1,1,1,2,1,0
