adjmatrix_key,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,educ,villagenative,workflag,savings,electioncard,rationcard,mothertongue_2,Y,Z
2,2,20,1,1,1,0,0,0,0,0,8,2,1,2,3,3,6,0,0
11,1,35,1,3,0,0,1,0,0,0,15,1,1,1,1,3,2,0,1
12,2,25,1,3,0,0,1,0,0,0,9,2,2,2,3,3,2,0,0
19,1,44,1,3,0,0,1,0,0,0,10,1,1,1,1,1,2,0,1
20,2,35,1,3,0,0,1,0,0,0,5,2,2,2,1,3,2,0,0
24,1,33,1,3,1,0,0,0,0,0,10,1,1,1,1,1,6,0,1
25,2,28,1,3,1,0,0,0,0,0,7,2,1,2,1,3,6,0,0
27,1,38,1,3,0,0,1,0,0,0,9,1,1,1,1,3,2,0,1
28,2,33,1,3,0,0,1,0,0,0,7,2,2,1,1,3,2,0,0
42,1,45,1,1,1,0,0,0,0,0,16,1,2,2,1,1,6,0,0
44,3,28,1,1,1,0,0,1,0,0,10,1,1,2,1,1,6,0,1
45,3,20,1,1,1,0,0,0,0,0,6,2,1,2,3,3,6,0,0
56,1,42,1,2,0,0,0,0,0,0,16,1,2,2,1,1,6,0,1
57,2,39,1,2,0,0,0,0,0,0,16,2,1,2,1,1,6,0,0
66,1,36,1,2,1,0,0,0,0,0,16,1,1,2,1,1,6,0,1
67,2,30,1,2,1,0,0,0,0,0,9,2,1,2,1,1,6,0,0
80,1,60,1,1,0,0,0,0,0,0,16,1,1,2,1,1,6,0,1
81,2,58,1,1,1,0,0,0,0,0,16,1,1,2,1,1,6,0,0
82,3,26,1,1,1,0,0,0,0,0,7,1,1,2,1,1,6,0,1
86,1,40,1,1,0,0,0,0,0,0,16,1,1,2,1,1,6,0,0
87,1,42,1,1,0,0,1,0,0,0,10,1,1,1,1,3,2,0,1
88,2,35,1,1,0,0,1,0,0,0,7,2,2,2,1,3,2,0,0
97,1,55,1,1,0,0,0,0,0,0,1,1,1,2,1,1,6,0,1
98,2,45,1,1,0,0,0,0,0,0,16,2,2,2,1,1,6,0,0
101,1,68,1,1,0,0,0,0,0,0,16,1,1,2,1,1,6,0,1
102,2,60,1,1,0,0,0,0,0,0,16,2,2,2,1,1,6,0,0
107,1,50,1,3,1,0,0,0,0,0,10,1,1,2,1,1,6,0,1
108,2,40,1,3,1,0,0,0,0,0,16,2,1,1,1,1,6,0,0
115,1,35,1,1,1,0,0,0,0,0,16,1,1,1,3,1,6,1,0
