adjmatrix_key,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,educ,villagenative,workflag,savings,electioncard,rationcard,mothertongue_2,Y,Z
1,1,35,1,3,0,0,0,0,0,0,7,1,2,1,1,3,2,0,0
2,3,19,1,3,0,0,1,0,0,0,12,1,2,2,3,3,2,0,0
8,1,36,1,3,0,0,1,0,0,0,5,2,1,2,1,1,2,1,0
32,1,55,1,2,0,0,1,0,0,0,7,1,1,2,1,1,2,0,1
33,1,48,1,2,0,0,1,0,0,0,16,2,1,2,1,1,2,0,0
36,3,18,1,2,0,0,1,0,0,0,9,1,1,2,3,2,2,1,0
38,1,55,1,2,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
39,2,40,1,2,0,0,1,0,0,0,16,2,1,2,1,1,2,1,0
40,1,60,1,3,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
41,2,48,1,3,0,0,1,0,0,0,16,1,1,1,1,1,2,1,0
60,1,45,1,3,0,0,1,0,0,0,7,1,2,2,1,1,2,0,1
61,2,43,1,3,0,0,1,0,0,0,5,2,2,2,1,1,2,1,0
62,2,40,1,3,0,0,1,0,0,0,6,2,2,2,1,1,2,0,0
66,1,28,1,3,0,0,1,0,0,0,9,1,2,1,1,1,2,0,1
67,2,25,1,3,0,0,1,0,0,0,9,2,2,1,1,1,2,1,0
72,1,45,1,3,0,0,0,0,0,0,7,1,1,2,1,1,2,0,1
73,2,35,1,3,0,0,1,0,0,0,4,2,2,1,1,1,2,1,0
85,1,35,1,3,0,0,1,0,0,0,8,1,2,2,1,1,2,0,1
86,2,25,1,3,0,0,0,0,0,0,6,2,2,1,1,1,2,1,0
94,1,38,1,3,0,0,1,0,0,1,14,1,1,2,1,1,2,0,1
95,2,33,1,3,0,0,1,0,0,0,10,2,2,1,1,1,2,1,0
97,1,36,1,3,0,0,1,0,0,0,4,1,1,2,1,1,2,1,1
98,2,30,1,3,1,0,0,0,0,0,10,2,2,1,1,1,2,1,0
102,1,32,1,3,0,0,1,0,0,0,9,1,1,2,1,1,2,0,1
103,2,28,1,3,0,0,1,0,0,0,10,2,2,1,1,1,2,1,0
106,1,40,1,2,1,0,0,0,0,0,16,1,1,1,1,1,6,0,1
107,2,37,1,2,1,0,0,0,0,0,16,2,1,1,1,1,6,1,0
112,1,30,1,2,0,0,1,0,0,0,7,1,1,2,3,1,2,0,1
113,2,20,1,1,0,0,1,0,0,0,4,2,2,2,3,1,2,1,0
122,1,34,1,2,0,0,1,0,0,0,10,1,1,2,1,3,2,0,1
123,2,28,1,2,0,0,1,0,0,0,14,2,1,1,1,3,2,1,0
129,1,38,1,2,1,0,0,0,0,0,16,2,1,1,1,1,6,1,0
167,1,35,1,2,1,0,0,0,0,0,4,1,1,2,1,1,6,0,1
168,2,28,1,2,1,0,0,0,0,0,16,2,1,1,1,1,6,1,0
182,1,60,1,2,1,0,0,0,0,0,16,2,1,2,1,1,6,0,1
183,2,37,1,2,1,0,0,0,0,0,4,1,1,1,1,1,6,1,0
187,1,45,1,3,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
188,2,35,1,3,0,0,1,0,0,0,16,2,2,2,1,1,2,1,0
192,2,32,1,3,0,0,1,0,0,0,16,2,2,2,1,1,2,1,0
204,1,45,1,3,0,0,1,0,0,0,10,1,1,1,1,1,2,0,1
206,1,25,1,3,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
207,2,23,1,3,0,0,1,0,0,0,8,2,2,2,1,1,2,1,0
210,1,55,1,3,0,0,1,0,0,0,8,1,2,2,1,1,2,0,1
211,2,45,1,3,0,0,1,0,0,0,3,2,2,2,1,1,2,1,0
220,1,40,1,1,0,0,1,0,0,0,1,1,1,2,1,1,2,0,1
221,2,35,1,1,1,0,0,0,0,0,16,2,1,1,1,1,6,1,0
226,1,55,1,1,0,0,1,0,0,0,16,1,2,1,1,1,2,1,0
227,3,34,1,1,0,0,1,0,0,0,12,1,1,2,1,1,2,0,1
244,1,35,1,1,0,1,1,0,0,1,14,1,1,1,1,1,2,0,1
249,3,50,1,1,0,0,1,0,0,0,16,1,2,2,1,1,2,0,1
250,3,49,1,1,0,0,1,0,0,0,16,2,2,2,1,1,2,0,0
255,1,45,1,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
256,2,40,1,1,0,0,1,0,0,0,16,2,2,2,1,1,2,1,0
263,1,50,1,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
264,2,40,1,1,0,0,1,0,0,0,16,2,2,2,1,1,2,1,0
265,3,19,1,1,0,0,1,0,0,0,12,1,2,2,1,1,2,0,0
291,1,42,1,1,0,0,1,0,0,0,3,1,1,2,1,1,2,0,1
292,2,36,1,1,0,0,1,0,0,0,16,2,2,2,1,1,2,1,0
295,1,65,1,1,0,0,1,0,0,0,16,2,2,2,1,1,2,0,0
296,3,30,1,1,0,0,1,0,0,0,5,1,1,2,1,1,2,0,1
297,3,22,1,1,0,0,1,0,0,0,16,2,2,2,1,1,2,1,0
301,1,35,1,1,0,0,1,0,0,0,12,1,1,2,1,1,2,0,1
302,2,25,1,1,0,0,1,0,0,0,5,2,2,2,1,1,2,1,0
304,3,55,1,1,0,0,1,0,0,0,16,1,2,2,1,1,2,0,1
305,2,45,1,1,1,0,0,0,0,0,16,1,1,2,1,1,6,1,0
307,1,55,1,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
308,2,45,1,1,1,0,0,0,0,0,16,2,1,2,1,1,6,1,0
317,1,60,1,1,1,0,0,0,0,0,16,2,2,2,1,1,6,1,0
318,3,40,1,1,1,0,0,0,0,0,16,1,1,1,1,1,6,1,0
321,1,50,1,1,1,0,0,0,0,0,16,2,2,2,1,1,6,1,0
326,1,41,1,1,1,0,0,0,0,0,16,1,1,2,1,1,6,0,1
327,2,38,1,1,0,0,1,0,0,0,16,2,2,2,1,1,2,1,0
328,3,24,1,1,0,0,1,0,0,0,5,1,1,2,1,1,2,0,1
342,1,55,1,1,1,0,0,0,0,0,16,2,1,1,1,1,6,1,0
346,3,23,1,1,0,0,1,0,0,0,16,1,1,2,1,1,2,1,0
349,1,40,1,3,0,0,1,1,0,1,8,1,1,1,1,1,2,0,1
350,2,34,1,3,0,0,1,0,0,0,7,2,2,1,2,1,2,1,0
353,1,65,1,3,0,0,1,0,1,0,16,1,1,2,1,1,2,0,1
354,2,50,1,3,0,0,1,0,0,0,16,2,2,2,1,1,2,1,0
355,3,40,1,3,0,0,1,0,1,0,10,1,1,2,1,1,2,0,1
356,3,30,1,3,0,1,1,1,0,0,12,2,2,1,1,1,2,1,0
362,1,35,1,3,0,0,1,0,1,0,10,2,1,1,3,1,2,1,0
372,1,45,1,1,0,0,1,0,0,0,5,2,1,2,1,1,6,0,1
373,2,29,1,1,1,0,0,0,0,0,10,1,2,1,1,1,6,0,0
386,1,53,1,2,0,0,1,0,0,0,16,1,1,1,1,1,2,0,1
387,2,40,1,2,1,0,0,0,0,0,2,2,2,1,1,1,1,1,0
389,1,37,1,1,1,0,0,0,0,0,10,1,1,2,1,1,6,0,1
390,2,26,1,1,1,0,0,0,0,0,16,1,2,1,1,1,6,1,0
394,3,43,1,1,0,0,1,0,0,0,16,2,1,2,1,1,2,0,0
403,1,45,1,1,1,0,0,0,0,0,8,1,1,2,1,3,6,0,1
404,2,35,1,1,1,0,0,0,0,0,16,2,2,1,1,3,6,1,0
410,1,40,1,1,0,0,1,0,0,0,1,1,1,1,1,1,2,0,1
411,2,35,1,1,1,0,0,0,0,0,16,2,2,1,1,1,6,1,0
416,1,60,1,1,1,0,0,0,0,0,16,1,2,2,1,1,6,0,1
417,2,50,1,1,0,0,0,0,0,0,16,2,1,2,1,1,6,0,0
