adjmatrix_key,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,educ,villagenative,workflag,savings,electioncard,rationcard,mothertongue_2,Y,Z
15,1,66,1,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
16,2,58,1,1,1,0,0,0,0,0,16,1,1,1,1,1,6,1,0
17,3,40,1,1,1,0,0,0,0,0,8,1,1,2,1,1,6,0,1
18,3,35,1,1,1,0,0,0,0,0,16,2,1,2,1,1,6,0,0
22,3,30,1,1,1,0,0,0,0,0,10,1,1,2,1,1,6,0,1
23,3,25,1,1,0,0,1,0,0,0,10,2,1,1,3,1,2,1,0
43,1,60,1,1,1,0,0,0,0,0,4,1,1,2,1,3,6,0,1
44,2,40,1,1,1,0,0,0,0,0,16,2,1,1,1,3,6,1,0
46,1,55,1,1,1,0,0,0,0,0,16,1,1,2,1,1,6,0,1
47,2,48,1,1,0,0,0,0,0,0,16,2,1,1,1,1,6,1,0
48,1,30,1,1,1,0,0,0,0,0,8,1,1,2,1,1,6,0,1
49,3,25,1,1,1,0,0,0,0,0,16,2,1,2,1,1,6,0,0
54,1,55,1,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
55,2,45,1,1,0,0,1,0,0,0,16,2,2,2,1,1,2,1,0
70,1,46,1,1,0,0,1,0,0,0,16,1,2,2,1,1,2,0,1
71,2,36,1,1,0,0,1,0,0,0,16,2,2,2,1,1,2,1,0
72,3,19,1,1,0,0,1,0,0,0,9,1,2,2,1,1,2,0,0
76,1,60,1,1,0,0,0,0,0,0,16,1,1,1,1,1,6,0,0
77,3,35,1,1,0,0,1,0,0,0,16,1,1,1,1,1,2,1,0
78,3,40,1,1,0,0,0,0,0,0,16,2,1,1,1,1,6,0,1
92,1,60,1,1,0,0,1,0,0,0,4,1,1,2,1,1,2,0,1
93,2,50,1,1,0,0,1,0,0,0,16,2,1,2,1,1,2,1,0
94,3,28,1,1,0,0,1,0,0,0,8,1,2,2,1,1,2,0,1
95,3,25,1,1,0,0,1,0,0,0,7,2,2,2,3,1,2,0,0
108,1,48,1,1,0,0,1,0,0,0,16,2,1,2,1,1,2,0,0
109,3,30,1,1,0,0,1,0,0,0,10,1,1,2,1,1,2,0,1
110,2,22,1,1,0,1,0,0,0,0,7,2,2,2,3,3,2,0,0
111,1,45,1,1,0,0,1,0,0,0,12,1,1,1,1,1,2,0,1
112,2,30,1,1,0,0,1,0,0,0,7,2,1,1,1,1,2,1,0
116,1,34,1,3,0,0,1,0,0,0,11,1,1,1,1,1,2,0,1
117,1,25,1,3,0,0,1,0,0,0,4,2,2,2,1,1,2,1,0
123,1,40,1,3,0,0,1,0,0,0,7,1,1,1,1,1,2,0,1
124,2,35,1,3,0,0,1,0,0,0,4,2,2,1,1,1,2,1,0
128,1,50,1,3,0,1,1,0,0,0,6,1,2,2,1,1,2,0,1
129,2,45,1,4,0,0,1,0,0,0,16,2,2,2,1,1,2,0,0
130,3,20,1,3,0,0,1,0,0,0,6,1,1,2,1,1,2,0,0
134,1,50,1,3,0,0,1,0,0,0,10,1,1,2,1,1,2,0,1
135,2,42,1,3,0,0,1,0,0,0,10,2,2,1,1,1,2,1,0
148,1,28,1,3,0,0,1,0,0,0,8,1,1,2,1,1,2,0,1
151,3,22,1,3,0,0,1,0,0,0,14,1,2,2,1,1,2,0,0
152,3,20,1,3,0,0,1,0,0,0,12,1,2,2,1,1,2,0,0
157,1,50,1,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
158,2,40,1,1,0,0,1,0,0,0,16,2,2,2,1,1,2,0,0
159,3,28,1,1,0,0,1,0,0,0,16,2,1,2,3,3,2,0,1
