adjmatrix_key,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,educ,villagenative,workflag,savings,electioncard,rationcard,mothertongue_2,Y,Z
16,1,36,1,3,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
17,2,33,1,3,0,0,0,0,0,0,5,2,1,1,1,1,2,1,0
20,1,45,1,3,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
21,2,40,1,3,0,0,0,0,0,0,16,2,1,1,1,1,2,0,0
34,1,45,1,3,0,0,0,0,0,0,6,1,1,2,1,1,2,0,1
35,2,40,1,3,0,0,0,0,0,0,16,1,1,1,1,1,2,1,0
42,1,35,1,3,0,0,0,0,0,0,16,1,1,1,1,1,2,1,1
43,2,26,1,3,0,0,0,0,0,0,10,2,2,1,1,1,2,1,0
46,1,32,1,3,0,0,0,0,0,0,14,1,1,1,1,1,2,0,1
47,2,25,1,3,0,0,0,0,0,0,10,2,1,1,1,1,2,1,0
54,1,48,1,3,0,0,0,0,0,0,10,1,1,1,1,1,2,1,1
55,2,40,1,3,0,0,0,0,0,0,16,1,2,1,1,1,2,1,0
57,1,54,1,3,0,0,0,0,0,0,16,1,1,1,1,1,2,0,1
58,2,45,1,3,0,0,0,0,0,0,16,2,2,1,1,1,2,1,0
70,2,50,1,3,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
71,2,35,1,3,0,0,0,0,0,0,7,2,1,2,1,1,2,0,0
74,1,60,1,3,0,0,0,0,0,0,16,1,2,1,1,1,2,0,1
75,2,45,1,3,0,0,0,0,0,0,16,2,2,2,1,1,2,0,0
76,3,26,1,3,0,0,0,0,0,0,4,1,1,1,1,1,2,0,1
77,3,20,1,3,0,0,0,0,0,0,6,2,2,1,3,1,2,1,0
84,1,32,1,3,0,0,0,0,0,0,10,1,1,1,1,1,2,1,1
85,2,25,1,3,0,0,0,0,0,0,7,1,2,1,1,3,2,1,0
90,1,38,1,3,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
91,2,30,1,3,0,0,0,0,0,0,7,2,1,1,1,1,2,1,0
95,1,36,1,3,0,0,0,0,0,0,4,1,1,2,1,1,2,0,1
96,2,31,1,3,0,0,0,0,0,0,16,1,1,1,1,1,2,1,0
111,1,45,1,3,0,0,0,0,0,0,5,2,1,1,1,1,2,1,0
115,1,35,1,3,0,0,0,0,0,0,7,1,1,1,1,1,2,0,1
116,2,30,1,3,0,0,0,0,0,0,16,2,1,1,1,1,2,1,0
119,1,40,1,3,0,0,0,1,0,0,12,1,1,1,1,1,2,0,1
120,2,35,1,3,0,0,0,0,0,0,10,2,2,1,1,1,2,1,0
123,1,50,1,3,0,1,0,0,0,0,16,1,2,2,1,1,2,0,1
124,2,42,1,3,0,0,0,0,0,0,16,2,1,1,1,1,2,1,0
126,3,21,1,3,0,0,0,1,0,1,12,1,2,2,3,3,2,0,0
127,1,35,1,3,0,0,0,0,0,0,4,1,1,1,1,1,2,1,1
128,2,29,1,3,0,0,0,0,0,0,10,2,2,1,1,1,2,1,0
131,1,43,1,3,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
132,2,33,1,3,0,0,0,0,0,0,16,1,1,1,1,1,2,1,0
137,1,48,1,3,0,0,0,0,0,0,8,1,1,1,1,1,2,0,1
138,2,32,1,3,0,0,0,0,0,0,16,1,2,1,1,1,2,1,0
158,1,30,1,3,0,0,0,0,0,0,5,1,1,1,1,1,2,0,1
159,2,26,1,3,0,0,0,0,0,0,10,1,2,1,1,1,2,1,0
167,1,45,1,3,0,0,0,0,0,0,5,2,2,1,1,1,2,1,0
169,1,67,1,3,0,0,0,0,0,0,16,2,2,1,1,1,2,0,0
170,3,28,1,3,0,0,0,0,0,0,5,1,1,1,1,1,2,1,1
171,3,25,1,3,0,0,0,0,0,0,6,2,2,1,3,1,2,1,0
175,3,37,1,3,0,0,0,0,0,0,10,1,2,1,1,1,2,1,0
179,2,38,1,3,0,0,0,0,0,0,5,2,2,1,1,1,2,1,0
180,3,18,1,3,0,0,0,1,0,1,15,1,2,1,3,1,2,1,0
192,1,45,1,3,0,0,0,0,0,0,10,1,1,1,1,1,2,0,1
193,2,35,1,3,0,0,0,0,0,0,16,2,2,2,1,1,2,0,0
194,3,19,1,3,0,0,0,0,0,0,12,1,2,2,3,3,2,0,0
221,1,45,1,3,0,0,0,0,0,0,16,1,2,2,1,1,2,0,1
222,2,35,1,3,0,0,0,0,0,0,16,2,2,2,1,1,2,0,0
223,3,20,1,3,0,0,0,0,0,0,13,1,2,2,3,1,2,0,0
225,1,50,1,3,0,0,0,0,0,0,16,2,2,2,1,1,2,0,1
226,2,45,1,3,0,0,0,0,0,0,16,1,2,1,1,1,2,1,0
231,1,29,1,3,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
232,2,24,1,3,0,0,0,0,0,0,16,2,1,1,1,1,2,1,0
235,1,38,1,3,0,0,0,0,0,0,4,1,1,1,1,1,2,0,1
236,2,28,1,3,0,0,0,0,0,0,16,2,2,1,1,1,2,1,0
250,1,50,1,3,0,0,0,0,0,0,16,1,1,1,1,1,2,1,1
251,2,42,1,3,0,0,0,0,0,0,16,2,1,1,1,1,2,1,0
254,1,35,1,3,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
255,2,30,1,3,0,0,0,0,0,0,16,2,1,2,1,1,2,0,0
261,1,50,1,3,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
262,2,45,1,3,0,0,0,0,0,0,16,2,1,1,1,1,2,1,0
263,3,18,1,3,0,0,0,1,0,0,13,1,2,1,3,1,2,1,0
271,1,50,1,3,0,0,0,0,0,0,16,1,2,2,3,1,2,0,1
272,2,42,1,3,0,0,0,0,0,0,16,1,1,2,1,1,2,0,0
293,1,50,1,3,0,0,0,0,0,0,5,1,1,1,1,1,2,1,1
297,1,32,1,3,0,0,0,0,0,0,16,1,1,1,1,1,2,1,1
298,2,26,1,3,0,0,0,0,0,0,10,1,2,1,1,1,2,1,0
305,1,42,1,3,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
306,2,38,1,3,0,0,0,0,0,0,16,1,1,1,1,1,2,1,0
319,1,45,1,3,0,0,0,0,0,0,16,1,2,2,1,1,2,0,1
320,2,35,1,3,0,0,0,0,0,0,10,2,2,1,1,1,2,1,0
323,1,35,1,3,0,0,0,0,0,0,16,2,1,1,1,1,2,1,0
329,1,34,1,4,0,0,0,0,0,0,10,1,1,1,1,1,2,1,1
330,2,28,1,4,0,0,0,0,0,0,9,2,2,1,1,1,2,1,0
345,1,45,1,3,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
346,2,40,1,3,0,0,0,0,0,0,16,2,2,1,1,1,2,1,0
360,1,45,1,4,0,0,0,0,0,0,2,1,2,2,2,1,2,0,1
361,2,35,1,4,0,0,0,0,0,0,16,2,1,1,2,1,2,1,0
