adjmatrix_key,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,educ,villagenative,workflag,savings,electioncard,rationcard,mothertongue_2,Y,Z
1,1,40,1,3,0,1,1,0,0,0,16,1,2,2,1,1,2,0,1
2,2,35,1,3,0,0,1,0,0,0,16,2,2,2,1,1,2,0,0
17,1,35,1,3,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
18,2,30,1,3,0,0,1,0,0,0,16,2,1,1,1,1,2,1,0
22,1,40,1,3,0,1,1,0,0,0,16,1,1,2,1,1,2,0,1
23,2,38,1,3,0,0,1,0,0,0,16,2,1,1,1,1,2,1,0
27,1,28,1,3,0,1,1,0,0,0,10,1,1,2,1,1,2,0,1
28,2,26,1,3,0,1,1,0,0,0,7,2,2,1,3,1,2,1,0
31,1,38,1,3,0,1,1,0,0,0,16,1,1,1,1,1,2,0,1
32,2,35,1,3,0,1,1,0,0,0,16,2,1,1,1,1,2,1,0
50,1,36,1,3,0,0,1,0,0,0,4,1,1,2,1,1,2,0,1
51,2,33,1,3,0,0,1,0,0,0,4,2,1,1,1,1,2,1,0
54,1,50,1,3,0,1,1,1,0,0,9,2,1,2,1,1,2,0,1
55,2,45,1,3,0,0,1,0,0,0,16,1,1,2,1,1,2,0,0
56,3,23,1,3,0,0,1,0,0,0,5,1,1,2,1,1,2,0,1
57,3,20,1,3,0,0,1,0,0,0,5,2,2,2,1,3,2,0,0
65,1,55,1,3,0,0,1,0,0,0,3,1,1,1,1,1,2,0,1
66,2,45,1,3,0,0,1,0,0,0,16,2,1,1,1,1,2,0,0
67,3,23,1,3,0,0,1,0,0,1,13,1,1,1,3,1,2,0,1
68,3,20,1,3,0,0,1,0,0,0,12,2,2,2,3,3,2,0,0
70,3,22,1,3,0,0,1,0,0,0,12,1,1,2,3,1,2,0,1
71,3,20,1,3,0,0,1,0,0,0,8,2,2,2,3,3,2,0,0
85,1,40,1,3,0,1,1,0,0,0,16,1,1,2,1,1,2,0,0
86,3,25,1,3,0,0,1,0,0,0,7,1,1,2,1,1,2,0,1
87,3,20,1,3,0,1,1,0,0,0,5,2,2,2,3,3,2,0,0
88,1,55,1,3,0,0,1,0,0,0,16,2,2,1,1,1,2,0,1
89,2,45,1,3,0,0,1,0,0,0,16,1,1,2,1,1,2,0,0
90,3,25,1,3,0,1,1,0,0,0,1,2,1,1,3,1,2,0,1
91,3,20,1,3,0,1,0,0,0,0,10,1,2,2,3,3,2,0,0
93,1,35,1,3,0,1,0,0,0,0,4,1,1,1,1,1,2,0,1
94,2,30,1,3,0,0,1,0,0,0,16,1,1,2,1,1,2,0,0
97,1,54,1,3,0,0,1,0,0,0,11,1,2,1,1,1,2,0,1
104,1,40,1,3,0,1,1,0,0,0,16,1,2,2,1,1,2,0,1
105,2,25,1,3,0,0,1,0,0,0,16,2,1,1,1,1,2,1,0
109,1,55,1,2,0,1,1,1,0,0,10,1,1,1,1,1,2,0,1
110,2,50,1,2,0,0,1,0,0,0,16,2,1,1,1,1,2,1,0
111,3,23,1,3,0,0,1,0,0,0,10,1,2,2,3,3,2,0,0
112,3,30,1,2,0,1,1,1,0,0,10,2,1,2,3,3,2,0,1
114,1,40,1,3,1,0,1,0,0,0,16,1,2,2,1,1,6,0,1
115,2,38,1,3,1,0,0,0,0,0,16,1,1,1,1,1,5,0,0
143,1,60,1,2,0,1,1,0,0,0,16,1,2,2,1,1,2,0,1
144,2,55,1,2,0,0,1,0,0,0,16,2,1,1,1,1,2,1,0
147,3,26,1,2,0,1,1,0,1,0,9,1,1,2,1,1,2,0,1
148,3,24,1,2,0,0,1,0,0,0,12,2,2,1,3,3,2,0,0
164,1,60,1,3,0,0,1,0,0,0,4,1,2,1,2,1,2,1,0
165,3,30,1,3,0,1,1,1,0,0,9,2,1,1,1,1,2,0,1
166,3,28,1,3,0,0,0,0,0,0,9,2,2,2,1,1,2,0,0
170,1,55,1,3,0,0,1,0,0,0,2,1,1,2,1,1,2,0,1
171,2,49,1,3,0,1,1,0,0,0,16,1,1,1,1,1,2,1,0
172,3,27,1,3,0,1,1,0,0,0,9,1,1,2,3,3,2,0,1
173,3,20,1,3,1,0,0,0,0,0,7,2,2,2,3,3,5,0,0
180,1,30,1,3,0,1,1,0,0,0,9,1,1,1,1,1,2,0,1
181,2,25,1,3,1,0,0,0,0,0,10,1,2,2,1,1,5,0,0
184,1,45,1,3,1,0,0,0,0,0,16,2,1,1,1,3,5,0,1
185,2,35,1,3,1,0,1,0,0,0,16,2,1,2,1,3,5,0,0
194,2,45,1,3,0,0,0,0,0,0,4,2,2,2,1,1,2,0,0
198,1,35,1,3,1,0,1,0,0,0,16,2,1,2,1,1,5,0,0
211,1,35,1,3,0,0,0,0,0,0,16,1,1,1,1,1,2,0,1
212,2,30,1,3,0,0,0,0,0,0,16,2,2,2,1,1,2,0,0
216,1,60,1,3,0,0,1,0,0,0,16,1,2,2,1,1,2,0,1
217,2,50,1,3,0,0,0,0,0,0,16,2,2,2,1,1,2,0,0
223,1,45,1,3,0,0,1,0,0,0,9,1,1,1,1,1,2,0,1
224,2,38,1,3,0,0,0,0,0,0,16,2,2,2,1,1,2,0,0
232,1,42,1,3,0,1,1,0,0,0,10,1,1,1,1,1,2,0,1
233,2,38,1,3,0,0,0,0,0,0,10,2,2,2,1,1,2,0,0
234,3,30,1,3,0,0,0,0,0,0,9,1,1,2,1,1,2,0,1
235,3,25,1,3,0,0,1,0,0,0,16,2,1,2,3,3,2,0,0
237,3,22,1,3,0,0,0,0,0,0,12,1,2,2,3,1,2,0,0
