adjmatrix_key,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,educ,villagenative,workflag,savings,electioncard,rationcard,mothertongue_2,Y,Z
12,1,45,1,1,0,0,1,0,0,0,10,1,1,1,1,1,2,0,1
13,2,35,1,1,0,0,1,0,0,0,16,2,2,2,1,1,2,0,0
14,2,38,1,1,0,0,1,0,0,0,10,2,1,1,1,1,2,1,0
18,2,54,1,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
19,2,45,1,1,0,0,0,0,0,0,16,2,2,2,1,1,2,0,0
21,3,20,1,1,0,0,1,0,0,0,7,1,1,2,3,1,2,0,0
28,1,40,1,1,0,1,0,0,0,0,10,1,1,2,1,1,2,0,1
29,2,30,1,1,0,0,0,0,0,0,7,2,2,2,1,1,2,0,0
51,1,70,1,3,0,0,0,0,0,0,5,1,1,2,1,1,2,0,1
52,2,45,1,3,0,0,0,0,0,0,16,1,2,2,1,1,2,0,0
58,1,28,1,1,0,0,1,0,0,0,10,1,1,2,1,1,2,0,1
59,2,25,1,1,0,0,0,0,0,0,16,2,2,2,1,1,2,0,0
60,1,33,1,1,0,0,1,0,0,0,10,1,1,1,2,1,2,0,1
61,2,25,1,1,0,0,1,0,0,0,9,2,2,2,1,1,2,0,0
62,2,28,1,1,0,0,0,0,0,0,14,2,1,1,1,3,2,0,0
66,1,50,1,1,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
67,2,38,1,1,0,0,0,0,0,0,16,2,2,2,1,1,2,0,0
71,1,50,1,1,0,0,1,0,0,1,12,1,1,1,1,2,2,0,1
72,2,45,1,1,0,0,1,0,0,0,16,2,2,1,1,2,2,1,0
74,3,23,1,1,0,0,1,0,0,1,15,1,2,2,3,2,2,0,0
94,1,40,1,1,0,0,0,0,0,0,16,1,1,2,1,1,2,0,0
95,1,50,1,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
96,2,45,1,1,0,0,1,0,0,0,16,2,1,2,1,1,2,0,0
102,1,26,1,1,0,0,1,0,0,0,10,1,1,1,3,1,2,0,1
103,3,18,1,1,0,0,1,0,0,1,12,1,2,2,3,1,2,0,0
104,3,40,1,1,0,0,1,0,0,0,16,2,1,1,1,1,2,1,0
105,1,48,1,1,0,0,1,0,0,0,4,1,1,2,1,1,2,0,1
106,2,44,1,1,0,0,1,0,0,0,16,2,1,2,3,1,2,0,0
111,1,55,1,1,0,0,1,0,0,0,9,1,2,2,1,1,2,1,1
122,1,42,1,1,0,0,1,0,0,1,10,1,1,1,1,1,2,0,1
123,2,35,1,1,0,0,1,0,0,0,10,2,1,2,1,1,2,0,0
127,1,50,1,3,0,0,1,0,0,0,4,1,1,2,1,1,2,0,1
128,2,40,1,3,0,0,1,0,0,0,6,2,1,2,1,1,2,0,0
130,1,45,1,3,0,0,1,0,0,0,6,1,1,1,1,1,2,0,1
131,2,35,1,3,0,0,1,0,0,0,16,2,1,2,1,1,2,0,0
134,1,50,1,3,0,0,1,0,0,0,16,1,1,2,1,1,2,1,1
135,2,45,1,3,0,0,1,0,0,0,16,2,1,2,1,1,2,0,0
145,1,52,1,3,0,0,1,0,0,0,5,1,1,1,1,1,2,0,1
146,2,46,1,3,0,0,0,0,0,0,4,2,2,2,1,1,2,0,0
156,1,35,1,3,0,0,1,0,0,0,9,1,1,2,1,1,2,0,1
157,2,22,1,3,0,0,0,0,0,0,10,2,2,1,1,1,2,0,0
168,2,20,1,1,1,0,0,0,0,0,9,1,1,1,3,1,6,0,0
181,1,25,1,1,0,0,1,0,0,0,6,1,1,2,1,3,2,0,1
182,2,20,1,1,1,0,0,0,0,0,16,2,2,2,3,3,6,0,0
185,1,50,1,1,1,0,0,0,0,0,16,2,2,1,1,1,6,0,0
190,1,75,1,3,0,0,1,0,0,0,16,1,2,2,1,1,2,0,1
191,2,60,1,3,0,0,1,0,0,0,16,2,1,2,1,1,2,0,0
192,3,25,1,3,0,0,1,0,0,0,4,1,1,2,1,1,2,0,1
193,3,19,1,3,1,0,0,0,0,0,5,2,2,2,3,1,6,0,0
209,1,32,1,3,0,0,1,0,0,0,7,1,1,2,3,1,2,0,1
210,2,24,1,3,0,0,1,0,0,0,5,2,2,2,1,1,2,0,0
232,1,38,1,3,0,0,1,0,0,0,9,1,1,1,1,1,2,0,1
233,2,32,1,3,0,0,1,0,0,0,16,2,1,1,1,1,2,1,0
236,1,65,1,4,0,0,1,0,0,0,3,1,1,2,1,1,2,0,1
237,2,50,1,4,1,0,0,0,0,0,16,2,2,2,1,1,6,0,0
242,1,45,1,4,0,0,1,0,0,0,16,1,1,1,1,1,2,0,1
243,2,28,1,4,0,0,1,0,0,0,16,2,1,2,1,1,2,0,0
244,2,20,1,4,0,0,1,0,0,0,16,2,2,2,3,1,2,0,0
250,2,32,1,3,0,0,0,0,0,0,16,1,1,1,1,1,2,1,0
253,1,55,1,3,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
254,2,42,1,3,0,0,0,0,0,0,16,1,1,2,1,1,2,0,0
255,3,24,1,3,0,0,0,0,0,0,12,1,1,2,3,1,2,0,1
256,3,19,1,3,0,0,0,0,0,0,10,2,2,2,3,3,2,0,0
268,1,35,1,3,0,0,0,0,0,0,4,1,1,1,1,1,2,0,1
269,2,30,1,3,0,0,0,0,0,0,10,2,1,2,3,1,2,0,0
291,1,70,1,3,0,0,1,0,0,0,4,1,1,2,1,1,2,0,1
292,2,60,1,3,0,0,1,0,0,0,16,2,2,2,1,1,2,0,0
293,3,40,1,3,0,0,1,0,0,0,10,1,1,2,1,1,2,0,1
294,3,28,1,3,0,0,0,0,0,0,10,2,2,2,1,1,2,0,0
300,1,55,1,3,0,0,1,1,0,1,13,1,2,-888,3,1,2,0,1
301,2,45,1,3,0,0,1,0,0,0,10,2,2,2,1,1,2,0,0
302,3,20,1,3,0,0,1,0,0,0,13,1,2,2,3,1,2,0,0
304,3,50,1,3,0,0,1,0,0,0,9,1,1,2,1,1,2,0,1
305,3,43,1,3,0,0,1,0,0,0,5,2,1,2,1,1,2,0,0
306,3,20,1,3,0,0,1,0,0,0,13,1,2,2,3,1,2,0,0
310,1,60,1,3,0,0,1,0,0,0,16,1,2,2,1,1,2,0,1
311,2,50,1,3,0,0,1,0,0,0,16,2,2,2,1,1,2,0,0
322,1,50,1,3,0,0,1,0,0,0,16,1,2,2,1,1,2,0,1
323,2,40,1,3,0,0,1,0,0,0,7,2,2,2,1,1,2,1,0
326,3,18,1,3,0,0,1,0,0,0,13,1,2,2,3,1,2,0,0
327,3,30,1,3,0,0,1,0,0,0,16,1,2,2,1,1,2,0,1
328,3,20,1,3,0,0,1,0,0,0,9,1,2,2,3,3,2,0,0
331,1,32,1,3,0,0,1,0,0,0,5,1,2,2,1,3,2,0,1
332,2,26,1,3,0,0,1,0,0,0,10,2,2,2,1,3,2,0,0
342,1,58,1,3,0,0,1,0,0,0,6,1,2,1,1,1,2,0,1
343,2,50,1,3,0,0,1,0,0,0,4,2,2,2,1,1,2,0,0
344,3,26,1,3,1,0,0,0,0,0,15,1,1,2,1,1,2,0,0
346,1,50,1,3,0,0,1,0,0,0,7,1,1,2,1,1,2,0,1
347,2,40,1,3,0,0,1,0,0,0,3,2,2,2,1,1,2,0,0
367,1,50,1,3,0,0,1,0,0,0,16,1,1,1,1,1,2,0,1
368,2,45,1,3,0,0,0,0,0,0,16,2,1,2,1,1,2,0,0
369,3,27,1,3,0,0,0,0,0,0,2,1,2,2,1,1,2,0,0
370,3,23,1,3,0,0,0,0,0,0,6,1,1,2,1,1,2,0,0
386,1,50,1,1,1,0,0,0,0,0,16,1,1,2,1,1,6,0,1
387,2,42,1,1,0,0,1,0,0,0,16,2,1,1,1,1,2,1,0
393,1,40,1,4,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
394,2,33,1,4,0,0,1,0,0,0,16,1,2,2,1,1,2,0,0
396,1,28,1,3,0,0,1,0,0,0,7,1,2,2,1,1,2,0,1
397,2,23,1,3,0,0,1,0,0,0,12,2,2,1,3,1,2,1,0
406,1,45,1,3,0,0,1,0,0,0,16,1,1,2,1,2,2,0,1
407,2,40,1,3,0,0,1,0,0,0,16,2,1,2,1,2,2,0,0
408,3,18,1,3,0,0,0,0,0,0,7,1,1,2,3,2,2,0,0
420,1,25,1,4,0,0,0,0,0,0,7,1,1,2,1,1,2,0,1
421,2,21,1,4,0,0,0,0,0,0,9,2,2,2,1,1,2,0,0
425,1,40,1,3,0,0,1,0,0,0,11,1,1,1,1,1,2,0,1
426,2,35,1,3,0,0,1,0,0,0,10,2,2,2,1,1,2,0,0
430,1,50,1,4,0,0,1,0,0,0,4,2,1,2,1,1,2,0,1
431,2,45,1,4,0,0,1,0,0,0,4,1,1,2,1,1,2,0,0
432,1,48,1,3,0,0,1,0,0,0,6,1,1,2,1,1,2,0,1
433,2,40,1,3,0,0,1,0,0,0,16,1,1,2,1,1,2,0,0
443,1,60,1,3,0,0,1,0,0,0,4,1,2,2,1,1,2,0,1
444,2,50,1,3,0,0,1,0,0,0,16,1,2,2,1,1,2,0,0
445,3,18,1,3,0,0,0,0,0,0,15,1,2,2,3,1,2,0,0
453,1,55,1,3,0,0,1,0,0,0,16,1,2,2,1,1,2,0,1
454,2,50,1,3,0,0,0,0,0,0,16,2,2,2,1,1,2,0,0
455,1,45,1,3,0,0,1,0,0,0,16,1,1,1,1,1,2,0,1
456,2,40,1,3,0,0,0,0,0,0,4,1,2,2,1,1,2,0,0
457,3,20,1,3,0,0,1,0,0,0,4,1,2,2,3,1,2,0,0
458,3,18,1,3,0,0,1,0,0,0,10,1,2,2,3,1,2,0,0
465,1,55,1,3,0,0,1,0,0,0,4,1,2,2,1,1,2,0,1
466,2,49,1,3,0,0,1,0,0,0,16,2,1,2,1,1,2,1,0
467,3,26,1,3,0,0,1,0,0,0,16,1,1,2,3,3,2,0,0
470,1,80,1,3,0,0,1,0,0,0,2,1,2,1,1,1,2,0,1
471,2,70,1,3,0,0,1,0,0,0,16,2,2,2,1,1,2,1,0
472,3,47,1,3,0,0,1,0,0,0,5,1,1,2,1,1,2,0,1
473,3,40,1,3,0,0,1,0,0,0,16,2,2,2,1,1,2,0,0
477,3,35,1,3,0,0,1,0,0,0,5,1,1,2,1,1,2,0,1
478,3,29,1,3,0,0,1,0,0,0,10,2,2,2,1,1,2,0,0
491,2,28,1,3,0,0,0,0,0,0,9,2,1,2,1,3,2,0,0
494,3,21,1,3,0,0,0,0,0,0,10,2,2,2,3,1,2,0,0
495,1,68,1,4,0,0,1,0,0,0,7,1,2,1,1,1,2,0,1
496,2,60,1,4,0,0,1,0,0,0,16,1,2,2,1,1,2,0,0
497,3,40,1,4,1,0,0,0,0,0,10,1,1,2,1,1,6,0,1
498,3,35,1,4,1,0,0,0,0,0,7,2,2,2,1,1,6,0,0
501,3,35,1,4,0,0,1,0,0,0,10,1,1,1,1,1,2,0,1
502,3,32,1,4,0,0,1,0,0,0,10,2,2,2,1,1,2,0,0
515,1,36,1,3,0,0,1,0,0,0,10,1,1,2,1,1,2,0,1
516,2,27,1,3,0,0,1,0,0,0,5,2,2,2,1,1,2,1,0
540,1,65,1,3,0,0,1,0,0,0,16,1,2,2,1,1,2,0,1
541,2,55,1,3,0,0,0,0,0,0,16,2,2,2,1,1,2,0,0
553,1,47,1,3,0,0,1,0,0,0,16,2,2,2,1,1,2,0,0
554,3,25,1,3,0,0,1,0,0,0,9,1,2,2,3,1,2,0,0
575,1,46,1,3,0,0,1,0,0,0,7,1,1,1,1,1,2,0,1
576,2,38,1,3,0,0,0,0,0,0,16,2,2,2,1,1,2,0,0
580,1,60,1,3,0,0,1,0,0,0,10,1,2,2,1,1,2,0,1
581,2,55,1,3,0,0,0,0,0,0,16,2,2,2,1,1,2,0,0
582,3,35,1,3,0,0,1,0,0,0,13,1,1,1,1,1,2,0,1
583,3,24,1,3,0,0,0,0,0,0,10,2,2,2,3,1,2,0,0
601,1,48,1,3,0,0,0,0,0,0,16,1,1,1,1,1,2,0,1
602,2,45,1,3,0,0,0,0,0,0,16,1,1,2,1,1,2,0,0
604,1,60,1,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
609,1,38,1,3,0,0,0,0,0,0,4,1,1,1,1,1,2,0,1
610,2,32,1,3,0,0,0,0,0,0,16,2,1,1,1,1,2,0,0
639,1,33,1,1,1,0,0,0,0,0,16,2,1,1,1,1,6,0,1
640,2,24,1,1,1,0,0,0,0,0,7,2,1,2,1,1,6,1,0
643,1,26,1,3,0,0,0,0,0,0,7,1,1,1,3,1,2,0,1
644,2,24,1,3,0,0,0,0,0,0,4,2,2,2,2,1,2,0,0
648,1,55,1,3,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
649,2,48,1,3,0,0,0,0,0,0,16,2,1,2,1,1,2,0,0
650,3,18,1,3,0,0,0,0,0,0,12,1,2,2,3,1,2,0,0
654,1,24,1,3,0,0,0,0,0,0,10,1,1,1,1,3,2,0,1
655,2,20,1,3,0,0,1,0,0,0,10,2,2,2,3,3,2,0,0
656,1,25,1,3,0,0,1,1,0,0,14,1,1,1,1,3,2,1,1
658,1,55,1,3,0,0,1,0,0,0,5,1,1,1,1,1,2,0,1
659,2,48,1,3,0,0,0,0,0,0,16,2,1,2,1,1,2,0,0
665,1,63,1,3,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
666,3,24,1,3,0,0,1,0,0,0,10,1,1,2,1,1,2,0,1
673,1,42,1,1,1,1,0,0,0,0,3,2,1,1,3,3,6,0,0
684,1,45,1,1,1,1,0,0,0,0,2,2,1,2,3,3,6,0,1
685,2,38,1,1,1,0,0,0,0,0,16,2,1,2,3,3,6,0,0
688,1,49,1,3,1,1,0,1,0,0,5,2,1,2,3,3,6,0,1
695,1,45,1,3,0,0,1,0,0,0,2,2,1,2,3,3,2,0,1
696,2,40,1,3,0,0,1,0,0,0,16,2,1,2,3,3,2,0,0
698,1,27,1,3,0,0,1,0,0,0,6,1,2,1,1,1,2,0,1
