adjmatrix_key,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,educ,villagenative,workflag,savings,electioncard,rationcard,mothertongue_2,Y,Z
1,1,50,1,1,1,0,0,0,0,0,16,1,1,2,1,1,6,0,1
2,2,45,1,1,1,0,0,0,0,0,16,2,1,1,1,1,6,1,0
5,3,18,1,1,0,0,1,0,0,0,5,1,1,2,3,1,2,0,0
10,1,38,1,1,0,0,1,0,0,0,16,1,1,2,3,1,2,0,1
11,2,30,1,1,0,0,0,0,0,0,16,1,2,2,3,1,6,0,0
19,1,62,1,3,1,0,0,0,0,0,8,1,1,2,1,1,6,0,1
20,2,55,1,3,0,0,0,0,0,0,16,2,1,2,1,1,6,0,0
21,3,32,1,3,1,0,0,0,0,0,10,1,1,2,1,1,6,0,1
22,3,28,1,3,1,0,0,0,0,0,16,2,1,2,1,1,6,0,0
25,1,40,1,1,0,0,0,0,0,0,16,2,1,2,3,1,6,0,1
26,2,35,1,1,0,0,0,0,0,0,1,1,2,1,1,1,6,1,0
41,1,45,1,3,0,0,0,0,0,0,16,2,1,1,3,3,6,0,1
42,2,32,1,3,0,0,0,0,0,0,16,2,1,1,1,1,6,0,0
49,1,40,1,1,0,0,0,0,0,0,16,1,1,1,1,1,6,1,0
55,1,35,1,1,0,0,1,0,0,0,16,2,1,2,1,1,2,0,1
56,2,30,1,1,1,0,0,0,0,0,16,1,2,1,1,1,6,1,0
58,1,42,1,1,1,0,0,0,0,0,16,1,2,1,1,1,6,1,0
59,3,38,1,1,1,0,0,0,0,0,16,2,2,2,3,3,6,0,1
60,3,30,1,1,1,0,0,0,0,0,16,1,1,2,1,3,6,0,0
61,3,26,1,1,1,0,0,0,0,0,9,1,1,2,3,3,6,0,1
62,3,18,1,1,0,0,0,0,0,0,16,1,1,2,3,3,6,0,0
72,1,35,1,1,1,0,0,0,0,0,1,2,1,2,3,1,6,0,1
73,2,30,1,1,0,0,0,0,0,0,16,1,2,2,3,1,6,0,0
86,1,40,1,1,1,0,0,0,0,0,9,1,1,1,1,1,2,0,1
87,2,38,1,1,1,0,0,0,0,0,9,2,1,2,1,1,2,0,0
92,1,40,1,1,1,1,0,0,0,0,16,2,1,1,3,1,6,0,1
93,2,30,1,1,0,0,0,0,0,0,16,1,1,2,3,1,6,0,0
96,2,35,1,1,0,0,0,0,0,0,16,2,1,2,1,2,6,0,0
110,1,45,1,1,1,0,0,0,0,0,16,1,1,2,1,1,6,0,1
111,2,40,1,1,1,0,0,0,0,0,16,2,1,1,1,1,6,1,0
112,3,18,1,1,1,0,0,0,0,0,16,1,2,2,3,1,6,0,0
116,1,60,1,1,0,0,0,0,0,0,16,1,1,2,1,1,6,0,1
117,2,50,1,1,0,0,0,0,0,0,16,1,1,2,2,1,6,0,0
118,3,22,1,1,0,0,0,0,0,0,16,1,2,2,3,1,6,0,0
119,3,18,1,1,1,0,0,0,0,0,5,1,1,2,3,1,6,0,0
121,1,35,1,1,0,0,1,0,0,0,2,2,1,2,3,1,6,0,1
122,2,25,1,1,0,0,0,0,0,0,16,1,1,2,1,1,6,0,0
136,1,30,1,1,1,0,0,0,0,0,8,1,2,1,3,3,6,0,1
137,2,25,1,1,1,0,0,0,0,0,16,2,1,1,3,3,6,1,0
140,1,42,1,1,1,0,0,0,0,0,16,1,1,2,3,3,6,0,0
149,1,45,1,1,1,0,0,0,0,0,16,1,2,1,1,1,6,0,1
150,2,40,1,1,1,0,0,0,0,0,16,1,1,1,1,1,6,1,0
153,1,48,1,1,1,0,0,0,0,0,16,1,1,1,1,1,6,0,1
154,2,44,1,1,0,0,0,0,0,0,16,2,2,1,1,1,6,1,0
156,3,26,1,1,1,0,0,0,0,0,3,2,1,2,3,1,6,0,0
160,3,22,1,1,1,1,0,0,0,0,16,2,2,2,3,1,6,0,0
162,3,26,1,1,0,0,0,0,0,0,16,1,2,2,3,1,6,0,1
163,3,21,1,1,0,0,0,0,0,0,7,1,2,2,3,3,6,0,0
166,1,50,1,1,1,0,0,0,0,0,16,1,1,2,1,1,6,0,1
167,2,45,1,1,0,0,0,0,0,0,16,2,1,2,1,1,6,0,0
168,1,28,1,1,1,0,0,0,0,0,16,1,1,2,3,1,6,0,1
169,2,24,1,1,0,0,0,0,0,0,16,2,2,2,3,1,6,0,0
184,1,35,1,1,1,0,0,1,0,0,10,1,1,1,1,1,6,0,1
185,2,30,1,1,0,0,0,0,0,0,16,1,2,1,1,1,6,1,0
206,1,28,1,1,1,0,0,0,0,0,16,1,1,2,1,3,6,0,1
207,2,26,1,1,0,0,0,0,0,0,16,1,2,2,3,1,6,0,0
209,3,48,1,1,1,0,0,0,0,0,16,1,2,2,1,1,6,0,0
238,1,28,1,1,1,0,0,0,0,0,4,1,1,2,3,3,6,0,1
239,2,22,1,1,0,0,0,0,0,0,16,1,2,2,3,3,6,0,0
260,1,25,1,1,0,0,0,0,0,0,16,1,2,2,1,1,6,0,1
261,2,21,1,1,0,0,0,0,0,0,16,2,2,2,1,1,6,0,0
264,1,36,1,1,1,0,0,0,0,0,16,1,2,2,1,1,6,0,1
265,2,25,1,1,1,0,0,0,0,0,16,2,2,2,1,1,6,0,0
269,2,40,1,1,0,0,0,0,0,0,16,1,1,2,1,3,6,0,0
279,2,80,1,1,0,0,0,0,0,0,16,1,2,2,1,1,6,0,0
280,2,85,1,1,0,0,0,0,0,0,16,1,2,2,1,1,6,0,1
286,1,30,1,1,1,0,0,0,0,0,16,1,1,2,1,1,6,0,1
287,2,28,1,1,0,0,0,0,0,0,16,2,1,2,1,1,6,0,0
296,1,28,1,1,1,0,0,0,0,0,10,1,1,2,3,3,6,0,1
297,2,25,1,1,0,0,0,0,0,0,16,2,1,2,1,1,6,0,0
301,1,45,1,1,1,0,0,0,0,0,16,1,1,2,1,1,6,0,1
302,2,40,1,1,1,0,0,0,0,0,2,2,1,1,1,3,6,0,0
303,2,38,1,1,0,0,0,0,0,0,16,2,1,2,3,1,5,0,0
313,1,38,1,1,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
314,2,32,1,1,0,0,0,0,0,0,16,1,1,1,1,1,6,1,0
318,1,45,1,1,0,0,0,0,0,0,16,1,1,2,1,1,6,0,1
319,2,38,1,1,0,0,0,0,0,0,16,1,1,1,1,1,6,1,0
320,2,28,1,1,0,0,0,0,0,0,16,1,1,2,1,1,6,0,0
325,2,45,1,1,1,0,0,0,0,0,16,2,1,2,1,1,6,0,0
337,3,15,1,1,1,0,0,0,0,0,16,1,2,2,1,1,6,0,1
341,1,40,1,1,1,0,0,0,0,0,16,1,1,2,1,1,6,0,1
342,2,35,1,1,0,0,0,0,0,0,16,2,1,1,1,1,6,1,0
344,1,56,1,1,0,0,0,0,0,0,16,1,1,2,1,1,6,0,1
345,2,50,1,1,0,0,0,0,0,0,16,2,1,1,1,1,6,1,0
351,1,27,1,1,1,0,0,0,0,0,16,1,1,2,1,1,6,0,1
353,3,24,1,1,1,0,0,0,0,0,7,1,1,2,1,1,6,0,1
354,3,21,1,1,0,0,0,0,0,0,16,1,2,2,1,1,6,0,0
362,1,52,1,1,0,0,1,0,0,0,7,1,1,1,1,1,2,0,1
364,2,45,1,1,0,0,0,0,0,0,16,2,1,2,1,1,6,0,0
365,3,30,1,1,1,0,0,0,0,0,10,1,2,1,3,1,6,0,1
366,3,25,1,1,0,0,0,0,0,0,8,2,2,2,1,1,6,0,0
369,3,25,1,1,0,0,1,0,0,0,9,1,1,2,1,1,6,0,1
370,3,20,1,1,1,0,0,0,0,0,10,2,2,2,3,3,6,0,0
375,1,40,1,1,0,0,0,0,0,0,16,1,1,2,1,1,6,0,0
392,1,60,1,1,1,0,0,0,0,0,8,2,1,2,1,1,6,0,1
393,2,50,1,1,1,0,0,0,0,0,16,1,1,2,1,1,6,0,0
394,3,35,1,1,1,0,0,0,0,0,1,1,1,2,1,1,6,0,1
395,3,28,1,1,0,0,0,0,0,0,16,2,2,2,1,1,6,0,0
396,3,30,1,1,0,0,0,0,0,0,16,1,1,2,1,1,6,0,1
397,3,28,1,1,0,0,0,0,0,0,16,1,1,2,1,1,6,0,0
406,1,52,1,1,1,0,0,0,0,0,16,1,1,2,1,1,6,0,1
408,3,28,1,1,1,0,0,0,0,0,7,1,1,2,1,1,6,0,1
409,3,25,1,1,0,0,0,0,0,0,16,1,2,2,1,1,6,0,0
417,1,35,1,1,1,0,0,0,0,0,16,1,1,2,1,1,6,0,1
418,2,30,1,1,1,0,0,0,0,0,16,1,1,2,1,1,6,0,0
427,1,38,1,1,1,0,0,0,0,0,16,1,1,2,1,1,6,0,1
428,2,32,1,1,0,0,0,0,0,0,16,2,1,2,1,3,6,0,0
433,1,35,1,1,1,0,0,0,0,0,6,1,1,2,3,1,6,0,1
434,2,28,1,1,1,0,0,0,0,0,10,2,1,2,3,3,6,0,0
441,1,46,1,1,1,0,0,0,0,0,9,1,1,1,3,3,6,0,1
442,2,38,1,1,0,0,0,0,0,0,16,1,1,1,3,3,6,1,0
454,1,45,1,1,0,0,0,0,0,0,16,2,1,2,1,1,6,0,1
455,2,35,1,1,0,0,0,0,0,0,16,1,1,1,1,1,6,1,0
461,1,48,1,1,1,0,0,0,0,0,16,1,1,2,1,1,6,0,0
462,1,26,1,1,1,0,0,0,0,0,7,1,1,2,1,3,6,0,1
463,3,25,1,1,1,0,0,0,0,0,16,1,2,2,3,3,6,0,0
488,3,55,1,1,0,0,0,0,0,0,16,1,2,2,1,1,6,0,0
490,3,28,1,1,1,0,0,0,0,0,3,1,1,2,1,3,6,0,0
501,1,20,1,1,1,0,0,0,0,0,8,1,1,2,3,1,6,0,1
502,2,18,1,1,0,0,0,0,0,0,16,1,2,2,3,3,6,0,0
504,3,40,1,1,1,0,0,0,0,0,16,2,1,1,1,1,6,1,0
505,3,25,1,1,1,0,0,0,0,0,16,1,1,2,3,3,6,0,1
506,3,20,1,1,0,0,0,0,0,0,16,1,2,2,3,3,6,0,0
507,1,26,1,1,1,0,0,0,0,0,16,1,1,2,1,1,6,0,1
508,2,21,1,1,0,0,0,0,0,0,16,1,2,2,3,3,6,0,0
510,1,32,1,1,0,0,0,0,0,0,16,1,1,2,1,1,6,0,1
511,2,28,1,1,0,0,0,0,0,0,16,2,2,1,1,1,6,1,0
516,2,50,1,1,0,0,0,0,0,0,16,1,1,1,1,1,6,0,0
527,1,42,1,1,1,0,0,0,0,0,1,1,1,2,3,1,6,0,1
528,2,35,1,1,0,0,0,0,0,0,16,1,1,2,3,1,6,0,0
532,1,32,1,1,1,0,0,0,0,0,4,1,1,2,3,1,6,0,1
533,2,28,1,1,0,0,0,0,0,0,16,1,2,1,3,1,6,1,0
535,3,25,1,1,1,0,0,0,0,0,16,1,2,2,3,1,6,0,1
536,3,20,1,1,1,0,0,0,0,0,5,1,2,2,3,3,6,0,0
540,1,40,1,1,1,0,0,0,0,0,16,1,1,2,1,1,6,0,1
541,2,35,1,1,0,0,0,0,0,0,16,2,1,2,3,1,6,0,0
545,1,30,1,1,1,0,0,0,0,0,2,1,1,2,2,1,6,0,1
546,2,25,1,1,0,0,0,0,0,0,2,2,1,1,1,1,6,1,0
547,1,40,1,1,1,0,0,0,0,0,16,1,1,2,1,1,6,0,1
548,2,36,1,1,1,0,0,0,0,0,16,2,2,2,1,1,6,0,0
551,1,50,1,1,0,0,0,0,0,0,16,1,2,2,1,1,6,0,0
556,3,20,1,1,0,0,0,0,0,0,2,1,2,1,1,1,6,0,0
559,1,40,1,1,1,0,0,0,0,0,8,1,1,1,1,1,6,0,1
560,2,35,1,1,0,0,0,0,0,0,16,2,1,1,1,1,6,1,0
567,1,38,1,1,0,0,0,0,0,0,16,1,2,2,1,1,6,0,0
568,1,40,1,1,0,0,0,0,0,0,16,1,1,2,1,1,6,0,1
569,2,35,1,1,0,0,1,0,0,0,16,1,2,2,1,1,2,0,0
573,1,30,1,1,0,0,0,0,0,0,16,1,1,1,1,1,6,1,0
575,1,75,1,1,1,0,0,0,0,0,4,1,2,2,1,1,6,0,1
576,2,68,1,1,0,0,0,0,0,0,16,2,1,1,1,1,6,1,0
577,3,30,1,1,0,1,1,0,0,0,5,1,1,2,1,1,2,0,1
578,3,25,1,1,0,0,1,0,0,0,16,2,2,1,2,1,2,1,0
579,3,28,1,1,0,0,1,0,0,0,7,1,1,1,1,1,2,1,1
580,3,25,1,1,0,0,0,0,0,0,16,2,1,1,3,3,6,1,0
584,1,50,1,1,1,0,0,0,0,0,9,1,1,2,1,1,6,0,1
585,2,45,1,1,0,0,0,0,0,0,16,2,1,2,1,1,6,0,0
595,1,45,1,1,1,0,0,0,0,0,9,1,1,2,3,3,6,0,1
596,2,35,1,1,0,0,0,0,0,0,16,1,1,1,3,3,6,1,0
603,1,38,1,1,0,0,1,0,0,0,8,1,1,2,1,1,2,0,1
604,2,30,1,1,1,0,0,0,0,0,16,2,1,2,1,1,6,0,0
609,3,28,1,1,0,0,0,0,0,0,16,2,1,2,1,1,6,0,0
613,1,32,1,1,0,0,1,0,0,0,9,2,1,1,3,1,2,0,1
614,2,28,1,1,0,0,0,0,0,0,16,1,2,2,1,1,6,0,0
619,1,55,1,1,0,0,0,0,0,0,16,1,2,1,1,1,6,1,0
620,3,19,1,1,1,0,0,0,0,0,4,1,1,2,3,1,6,0,1
631,1,35,1,1,1,0,0,0,0,0,1,1,1,2,1,1,6,0,1
632,2,25,1,1,1,0,0,0,0,0,6,2,1,2,1,1,6,0,0
652,1,45,1,1,1,0,0,0,0,0,16,1,1,2,1,1,6,0,1
653,2,35,1,1,1,0,0,0,0,0,2,2,1,1,1,1,6,1,0
665,1,65,1,1,1,0,0,0,0,0,5,1,2,2,1,1,6,0,1
666,2,55,1,1,1,0,0,0,0,0,16,2,2,2,1,1,6,0,0
667,3,30,1,1,1,1,0,1,0,0,13,1,1,1,1,1,6,0,1
668,3,21,1,1,1,0,0,0,0,0,7,2,2,2,1,1,6,0,0
673,3,21,1,1,1,0,0,0,0,0,10,1,2,2,3,1,6,0,0
697,1,45,1,1,1,0,0,0,0,0,9,1,1,2,1,1,6,0,1
698,2,37,1,1,0,0,0,0,0,0,3,2,1,1,1,1,6,1,0
703,1,50,1,1,1,0,0,0,0,0,4,1,1,1,1,1,6,0,1
704,2,45,1,1,0,0,0,0,0,0,16,2,1,2,1,1,6,0,0
705,3,20,1,1,1,0,0,0,0,0,11,1,2,2,3,1,6,0,0
709,3,35,1,1,1,0,0,0,0,0,4,1,1,1,1,1,6,0,1
710,3,25,1,1,0,0,0,0,0,0,16,2,2,2,1,1,6,0,0
712,3,45,1,1,1,0,0,0,0,0,7,1,1,2,1,3,6,0,0
717,1,38,1,1,1,0,0,0,0,0,10,1,1,2,1,1,6,0,1
718,2,28,1,1,1,0,0,0,0,0,11,2,1,1,3,1,6,1,0
723,1,45,1,3,1,0,0,0,0,0,16,2,1,2,1,1,6,0,1
724,2,40,1,3,0,0,0,0,0,0,16,1,1,2,3,1,6,0,0
731,1,45,1,1,1,0,0,0,0,0,6,1,1,2,1,1,6,0,1
732,2,40,1,1,0,0,0,0,0,0,16,1,2,1,1,1,6,1,0
738,1,40,1,1,0,0,0,0,0,0,16,1,1,2,1,1,6,0,1
739,2,32,1,1,0,0,0,0,0,0,16,2,2,1,1,1,6,1,0
751,1,35,1,1,1,0,0,0,0,0,4,1,1,1,1,1,6,0,1
752,2,33,1,1,1,0,0,0,0,0,16,2,1,2,1,1,6,0,0
756,1,40,1,1,1,0,0,0,0,0,16,1,1,2,1,1,6,0,1
757,2,38,1,1,0,0,0,0,0,0,16,2,2,2,1,1,6,0,0
