adjmatrix_key,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,educ,villagenative,workflag,savings,electioncard,rationcard,mothertongue_2,Y,Z
1,1,35,1,2,0,1,1,0,0,0,4,2,1,1,3,3,2,0,1
2,2,30,1,2,1,0,0,0,0,0,16,1,1,2,3,3,6,0,0
13,1,35,1,2,1,0,0,0,0,0,16,1,1,1,1,1,6,0,1
14,2,30,1,2,1,1,0,0,0,0,16,1,1,2,1,1,6,0,0
19,1,45,1,1,1,0,1,1,0,0,16,2,1,2,1,1,5,0,1
20,2,35,1,1,1,0,1,0,0,0,16,1,1,2,1,1,5,0,0
24,1,40,1,4,0,1,1,0,0,0,10,1,1,1,1,1,2,0,1
25,2,38,1,4,0,0,1,0,0,0,7,2,2,1,1,1,2,1,0
26,1,45,1,2,1,1,0,0,0,0,10,2,1,1,1,1,6,0,1
27,2,42,1,2,1,0,0,0,0,0,16,1,2,2,1,1,6,0,0
35,1,52,1,1,0,0,0,1,0,0,16,2,1,2,3,1,5,0,1
36,2,42,1,1,1,0,1,0,0,0,16,1,1,2,1,1,5,0,0
39,1,40,1,3,1,0,1,0,0,0,16,1,1,1,1,1,5,0,1
40,2,30,1,3,1,0,1,0,0,0,16,2,1,1,1,1,5,1,0
49,1,43,1,3,1,0,1,0,0,0,16,1,1,2,1,1,5,0,1
50,2,35,1,3,1,0,1,0,0,0,16,2,1,2,1,1,5,0,0
68,1,30,1,2,1,1,0,0,0,0,4,1,1,2,3,1,6,0,1
69,2,25,1,2,1,0,0,0,0,0,16,2,2,2,1,1,6,0,0
70,3,33,1,2,1,0,0,0,0,0,16,1,1,1,1,1,6,0,1
71,3,30,1,2,1,0,0,0,0,0,3,2,1,2,1,1,6,0,0
80,3,55,1,2,1,0,0,0,0,0,16,1,2,2,1,1,6,0,1
81,3,50,1,2,1,0,0,0,0,0,16,2,1,2,1,1,6,0,0
86,1,35,1,1,0,1,1,0,0,0,9,1,1,2,1,1,2,0,1
87,2,28,1,1,0,0,1,0,0,0,7,2,2,2,1,1,2,0,0
89,3,38,1,1,0,1,1,0,0,0,16,1,1,2,1,3,2,0,0
91,3,28,1,1,0,0,1,0,0,0,10,1,1,1,1,1,2,0,1
92,3,21,1,1,0,0,0,0,0,0,12,2,2,2,3,3,2,0,0
103,1,35,1,1,1,0,1,0,0,0,10,1,1,1,1,1,5,0,1
104,2,28,1,1,1,0,0,0,0,0,16,2,2,2,1,1,6,0,0
117,1,57,1,3,1,0,1,0,0,0,16,1,1,2,1,1,5,0,1
118,2,47,1,3,1,0,1,0,0,0,3,1,2,2,1,3,5,0,0
119,2,38,1,3,1,0,1,0,0,0,3,1,2,2,1,3,5,0,0
120,3,32,1,3,1,0,1,0,0,0,3,1,1,2,1,3,5,0,1
121,3,26,1,3,1,0,1,0,0,0,6,2,2,2,3,3,5,0,0
125,3,29,1,3,1,0,1,0,0,0,4,1,1,2,1,3,5,0,1
126,3,25,1,3,1,0,1,0,0,0,5,2,1,2,1,3,5,0,0
128,3,23,1,3,1,0,1,0,0,0,8,1,1,2,1,3,5,0,1
129,3,20,1,3,1,0,1,0,0,0,10,2,2,2,3,3,5,0,0
142,1,64,1,1,1,0,1,0,0,0,16,1,2,1,1,1,5,0,1
143,3,37,1,1,1,0,0,0,0,0,13,1,1,1,1,1,6,0,1
148,3,31,1,1,1,0,1,0,0,0,12,1,1,1,1,1,5,0,1
149,3,21,1,1,1,0,0,0,0,0,10,2,2,1,3,1,5,0,0
157,1,50,1,1,1,0,1,0,0,0,6,1,1,1,1,1,5,0,1
158,2,43,1,1,1,0,1,0,0,0,2,2,2,2,1,1,5,0,0
162,3,40,1,1,1,0,1,0,0,0,2,1,1,2,1,1,5,0,1
163,3,30,1,1,1,0,0,0,0,0,1,2,2,2,1,1,5,0,0
167,1,35,1,2,1,0,0,0,0,0,16,1,1,2,1,1,6,0,1
168,2,25,1,2,1,0,0,0,0,0,16,2,1,2,1,1,6,0,0
172,1,40,1,2,1,1,0,0,0,0,16,1,1,2,1,1,6,0,1
173,2,32,1,2,1,0,0,0,0,0,16,2,1,2,1,1,6,0,0
178,1,35,1,2,1,0,0,0,0,0,4,1,1,2,1,1,6,0,1
179,2,34,1,2,1,0,0,0,0,0,16,2,1,2,1,1,6,0,0
185,1,30,1,1,0,1,1,0,0,0,10,1,1,2,1,3,2,0,1
186,2,25,1,1,0,0,1,0,0,0,10,1,2,2,3,3,2,0,0
208,2,45,1,1,0,0,0,0,0,0,2,2,1,2,1,1,2,0,0
211,1,35,1,1,0,1,1,1,0,0,9,1,1,2,1,1,2,0,1
212,2,32,1,1,0,0,0,0,0,0,1,2,2,2,1,1,2,0,0
217,1,45,1,3,0,0,1,0,0,0,7,2,1,2,1,1,2,0,1
218,2,35,1,3,0,0,0,0,0,0,16,1,2,2,1,1,2,0,0
226,1,30,1,1,0,0,1,0,0,0,3,1,1,2,1,1,2,0,1
227,2,28,1,1,0,1,1,0,0,0,9,2,2,2,1,1,2,0,0
231,1,27,1,1,0,1,1,0,0,0,9,1,1,2,1,1,2,0,1
232,2,20,1,1,0,0,0,0,0,0,10,2,2,2,3,3,2,0,0
233,3,55,1,1,0,0,0,0,0,0,6,1,1,2,1,1,2,0,1
234,3,50,1,1,0,0,1,0,0,0,4,2,1,1,1,1,2,1,0
236,2,40,1,3,1,0,1,0,0,0,16,1,1,1,1,1,5,1,0
238,3,20,1,3,1,0,1,0,0,0,10,1,1,2,3,1,5,0,0
244,1,31,1,2,1,1,0,0,0,0,8,1,1,1,1,1,6,0,1
245,2,23,1,2,1,0,0,0,0,0,8,2,2,1,1,1,6,0,0
252,2,35,1,3,1,0,1,0,0,0,7,2,2,1,1,1,5,1,0
254,1,70,1,3,1,0,1,0,0,0,16,1,1,2,1,1,5,0,1
255,3,50,1,3,1,0,1,0,0,0,16,1,1,2,1,1,5,0,1
256,3,40,1,3,1,0,1,0,0,0,16,2,2,2,1,1,5,0,0
268,1,40,1,3,0,0,1,0,0,0,7,1,1,1,1,1,2,0,1
269,2,35,1,3,0,0,0,0,0,0,16,2,1,1,1,1,2,1,0
273,1,27,1,3,0,0,1,0,0,0,7,1,1,2,1,1,2,0,1
274,2,23,1,3,0,1,1,0,0,0,10,2,2,1,3,3,2,1,0
297,1,45,1,3,0,0,1,0,0,0,16,1,1,1,1,1,2,0,1
298,2,38,1,3,0,0,0,0,0,0,16,2,1,2,1,1,2,0,0
299,3,18,1,3,0,0,0,0,0,0,10,1,2,2,3,1,2,0,0
321,1,30,1,3,1,0,1,1,0,0,9,2,1,2,1,1,5,0,1
322,2,23,1,3,1,0,1,0,0,0,5,1,1,2,1,1,5,0,0
325,1,45,1,3,1,0,1,0,0,0,3,1,1,1,1,1,5,0,1
326,2,39,1,3,1,0,1,1,0,0,8,2,1,1,1,1,5,1,0
328,3,18,1,3,1,0,1,0,0,0,12,1,2,2,3,1,5,0,0
331,1,35,1,3,1,0,1,0,0,0,12,1,1,1,2,3,5,0,1
337,1,35,1,2,1,1,0,1,0,0,10,1,1,1,1,1,6,0,1
347,1,35,1,3,1,0,1,0,0,0,16,1,1,1,1,1,5,1,0
349,1,35,1,3,1,0,1,0,1,0,5,1,1,1,1,1,5,0,1
355,1,40,1,1,1,0,1,0,0,0,16,1,1,1,1,3,5,0,1
