adjmatrix_key,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,educ,villagenative,workflag,savings,electioncard,rationcard,mothertongue_2,Y,Z
7,1,36,1,3,0,0,0,0,0,0,7,1,1,2,1,1,2,0,1
8,2,28,1,3,0,0,0,0,0,0,10,2,2,1,1,1,2,1,0
19,1,45,1,3,0,0,0,0,0,0,7,1,1,2,1,1,2,0,1
20,2,40,1,3,0,0,0,0,0,0,16,2,1,2,1,1,2,0,0
21,3,22,1,3,0,0,0,0,0,0,9,1,2,2,3,3,2,0,0
39,1,45,1,3,0,0,0,0,0,1,13,1,1,1,1,1,2,0,1
40,2,33,1,3,0,0,0,0,0,0,6,2,2,1,1,1,2,0,0
43,1,35,1,3,0,0,0,0,0,0,6,1,1,1,1,1,2,0,1
44,2,30,1,3,0,0,0,0,0,0,11,2,1,1,1,1,2,0,0
47,1,61,1,3,0,0,0,0,0,1,14,1,2,1,1,1,2,0,1
48,2,51,1,3,0,0,0,0,0,0,2,2,2,1,1,1,2,0,0
53,1,45,1,4,0,0,0,0,0,0,12,1,1,1,1,1,2,0,1
54,2,35,1,4,0,0,0,0,0,0,9,2,2,2,1,1,2,0,0
63,1,33,1,4,0,0,0,0,0,1,13,2,1,1,1,3,2,0,1
64,2,23,1,4,0,0,0,0,0,0,12,2,2,1,3,3,2,0,0
78,1,48,1,4,0,0,0,0,0,0,7,1,1,2,3,3,2,0,1
79,3,24,1,4,0,0,0,0,0,0,5,1,2,2,3,3,2,0,0
82,1,50,1,4,0,0,0,0,0,0,7,1,1,2,1,1,2,0,1
83,2,47,1,4,0,0,0,0,0,0,4,2,1,2,1,1,2,0,0
91,1,50,1,4,0,0,1,0,0,0,10,1,1,2,3,1,2,0,1
92,2,40,1,4,0,0,0,0,0,0,7,2,1,2,3,1,2,0,0
97,1,32,1,4,0,0,0,0,0,0,13,1,1,1,1,1,2,0,1
98,2,24,1,4,0,0,0,0,0,0,13,2,2,1,1,1,2,0,0
99,1,64,1,4,0,0,0,0,0,0,10,1,1,2,1,1,2,0,1
101,1,42,1,4,0,0,0,1,0,0,10,1,1,1,1,1,2,0,1
102,2,33,1,4,0,0,0,0,0,0,11,2,2,1,1,1,2,0,0
104,1,42,1,4,0,0,0,0,0,0,9,1,1,1,1,1,2,0,1
105,2,31,1,4,0,0,0,0,0,0,9,2,2,1,1,1,2,0,0
106,1,42,1,4,0,1,1,1,0,1,15,1,1,1,1,1,2,0,1
107,2,35,1,4,0,0,0,0,0,0,10,2,1,2,1,1,2,0,0
119,1,42,1,4,0,0,0,1,0,0,9,1,1,2,1,1,2,0,1
120,2,38,1,4,0,0,0,0,0,0,10,2,2,1,1,1,2,1,0
127,1,60,1,4,0,0,0,0,0,0,7,1,1,2,1,1,2,0,1
128,2,50,1,4,0,0,0,0,0,0,4,2,2,2,1,1,2,0,0
129,3,27,1,4,0,0,0,0,0,1,14,1,1,2,1,1,2,0,1
130,3,22,1,4,0,0,0,0,0,0,12,2,2,2,3,3,2,0,0
131,1,50,1,4,0,0,0,0,0,0,7,1,1,1,1,3,2,1,1
132,2,45,1,4,0,0,0,0,0,0,5,2,1,1,1,3,2,0,0
