adjmatrix_key,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,educ,villagenative,workflag,savings,electioncard,rationcard,mothertongue_2,Y,Z
2,1,55,1,2,1,0,0,0,0,0,16,1,1,1,1,1,6,0,1
21,1,36,1,3,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
22,2,32,1,3,0,0,1,0,0,0,16,2,1,2,1,1,2,0,0
25,1,46,1,3,1,0,0,0,0,0,16,1,1,2,1,1,5,0,1
26,2,32,1,3,1,0,0,0,0,0,16,2,1,2,1,3,6,0,0
39,2,50,1,3,0,0,1,0,0,0,16,1,1,2,1,1,2,0,0
48,1,60,1,3,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
49,2,50,1,3,0,0,1,0,0,0,16,2,1,2,1,1,2,0,0
56,1,45,1,3,0,0,1,0,0,0,1,1,1,2,1,1,2,0,1
57,2,35,1,3,0,0,1,0,0,0,16,2,1,2,1,1,2,0,0
67,1,45,1,3,0,0,1,0,0,0,16,1,1,1,1,1,2,0,1
68,2,40,1,3,0,0,1,0,0,0,16,2,1,2,1,1,2,0,0
69,2,35,1,3,0,0,1,0,0,0,16,2,1,2,1,1,2,0,0
75,1,60,1,3,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
76,2,55,1,3,0,0,1,0,0,0,16,2,2,2,1,1,2,0,0
85,1,50,1,3,0,0,0,0,0,0,16,2,1,1,1,1,2,0,0
86,1,60,1,3,0,0,1,0,0,0,10,1,1,1,1,1,2,0,1
87,2,50,1,3,0,0,0,0,0,0,16,2,2,2,1,1,2,0,0
90,3,35,1,3,0,1,1,0,0,0,16,1,1,2,1,1,2,0,1
91,3,30,1,3,0,0,1,0,0,0,16,2,2,2,3,3,2,0,0
114,1,40,1,3,0,0,1,1,0,0,2,1,1,1,1,1,2,0,1
115,2,30,1,3,0,0,1,0,0,0,16,2,1,2,1,1,2,0,0
136,1,30,1,3,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
137,2,25,1,3,0,0,0,0,0,0,10,2,2,2,3,3,2,0,0
139,3,50,1,3,0,0,1,0,0,0,16,2,2,2,1,1,2,0,0
140,1,50,1,3,0,0,1,0,0,0,2,1,1,1,1,1,2,0,1
141,2,48,1,3,0,0,1,0,0,0,16,2,1,2,1,1,2,0,0
142,3,22,1,3,0,1,1,1,0,0,4,1,1,2,1,3,2,0,1
143,3,19,1,3,0,0,1,0,0,0,8,2,2,2,3,3,2,0,0
145,1,60,1,3,1,1,1,0,0,0,3,1,1,2,1,1,6,0,1
146,2,50,1,3,1,0,0,0,0,0,16,2,2,2,1,1,6,0,0
153,1,42,1,3,0,0,1,0,0,0,16,1,1,1,1,1,2,0,1
154,2,30,1,3,0,0,1,0,0,0,16,2,1,1,1,1,2,0,0
168,1,60,2,3,1,0,1,0,0,0,4,1,1,1,1,1,7,0,1
172,1,55,1,3,0,1,1,0,1,0,10,1,1,1,1,1,2,0,1
173,2,48,1,3,0,0,1,0,0,0,3,1,2,1,1,1,2,0,0
179,1,45,1,3,0,0,1,0,0,0,11,1,1,2,1,1,2,0,1
180,2,42,1,3,0,0,0,0,0,0,16,2,2,1,1,1,2,1,0
182,1,38,1,3,0,0,1,0,0,0,5,2,1,2,1,1,2,0,1
183,2,35,1,3,0,0,1,0,0,0,16,1,1,2,1,1,2,0,0
193,1,48,1,3,0,0,1,0,0,0,2,1,1,1,1,1,2,0,1
194,1,40,1,3,0,0,1,0,0,0,16,2,1,1,1,1,2,0,0
198,1,55,1,1,0,0,1,0,0,0,16,2,1,2,1,1,2,0,0
199,3,30,1,3,0,0,1,0,0,0,16,1,1,1,1,1,2,1,0
201,3,20,1,3,0,0,1,0,0,0,16,1,2,2,1,1,2,0,0
221,1,55,1,3,0,1,1,0,1,0,10,1,1,1,1,1,2,0,1
231,1,73,1,4,0,1,1,1,0,1,12,1,2,1,1,3,2,1,1
235,1,55,1,3,0,0,1,0,0,0,16,1,2,1,1,1,2,0,1
236,2,48,1,3,0,0,1,0,0,0,16,2,1,2,1,1,2,0,0
243,1,44,1,4,0,1,1,1,0,1,7,1,1,2,1,1,2,0,1
244,2,41,1,4,0,0,0,0,0,0,15,2,2,2,1,1,2,0,0
248,1,40,1,3,0,1,1,1,0,0,4,1,1,1,1,3,2,0,1
