adjmatrix_key,resp_gend,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,villagenative,workflag,savings,electioncard,rationcard,mothertongue_2,Y,Z
1,1,1,70,1,4,0,0,0,0,0,1,1,2,1,1,1,2,0,0
2,1,3,45,1,4,0,0,0,0,0,0,1,1,1,1,1,2,0,0
3,2,3,35,1,4,0,0,0,0,0,0,2,2,2,1,1,2,0,0
6,1,1,60,1,4,0,0,0,0,0,0,1,1,1,1,1,2,0,0
7,2,2,45,1,4,0,0,0,0,0,0,2,2,1,1,3,2,0,0
9,2,3,19,1,4,0,0,0,0,0,0,1,2,2,1,3,2,0,0
10,1,1,35,1,4,0,0,0,0,0,0,1,1,1,1,3,2,0,0
11,2,2,31,1,4,0,0,0,1,0,1,2,1,1,1,3,2,0,0
23,1,1,48,1,4,0,0,0,0,0,0,1,1,1,1,1,2,0,0
24,2,2,35,1,4,0,0,0,0,0,0,2,2,2,1,1,2,0,0
33,1,1,73,1,4,0,0,0,0,0,0,1,2,2,1,1,2,0,0
34,2,2,64,1,4,0,0,0,0,0,0,2,2,2,1,1,2,0,0
35,1,3,33,1,4,0,0,0,0,0,0,1,1,1,1,1,2,0,0
36,2,3,28,1,4,0,0,0,0,0,0,2,2,2,1,1,2,0,0
38,1,1,40,1,4,0,0,0,0,0,0,1,1,2,1,3,2,0,0
39,2,2,32,1,4,0,0,0,1,0,1,1,1,1,1,3,2,0,0
46,1,1,45,1,4,0,0,0,0,0,1,1,1,1,1,1,2,0,0
47,2,2,37,1,4,0,0,0,0,0,0,2,2,2,1,1,2,0,0
66,1,1,35,1,2,0,0,1,1,0,0,1,1,2,1,3,2,0,0
67,2,2,26,1,2,0,0,0,0,0,0,2,2,2,3,3,2,0,0
70,1,1,40,1,4,0,0,0,0,0,0,1,1,2,1,1,2,0,0
71,2,2,30,1,4,0,0,0,0,0,0,2,2,2,1,1,2,0,0
73,1,1,37,1,4,0,0,0,0,0,0,1,1,2,1,1,2,0,0
74,2,2,28,1,4,0,0,0,0,0,0,1,2,2,1,1,2,0,0
82,1,1,58,1,2,0,0,0,0,0,0,1,1,1,1,1,2,0,0
83,2,2,50,1,2,0,0,0,0,0,0,2,1,2,1,1,2,0,0
86,1,1,40,1,2,0,0,0,0,0,0,1,1,1,1,1,2,0,0
87,2,2,36,1,2,0,0,0,0,0,0,2,2,2,1,1,2,0,0
90,2,3,19,1,2,0,0,0,0,0,1,1,2,2,3,1,2,0,0
93,1,1,45,1,4,0,0,0,0,0,0,1,1,2,1,1,2,0,0
94,2,2,40,1,4,0,0,0,0,0,0,2,2,1,1,1,2,0,0
102,1,1,42,1,4,0,0,0,0,0,0,1,1,1,1,3,2,0,0
103,2,2,34,1,4,0,0,0,0,0,0,2,2,1,1,3,2,1,0
105,1,1,45,1,4,0,0,0,0,0,0,1,1,1,1,1,2,0,0
106,2,2,32,1,4,0,0,0,0,0,0,2,2,1,1,1,2,0,0
110,1,1,55,1,4,0,0,0,0,0,0,1,1,1,1,1,2,0,0
111,2,2,45,1,4,0,0,0,0,0,0,2,1,2,1,1,2,0,0
112,2,3,18,1,4,0,0,0,0,0,0,1,2,2,3,1,2,0,0
114,1,1,48,1,4,0,0,0,0,0,0,1,1,2,1,1,2,0,0
115,2,2,42,1,4,0,0,0,0,0,0,2,2,2,1,1,2,0,0
126,1,1,45,1,2,0,0,0,0,0,0,1,1,2,1,1,2,0,0
127,2,2,39,1,2,0,0,0,0,0,0,2,1,2,1,1,2,0,0
128,2,3,18,1,2,0,0,0,0,0,0,1,2,2,3,1,2,0,0
129,1,1,30,1,4,0,0,0,0,0,0,1,1,2,1,3,2,0,0
130,2,2,26,1,4,0,0,0,0,0,0,2,2,2,3,3,2,0,0
142,2,1,45,1,4,0,0,0,0,0,0,2,1,1,1,1,2,1,1
143,2,1,36,1,2,0,0,0,0,0,0,2,1,1,1,1,2,0,0
146,1,1,40,1,2,0,0,0,0,0,0,1,1,2,1,3,2,0,0
147,2,2,34,1,2,0,0,0,0,0,0,2,1,1,1,3,2,1,0
151,1,1,40,1,2,0,0,0,0,0,0,1,1,2,1,1,2,0,1
152,2,2,36,1,2,0,0,0,0,0,0,2,1,2,1,1,2,1,1
162,1,1,52,1,2,0,0,0,0,0,0,1,1,1,1,3,2,1,0
163,2,2,42,1,2,0,0,0,0,0,0,2,1,2,1,3,2,1,0
165,2,3,18,1,2,0,0,0,0,0,0,1,2,2,3,3,2,0,0
174,1,1,46,1,2,0,0,0,0,0,0,1,1,1,1,1,2,0,1
175,2,2,40,1,2,0,0,0,0,0,0,2,1,1,1,1,2,1,0
184,1,1,40,1,3,0,0,0,0,0,0,1,1,1,1,1,2,0,0
185,2,2,35,1,3,0,0,0,0,0,0,2,1,2,1,1,2,0,1
193,1,1,40,1,2,0,0,0,0,0,0,1,1,2,1,1,2,0,1
194,2,2,32,1,2,0,0,0,0,0,0,1,1,2,1,1,2,0,1
197,1,1,50,1,4,0,0,0,0,0,0,1,1,2,1,3,2,0,0
198,2,2,45,1,4,0,0,0,0,0,0,2,1,2,1,3,2,0,0
199,2,3,20,1,4,0,0,0,0,0,0,1,2,2,1,3,2,0,0
205,1,1,45,1,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0
206,2,2,40,1,1,0,0,0,0,0,0,2,1,1,1,1,2,1,1
210,1,1,50,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,1
211,2,2,48,1,1,0,0,0,0,0,0,2,1,2,1,1,2,0,1
218,1,1,45,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,0
219,2,2,35,1,1,0,0,0,0,0,0,2,2,1,1,1,2,1,0
230,1,1,38,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,0
231,2,2,30,1,1,0,0,0,0,0,0,2,1,1,1,1,2,1,1
234,1,1,30,1,1,0,0,0,0,0,0,2,1,2,1,1,2,0,1
235,2,2,27,1,1,0,0,0,0,0,0,1,2,2,1,1,2,0,1
257,1,1,28,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,0
258,2,2,20,1,1,0,0,0,0,0,0,2,2,2,3,3,2,1,0
265,1,1,65,1,4,0,0,0,0,0,0,1,2,2,1,1,2,0,1
266,2,2,60,1,4,0,0,0,0,0,0,2,2,2,1,1,2,0,1
267,1,3,30,1,4,0,0,0,0,0,0,1,1,2,1,1,2,0,0
268,2,3,25,1,4,0,0,0,0,0,0,2,2,2,1,1,2,0,0
271,1,1,40,1,3,0,0,0,0,0,0,1,1,1,1,1,2,0,0
272,2,2,35,1,3,0,0,0,0,0,0,2,1,1,1,1,2,0,0
277,1,1,60,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,1
278,1,3,30,1,3,0,0,0,0,0,0,1,1,2,1,2,2,0,0
282,2,2,40,1,3,0,0,0,0,0,0,2,1,1,1,1,2,0,1
286,1,1,50,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,1
287,2,2,45,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,1
292,1,1,50,1,3,0,0,0,0,0,0,1,1,1,1,1,2,0,0
293,2,2,45,1,3,0,0,0,0,0,0,1,1,1,1,1,2,0,1
294,2,3,26,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,0
295,2,3,20,1,3,0,0,0,0,0,0,1,1,1,1,1,2,0,0
300,1,1,35,1,4,0,0,0,0,0,0,1,1,2,1,1,2,0,0
301,2,2,26,1,4,0,0,0,0,0,0,2,2,2,1,2,2,0,0
303,1,3,33,1,3,0,0,0,0,0,0,1,1,1,1,2,2,0,0
304,2,3,30,1,4,0,0,0,0,0,0,1,2,2,1,3,2,0,0
312,1,1,42,1,4,0,0,0,0,0,0,1,1,1,1,1,2,0,0
313,2,2,35,1,4,0,0,0,0,0,0,1,1,1,1,1,2,0,0
321,1,1,45,1,4,0,0,0,0,0,0,2,1,1,3,3,2,0,0
