adjmatrix_key,resp_gend,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,villagenative,workflag,savings,electioncard,rationcard,mothertongue_2,Y,Z
250,2,2,21,1,3,1,0,0,0,0,0,1,2,1,1,1,6,1,0
252,2,3,50,1,3,0,0,1,0,0,0,2,2,2,1,1,2,0,0
256,1,1,65,2,3,1,0,1,0,0,0,1,1,2,1,3,7,0,1
257,2,2,60,2,3,0,0,1,0,0,0,1,2,1,1,3,7,1,0
262,2,3,20,2,3,1,0,1,0,0,0,1,2,1,3,1,7,1,0
269,2,2,38,1,3,1,0,0,0,0,0,2,2,2,1,1,6,0,0
296,1,1,37,1,3,1,0,0,0,0,0,2,1,2,1,1,6,0,0
297,2,2,28,1,3,1,0,0,0,0,0,2,2,2,1,1,6,0,0
303,1,1,50,2,3,1,0,0,0,0,0,1,1,2,1,1,7,0,0
304,2,2,45,2,3,1,0,1,0,0,0,2,2,2,1,1,7,0,0
310,2,2,45,1,3,1,0,0,0,0,0,1,2,1,1,1,6,1,0
326,2,2,25,1,3,1,0,0,1,0,0,1,2,1,1,1,6,0,0
331,1,1,32,1,3,1,1,0,0,1,0,1,1,2,1,1,6,0,0
332,2,2,28,1,3,1,0,0,0,0,0,2,2,2,1,1,6,0,0
335,2,1,70,1,3,1,0,0,0,0,0,2,2,1,1,3,6,0,1
336,2,3,45,1,3,1,0,0,0,0,0,1,1,1,1,1,6,0,1
337,1,1,60,1,3,1,0,0,0,1,0,2,1,1,1,1,6,0,0
338,2,2,51,1,3,1,0,0,0,0,0,2,1,2,1,1,6,0,0
353,1,1,58,1,3,1,0,0,0,0,0,2,2,2,3,3,6,0,0
354,1,3,28,1,3,1,0,0,1,1,0,1,1,1,1,1,6,0,0
355,2,3,35,1,3,1,0,0,0,0,0,2,1,2,1,1,6,0,0
375,1,1,38,2,3,1,0,1,1,0,0,1,1,1,1,1,7,0,0
376,2,2,29,2,3,0,0,1,1,0,0,2,2,2,1,1,7,0,0
386,2,1,45,2,3,1,0,1,1,0,0,1,1,1,3,1,7,1,0
389,1,3,25,2,3,1,0,1,1,0,0,1,1,2,1,1,7,0,0
390,2,3,18,2,3,1,0,0,1,0,0,2,2,1,1,3,7,1,0
392,1,1,50,2,3,1,0,1,0,0,0,1,1,1,1,1,7,0,0
393,2,2,45,2,3,1,0,1,0,0,0,1,2,2,1,1,7,0,0
396,1,3,40,2,3,1,0,1,0,0,0,1,1,2,1,1,7,0,0
397,2,3,35,2,3,1,0,1,0,0,0,2,2,1,1,1,7,1,0
405,1,1,70,2,3,1,1,1,0,0,0,1,2,2,1,1,7,0,0
406,2,2,60,2,3,0,0,1,0,0,0,2,2,2,1,1,7,0,0
407,1,3,22,2,3,1,0,1,0,0,0,1,1,2,1,1,7,0,0
408,2,3,20,2,3,1,0,0,0,0,0,2,2,2,2,1,7,0,0
411,1,1,45,2,3,1,1,1,1,0,0,2,1,1,1,1,7,0,1
412,2,2,35,2,3,0,0,1,0,0,0,2,2,2,1,1,7,0,0
415,1,1,40,2,3,1,1,1,0,0,0,1,1,2,1,1,7,0,0
416,2,2,35,2,3,1,0,0,0,0,0,2,1,2,1,1,7,0,0
420,1,1,55,2,3,1,0,1,0,0,0,1,1,2,1,1,7,0,0
421,2,2,50,2,3,0,0,1,1,0,0,1,2,1,1,1,7,1,0
425,1,1,44,2,3,1,1,1,1,0,0,1,1,1,1,1,7,0,0
426,2,2,35,2,3,0,0,0,0,0,0,2,2,1,1,1,7,1,0
446,1,1,32,2,3,1,0,1,1,0,0,1,1,1,1,1,7,0,0
447,2,2,27,2,3,1,0,1,0,0,0,2,2,2,1,1,7,0,0
450,1,1,60,2,3,1,1,1,1,0,0,1,2,1,1,1,7,0,1
451,2,2,50,2,3,1,0,1,0,0,0,2,2,1,1,1,7,1,0
452,1,3,32,2,3,1,0,1,1,0,0,1,1,2,1,1,7,0,0
453,2,3,25,2,3,1,0,0,1,0,0,2,2,1,3,1,7,0,0
456,1,3,28,2,3,1,1,1,1,0,0,1,1,1,1,1,7,0,0
457,2,3,20,2,3,1,0,0,1,0,1,2,2,1,3,1,7,0,0
472,1,1,30,2,3,1,1,1,1,0,0,1,1,2,1,1,7,0,0
473,2,2,23,2,3,0,0,0,0,0,0,1,2,1,1,1,7,1,0
483,1,1,47,2,3,1,1,1,1,0,0,1,1,2,1,1,7,0,0
484,2,2,38,2,3,0,1,0,0,0,0,2,2,1,1,1,7,1,0
508,1,1,45,2,3,1,0,1,1,0,0,1,1,1,1,1,7,0,0
509,2,2,40,2,3,0,0,1,0,0,0,2,2,1,1,1,7,1,0
513,1,1,35,2,3,1,0,1,1,0,0,1,1,1,1,1,7,0,0
514,2,2,30,2,3,0,0,0,0,0,0,1,2,2,1,1,7,0,0
522,1,1,43,2,3,1,0,1,0,0,0,1,1,2,1,1,7,0,1
523,2,2,32,2,3,1,0,1,0,0,0,2,1,1,1,1,7,1,0
527,1,1,55,2,3,1,1,1,1,0,0,2,1,2,1,1,7,0,0
528,2,2,40,2,3,1,0,1,1,0,0,1,2,1,1,1,7,1,0
529,1,3,28,2,3,1,0,1,1,0,0,1,1,2,1,1,7,0,0
531,2,3,18,2,3,1,0,0,0,0,0,1,2,2,1,1,7,0,0
537,1,1,46,1,3,1,0,1,1,1,0,1,1,1,1,1,6,0,0
538,2,2,35,1,3,1,0,0,0,0,0,2,2,2,1,1,6,0,0
541,2,1,70,1,3,1,0,0,0,0,0,2,2,2,1,1,6,0,1
542,2,3,18,1,3,0,0,1,0,0,0,1,2,1,3,3,6,0,0
543,1,1,70,1,3,0,0,1,0,0,0,1,2,2,3,3,2,0,1
546,1,1,50,1,3,1,1,0,1,1,0,2,1,1,1,1,6,0,0
551,1,3,40,1,3,1,0,0,0,0,0,2,1,1,1,1,6,0,1
552,2,3,36,1,3,1,0,0,1,0,0,1,1,2,1,1,6,0,0
567,1,1,95,2,3,1,0,1,0,0,0,1,2,2,1,1,7,0,0
568,1,3,39,2,3,1,0,1,0,0,0,1,1,1,1,1,7,0,0
569,2,3,33,2,3,0,0,0,0,0,0,2,2,1,1,1,7,0,0
581,1,1,22,2,3,1,1,1,0,0,0,1,1,2,3,3,7,0,1
582,2,2,18,2,3,1,0,1,0,0,0,1,1,1,3,3,7,1,0
583,1,1,35,2,3,1,1,1,1,0,0,1,1,2,1,1,7,0,0
584,2,2,30,2,3,0,0,1,0,0,0,2,2,2,1,1,7,0,0
594,1,1,44,2,3,1,1,1,0,0,1,1,1,1,1,1,7,0,0
595,2,2,35,2,3,1,0,0,0,0,0,1,2,2,1,1,7,0,0
604,1,1,65,2,3,1,0,1,0,0,0,1,2,2,1,1,7,0,0
605,2,2,55,2,3,0,0,1,0,0,0,2,2,2,1,1,7,0,0
606,1,3,35,2,3,1,0,1,0,0,0,1,1,2,1,1,7,0,0
607,2,2,30,2,3,1,0,0,0,0,0,2,2,2,1,1,7,0,0
612,1,1,30,1,3,0,1,1,0,0,0,2,1,2,1,1,2,0,0
613,2,2,28,1,3,1,0,0,0,1,0,1,2,1,1,1,6,1,1
622,1,1,38,1,1,0,0,1,0,0,0,2,1,2,3,1,2,0,1
623,2,2,33,1,1,0,0,0,0,0,0,2,1,1,3,1,2,1,0
626,1,1,31,1,1,0,1,1,0,0,0,2,1,1,3,3,2,0,0
627,2,2,25,1,1,0,0,1,0,0,0,2,1,2,3,3,2,0,0
634,1,1,29,1,3,1,0,0,1,0,1,1,1,1,1,1,6,0,0
635,2,2,25,1,3,1,0,0,0,0,0,1,2,1,3,3,6,0,0
639,1,1,51,2,3,1,1,1,1,0,0,1,1,2,1,1,7,0,0
640,2,2,48,2,3,1,1,1,0,0,0,2,2,2,1,1,7,0,0
641,2,3,29,2,3,1,0,0,1,0,0,1,2,2,1,1,7,0,0
679,1,1,60,1,1,1,0,0,0,1,0,2,2,2,1,1,6,0,0
680,2,2,55,1,1,1,0,0,0,0,0,2,2,2,1,1,6,0,1
681,1,3,25,1,1,1,0,0,0,1,0,2,1,1,3,1,6,0,0
685,1,1,32,1,3,0,1,1,0,0,0,2,1,1,1,1,2,0,1
686,2,2,25,1,3,1,1,0,0,0,0,2,2,2,1,1,6,0,0
695,1,1,60,2,3,1,1,1,1,0,0,1,1,2,1,1,7,0,1
701,2,3,32,2,3,0,0,1,0,0,0,2,2,1,3,1,7,1,0
704,1,1,35,1,1,1,0,1,0,0,0,2,1,1,1,1,5,0,1
705,2,2,30,1,1,1,0,1,0,0,0,2,2,2,1,1,5,0,0
718,1,1,30,1,1,0,1,1,1,0,0,1,1,2,1,1,2,0,0
719,2,2,25,1,1,0,0,1,0,1,0,1,1,1,1,1,2,1,0
726,1,1,42,2,3,1,1,1,1,0,0,1,1,2,1,1,7,0,0
727,2,2,34,2,3,0,0,0,1,0,0,2,2,1,1,1,7,1,0
733,1,1,46,2,3,1,0,1,1,0,0,1,1,2,1,1,7,0,0
734,2,2,35,2,3,1,0,1,0,0,0,2,2,2,1,1,7,0,0
737,1,1,59,2,3,1,0,1,0,0,0,1,1,1,1,1,7,0,0
738,2,2,45,2,3,0,0,1,0,0,0,2,2,1,1,1,7,0,0
741,1,1,24,2,3,1,0,0,0,0,0,1,1,1,1,3,7,0,0
742,2,2,20,2,3,1,0,1,0,0,0,2,2,1,1,3,7,1,0
743,1,1,32,2,3,1,1,1,0,0,0,2,1,2,1,1,7,0,0
744,2,2,26,2,3,1,1,0,0,0,0,2,2,1,3,1,7,1,0
755,1,1,38,2,3,1,0,1,0,0,0,1,1,1,1,1,7,0,0
756,2,2,34,2,3,1,0,1,0,0,0,2,2,1,1,1,7,1,0
760,1,1,65,2,3,1,0,1,0,0,0,1,1,2,1,1,7,0,0
761,2,2,48,2,3,0,0,1,0,0,0,2,1,1,1,1,7,1,0
762,1,3,35,2,3,1,1,1,0,0,0,1,1,1,1,1,7,0,0
763,2,3,25,2,3,1,1,1,1,0,0,2,2,2,1,1,7,0,0
812,1,1,52,2,3,1,1,1,0,0,0,1,1,1,1,1,7,0,0
813,2,2,40,2,3,1,0,0,0,0,0,2,1,1,1,1,7,1,0
829,1,1,50,2,3,1,0,1,0,0,0,1,2,2,1,1,7,0,0
830,2,2,40,2,3,0,0,1,0,0,0,2,2,2,1,1,7,0,0
842,1,1,30,1,1,0,0,1,1,1,0,1,2,2,2,1,2,0,0
844,2,3,19,1,1,0,1,1,0,1,0,1,2,1,3,1,2,0,0
846,2,3,50,1,1,0,0,1,0,0,0,2,1,2,1,1,2,0,0
847,1,1,32,1,1,1,0,0,1,0,0,1,1,2,1,1,6,0,0
848,2,2,25,1,1,1,0,0,0,0,0,2,2,1,1,1,6,1,0
851,1,3,30,1,1,0,0,1,0,0,0,1,1,2,1,1,6,0,0
857,2,2,40,2,3,0,0,0,0,0,0,2,2,2,1,1,7,0,0
858,2,3,19,2,3,1,0,0,0,0,0,1,2,2,3,1,7,0,0
869,1,1,40,2,3,1,1,1,1,0,0,1,2,2,1,1,7,0,0
870,2,2,31,2,3,1,0,1,0,0,0,2,2,2,1,1,7,0,0
883,1,1,60,2,3,0,0,1,0,0,0,2,2,2,1,1,7,0,1
886,2,3,20,2,3,0,0,1,1,0,0,2,2,2,3,1,7,0,0
891,1,3,30,1,3,0,0,1,0,0,0,2,1,1,1,1,2,0,0
892,2,3,26,1,3,0,0,1,1,0,0,1,1,1,3,1,5,1,0
895,2,2,20,1,3,1,0,0,0,0,0,2,2,2,3,1,6,0,0
896,2,3,45,1,3,1,0,0,0,0,0,2,2,1,1,1,6,1,1
897,2,3,18,1,3,1,0,0,0,0,0,1,1,2,3,1,6,0,0
899,1,1,55,2,3,1,0,1,0,0,0,1,1,2,1,1,7,0,1
900,2,2,45,2,3,1,0,1,0,0,0,2,2,2,1,1,7,0,1
914,1,1,60,1,1,0,0,1,0,0,0,1,1,2,1,1,2,0,0
915,2,2,55,1,1,0,0,1,0,0,0,2,2,2,1,1,2,0,1
916,1,3,28,1,1,0,0,1,0,0,0,1,1,2,1,1,2,0,0
917,2,3,20,1,1,0,0,1,0,0,0,2,2,1,3,1,2,0,0
928,1,1,65,1,1,0,0,1,1,0,0,1,2,2,1,1,2,0,0
929,1,2,35,1,1,0,1,1,1,0,0,1,1,2,1,1,2,0,0
930,2,3,25,1,1,0,0,1,0,0,0,2,2,1,1,1,2,1,0
935,2,2,45,1,3,1,0,0,0,0,0,2,1,2,2,1,6,0,1
936,1,1,30,1,3,1,0,0,1,0,0,1,1,1,1,1,5,0,0
937,2,2,25,1,3,1,0,0,0,0,0,2,2,1,3,1,6,1,0
941,2,2,30,1,3,1,0,0,0,0,0,2,1,1,1,1,6,1,0
946,1,1,35,1,3,1,0,0,0,0,0,2,1,2,1,1,6,0,1
947,2,2,30,1,3,1,0,0,0,0,0,2,2,2,1,1,6,0,1
958,1,1,43,1,3,1,0,0,1,0,0,1,1,2,1,1,6,0,0
959,2,2,40,1,3,1,0,1,0,0,0,2,2,2,1,1,6,0,0
963,1,1,32,2,3,1,0,1,0,0,0,2,1,2,3,1,7,0,0
964,2,2,22,2,3,0,0,1,0,0,0,2,2,2,3,1,7,0,0
967,1,1,55,1,3,1,1,0,0,0,0,2,1,2,1,1,6,0,1
968,2,2,50,1,3,1,1,0,0,0,0,2,1,1,1,1,6,0,1
980,1,1,28,2,3,1,0,0,1,0,0,2,1,1,1,1,5,0,0
981,2,2,27,2,3,0,0,0,0,0,0,2,2,2,1,1,5,0,0
987,1,1,38,2,3,1,1,1,1,0,0,1,1,1,1,1,7,0,0
988,2,2,35,2,3,1,0,1,0,0,0,2,2,2,1,1,7,0,0
1019,1,1,45,1,1,1,0,0,0,0,0,1,1,2,1,1,6,0,1
1020,2,2,35,1,1,1,0,0,0,0,0,2,2,1,1,1,6,1,1
1044,1,1,33,1,1,1,1,0,0,0,0,2,1,2,3,3,6,0,0
1045,2,2,25,1,1,1,0,0,0,0,0,1,1,1,3,3,6,1,0
1051,1,1,50,1,1,1,1,0,1,0,0,1,1,1,1,1,6,0,0
1052,2,2,40,1,1,1,0,0,0,0,0,2,2,1,1,1,6,1,1
1062,1,1,45,1,3,1,1,0,0,0,0,2,1,2,1,1,6,0,0
1063,2,2,40,1,3,1,0,0,0,0,0,2,1,2,1,1,6,0,0
1067,1,1,45,1,1,1,1,0,1,0,0,1,1,1,1,1,6,0,1
1068,2,2,35,1,1,1,0,0,0,0,0,2,2,1,1,1,6,1,1
1087,1,1,50,1,1,0,0,1,0,0,0,1,2,1,1,1,2,0,0
1088,2,3,29,1,1,0,0,1,0,0,0,1,2,1,1,1,2,0,0
1089,1,3,35,1,1,1,1,0,0,0,0,2,1,1,1,1,6,0,0
1096,2,1,50,1,1,0,0,1,0,0,0,2,2,2,1,1,2,0,1
1098,1,1,40,1,3,1,0,0,0,0,0,2,1,2,1,1,6,0,0
1099,2,2,35,1,3,1,1,0,0,1,0,1,1,1,1,1,6,1,1
1100,2,3,50,1,3,1,0,0,0,0,0,2,2,2,1,1,6,0,1
1114,1,1,50,1,3,1,0,0,0,0,0,1,1,1,1,1,6,0,0
1115,2,2,37,1,3,1,0,0,0,0,0,2,2,1,1,1,6,0,0
1119,1,1,60,1,3,0,0,1,0,0,0,1,2,2,3,3,2,0,1
1120,2,2,54,1,3,0,1,1,0,0,0,2,1,2,1,3,2,0,1
1124,1,3,32,1,3,0,1,1,1,0,0,2,1,2,1,3,2,0,0
1125,2,3,26,1,3,0,0,1,0,0,0,2,1,2,1,3,2,0,1
1133,2,2,40,1,1,1,0,0,0,0,0,1,1,1,1,1,6,1,1
1134,1,3,21,1,1,1,0,0,0,0,0,1,2,1,3,1,6,0,0
1138,2,2,40,1,3,1,1,0,0,0,0,2,1,2,1,1,6,0,1
1142,1,1,45,1,1,0,0,1,0,1,0,1,1,2,1,1,2,0,0
1143,2,2,40,1,1,0,0,1,0,0,0,2,2,1,1,1,2,1,0
1147,1,1,46,1,1,0,0,1,0,0,1,1,1,1,1,1,2,0,0
1148,2,2,34,1,1,0,1,1,0,0,0,2,2,1,1,1,2,1,0
1151,2,2,60,2,3,1,0,1,0,0,0,2,2,2,1,1,7,0,1
1153,2,3,25,2,3,1,0,1,0,0,0,1,2,1,1,1,7,1,0
1154,2,3,20,2,3,1,0,0,0,0,0,1,2,2,3,1,7,0,1
1155,1,1,50,2,3,1,1,1,0,0,0,1,1,1,1,1,7,0,0
1156,2,2,38,2,3,1,0,1,0,0,1,2,2,1,1,1,7,1,0
1158,2,3,18,2,3,1,0,1,0,0,0,1,2,2,3,1,7,0,0
1160,1,1,32,1,3,1,0,0,0,0,0,2,1,2,1,1,6,0,0
1161,2,2,28,1,3,1,0,0,0,0,0,1,1,1,1,1,6,1,0
1164,2,3,50,1,3,1,0,0,0,0,0,2,2,2,1,1,6,0,1
1165,1,1,80,1,1,0,0,1,0,1,0,1,1,1,1,1,2,0,1
1166,1,3,27,1,1,0,1,1,1,1,0,1,1,1,1,1,2,0,0
1167,2,3,23,1,1,0,1,1,0,1,1,2,1,2,3,1,2,0,0
1178,1,1,45,1,3,1,0,0,0,0,0,2,1,1,1,1,6,0,0
1179,2,2,35,1,3,1,0,0,0,0,0,2,1,1,1,1,6,1,0
1182,1,1,46,1,3,1,0,0,0,1,0,1,1,2,1,1,6,0,0
1183,2,2,32,1,3,1,0,0,0,0,0,2,1,1,1,1,6,1,1
1187,1,1,45,1,3,1,0,0,0,1,0,1,1,1,1,1,6,0,0
1188,2,2,40,1,3,1,0,0,0,0,0,2,1,2,1,1,6,0,0
1203,1,1,35,1,1,0,0,1,0,0,0,2,1,2,1,3,2,0,1
1204,2,2,28,1,1,1,0,0,0,0,0,1,1,2,1,3,6,0,0
