adjmatrix_key,resp_gend,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,villagenative,workflag,savings,electioncard,rationcard,mothertongue_2,Y,Z
8,1,1,65,2,3,1,0,1,1,0,0,1,1,2,3,1,7,0,1
9,2,2,58,2,3,1,0,1,0,0,0,1,2,2,1,1,7,0,1
10,2,3,27,2,3,1,0,1,1,0,1,1,2,1,1,1,7,0,0
27,1,1,30,1,1,0,1,1,0,0,0,1,1,2,1,1,2,0,1
28,2,2,28,1,1,0,1,1,0,0,0,2,1,1,1,1,2,0,0
30,2,1,43,1,2,0,0,1,0,0,0,2,1,2,1,1,2,1,0
43,1,1,28,1,3,0,0,0,1,0,0,1,1,2,1,1,2,0,1
44,2,2,22,1,3,0,0,1,0,0,0,2,2,2,3,1,2,0,0
46,1,1,26,1,1,0,1,1,0,0,0,1,1,2,1,1,2,0,0
47,2,2,21,1,1,0,0,1,0,0,0,2,1,2,1,1,2,1,0
50,1,1,45,1,3,0,1,1,1,0,0,2,1,2,3,1,2,0,0
51,2,2,38,1,1,0,1,1,0,0,0,1,1,2,1,1,2,0,1
52,1,1,40,1,1,0,0,1,0,0,0,2,1,2,1,1,2,0,0
53,2,2,30,1,1,0,0,1,0,0,0,1,1,2,1,1,2,1,1
56,1,1,50,1,1,0,1,1,0,0,0,1,1,2,1,1,2,0,1
57,2,2,40,1,1,1,0,1,0,0,0,1,2,2,1,1,5,0,1
68,1,1,50,1,3,0,0,0,0,0,0,1,2,2,1,1,2,0,0
69,2,2,40,1,3,0,0,0,0,0,0,1,2,2,1,1,2,0,1
72,2,1,50,2,3,1,0,1,0,0,0,2,1,2,1,1,7,0,1
73,1,1,30,1,3,0,0,1,0,1,0,1,1,1,1,1,2,1,0
74,2,2,25,1,3,0,0,1,0,0,0,2,2,2,1,1,2,0,0
81,1,1,28,1,1,0,0,1,1,0,0,1,2,2,1,1,2,0,1
96,1,1,70,1,3,0,0,1,0,0,0,1,2,2,1,1,2,0,0
97,2,2,60,1,1,0,0,1,0,0,0,2,1,2,-999,-999,2,0,1
106,2,1,50,1,1,0,0,1,0,0,0,2,1,2,1,1,2,0,1
108,1,1,49,1,3,0,0,1,0,0,0,2,2,2,1,1,2,0,1
109,2,2,40,1,3,0,0,1,0,0,0,2,1,1,1,1,2,1,1
112,1,1,50,2,3,1,0,1,0,0,0,2,1,2,1,1,7,0,1
113,2,2,40,2,3,1,0,1,0,0,0,1,2,2,1,1,7,0,1
132,1,1,45,1,1,0,1,1,0,0,0,2,1,2,1,1,2,0,0
133,2,2,39,1,1,0,0,1,0,0,0,2,2,2,1,1,2,0,0
150,1,1,30,1,1,0,1,1,0,0,0,1,1,2,1,1,2,0,0
151,2,2,25,1,1,0,0,0,0,0,0,2,1,2,1,1,6,0,0
159,1,1,30,1,1,0,0,1,1,0,0,1,1,2,1,1,2,0,0
160,2,2,25,1,1,0,0,0,0,0,0,2,2,2,1,3,6,0,0
163,1,3,28,1,1,0,0,1,0,0,0,1,1,2,1,1,2,0,0
164,2,3,21,1,1,0,0,1,0,0,0,2,2,2,3,3,2,0,0
165,2,3,50,1,1,0,0,1,0,0,0,2,1,2,1,1,2,1,1
170,2,2,40,1,1,0,0,1,0,0,0,2,1,2,1,1,2,0,1
182,1,1,55,1,1,0,0,0,0,0,0,2,1,2,1,1,2,0,0
183,2,2,50,1,1,0,1,1,0,0,0,1,2,2,1,1,2,0,1
184,1,3,30,1,1,0,1,1,0,0,0,1,1,2,1,3,2,0,1
195,2,1,30,1,1,0,0,1,0,0,0,1,1,2,1,1,2,0,1
200,1,1,30,1,1,0,0,1,0,0,0,1,1,2,1,3,2,0,0
201,2,2,21,1,1,0,0,1,0,0,0,2,2,2,1,3,2,0,0
214,1,1,30,1,1,0,1,1,1,0,0,1,1,2,1,1,2,0,0
215,2,2,26,1,1,0,0,0,0,0,0,2,1,2,1,1,2,1,0
226,1,1,30,1,1,0,0,1,0,0,0,1,1,2,1,1,2,0,0
227,2,2,26,1,1,0,0,1,0,0,0,2,2,2,1,1,2,1,1
228,2,1,50,1,1,0,0,1,0,0,0,2,1,1,1,1,2,1,0
229,1,3,30,1,1,0,1,1,0,0,0,1,1,2,1,1,2,0,0
230,2,3,25,1,1,0,1,1,0,0,0,2,2,1,1,1,2,1,0
254,1,1,55,1,1,0,1,1,0,0,0,1,1,2,1,1,2,0,1
257,1,1,40,1,1,0,1,1,0,0,0,1,1,2,1,1,2,0,1
258,2,2,33,1,1,0,1,0,0,0,0,2,1,1,1,1,2,1,1
265,1,1,45,1,1,0,0,1,0,0,0,1,1,2,1,1,2,0,1
266,2,2,40,1,1,0,1,1,0,0,0,2,1,1,1,1,2,1,1
268,2,3,20,1,1,0,0,1,0,0,0,1,1,1,3,1,2,1,0
271,1,1,65,1,1,0,0,1,0,0,0,1,1,2,1,1,2,0,1
272,2,2,60,1,1,0,0,1,0,0,0,2,2,2,1,1,2,0,1
273,2,3,27,1,1,0,0,1,0,0,0,2,1,2,1,1,2,0,0
277,1,1,50,1,1,0,1,1,0,0,0,1,1,1,1,1,2,0,1
278,2,2,38,1,1,0,1,1,0,0,0,2,1,1,1,1,2,1,1
279,2,3,20,1,1,0,1,1,0,0,0,1,2,2,3,1,2,0,0
281,1,1,45,1,1,0,1,1,0,0,0,2,1,2,1,1,2,0,1
282,2,2,42,1,1,0,1,1,0,0,0,2,2,1,1,1,2,0,0
288,1,1,55,1,1,0,0,1,0,0,0,1,1,2,1,1,2,0,1
289,2,2,48,1,1,0,0,1,0,0,0,2,1,2,1,1,2,0,1
309,1,1,30,1,1,0,1,1,0,0,0,1,1,2,1,1,2,0,0
310,2,2,28,1,1,1,0,1,0,0,0,1,1,2,1,1,2,0,1
312,1,1,60,1,1,0,0,1,1,0,0,1,1,1,1,1,2,0,0
313,2,2,53,1,1,0,0,1,0,0,0,2,1,2,1,1,2,0,1
315,2,3,26,1,1,0,0,1,0,0,0,2,2,2,1,1,2,0,1
317,1,3,25,1,1,0,1,1,0,0,0,1,1,1,1,1,2,0,0
318,2,3,19,1,1,0,1,1,0,0,0,2,2,1,3,1,2,1,0
320,2,3,18,1,1,0,1,1,0,0,0,1,1,1,3,1,2,1,0
321,1,1,42,1,1,0,0,1,1,0,0,1,1,1,1,1,2,0,0
322,2,2,27,1,1,0,0,0,0,0,0,2,2,1,1,1,2,0,0
329,2,2,30,1,1,0,0,0,0,0,0,1,1,2,1,1,2,1,1
339,1,2,48,1,3,0,0,1,0,0,0,2,1,2,1,1,2,0,0
340,2,2,40,1,3,0,0,1,0,0,0,2,1,2,3,1,2,0,0
341,2,3,18,1,3,0,0,0,0,0,0,2,1,2,3,1,2,0,0
343,1,1,50,1,3,0,0,1,0,0,0,2,1,1,1,1,2,0,0
344,2,2,45,1,3,0,0,1,0,0,0,1,2,2,1,1,2,0,1
349,1,1,50,1,1,0,0,1,0,0,0,1,2,1,1,1,2,0,1
350,2,2,45,1,1,0,0,1,0,0,0,2,2,2,1,1,2,0,1
351,2,2,42,1,1,0,0,1,0,0,0,2,2,2,1,1,2,0,0
355,2,3,35,1,1,0,0,1,0,0,0,1,2,2,1,1,2,0,0
359,1,1,60,1,1,0,1,1,0,0,0,1,1,2,1,1,2,0,1
360,2,2,50,1,1,1,0,1,0,0,0,2,1,1,1,1,5,0,1
361,1,3,30,1,1,0,0,1,0,0,0,1,1,1,1,1,2,0,0
362,2,3,20,1,1,0,0,1,0,0,0,2,2,2,3,3,2,0,0
365,1,1,52,1,3,0,0,1,0,0,0,1,2,1,1,1,2,0,1
366,2,2,45,1,3,0,0,1,0,0,0,2,2,2,1,1,2,0,1
368,2,3,23,1,3,0,0,1,0,0,0,1,2,2,1,1,2,0,0
369,2,3,21,1,3,0,0,1,0,0,0,1,2,2,1,1,2,0,0
370,2,3,19,1,3,0,0,1,0,0,0,1,2,2,3,1,2,0,0
373,2,3,21,1,3,0,0,1,0,0,0,1,2,2,1,1,2,0,0
376,2,3,35,1,3,0,0,1,0,0,0,2,2,2,1,1,2,0,0
379,1,3,30,1,3,0,0,1,0,0,0,1,2,2,1,1,2,0,0
393,1,1,30,1,3,0,1,1,1,0,0,1,1,1,1,1,2,0,0
394,2,2,21,1,3,0,0,1,0,0,0,2,2,2,3,1,2,0,0
402,1,1,60,1,3,0,0,1,0,0,0,1,2,1,1,1,2,0,1
403,2,2,57,1,3,0,1,0,0,0,0,2,2,1,1,1,2,0,1
404,1,3,34,1,3,0,0,1,0,0,0,1,2,2,1,1,2,0,0
