adjmatrix_key,resp_gend,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,villagenative,workflag,savings,electioncard,rationcard,mothertongue_2,Y,Z
5,1,1,62,1,1,0,0,1,0,0,0,1,1,1,1,1,2,0,0
6,2,2,55,1,1,0,0,1,0,0,0,2,1,2,1,1,2,0,1
7,1,3,32,1,1,0,0,1,1,0,1,1,1,1,1,1,2,0,0
8,2,3,28,1,1,0,0,1,0,0,0,2,2,2,1,1,2,1,0
12,1,3,26,1,1,0,0,1,0,0,0,1,1,1,1,1,2,0,0
13,2,3,21,1,1,0,0,1,0,0,0,2,2,2,3,3,2,0,0
16,1,1,40,1,1,0,0,1,0,0,0,1,1,1,1,1,2,0,0
17,2,2,30,1,1,0,0,1,0,0,0,2,2,1,1,1,2,1,0
21,1,3,35,1,1,0,0,1,0,0,0,1,1,1,1,1,2,1,0
22,2,3,25,1,1,0,0,1,0,0,0,2,2,1,3,1,2,1,0
59,1,1,48,1,1,0,0,1,0,0,0,1,1,2,1,1,2,0,1
60,2,2,44,1,1,0,0,1,0,0,0,1,1,2,1,1,2,0,1
61,1,3,25,1,1,0,0,1,0,0,0,1,1,2,1,3,2,1,0
63,2,3,19,1,1,0,0,1,0,0,0,1,2,2,3,1,2,0,1
64,1,1,26,1,1,0,0,1,0,0,0,1,1,2,1,1,2,0,0
65,2,3,19,1,1,0,0,1,0,0,0,2,2,2,3,3,2,0,0
66,2,3,48,1,1,0,0,1,0,0,0,1,1,2,1,1,2,1,1
71,1,1,35,1,1,0,0,1,0,0,0,1,1,2,1,1,2,0,1
72,2,2,28,1,1,0,0,1,0,0,0,2,2,2,1,1,2,1,0
83,1,1,55,1,1,0,0,1,1,0,1,1,1,1,1,1,2,0,0
84,2,2,50,1,1,0,0,1,0,0,0,2,2,1,1,1,2,1,1
88,1,1,40,1,1,0,0,1,0,0,0,1,1,2,1,1,2,0,0
89,2,2,38,1,1,0,0,1,0,0,0,2,2,1,1,1,2,1,0
92,1,1,35,1,1,0,0,1,0,0,0,1,1,2,1,1,2,0,0
93,2,2,25,1,1,0,0,1,0,0,0,2,2,2,3,1,2,0,1
106,1,1,52,1,3,0,1,1,1,0,0,1,1,2,1,1,2,0,0
107,2,2,48,1,3,0,0,1,0,0,0,2,1,2,1,1,2,1,1
109,2,3,20,1,3,0,0,1,0,0,0,1,2,2,3,1,2,0,0
123,1,1,30,1,3,0,0,1,0,0,0,1,1,1,1,1,2,1,0
124,2,2,28,1,3,0,0,0,0,0,0,2,1,2,3,1,2,1,1
128,1,3,28,1,3,0,0,1,0,0,0,1,1,2,3,1,2,0,1
147,1,1,45,1,3,0,0,1,0,0,0,1,1,1,1,3,2,1,0
148,2,2,42,1,3,0,0,1,0,0,0,2,1,2,1,3,2,1,1
151,1,1,35,1,3,0,0,1,0,0,0,1,1,2,1,3,2,0,0
152,2,2,30,1,3,0,0,1,0,0,0,2,1,2,3,3,2,1,1
