adjmatrix_key,resp_gend,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,villagenative,workflag,savings,electioncard,rationcard,mothertongue_2,Y,Z
1,1,1,45,1,3,0,0,0,0,0,0,1,1,1,1,1,2,0,0
2,2,2,35,1,3,0,0,0,0,0,0,2,2,1,1,1,2,1,0
14,1,1,50,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,1
15,2,2,45,1,3,0,0,0,0,0,0,2,1,1,1,1,2,1,1
30,1,1,40,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,0
31,2,2,35,1,3,0,0,0,0,0,0,2,2,1,1,1,2,1,1
39,1,1,23,1,3,0,0,0,0,0,0,1,1,1,1,3,2,0,0
40,2,3,50,1,3,0,0,0,0,0,0,1,2,1,1,3,2,0,0
42,1,1,45,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,0
43,2,2,35,1,3,0,0,0,0,0,0,2,2,1,1,1,2,1,0
58,1,1,36,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,0
59,2,2,30,1,3,0,0,0,0,0,0,2,2,1,1,1,2,1,0
68,1,1,50,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,0
69,2,2,37,1,3,0,0,0,0,0,0,2,2,1,1,1,2,1,0
75,1,1,38,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,1
76,2,2,29,1,3,0,0,0,0,0,0,1,2,1,1,1,2,1,0
79,1,1,32,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,0
80,2,2,28,1,3,0,0,0,0,0,0,2,2,1,3,1,2,1,0
90,1,1,30,1,3,0,0,0,0,0,0,1,1,1,1,1,2,0,0
91,2,2,25,1,3,0,0,0,0,0,0,2,2,1,1,1,2,1,0
95,1,1,64,1,3,0,0,0,0,0,0,1,1,1,1,3,2,0,0
96,2,2,55,1,3,0,0,0,0,0,0,2,2,1,1,3,2,1,1
97,1,3,32,1,3,0,0,0,0,0,0,1,1,2,1,3,2,0,0
98,2,3,28,1,3,0,0,0,0,0,0,1,2,2,1,1,2,0,0
102,1,1,45,1,4,0,0,0,0,0,0,1,1,2,2,1,2,0,0
103,2,2,38,1,3,0,0,0,0,0,0,2,2,1,1,1,2,1,0
106,1,1,55,1,4,0,0,0,0,0,0,1,1,1,1,1,2,0,0
107,2,2,45,1,3,0,0,0,0,0,0,2,2,1,1,1,2,1,0
113,1,1,55,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,0
114,2,2,40,1,3,0,0,0,0,0,0,2,1,1,1,1,2,1,0
115,1,1,40,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,1
116,2,2,35,1,3,0,0,0,0,0,0,2,2,1,1,1,2,1,0
117,1,1,35,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,0
118,2,2,24,1,3,0,0,0,0,0,0,1,2,1,3,1,2,1,0
123,1,1,60,1,3,0,0,0,0,0,0,1,1,1,1,1,2,0,0
124,2,2,50,1,3,0,0,0,0,0,0,2,2,1,1,1,2,1,0
