adjmatrix_key,resp_gend,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,villagenative,workflag,savings,electioncard,rationcard,mothertongue_2,Y,Z
1,1,1,71,1,4,0,0,0,0,0,0,1,1,1,1,1,2,0,0
2,2,2,68,1,4,0,0,0,0,0,0,2,2,1,1,1,2,1,1
9,1,1,31,1,3,0,0,0,0,0,0,1,1,1,1,1,2,0,0
10,2,2,28,1,3,0,0,0,0,0,0,2,2,2,1,1,2,0,0
13,1,1,60,1,4,0,0,0,0,0,0,1,1,2,1,1,2,0,0
14,2,2,58,1,4,0,0,0,0,0,0,2,2,2,1,1,2,0,0
15,1,3,30,1,4,0,0,0,0,0,0,1,1,2,1,1,2,0,0
16,2,3,26,1,4,0,0,0,0,0,0,2,2,2,1,1,2,0,0
18,1,1,45,1,4,0,0,0,0,0,0,1,2,2,1,1,2,0,1
19,2,2,40,1,4,0,0,0,0,0,0,2,1,2,1,1,2,0,1
20,2,3,18,1,4,0,0,0,0,0,0,1,1,2,3,1,2,0,0
25,1,1,56,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,0
26,2,2,42,1,3,0,0,0,0,0,0,2,1,1,1,1,2,1,0
27,2,3,20,1,3,0,0,0,0,0,0,1,2,2,3,3,2,0,0
32,2,3,20,1,3,0,0,1,0,0,0,2,2,2,1,1,2,0,0
35,1,1,45,1,3,0,0,0,0,0,0,1,1,1,1,1,2,0,0
36,2,2,40,1,3,0,0,0,0,0,0,1,2,1,1,1,2,1,0
40,1,1,70,1,3,0,0,0,0,0,0,1,2,2,1,1,2,0,1
41,1,3,40,1,3,0,0,0,0,0,0,1,1,1,3,1,2,0,0
42,2,3,30,1,3,0,0,0,0,0,0,2,2,1,1,1,2,1,0
58,1,1,45,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,1
59,2,2,39,1,3,0,0,0,0,0,0,1,2,2,1,1,2,0,0
89,1,1,40,1,3,0,0,0,1,1,0,1,1,2,1,1,2,0,0
90,2,2,30,1,3,0,0,0,0,0,0,2,2,1,1,1,2,1,1
92,1,1,53,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,1
93,2,2,48,1,3,0,0,0,0,0,0,2,1,1,1,1,2,1,0
107,1,1,35,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,0
108,2,2,30,1,3,0,0,0,0,0,0,2,1,1,1,1,2,0,0
112,1,1,29,1,3,0,0,0,0,0,0,1,1,1,1,1,2,0,0
113,2,2,25,1,3,0,0,0,0,0,0,2,2,1,1,1,2,1,0
121,1,1,65,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,1
122,2,2,50,1,3,0,0,0,0,0,0,2,1,2,1,1,2,0,1
123,1,3,28,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,0
124,2,3,24,1,3,0,0,0,0,0,0,2,2,2,1,1,2,0,0
125,1,1,48,1,3,0,0,0,0,0,0,1,1,1,1,1,2,0,0
126,2,2,38,1,3,0,0,0,0,0,0,1,1,1,1,1,2,1,0
127,2,3,18,1,3,0,0,0,0,0,0,1,2,2,3,1,2,0,0
135,2,1,40,1,3,0,0,0,0,0,0,2,1,2,1,3,2,0,1
155,2,3,50,1,1,0,0,0,0,0,0,2,2,2,1,1,2,0,1
159,1,1,45,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,0
160,2,2,34,1,1,0,0,0,0,0,0,2,2,1,1,1,2,1,0
171,1,1,40,1,3,0,0,0,0,0,0,1,1,1,1,1,2,0,0
172,2,2,33,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,0
175,1,1,42,1,3,0,0,0,0,0,0,2,1,2,1,3,2,0,1
176,2,2,30,1,3,0,0,0,0,0,0,2,1,1,3,3,2,1,0
177,1,1,40,1,2,0,0,0,0,0,0,1,1,2,1,1,2,0,0
178,2,2,28,1,2,0,0,0,0,0,0,2,2,2,1,1,2,0,0
181,2,3,50,1,2,0,0,0,0,0,0,1,2,2,1,3,2,0,1
182,1,1,35,1,2,0,0,0,0,0,0,1,1,1,1,1,2,0,0
183,2,2,25,1,2,0,0,0,0,0,0,2,2,2,1,1,2,0,0
202,1,1,60,1,2,0,0,0,0,0,0,1,1,2,1,1,2,0,1
203,2,2,55,1,2,0,0,0,0,0,0,2,2,2,1,1,2,0,1
217,1,1,48,1,3,0,0,0,0,0,0,1,1,1,1,1,2,0,0
218,2,2,39,1,3,0,0,0,0,0,0,2,2,1,1,1,2,0,0
227,1,1,27,1,2,0,0,0,0,0,0,1,1,1,1,1,2,0,0
228,2,2,23,1,2,0,0,0,0,0,0,2,2,2,1,1,2,0,0
232,1,1,45,1,2,0,0,0,0,0,0,1,1,1,1,1,2,0,0
233,2,2,39,1,2,0,0,0,0,0,0,2,2,2,1,1,2,0,0
236,1,1,35,1,2,0,0,0,0,0,0,1,1,2,1,1,2,0,0
237,2,2,32,1,2,0,0,0,0,0,0,2,2,1,1,1,2,1,0
