adjmatrix_key,resp_gend,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,villagenative,workflag,savings,electioncard,rationcard,mothertongue_2,Y,Z
9,1,1,55,1,1,1,0,0,0,0,0,1,1,1,1,1,6,0,0
12,1,1,58,1,1,0,0,0,0,0,0,1,1,2,1,1,6,0,0
13,2,2,50,1,1,1,0,0,0,0,0,2,2,1,1,1,6,1,0
16,1,3,28,1,1,1,0,0,0,0,0,1,1,1,1,1,6,0,0
17,2,3,22,1,1,1,1,1,0,0,0,2,2,1,3,3,6,0,0
20,2,2,45,1,1,1,0,0,0,0,0,2,1,2,1,1,6,0,1
21,2,3,20,1,1,1,0,0,0,0,0,1,2,2,3,1,6,0,0
25,1,1,45,1,1,1,0,0,0,0,0,1,1,1,1,1,6,0,1
26,2,2,39,1,1,1,0,0,0,0,0,2,1,2,1,1,6,0,1
38,1,1,35,1,1,1,0,0,0,0,0,1,1,2,1,1,6,0,1
39,2,2,33,1,1,1,0,0,0,0,0,1,1,1,1,1,6,1,1
49,1,1,40,1,1,1,0,0,1,0,0,1,1,2,1,1,6,0,0
50,2,2,35,1,1,1,0,0,0,0,0,2,2,1,1,1,6,1,0
61,1,1,45,1,1,1,0,0,0,0,0,1,1,2,1,1,6,0,1
62,2,2,38,1,1,1,0,0,0,0,0,2,2,1,1,1,6,1,1
63,2,3,18,1,1,1,0,0,0,0,0,1,2,2,3,1,6,0,0
66,1,1,30,1,1,1,0,0,0,0,0,1,1,2,3,3,6,0,0
67,2,2,25,1,1,0,0,0,0,0,0,2,2,2,1,1,6,0,1
71,1,1,50,1,1,1,0,0,0,0,0,1,1,2,1,1,6,0,0
72,2,2,40,1,1,1,0,0,0,0,0,2,1,1,1,1,6,1,0
81,1,1,45,1,1,0,0,1,0,0,0,1,1,2,1,1,2,0,0
82,2,2,39,1,1,1,0,0,0,0,0,2,2,1,1,1,6,1,1
100,1,1,60,1,1,1,0,0,0,0,0,1,1,2,1,1,6,0,1
101,2,2,55,1,1,1,0,0,0,0,0,2,1,1,1,1,6,1,1
102,1,3,36,1,1,1,0,0,0,0,0,1,1,2,1,1,6,0,1
103,2,3,31,1,1,1,0,0,0,0,0,2,1,1,1,3,6,1,1
107,1,3,25,1,1,1,0,0,0,0,0,1,1,2,1,1,6,0,0
108,2,3,20,1,1,1,0,0,0,0,0,2,1,2,3,3,6,0,1
117,1,1,60,1,3,0,0,1,0,0,0,1,1,1,1,3,2,0,0
118,2,2,55,1,3,0,0,1,0,0,0,2,2,2,1,3,2,0,0
119,1,3,30,1,3,0,0,1,0,0,0,1,1,2,1,3,2,0,1
120,2,3,25,1,3,0,0,1,0,0,0,2,2,2,1,3,2,0,0
122,1,1,55,1,3,0,1,1,1,0,0,1,1,1,1,1,2,0,0
123,2,2,48,1,3,0,0,1,0,0,0,2,2,2,1,1,2,0,1
132,2,1,50,1,1,0,0,0,0,0,0,2,2,2,1,1,6,0,1
133,2,3,35,1,1,1,0,0,0,0,0,1,1,1,1,1,6,0,1
134,1,3,40,1,1,1,0,0,0,0,0,2,1,2,1,3,6,0,1
138,1,1,40,1,1,1,0,0,0,0,0,1,1,2,1,1,6,0,1
139,2,2,32,1,1,1,0,0,0,0,0,2,1,1,1,1,6,1,1
142,1,1,48,1,1,1,0,0,0,0,0,1,1,2,1,1,6,0,1
143,2,2,45,1,1,1,0,0,0,0,0,2,1,1,1,1,6,1,0
147,2,1,30,1,1,1,0,0,0,0,0,2,1,1,1,1,6,1,1
170,1,1,30,1,3,1,0,0,0,0,0,1,2,2,3,3,6,0,1
171,2,2,20,1,3,0,0,1,0,0,0,2,1,1,3,3,2,1,1
187,1,1,56,1,3,0,0,1,0,0,0,1,2,2,1,1,2,0,1
188,2,2,48,1,3,0,0,1,0,0,0,2,2,2,1,1,2,0,1
189,1,3,24,1,3,0,0,1,0,0,0,2,1,2,3,3,2,0,0
190,2,3,20,1,3,0,0,1,0,0,0,2,2,2,3,3,2,0,1
199,1,1,38,1,3,0,0,1,0,0,0,1,1,1,1,1,2,0,0
200,2,2,35,1,3,0,0,1,0,0,0,2,1,1,1,1,2,1,1
207,1,1,48,1,2,1,1,0,0,0,0,2,1,2,1,1,6,0,1
208,2,2,40,1,2,1,0,0,0,0,0,1,1,2,1,1,6,0,1
214,1,3,25,1,3,0,0,1,0,0,0,1,1,2,1,1,2,0,0
215,2,2,18,1,3,0,0,1,0,0,0,2,2,2,3,3,2,0,0
216,1,3,55,1,3,0,0,1,0,0,0,1,2,2,1,1,2,0,1
217,2,3,48,1,3,0,0,1,0,0,0,2,1,2,1,1,2,0,0
227,1,1,41,1,3,1,0,0,1,0,0,1,1,1,1,1,6,0,0
228,2,2,35,1,3,1,0,0,0,0,0,2,2,1,1,1,6,1,1
229,2,3,18,1,3,1,0,0,0,0,0,1,2,2,3,1,6,0,0
233,2,2,38,1,3,0,0,1,0,0,0,2,1,1,1,1,2,0,0
234,1,1,38,1,3,0,0,1,0,0,0,1,1,1,1,1,2,0,0
235,2,2,28,1,3,1,1,0,0,0,0,2,2,1,1,1,6,0,0
238,2,1,42,1,3,0,0,1,0,0,0,2,1,2,1,1,2,0,1
242,1,1,45,2,3,1,0,1,0,0,0,1,1,2,1,1,7,0,1
243,2,2,38,2,3,1,0,1,0,0,0,1,1,1,1,1,7,0,0
247,2,1,60,2,3,1,0,1,0,0,0,2,2,2,1,1,7,0,0
248,2,3,18,2,3,1,0,1,0,0,0,1,2,2,3,1,7,0,0
265,1,1,35,1,3,1,0,0,0,0,0,2,1,2,3,3,6,0,0
266,2,2,26,1,3,1,0,0,0,0,0,1,2,2,3,3,6,0,0
270,1,3,65,1,3,1,0,0,0,0,0,1,1,2,1,1,6,0,0
271,2,3,50,1,3,1,0,0,0,0,0,2,1,2,1,2,6,0,1
276,1,1,40,1,3,0,0,1,1,0,0,1,1,2,1,1,6,0,0
277,2,2,35,1,3,1,0,0,0,0,0,2,1,2,1,1,6,0,1
294,1,1,60,1,3,1,0,0,0,0,0,1,2,2,1,1,6,0,1
295,2,2,50,1,3,1,0,0,0,0,0,2,2,1,1,1,6,1,1
300,1,1,50,1,3,0,0,1,0,0,0,2,1,2,1,2,2,0,0
301,2,2,42,1,3,0,0,1,0,0,0,2,1,1,1,1,2,1,1
302,1,3,26,1,3,0,0,1,0,0,0,2,1,1,1,1,2,0,0
303,2,3,21,1,3,0,0,0,0,0,0,2,2,2,3,1,2,0,0
307,1,1,30,1,3,1,0,0,0,0,0,1,1,2,1,1,6,0,1
308,2,2,25,1,3,1,0,0,0,0,0,2,2,2,1,1,6,0,0
319,1,1,45,1,3,0,0,1,0,0,0,1,1,2,1,1,2,0,0
320,2,2,40,1,3,0,0,1,0,0,0,2,2,2,1,1,2,0,1
325,1,1,50,1,3,1,0,0,0,0,0,1,1,2,1,3,6,0,1
326,2,2,40,1,3,0,0,1,0,0,0,2,2,2,1,1,2,0,1
327,1,1,37,1,3,1,0,0,1,0,0,1,1,2,1,1,6,0,0
328,2,2,30,1,3,1,0,0,0,0,0,2,1,1,1,1,6,1,0
346,1,1,40,2,3,1,1,1,0,0,0,2,1,2,3,1,7,0,0
347,2,2,35,2,3,1,0,1,0,0,0,1,2,1,3,1,7,1,0
363,1,1,60,2,3,1,0,1,0,0,0,1,1,2,1,1,7,0,0
364,2,2,49,2,3,1,0,0,0,0,0,2,2,2,3,1,7,0,1
365,2,3,35,2,3,1,0,1,0,0,0,1,1,2,3,3,7,0,0
369,2,3,26,2,3,1,0,1,0,0,0,1,1,2,3,3,7,0,0
370,1,3,32,2,3,1,0,1,1,0,0,2,1,2,1,3,7,0,0
377,1,1,70,1,3,1,0,0,0,0,0,2,1,2,1,1,6,0,0
378,1,3,38,1,3,1,0,0,0,0,0,1,1,2,1,1,6,0,0
379,2,3,35,1,3,1,0,0,0,0,0,1,2,2,1,1,6,0,0
385,1,1,65,1,2,1,0,0,0,1,0,1,1,1,1,1,6,0,0
386,1,3,32,1,2,1,0,0,0,0,0,1,1,1,1,1,6,0,0
387,2,3,26,1,2,0,0,1,0,0,0,2,1,1,1,1,2,1,0
390,1,3,28,1,2,1,0,0,1,0,0,1,1,2,1,1,6,0,0
391,2,3,23,1,2,0,0,1,0,0,0,2,2,1,3,3,2,0,0
393,1,3,24,1,2,1,0,0,0,0,0,1,1,2,3,1,6,0,0
394,2,3,19,1,2,1,0,0,0,0,0,2,2,2,3,3,6,0,0
397,2,2,35,1,3,0,0,1,0,0,0,2,2,2,1,1,2,0,0
398,2,2,23,1,3,0,0,1,0,0,0,2,2,1,3,1,2,1,0
402,1,1,45,1,3,0,0,1,0,0,0,1,1,1,1,1,2,0,1
403,2,2,40,1,3,0,0,1,0,0,0,2,1,2,1,1,2,0,1
410,1,1,32,1,3,0,0,1,0,0,0,1,1,2,1,1,2,0,0
411,2,2,27,1,3,0,0,1,0,0,0,2,1,2,1,1,2,0,0
415,1,1,62,1,3,0,0,1,0,0,0,1,1,2,1,1,2,0,0
417,2,2,54,1,3,0,0,1,0,0,0,2,2,2,1,1,2,0,1
419,2,3,20,1,3,0,0,1,0,0,0,1,1,2,3,1,2,0,0
420,2,3,19,1,3,0,0,1,0,0,0,1,1,2,3,1,2,0,0
421,2,3,18,1,3,0,0,1,0,0,0,1,1,2,1,1,2,0,0
431,1,1,70,1,3,0,0,1,0,0,0,1,2,2,1,1,2,0,0
432,1,3,40,1,3,0,0,1,0,0,0,1,1,2,1,1,2,0,0
433,2,3,35,1,3,0,0,1,0,0,0,1,1,1,1,1,2,1,0
434,2,3,32,1,3,0,0,1,0,0,0,2,2,1,1,1,2,1,0
440,1,3,35,1,3,0,0,1,0,0,0,1,1,1,1,3,2,0,0
441,2,3,30,1,3,0,0,1,0,0,0,2,1,2,1,3,2,0,0
444,1,3,30,1,3,0,0,1,0,0,0,1,1,1,1,3,2,0,0
452,1,3,60,1,3,0,0,1,0,0,0,1,1,2,1,1,2,0,0
453,2,3,50,1,3,0,0,1,0,0,0,2,1,2,1,1,2,0,1
457,2,3,48,1,3,0,0,1,0,0,0,2,2,1,1,1,2,1,0
473,1,3,38,1,3,1,0,0,0,0,0,1,1,1,1,1,6,1,0
482,1,1,60,1,3,1,0,0,0,0,0,1,1,2,1,1,6,0,0
483,2,2,40,1,3,1,0,0,0,0,0,1,2,1,1,1,6,0,1
487,1,1,70,1,3,1,0,0,1,0,1,1,1,2,1,1,6,0,0
488,2,2,63,1,3,0,0,0,0,0,0,2,2,2,1,1,6,0,1
489,1,3,44,1,3,1,0,0,0,0,0,1,1,2,1,1,6,0,0
490,2,3,40,1,3,1,0,0,0,0,0,2,2,1,1,1,6,0,0
510,1,1,30,1,2,0,1,1,0,1,0,1,1,2,1,1,2,0,1
511,2,2,20,1,1,0,1,1,0,0,0,2,1,1,1,1,2,1,1
519,1,1,48,1,1,0,0,1,0,0,0,1,1,2,1,1,2,0,1
520,2,2,40,1,1,0,0,0,0,0,0,2,1,2,1,1,2,0,1
525,1,1,50,1,1,0,1,1,0,1,0,1,1,2,1,1,2,0,1
527,2,3,18,1,1,0,0,0,0,0,0,1,1,2,3,1,2,0,0
530,2,2,35,1,1,0,0,1,0,0,0,2,1,2,1,1,2,0,1
531,1,1,35,1,2,1,0,0,0,1,0,1,1,1,1,1,6,0,0
532,2,2,30,1,2,1,0,0,0,0,0,2,2,2,1,1,6,0,1
535,2,2,45,1,1,0,0,1,0,0,0,2,1,1,1,1,2,1,1
536,1,3,25,1,1,0,0,1,0,0,0,1,1,2,1,1,2,0,0
537,2,3,18,1,1,0,0,1,0,0,0,2,2,2,3,1,2,0,0
539,1,3,24,1,1,0,0,1,0,1,0,1,1,2,1,1,2,0,0
540,2,3,18,1,1,0,0,0,0,0,0,2,2,2,3,1,2,0,0
560,1,1,63,1,3,0,0,1,0,0,0,1,1,2,1,1,2,0,1
561,2,2,55,1,3,0,0,1,0,0,0,2,1,2,1,1,2,0,1
562,1,3,38,1,3,0,0,1,0,0,0,1,1,2,1,1,2,0,0
563,2,3,35,1,3,0,0,1,0,0,0,2,1,2,1,1,2,0,0
566,1,1,71,1,3,1,0,0,0,0,0,1,1,2,1,1,6,0,0
567,2,2,65,1,3,1,0,0,0,0,0,2,2,2,1,1,6,0,1
568,1,3,32,1,3,1,0,0,0,0,0,1,1,2,1,1,6,0,0
569,2,3,18,1,3,1,0,0,0,0,0,2,2,2,3,3,6,0,0
584,1,1,38,1,3,1,0,0,0,0,0,1,1,1,1,1,6,0,0
585,2,2,35,1,3,1,0,0,0,0,0,2,1,1,1,1,6,0,1
591,1,1,55,1,3,1,0,0,0,0,0,1,1,1,1,1,6,0,1
592,2,2,45,1,3,1,0,0,0,0,0,2,2,2,1,1,6,0,1
593,1,3,28,1,3,1,1,0,0,0,0,1,1,2,1,1,6,0,0
594,2,3,23,1,3,1,1,0,0,0,0,2,2,2,3,3,6,0,0
597,1,1,53,1,1,0,0,1,0,1,0,1,1,1,1,1,2,0,0
598,2,2,50,1,1,0,0,1,0,0,0,2,1,1,1,1,2,1,0
602,1,1,52,1,1,0,0,1,0,0,0,1,2,2,1,1,2,0,1
603,2,2,40,1,1,0,0,1,0,0,0,2,2,1,1,1,2,1,1
608,1,1,40,1,1,0,0,1,0,0,0,1,1,1,1,3,2,0,0
609,2,2,33,1,1,0,0,1,0,1,1,2,2,1,1,1,2,0,0
622,1,1,55,1,3,1,0,1,0,0,0,1,1,2,1,1,7,0,1
623,2,2,45,2,3,0,0,1,1,0,0,1,1,2,1,1,7,0,1
624,2,3,20,2,3,0,0,0,0,0,0,1,1,2,1,1,7,0,0
625,1,1,55,2,3,0,0,1,1,0,0,1,2,1,1,1,7,0,0
626,2,2,50,2,3,0,0,1,1,0,0,2,2,1,1,1,7,1,0
627,1,3,30,2,3,1,0,1,1,0,0,1,1,1,1,1,7,0,0
628,2,3,22,2,3,1,0,1,0,0,0,1,2,2,1,1,7,0,0
631,1,3,26,2,3,1,0,1,1,0,0,1,1,2,1,1,7,0,1
632,2,3,19,2,3,1,0,0,0,0,0,1,2,2,3,1,7,0,0
636,1,1,40,1,3,1,0,0,0,1,0,1,1,2,1,1,6,0,0
637,2,2,25,1,3,1,0,0,0,0,0,1,1,1,1,1,6,1,0
653,1,1,45,1,3,0,0,1,0,1,0,1,1,1,1,1,2,0,1
654,2,2,40,1,3,0,0,1,0,0,0,2,1,1,1,1,2,1,1
657,1,1,35,1,3,0,0,1,0,0,0,1,1,1,1,1,2,0,0
658,2,2,22,1,3,0,0,1,0,0,0,2,2,2,3,1,2,0,0
675,1,1,27,1,3,0,0,1,0,0,0,1,1,2,1,1,2,0,0
676,2,2,21,1,3,0,0,1,0,0,0,2,2,1,3,1,2,1,0
685,1,1,55,1,2,0,0,1,0,0,0,1,1,2,1,1,2,0,1
686,2,2,45,1,2,0,0,1,0,0,0,2,2,1,1,1,2,1,1
687,1,3,25,1,1,0,0,1,0,0,0,1,1,2,1,1,2,0,0
688,2,3,20,1,1,0,0,1,0,0,0,2,2,2,3,1,2,0,0
691,1,1,40,1,2,0,0,1,0,1,0,1,1,1,1,1,2,0,0
692,2,2,38,1,2,0,0,1,0,0,0,2,2,1,1,1,2,1,1
702,2,1,45,1,3,0,0,1,0,0,0,1,1,1,1,1,2,1,0
709,1,1,45,1,3,0,0,1,0,1,0,1,1,2,1,1,2,0,1
710,2,2,38,1,3,0,0,1,0,0,0,2,1,1,1,1,2,1,0
712,2,1,55,1,3,1,0,0,0,0,0,2,1,1,1,1,6,1,1
716,1,1,30,1,3,1,0,0,1,0,0,1,1,1,1,1,6,0,0
717,2,2,24,1,3,1,0,0,0,0,0,2,1,2,1,1,6,0,0
720,1,1,40,1,3,0,0,1,1,0,0,1,1,2,1,1,2,0,1
721,2,2,35,1,3,0,0,1,0,0,0,2,2,1,1,1,2,1,1
726,2,1,35,1,1,1,0,0,0,0,0,2,1,1,1,1,6,1,1
736,1,1,35,2,3,1,0,1,0,0,0,2,1,2,1,1,7,0,1
737,2,2,30,2,3,1,0,1,0,0,0,1,1,1,1,1,7,1,1
741,1,1,49,1,3,0,0,1,0,0,0,1,1,1,1,1,2,0,0
742,2,2,40,1,3,0,0,1,0,0,0,2,2,2,1,1,2,0,1
743,2,2,38,1,3,0,0,1,0,0,0,1,2,2,3,1,2,0,1
769,1,1,48,1,1,0,0,1,0,0,0,1,1,2,1,1,2,0,1
770,2,2,35,1,1,0,0,1,0,0,0,2,1,2,1,1,2,0,1
781,2,1,65,1,1,0,0,1,0,0,0,1,2,2,1,1,2,0,1
782,2,3,40,1,1,0,1,1,0,0,0,1,1,2,1,1,2,0,1
788,1,1,42,1,1,0,0,1,0,0,0,1,1,2,3,1,2,0,1
