adjmatrix_key,resp_gend,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,villagenative,workflag,savings,electioncard,rationcard,mothertongue_2,Y,Z
7,1,1,36,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,0
8,2,2,28,1,3,0,0,0,0,0,0,2,2,1,1,1,2,1,0
19,1,1,45,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,0
20,2,2,40,1,3,0,0,0,0,0,0,2,1,2,1,1,2,0,1
21,2,3,22,1,3,0,0,0,0,0,0,1,2,2,3,3,2,0,0
39,1,1,45,1,3,0,0,0,0,0,1,1,1,1,1,1,2,0,0
40,2,2,33,1,3,0,0,0,0,0,0,2,2,1,1,1,2,0,0
43,1,1,35,1,3,0,0,0,0,0,0,1,1,1,1,1,2,0,0
44,2,2,30,1,3,0,0,0,0,0,0,2,1,1,1,1,2,0,0
47,1,1,61,1,3,0,0,0,0,0,1,1,2,1,1,1,2,0,0
48,2,2,51,1,3,0,0,0,0,0,0,2,2,1,1,1,2,0,0
53,1,1,45,1,4,0,0,0,0,0,0,1,1,1,1,1,2,0,0
54,2,2,35,1,4,0,0,0,0,0,0,2,2,2,1,1,2,0,0
63,1,1,33,1,4,0,0,0,0,0,1,2,1,1,1,3,2,0,0
64,2,2,23,1,4,0,0,0,0,0,0,2,2,1,3,3,2,0,0
78,1,1,48,1,4,0,0,0,0,0,0,1,1,2,3,3,2,0,0
79,2,3,24,1,4,0,0,0,0,0,0,1,2,2,3,3,2,0,0
82,1,1,50,1,4,0,0,0,0,0,0,1,1,2,1,1,2,0,0
83,2,2,47,1,4,0,0,0,0,0,0,2,1,2,1,1,2,0,0
91,1,1,50,1,4,0,0,1,0,0,0,1,1,2,3,1,2,0,0
92,2,2,40,1,4,0,0,0,0,0,0,2,1,2,3,1,2,0,0
97,1,1,32,1,4,0,0,0,0,0,0,1,1,1,1,1,2,0,0
98,2,2,24,1,4,0,0,0,0,0,0,2,2,1,1,1,2,0,0
99,1,1,64,1,4,0,0,0,0,0,0,1,1,2,1,1,2,0,0
101,1,1,42,1,4,0,0,0,1,0,0,1,1,1,1,1,2,0,0
102,2,2,33,1,4,0,0,0,0,0,0,2,2,1,1,1,2,0,0
104,1,1,42,1,4,0,0,0,0,0,0,1,1,1,1,1,2,0,0
105,2,2,31,1,4,0,0,0,0,0,0,2,2,1,1,1,2,0,0
106,1,1,42,1,4,0,1,1,1,0,1,1,1,1,1,1,2,0,0
