adjmatrix_key,resp_gend,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,villagenative,workflag,savings,electioncard,rationcard,mothertongue_2,Y,Z
4,2,1,45,1,1,0,0,0,0,0,0,2,2,1,1,1,2,0,1
5,2,3,25,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,0
6,1,1,48,1,1,0,0,0,0,0,0,1,2,1,1,3,2,0,1
7,2,2,42,1,1,0,0,0,0,0,0,2,1,1,1,3,2,1,1
8,2,3,18,1,1,0,0,0,0,0,0,1,2,2,3,3,2,0,0
29,1,1,40,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,1
30,2,2,30,1,1,0,0,0,0,0,0,2,1,1,1,1,2,1,1
33,1,1,45,1,1,0,0,0,0,0,0,2,1,2,1,3,2,0,1
34,2,2,35,1,1,0,0,0,0,0,0,1,1,1,1,3,2,1,1
43,1,1,58,1,1,0,0,0,0,0,0,1,2,2,1,1,2,0,1
44,2,2,50,1,1,0,0,0,0,0,0,2,2,1,1,1,2,1,0
45,1,3,30,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,1
46,2,3,21,1,1,0,0,0,0,0,0,2,2,1,3,1,2,1,0
48,1,1,50,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,1
49,2,2,45,1,1,0,0,0,0,0,0,2,1,1,1,1,2,1,1
53,1,1,40,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,1
54,2,2,38,1,1,0,0,0,0,0,0,2,1,1,1,1,2,1,1
57,1,1,35,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,0
58,2,2,22,1,1,0,0,0,0,0,0,2,2,1,1,1,2,1,1
65,2,3,45,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,1
67,2,3,18,1,1,0,0,0,0,0,0,1,2,2,3,1,2,0,0
69,1,1,40,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,0
70,2,2,30,1,1,0,0,0,0,0,0,2,1,1,1,1,2,1,0
73,1,3,40,1,1,0,0,0,0,0,0,2,1,2,1,1,2,0,0
74,2,3,30,1,1,0,0,0,0,0,0,1,1,1,1,1,2,1,0
91,1,1,35,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,1
92,2,2,30,1,1,0,0,0,0,0,0,2,2,1,1,1,2,1,1
106,1,1,60,1,1,0,0,0,0,0,0,1,1,1,1,3,2,0,1
107,2,2,50,1,1,0,0,0,0,0,0,2,2,1,1,3,2,1,1
108,1,3,30,1,1,0,0,0,0,0,0,1,2,2,1,1,2,0,1
109,2,3,28,1,1,0,0,0,0,0,0,2,2,2,1,1,2,0,0
119,1,1,50,1,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0
120,2,2,40,1,1,0,0,0,0,0,0,2,2,1,1,1,2,1,1
149,1,1,60,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,1
150,2,2,40,1,1,0,0,0,0,0,0,2,2,1,1,1,2,1,1
158,1,2,60,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,1
159,2,2,50,1,1,0,0,0,0,0,0,2,1,1,1,1,2,1,1
162,1,1,55,1,1,0,0,0,0,0,0,1,2,2,1,1,2,0,0
163,2,2,45,1,1,0,0,0,0,0,0,2,1,1,1,1,2,1,0
169,1,1,60,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,1
170,2,2,50,1,1,0,0,0,0,0,0,2,1,2,1,1,2,0,1
175,1,1,38,1,1,0,0,0,0,0,0,1,1,1,1,3,2,0,0
176,2,2,29,1,1,0,0,0,0,0,0,2,2,1,1,3,2,1,0
205,1,1,75,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,1
206,1,3,45,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,1
207,2,3,35,1,1,0,0,0,0,0,0,2,1,1,1,1,2,1,1
218,1,1,48,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,1
219,2,2,45,1,1,0,0,0,0,0,0,2,1,1,1,1,2,1,1
229,1,1,70,1,1,0,0,0,0,0,0,1,2,2,1,1,2,0,1
231,1,3,30,1,1,0,0,0,0,1,0,1,1,2,1,1,2,0,1
232,2,3,25,1,1,0,0,0,0,0,0,2,2,1,1,1,2,1,0
255,1,1,57,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,1
256,2,2,52,1,1,0,0,0,0,0,0,2,1,1,1,1,2,1,1
257,1,3,35,1,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0
258,2,3,30,1,1,0,0,0,0,0,0,1,2,1,1,1,2,1,0
261,1,3,30,1,1,0,0,0,0,0,0,1,1,2,1,3,2,0,1
262,2,3,26,1,1,0,0,0,0,0,0,2,2,2,3,1,2,0,1
264,1,1,60,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,1
265,2,2,50,1,3,0,0,0,0,0,0,2,1,1,1,1,2,1,1
268,1,1,60,1,3,0,0,0,0,0,0,1,1,2,1,3,2,0,1
269,2,2,50,1,1,0,0,0,0,0,0,2,2,2,1,3,2,0,1
270,2,3,26,1,1,0,0,0,0,0,0,1,2,2,3,3,2,0,0
271,1,3,32,1,1,0,0,0,0,0,0,2,1,2,3,3,2,0,1
274,2,3,19,1,1,0,0,0,0,0,0,1,2,2,3,3,2,0,0
275,2,2,30,1,3,0,0,0,0,0,0,2,1,1,1,1,2,1,1
285,1,1,65,1,3,0,0,0,0,0,0,1,1,2,1,3,2,0,1
286,2,2,50,1,3,0,0,0,0,0,0,2,1,1,1,3,2,1,1
287,1,1,65,1,3,0,0,0,0,0,0,1,2,2,1,1,2,0,0
288,2,2,50,1,3,0,0,0,0,0,0,2,1,1,1,1,2,1,1
