adjmatrix_key,resp_gend,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,villagenative,workflag,savings,electioncard,rationcard,mothertongue_2,Y,Z
1,1,1,68,1,3,0,0,1,0,0,0,1,2,2,1,1,2,0,0
2,1,3,38,1,3,0,0,1,0,0,1,1,1,1,1,1,2,0,0
3,2,3,28,1,3,0,0,1,0,0,1,2,2,2,1,1,2,0,0
18,1,1,40,1,4,0,0,1,0,0,1,1,1,2,1,1,2,0,0
19,2,2,35,1,999,0,0,1,0,0,0,2,2,2,1,1,2,0,0
34,1,1,45,1,2,1,0,0,0,0,0,1,1,2,1,1,6,0,0
35,2,2,40,1,1,0,0,1,0,0,0,2,1,1,1,1,2,1,1
43,1,1,38,1,3,0,0,1,0,0,0,1,1,1,1,1,2,0,0
44,2,2,35,1,3,0,0,1,0,0,0,2,2,1,1,1,2,1,0
47,1,1,30,1,3,0,0,1,0,0,0,1,1,1,1,1,2,0,0
52,1,1,80,1,3,0,0,1,0,0,0,1,2,1,1,1,2,0,0
53,2,2,60,1,3,0,0,1,0,0,0,2,2,2,1,3,2,0,1
54,1,3,45,1,3,0,0,1,0,0,0,1,1,1,1,1,2,0,0
55,2,3,38,1,3,0,0,1,0,0,0,2,2,1,1,1,2,1,0
56,2,3,20,1,3,0,0,0,0,0,0,1,2,2,3,3,2,0,0
61,1,3,40,1,3,0,0,1,0,0,0,1,1,1,1,1,2,0,0
62,2,3,35,1,3,0,0,0,0,0,0,2,2,2,1,1,2,0,0
64,1,1,48,1,3,0,0,1,0,0,0,1,1,2,1,1,2,0,0
65,2,2,42,1,3,0,0,1,0,0,0,2,2,2,1,1,2,0,0
66,2,3,18,1,4,0,0,1,0,0,0,1,1,2,1,1,2,0,0
68,1,1,50,1,3,0,0,1,0,0,0,1,1,2,2,1,2,0,0
69,2,2,45,1,3,0,0,1,0,0,0,2,2,2,1,1,2,0,0
78,1,1,55,1,3,0,0,1,0,0,0,1,1,1,1,1,2,0,0
79,2,2,45,1,3,0,0,1,0,0,0,2,2,1,1,1,2,1,0
87,1,1,27,1,3,0,0,1,0,0,0,1,1,1,1,1,2,0,0
88,2,3,22,1,3,0,0,1,0,0,0,1,2,2,1,1,2,0,0
89,2,3,21,1,3,0,0,1,0,0,0,1,2,2,1,1,2,0,0
90,2,3,20,1,3,0,0,1,0,0,0,1,2,1,1,1,2,1,0
91,2,3,18,1,3,0,0,1,0,0,0,1,2,2,1,1,2,0,0
100,1,1,46,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,0
101,2,2,40,1,3,0,0,0,0,0,0,2,1,1,1,1,2,1,1
124,1,1,52,1,3,0,0,1,0,0,0,1,1,1,1,1,2,0,0
125,2,2,36,1,3,0,0,1,0,0,0,2,2,2,1,1,2,0,0
144,1,1,38,1,3,0,0,1,0,0,0,1,2,1,1,1,2,0,0
145,2,2,30,1,3,0,0,0,0,0,0,2,2,1,1,1,2,1,0
154,1,1,48,1,4,0,0,1,0,0,0,1,1,2,1,1,2,0,0
155,2,2,45,1,3,0,0,1,0,0,0,2,2,1,1,1,2,1,1
156,2,3,18,1,4,0,0,1,0,0,0,1,2,2,1,1,2,0,0
