adjmatrix_key,resp_gend,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,villagenative,workflag,savings,electioncard,rationcard,mothertongue_2,Y,Z
12,1,1,68,1,1,1,0,0,1,1,0,1,2,2,3,1,5,0,1
13,1,3,32,1,1,0,1,1,0,1,0,1,1,2,1,1,2,0,0
16,1,3,25,1,1,1,0,1,0,0,0,1,1,2,1,1,5,0,0
17,2,3,20,1,1,1,0,1,0,0,0,2,2,1,1,1,5,1,0
28,2,2,45,1,1,1,0,1,0,0,0,1,1,1,1,1,5,1,1
33,1,1,50,1,1,0,1,1,1,0,0,1,1,2,1,1,2,0,1
34,2,2,40,1,1,0,1,1,0,0,0,2,1,2,1,1,2,0,1
38,2,1,80,1,1,1,0,0,0,0,0,1,2,1,1,3,5,1,1
39,1,1,50,1,1,1,0,1,0,0,0,1,1,2,1,1,5,0,1
40,2,2,45,1,1,1,0,0,0,0,0,2,1,1,1,1,5,1,1
41,2,3,18,1,1,1,0,1,0,0,1,1,2,2,3,1,5,0,0
51,1,1,40,1,1,1,0,1,0,0,0,1,2,2,1,1,5,0,1
52,2,2,30,1,1,0,1,1,0,0,0,2,1,1,1,1,2,1,0
54,2,3,20,1,1,1,0,1,0,0,0,1,1,2,1,1,5,0,0
55,1,1,50,1,1,1,0,1,1,0,0,1,1,2,1,1,5,0,1
56,2,2,45,1,1,1,0,1,0,0,0,2,1,1,1,1,5,1,1
69,1,1,38,1,1,0,1,1,0,1,0,1,1,1,1,1,2,0,0
70,2,2,25,1,1,0,0,1,0,0,0,2,2,2,1,1,2,0,0
87,1,1,43,1,1,1,0,1,0,1,0,1,1,2,1,1,5,0,1
88,2,2,38,1,1,1,0,1,0,0,0,2,1,2,1,1,5,0,0
89,1,3,22,1,1,1,1,1,1,0,0,1,1,2,1,1,2,0,0
90,2,3,20,1,1,0,1,0,0,0,0,2,2,2,3,1,2,0,0
91,1,3,35,1,1,1,0,1,0,0,0,1,1,1,3,3,5,0,1
105,2,1,48,1,1,1,0,1,0,0,0,1,2,1,1,1,5,1,0
106,1,3,30,1,1,1,0,1,0,0,0,1,1,1,1,1,5,0,0
107,2,3,25,1,1,1,0,1,0,0,0,1,2,2,1,1,5,0,0
108,1,1,45,1,1,1,0,1,0,0,0,2,2,1,1,1,5,1,1
110,2,3,25,1,1,0,0,1,0,0,0,1,1,2,3,3,5,0,1
112,1,1,50,1,1,1,0,1,0,0,0,1,1,2,1,1,5,0,0
113,2,2,45,1,1,1,0,1,0,0,0,1,1,2,1,1,5,0,1
140,1,1,40,1,1,1,0,1,0,0,0,1,1,2,1,1,5,0,1
141,2,2,35,1,1,1,0,0,0,0,0,2,1,2,1,1,5,0,1
154,1,1,38,1,1,1,0,1,1,1,0,1,1,1,1,1,5,0,0
155,2,2,32,1,1,1,0,1,0,0,0,2,2,1,1,1,5,1,1
159,1,3,27,1,1,1,0,1,1,0,0,1,1,2,1,3,5,0,0
