adjmatrix_key,resp_gend,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,villagenative,workflag,savings,electioncard,rationcard,mothertongue_2,Y,Z
297,2,2,38,1,3,1,0,1,0,0,0,2,2,1,1,1,5,1,0
298,2,3,18,1,3,0,0,0,0,0,0,1,2,2,3,1,2,0,0
301,1,1,32,1,1,0,0,1,0,0,0,1,1,2,1,3,2,0,0
302,2,2,24,1,1,0,0,1,0,0,0,2,2,2,1,3,2,0,0
313,2,1,65,1,1,0,0,0,0,0,0,2,2,2,1,1,2,0,1
315,2,3,22,1,1,0,0,0,0,0,0,2,2,2,1,1,2,0,0
321,1,1,30,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,1
322,2,2,20,1,1,0,0,0,0,0,0,2,1,2,1,3,2,0,0
326,2,1,75,1,1,0,0,0,0,0,0,2,1,1,1,1,2,1,1
327,1,3,30,1,1,0,0,1,0,0,0,1,1,2,3,3,2,0,0
328,2,3,19,1,1,0,0,1,0,0,0,2,2,2,3,3,2,0,0
330,1,1,30,1,1,0,1,1,1,0,1,1,1,2,1,1,2,0,0
331,2,2,25,1,1,0,0,1,0,0,0,2,2,2,1,1,2,0,0
333,1,1,70,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,1
334,2,2,60,1,1,0,0,0,0,0,0,2,2,2,1,1,2,0,1
335,1,3,35,1,1,0,0,1,0,0,0,1,1,2,1,1,2,0,1
336,2,3,25,1,1,0,0,0,0,0,0,2,1,2,1,1,2,0,1
348,1,1,48,1,1,0,0,1,0,0,0,1,1,1,1,1,2,0,1
349,2,2,38,1,1,0,0,1,0,0,0,2,2,2,1,1,2,0,1
361,2,1,32,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,1
381,1,1,40,1,1,0,1,1,0,0,0,1,1,1,1,1,2,0,1
382,2,2,35,1,1,0,1,1,0,0,0,2,1,1,1,1,2,0,0
385,1,1,56,1,1,0,1,1,0,0,0,1,2,2,1,1,2,0,0
386,2,2,48,1,1,0,1,1,0,0,0,1,1,2,1,1,2,0,1
387,2,3,30,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,0
392,2,3,22,1,1,0,0,0,0,0,0,1,2,2,1,1,2,0,0
401,1,2,28,1,1,0,0,1,0,0,0,1,1,2,1,3,2,0,0
402,2,2,23,1,1,0,0,1,0,0,0,2,1,1,1,3,2,1,1
408,1,1,35,1,1,0,0,1,0,0,0,1,1,2,1,1,2,0,0
409,2,2,24,1,1,0,0,0,0,0,0,2,2,2,3,3,2,0,0
436,1,1,45,1,1,0,1,1,0,0,0,1,1,2,1,1,2,0,0
437,2,2,30,1,1,0,0,0,0,0,0,2,1,1,1,1,2,1,1
444,1,1,70,1,1,0,0,1,0,0,0,1,2,2,1,1,2,0,1
445,2,2,60,1,1,0,0,0,1,0,0,1,2,2,1,1,2,0,1
451,1,1,27,1,1,0,1,1,1,0,0,1,1,1,1,3,2,0,0
452,2,2,23,1,1,0,1,1,0,0,0,2,2,1,1,3,2,1,1
453,1,3,23,1,1,0,0,1,0,0,0,1,1,2,3,3,2,0,0
454,2,3,19,1,1,0,0,0,0,0,0,2,2,2,3,3,2,0,0
458,2,1,35,1,3,1,0,0,0,0,0,2,1,2,1,1,5,0,1
469,1,1,35,1,2,1,0,0,0,0,0,2,1,2,1,1,6,0,1
470,2,2,28,1,2,1,0,0,0,0,0,2,1,2,1,1,6,0,1
479,1,1,48,1,3,0,0,1,1,0,0,2,1,2,1,1,2,0,0
480,2,2,32,1,3,0,0,1,0,0,0,2,2,2,1,1,2,1,1
489,1,1,65,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,0
490,2,2,60,1,1,0,0,1,0,0,0,1,1,2,1,1,2,0,1
491,1,3,25,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,0
495,1,1,48,1,3,0,1,1,0,0,0,2,1,1,1,1,2,0,0
496,2,2,42,1,3,0,1,1,0,0,0,2,2,1,1,1,2,0,0
512,1,1,35,1,3,0,1,1,0,0,0,1,1,2,1,1,2,0,0
513,2,2,30,1,3,1,0,1,0,0,0,2,2,1,1,1,5,1,0
522,1,1,55,1,3,0,0,1,0,0,0,1,1,2,1,1,2,0,1
523,2,2,45,1,3,0,0,1,0,0,0,2,1,2,1,1,2,0,1
524,1,3,28,1,3,0,0,1,0,0,0,1,1,2,1,1,2,0,1
525,2,3,19,1,3,0,0,0,0,0,0,2,1,2,1,1,2,0,1
529,1,1,26,1,2,0,0,1,0,0,0,1,1,1,1,1,2,0,0
530,2,2,20,1,2,0,0,1,0,0,0,2,2,1,1,1,2,1,0
544,1,1,35,1,3,0,0,1,0,0,0,1,1,2,1,1,2,0,1
545,2,2,28,1,3,0,0,1,0,0,0,2,1,1,1,1,2,1,1
548,1,1,42,1,3,0,0,1,0,0,0,1,1,1,1,1,2,0,1
549,2,2,38,1,3,0,0,1,0,0,0,2,1,1,1,1,2,1,1
555,2,1,50,1,1,1,0,0,0,0,0,2,1,2,2,1,5,0,1
567,1,1,35,1,3,1,0,1,0,0,0,1,1,2,1,1,5,0,0
568,2,2,20,1,3,1,0,1,0,0,0,2,2,2,3,1,5,0,0
585,1,1,70,1,3,0,0,1,0,0,0,1,2,1,1,1,2,0,1
586,2,2,65,1,3,0,0,1,0,0,0,2,2,2,1,1,2,0,1
587,1,3,35,1,3,0,0,1,0,0,0,1,1,2,1,1,2,0,0
588,2,3,25,1,3,0,0,0,0,0,0,2,2,2,1,1,2,0,0
612,2,1,40,1,3,0,0,1,0,0,0,2,2,1,1,1,2,1,1
615,1,1,50,1,3,0,0,1,0,0,0,1,1,2,1,1,2,0,0
616,2,2,45,1,3,0,0,1,0,0,0,1,2,1,1,1,2,1,1
635,2,2,37,1,3,0,0,1,0,0,0,1,1,1,1,3,2,1,1
638,1,1,40,1,3,0,0,1,0,0,0,2,1,2,1,1,2,0,1
639,2,2,35,1,3,0,0,1,0,0,0,1,1,1,1,1,2,1,1
640,2,2,34,1,3,0,0,1,0,0,0,2,1,2,1,1,2,0,1
652,1,1,50,1,3,0,0,1,0,0,0,1,1,2,1,1,2,0,0
653,2,2,48,1,3,0,0,0,0,0,0,2,1,2,1,1,2,0,1
658,1,1,23,1,2,1,0,0,0,0,0,2,1,2,3,3,999,0,0
659,2,2,18,1,2,1,0,0,0,0,0,2,2,2,3,3,999,0,0
673,1,1,80,1,3,0,0,1,0,0,0,1,2,2,1,1,2,0,1
674,2,2,75,1,3,0,0,1,0,0,0,1,2,2,1,1,2,0,1
675,1,3,50,1,3,0,0,1,0,0,0,1,1,1,1,1,2,0,0
676,2,3,35,1,3,0,0,1,0,0,0,2,2,2,1,1,2,0,0
685,1,1,38,1,3,0,0,0,0,0,0,1,1,1,1,1,2,0,0
686,2,2,28,1,3,0,0,1,0,0,0,2,2,2,1,1,2,0,0
691,1,3,25,1,3,0,0,0,0,0,0,1,1,1,1,1,2,0,0
692,2,3,18,1,3,0,0,0,0,0,0,2,2,2,1,1,2,0,0
707,1,1,49,1,3,0,1,1,0,0,0,1,1,1,1,1,2,0,0
708,2,2,40,1,3,0,0,1,0,0,0,2,1,2,1,1,2,0,0
712,1,1,45,1,3,0,0,1,0,0,0,1,1,1,1,1,2,0,0
713,2,2,40,1,3,0,0,1,0,0,0,2,2,2,1,1,2,0,0
714,2,3,19,1,3,0,0,0,0,0,0,1,2,2,3,1,2,0,0
722,2,1,45,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,1
726,1,1,35,1,3,0,0,1,0,0,0,1,1,2,1,3,2,0,1
727,2,2,25,1,3,0,0,1,0,0,0,2,1,1,1,3,2,1,0
730,1,1,45,1,3,0,0,1,0,0,0,1,1,2,2,1,2,0,0
731,2,2,32,1,3,0,0,1,0,0,0,2,2,1,1,1,2,1,0
734,1,1,60,1,3,0,0,1,0,0,0,1,1,1,1,1,2,0,1
735,2,2,55,1,3,0,1,1,0,0,0,2,1,2,1,1,2,0,1
736,1,3,36,1,3,0,1,1,0,0,0,1,1,2,1,3,2,0,0
737,2,3,28,1,3,0,0,1,0,0,0,2,1,2,1,3,2,0,0
741,1,3,28,1,3,0,1,1,0,0,0,1,1,2,1,3,2,0,0
742,2,3,25,1,3,0,0,0,0,0,0,2,1,2,3,3,2,0,0
750,1,1,50,1,3,1,0,1,0,0,0,1,1,1,1,1,5,0,0
751,2,2,45,1,3,1,1,0,0,0,0,2,2,2,1,1,6,0,1
752,2,3,18,1,3,0,1,1,0,0,0,1,2,2,3,1,2,0,0
775,1,1,70,1,3,0,1,1,0,0,0,1,1,1,1,1,2,0,1
777,1,1,75,1,3,0,0,1,0,0,0,1,1,2,1,1,2,0,1
778,2,2,65,1,3,0,0,1,0,0,0,2,2,2,1,1,2,1,1
779,1,3,37,1,3,0,1,1,0,0,0,1,1,2,1,1,2,0,0
780,2,3,32,1,3,0,0,1,0,0,0,2,2,1,1,1,2,1,0
785,2,3,22,1,3,0,0,1,0,0,1,1,1,2,3,1,2,0,0
790,1,1,60,1,3,1,0,1,0,0,0,2,1,2,1,1,5,0,0
791,2,2,55,1,3,1,0,0,0,0,0,1,2,2,1,1,5,0,1
793,2,3,28,1,3,1,0,0,0,0,0,1,2,1,1,1,6,1,1
796,1,3,23,1,3,1,0,0,0,0,0,1,1,2,3,1,5,0,0
797,2,3,20,1,3,1,0,1,0,0,0,2,2,2,3,3,5,0,1
802,1,1,40,2,3,1,1,1,0,0,0,1,1,2,1,1,7,0,0
803,2,2,35,2,3,1,1,1,0,0,0,2,1,1,1,1,7,1,1
805,2,3,19,2,3,1,1,1,0,0,0,1,2,2,3,1,7,0,0
807,2,3,36,2,3,1,1,1,0,0,0,1,2,2,1,1,7,1,1
811,1,1,40,1,3,0,1,0,0,0,0,1,1,2,1,1,2,0,1
812,2,2,35,1,3,0,1,0,0,0,0,2,1,2,1,1,2,0,1
832,1,1,35,1,3,0,1,1,1,0,0,1,1,2,1,1,2,0,1
833,2,2,32,1,3,0,0,0,0,0,0,2,1,1,1,1,2,1,0
844,1,1,25,1,3,0,1,1,0,0,0,1,1,2,1,3,2,0,1
845,2,2,23,1,3,0,1,0,0,0,0,2,2,2,1,3,2,0,0
850,1,1,60,1,3,1,0,1,0,0,0,1,1,2,1,1,5,0,0
851,2,2,52,1,3,1,0,1,0,0,0,2,1,2,1,1,5,0,1
853,2,3,20,1,3,1,0,1,0,0,0,1,1,2,3,1,5,0,0
854,2,1,55,1,3,1,0,1,0,0,0,2,2,1,1,1,5,1,1
856,2,3,30,1,3,1,0,1,0,0,0,2,1,1,1,3,5,1,1
865,1,1,35,1,3,1,0,0,0,0,0,2,1,2,3,3,6,0,1
866,2,2,30,1,3,1,0,0,0,0,0,1,1,2,3,3,6,0,0
873,1,1,60,1,3,0,0,1,0,0,0,1,1,2,1,1,2,0,1
874,2,2,50,1,3,0,0,0,0,0,0,2,2,2,1,3,2,0,1
875,1,3,25,1,3,0,0,0,0,0,0,1,1,2,1,3,2,0,1
876,2,3,24,1,3,0,0,1,0,0,0,2,1,2,1,3,2,0,0
903,1,1,23,1,3,0,1,1,0,0,0,1,1,2,3,3,2,0,1
904,2,2,18,1,3,0,1,0,0,0,0,1,2,1,3,3,2,1,0
905,1,1,26,1,3,0,1,1,0,0,0,1,1,2,1,1,2,0,1
906,2,2,24,1,3,0,1,0,0,0,0,2,2,1,1,1,2,1,1
909,1,1,33,1,3,0,1,1,0,0,0,1,1,2,1,3,2,0,0
910,2,2,28,1,3,1,0,0,0,0,0,2,1,1,1,3,6,1,0
915,1,1,40,1,3,1,0,1,0,0,0,1,1,2,1,1,5,0,0
916,2,2,37,1,3,1,0,1,0,0,0,2,1,1,1,1,5,1,0
919,1,1,55,1,3,0,0,1,0,0,0,1,1,1,1,1,2,0,0
920,2,2,50,1,3,0,0,0,0,0,0,2,1,1,1,1,2,1,1
921,1,3,27,1,3,0,0,1,0,0,0,1,1,2,1,1,2,0,0
922,2,3,22,1,3,0,0,0,0,0,0,2,2,2,1,1,2,0,0
923,1,3,25,1,3,0,0,1,0,0,0,1,1,2,1,1,2,0,0
924,2,3,20,1,3,0,0,0,0,0,0,2,2,2,3,3,2,0,0
939,1,1,65,1,2,1,0,0,0,0,0,1,2,2,1,1,6,0,1
940,2,2,60,1,2,1,0,0,0,0,0,2,2,2,1,1,6,0,1
941,1,3,36,1,2,0,1,1,0,0,0,1,1,2,1,1,2,0,0
942,2,3,28,1,2,0,0,1,0,0,0,2,2,2,1,1,2,0,1
947,2,2,40,1,3,1,0,1,0,0,0,1,2,2,1,1,5,0,1
949,1,3,40,1,3,1,0,1,0,0,0,2,1,2,1,1,5,0,1
950,2,3,36,1,3,1,0,1,0,0,0,1,1,2,1,1,5,0,1
956,1,1,38,1,3,1,0,1,0,0,0,1,1,2,1,1,5,0,1
957,2,2,30,1,3,1,0,1,0,0,0,2,1,2,1,1,5,1,1
962,2,2,30,1,3,1,0,1,0,0,0,2,1,2,3,1,5,0,1
964,1,1,39,1,1,0,1,1,0,0,0,2,1,1,1,1,2,0,0
965,2,2,30,1,1,0,1,1,0,0,0,1,1,1,1,1,2,1,0
972,1,1,27,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,1
973,2,2,25,1,1,0,0,0,0,0,0,2,2,2,1,1,2,0,1
989,2,1,60,1,1,0,0,1,0,0,0,2,2,2,3,3,2,0,1
991,2,3,30,1,1,0,0,1,0,0,0,2,1,2,3,3,2,0,1
1001,1,1,40,1,3,1,0,0,0,0,0,2,1,2,1,1,6,0,1
1002,2,2,35,1,3,1,0,0,0,0,0,1,2,2,1,1,6,0,1
1009,1,1,65,1,4,0,1,1,0,0,0,2,1,2,1,1,2,0,0
1010,2,2,50,1,4,0,0,1,0,0,0,2,2,2,1,1,2,0,0
1013,2,3,20,1,4,0,0,0,0,0,0,1,2,2,3,1,2,0,0
1021,1,1,40,1,3,1,0,1,0,0,0,1,1,1,1,1,5,0,0
1022,2,2,32,1,3,1,0,0,0,0,0,2,1,2,3,1,5,0,1
1027,2,1,32,1,3,1,1,0,0,0,0,2,1,2,3,3,6,0,1
1046,1,1,48,1,3,0,0,1,0,0,0,2,1,1,1,1,2,0,1
1047,2,2,35,1,3,0,0,1,0,0,0,2,1,2,1,1,2,0,1
1050,1,1,35,1,3,0,1,1,1,1,0,1,1,2,1,1,2,0,0
1051,2,2,24,1,3,0,0,1,0,0,0,2,2,2,3,1,2,0,0
1053,1,1,52,1,2,1,0,0,0,0,0,2,1,2,1,1,6,0,1
1054,2,2,46,1,2,1,0,0,0,0,0,1,1,1,1,1,6,1,1
1056,2,3,27,1,2,1,0,0,0,0,0,1,1,2,3,1,6,0,1
1058,2,1,45,1,3,1,0,0,0,0,0,2,1,2,1,1,6,0,0
