adjmatrix_key,resp_gend,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,villagenative,workflag,savings,electioncard,rationcard,mothertongue_2,Y,Z
1,1,1,45,1,1,1,0,0,0,0,0,1,1,2,1,1,6,0,1
2,2,2,38,1,1,1,0,0,0,0,0,2,2,1,1,1,6,1,1
6,2,1,40,1,1,1,0,0,0,0,0,1,1,1,1,1,6,1,1
12,1,1,45,1,1,1,0,0,0,0,0,1,1,1,1,1,6,0,0
13,2,2,40,1,1,1,0,0,0,0,0,2,1,1,1,1,6,1,1
14,2,3,19,1,1,1,0,0,0,0,0,1,2,2,3,1,6,0,0
15,1,3,41,1,1,1,0,0,0,0,0,1,1,1,1,1,6,0,0
16,2,3,30,1,1,1,0,0,0,0,0,2,2,2,1,1,6,0,0
19,1,1,35,1,1,1,0,0,0,0,0,1,1,1,1,1,6,0,0
20,2,2,27,1,1,1,0,0,0,0,0,2,1,2,1,1,6,0,1
23,1,1,45,1,1,1,0,0,0,0,0,1,1,1,1,1,6,0,0
24,2,2,40,1,1,1,0,0,0,0,0,1,2,1,1,1,6,1,0
25,2,3,18,1,1,1,0,0,0,0,1,1,2,2,3,1,6,0,0
27,2,1,50,1,1,1,0,0,0,0,0,2,1,1,1,1,6,1,1
46,1,1,30,1,3,0,0,1,0,1,0,2,2,1,1,1,2,0,0
47,2,2,20,1,3,0,0,1,0,0,0,2,2,2,3,1,2,0,0
48,1,1,42,1,4,0,0,1,0,0,0,1,1,2,1,1,2,0,1
49,2,2,36,1,4,0,0,1,0,0,0,2,2,1,1,1,2,1,0
50,2,3,19,1,4,0,0,0,0,0,0,1,2,1,3,1,2,0,0
75,1,1,40,1,4,0,0,1,0,0,0,1,1,1,1,3,2,0,0
76,2,2,35,1,4,0,0,1,0,0,0,2,1,1,1,3,2,1,0
84,1,1,58,1,2,1,0,0,0,0,0,1,2,1,1,1,6,0,0
85,2,2,53,1,2,1,0,0,0,0,0,2,2,2,1,1,6,0,1
86,1,3,32,1,2,1,0,0,0,0,0,1,1,1,1,1,6,0,0
94,1,1,40,1,3,1,1,0,0,0,0,2,2,1,1,1,6,0,0
95,2,2,35,1,3,1,1,0,0,0,0,2,2,2,1,1,6,0,1
103,1,1,54,1,3,0,0,1,0,0,0,1,1,2,1,1,2,0,0
104,2,2,45,1,3,0,0,0,0,0,0,2,2,2,1,1,2,0,1
106,2,3,22,1,3,0,0,1,0,0,0,1,2,2,1,1,2,0,0
107,1,1,48,1,4,0,0,1,0,0,0,1,2,1,1,3,2,1,1
108,2,2,44,1,4,0,0,0,0,0,0,2,2,1,1,3,2,1,1
