adjmatrix_key,resp_gend,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,villagenative,workflag,savings,electioncard,rationcard,mothertongue_2,Y,Z
1,1,1,54,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,0
2,2,2,45,1,3,0,0,1,0,0,0,2,2,1,1,1,2,0,0
3,2,3,25,1,3,0,0,1,1,0,1,1,2,2,1,1,2,0,0
4,2,3,23,1,3,0,0,0,0,0,1,1,1,1,1,1,2,0,0
5,2,3,21,1,3,0,0,1,0,0,1,1,2,2,1,1,2,0,0
11,1,1,60,1,4,0,0,0,0,0,0,1,1,2,1,1,2,0,0
12,2,2,55,1,4,0,0,0,0,0,0,2,2,2,1,1,2,1,1
18,1,2,40,1,4,0,0,0,0,0,0,1,1,1,1,1,2,0,0
19,2,2,30,1,4,0,0,0,0,0,0,2,2,2,1,1,2,1,0
26,1,1,40,1,4,0,0,0,0,0,1,1,1,2,1,1,2,0,0
27,2,2,30,1,4,0,0,0,0,0,0,2,2,2,1,1,2,1,0
34,1,1,56,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,0
35,2,2,40,1,3,0,0,1,0,0,0,2,2,2,1,1,2,1,0
48,1,1,45,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,0
49,2,2,35,1,3,0,0,0,0,0,0,2,2,2,1,1,2,1,0
58,1,1,70,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,0
59,2,2,65,1,3,0,0,0,0,0,0,2,2,2,1,1,2,0,1
60,1,3,21,1,3,0,0,0,0,0,0,1,1,1,1,3,2,0,0
61,2,3,20,1,3,0,0,0,0,0,0,2,2,2,3,3,2,0,0
62,2,3,27,1,3,0,0,0,0,0,0,1,2,2,1,3,2,0,0
76,1,1,70,1,4,0,0,1,1,0,1,1,2,2,1,1,2,0,0
77,2,2,50,1,4,0,1,1,0,0,0,2,2,1,1,1,2,0,0
84,1,1,45,1,1,1,0,0,0,0,0,1,1,2,1,1,6,0,0
85,2,2,40,1,1,1,0,0,0,0,0,2,1,2,1,1,6,1,1
95,1,1,45,1,1,1,0,0,0,0,0,1,1,2,1,3,6,0,0
96,2,2,40,1,1,1,0,0,0,0,0,2,1,2,1,3,6,0,0
100,2,3,40,1,1,1,0,0,0,0,0,1,1,1,1,3,6,0,1
109,1,1,60,1,2,1,0,0,0,0,0,1,1,2,1,1,6,0,1
110,2,2,50,1,1,1,0,0,0,0,0,2,1,1,1,1,6,1,1
119,1,1,40,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,0
120,2,2,30,1,1,0,0,0,0,0,0,2,1,1,1,1,2,1,1
130,1,1,40,1,1,1,0,0,0,0,0,1,1,2,1,1,6,0,1
131,2,2,35,1,1,1,0,0,0,0,0,2,1,2,1,1,6,0,1
132,2,3,18,1,1,1,0,0,0,0,0,1,2,2,3,1,6,0,0
142,2,1,60,1,1,1,0,0,0,0,0,2,2,2,1,1,6,0,1
143,1,3,30,1,1,1,0,0,0,0,0,1,1,2,1,1,6,0,0
151,1,1,35,1,1,0,0,1,0,0,0,1,1,2,1,1,2,0,0
152,2,2,30,1,1,0,0,1,0,0,0,2,1,2,1,1,2,0,0
161,1,1,60,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,0
162,2,2,50,1,1,0,0,0,0,0,0,2,1,1,1,1,2,1,1
163,1,3,35,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,0
164,2,3,29,1,1,0,0,0,0,0,0,2,1,1,1,1,2,1,1
170,1,1,65,1,1,0,0,0,0,0,0,1,2,2,1,1,2,0,1
171,2,2,50,1,1,0,0,0,0,0,0,1,2,2,1,1,2,0,1
179,2,1,70,1,1,0,0,0,0,0,0,2,2,2,1,1,2,0,1
183,2,3,65,1,1,0,0,0,0,0,0,2,2,2,1,1,2,0,1
184,1,1,30,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,0
185,2,2,22,1,1,0,0,0,0,0,0,2,2,1,1,1,2,1,0
196,1,1,40,1,1,0,0,1,1,0,0,1,2,1,1,1,2,0,1
197,2,2,35,1,1,0,0,1,1,1,0,2,1,1,1,1,2,1,0
207,1,1,60,1,3,0,0,1,0,0,0,1,2,2,1,1,2,0,0
208,2,2,55,1,3,0,0,0,0,0,0,2,2,2,1,1,2,0,1
213,1,1,27,1,1,0,0,1,0,0,0,1,1,2,1,1,2,0,0
214,2,2,24,1,1,0,0,1,0,0,0,2,1,2,3,1,2,1,1
222,1,1,60,1,1,0,0,1,0,0,0,2,1,2,1,1,2,0,0
223,2,2,50,1,1,0,0,1,0,0,0,1,1,2,1,1,2,0,1
232,1,1,60,1,1,0,0,1,0,0,0,1,1,2,1,1,2,0,1
233,2,2,50,1,1,0,0,1,0,0,0,2,1,2,1,1,2,0,1
234,1,3,30,1,1,0,0,1,0,0,0,1,1,2,1,3,2,0,0
235,2,3,24,1,1,0,0,1,0,0,0,2,2,2,3,3,2,0,1
240,1,1,35,1,1,1,0,0,0,0,0,1,1,2,1,3,6,0,1
241,2,2,25,1,1,1,0,0,0,0,0,2,2,2,1,3,6,1,1
249,1,1,45,1,1,0,0,1,0,0,0,1,1,2,1,1,2,0,1
250,2,2,35,1,1,0,1,1,0,0,0,2,1,2,1,1,2,0,1
255,1,1,41,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,0
256,2,2,30,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,0
264,1,1,42,1,3,0,0,0,0,0,0,1,1,1,1,3,2,0,0
265,2,2,30,1,3,0,0,0,0,0,0,2,2,2,1,3,2,1,0
272,1,1,45,1,3,0,0,0,0,0,0,1,1,2,1,3,2,0,0
273,2,2,35,1,3,0,0,0,0,0,0,2,2,1,1,3,2,1,0
288,1,1,45,1,3,0,0,0,0,0,0,1,1,1,1,3,2,0,0
289,2,2,40,1,3,0,0,0,0,0,0,2,1,1,1,3,2,1,0
296,1,1,45,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,0
297,2,2,35,1,3,0,0,0,0,0,0,2,1,2,1,1,2,0,0
305,1,1,50,1,3,0,0,1,0,0,0,1,1,1,1,1,2,0,0
306,2,2,40,1,3,0,0,0,0,0,0,2,1,2,1,1,2,0,1
307,1,3,30,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,0
308,2,3,20,1,3,0,0,0,0,0,0,2,1,1,1,1,2,0,0
317,1,1,50,1,4,0,0,0,0,0,0,1,1,2,1,1,2,0,0
318,2,2,45,1,4,0,0,0,0,0,0,2,2,2,1,1,2,0,1
325,1,1,53,1,3,0,0,1,0,0,0,1,1,1,1,1,2,0,0
326,2,2,42,1,4,0,0,0,0,0,0,2,2,2,1,1,2,0,0
332,1,1,65,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,0
333,1,3,38,1,4,0,0,0,0,0,0,1,1,2,1,1,2,0,0
334,2,3,30,1,4,0,0,0,0,0,0,2,2,2,1,1,2,1,0
340,1,1,32,1,4,0,0,0,0,0,0,2,1,2,1,1,2,0,0
341,2,2,25,1,4,0,0,0,0,0,0,1,1,1,1,1,2,0,0
343,2,3,30,1,4,0,0,0,0,0,0,1,2,1,1,1,2,0,0
356,1,1,70,1,4,0,0,1,0,0,0,1,2,2,1,1,2,0,0
357,2,2,65,1,4,0,0,1,0,0,0,2,2,2,1,1,2,1,1
360,2,3,22,1,4,0,0,1,0,0,0,1,2,2,1,1,2,0,0
370,1,1,56,1,4,0,0,1,0,0,1,1,1,2,1,2,2,0,0
371,2,2,48,1,4,0,0,0,0,0,0,2,2,2,1,2,2,0,1
375,1,1,45,1,4,0,0,0,0,0,0,1,1,2,1,1,2,0,0
376,2,2,40,1,3,0,0,0,0,0,0,2,1,2,1,1,2,1,0
377,2,3,21,1,4,0,0,0,0,0,0,1,2,2,1,1,2,0,0
378,2,3,18,1,3,0,0,0,0,0,0,1,2,2,1,1,2,0,0
381,1,1,35,1,4,0,0,1,0,0,1,1,1,2,1,1,2,0,0
382,2,2,28,1,4,0,0,0,0,0,0,2,2,2,1,3,2,0,1
387,1,1,65,1,3,0,0,1,0,0,0,1,1,1,1,1,2,0,0
388,1,3,42,1,3,0,0,1,0,0,0,1,1,1,1,1,2,0,0
389,2,3,28,1,4,0,0,1,0,0,0,2,2,2,1,1,2,1,0
394,1,1,70,1,3,0,0,0,0,0,0,1,2,2,1,1,2,0,1
395,2,2,65,1,3,0,0,0,0,0,0,2,2,2,1,1,2,0,1
396,1,3,35,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,0
397,2,3,30,1,4,0,0,0,0,0,0,2,2,2,1,1,2,0,0
403,1,1,55,1,4,0,0,0,0,0,0,1,1,2,1,1,2,0,0
404,2,2,45,1,3,0,0,0,0,0,0,2,2,2,1,1,2,0,1
410,1,1,75,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,0
411,2,2,65,1,3,0,0,0,0,0,0,2,1,2,1,1,2,0,1
415,1,1,55,1,3,0,0,0,0,0,0,1,1,1,1,1,2,0,0
416,2,2,50,1,3,0,0,0,0,0,0,2,2,2,1,1,2,0,0
422,1,1,55,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,0
423,2,2,53,1,3,0,0,0,0,0,0,2,2,2,1,1,2,1,0
432,1,1,55,1,3,0,0,0,0,0,0,1,1,2,1,3,2,0,0
433,2,2,53,1,3,0,0,0,0,0,0,2,2,2,1,3,2,0,1
441,1,1,70,1,1,0,0,1,0,0,0,1,1,2,1,1,2,0,1
442,1,3,40,1,1,0,0,1,0,0,0,1,1,1,1,1,2,0,0
443,2,3,35,1,1,0,0,1,0,0,0,2,1,2,1,1,2,1,1
453,1,1,46,1,1,1,0,0,0,0,0,1,1,2,1,1,6,0,0
454,2,2,40,1,1,0,0,1,0,0,0,2,1,2,1,1,6,0,1
463,2,2,40,1,1,0,0,0,0,0,0,2,1,2,1,1,2,0,1
464,1,3,24,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,0
465,2,3,17,1,1,0,0,0,0,0,0,2,2,1,1,1,2,0,0
477,1,1,38,1,1,0,0,1,0,0,0,1,2,2,1,1,2,0,0
478,1,3,20,1,1,0,0,1,0,0,0,1,1,2,1,1,2,0,0
479,2,3,40,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,0
483,2,2,32,1,1,0,0,1,0,0,0,2,1,2,1,1,2,0,1
489,1,1,45,1,3,0,0,1,0,0,0,1,1,2,1,1,2,0,0
490,2,2,40,1,3,0,0,1,1,0,0,2,1,2,1,1,2,1,0
496,1,1,70,1,3,0,0,1,0,0,0,2,1,1,1,1,2,0,1
497,2,2,60,1,3,0,0,1,0,0,0,2,2,2,1,1,2,0,1
498,1,3,35,1,3,0,0,1,0,0,0,1,1,1,1,1,2,0,0
499,2,3,30,1,3,0,0,1,1,0,0,2,2,2,1,1,2,1,0
502,1,1,42,1,4,0,0,0,1,0,1,2,1,1,1,1,2,0,0
503,2,2,34,1,4,0,0,1,1,0,1,2,1,1,1,1,2,0,0
506,1,1,30,1,3,0,0,0,0,0,0,1,1,1,1,1,2,0,0
507,2,2,28,1,3,0,0,0,0,0,0,2,2,2,1,1,2,1,0
515,1,1,40,1,3,0,0,0,0,0,0,1,1,1,1,1,2,0,0
516,2,2,35,1,3,0,1,0,0,0,0,2,1,2,1,1,2,1,0
524,2,1,75,1,3,0,0,1,0,0,0,2,2,2,1,1,2,0,1
525,2,3,50,1,3,0,0,0,0,0,0,1,1,1,1,1,2,0,1
530,1,1,60,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,1
531,2,2,50,1,3,0,0,0,0,0,0,2,2,1,1,1,2,1,1
533,2,3,26,1,3,0,0,0,0,0,0,1,2,2,1,1,2,0,0
534,1,3,37,1,3,0,0,0,0,0,0,2,1,2,1,1,2,0,0
