adjmatrix_key,resp_gend,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,villagenative,workflag,savings,electioncard,rationcard,mothertongue_2,Y,Z
1,1,1,42,1,1,0,0,1,0,0,0,1,1,1,1,1,2,0,0
2,2,2,34,3,-999,1,0,0,0,0,0,2,2,2,1,1,6,0,0
5,1,1,45,3,999,0,0,1,0,0,0,1,1,1,1,1,2,0,0
6,2,2,38,3,-999,1,0,0,0,0,0,2,2,1,1,1,6,0,1
8,2,3,21,3,999,1,0,0,0,0,0,1,2,2,3,1,6,0,0
11,1,1,60,1,3,0,0,0,0,0,0,1,2,1,1,1,2,0,0
12,2,2,60,1,3,0,0,0,0,0,0,2,2,2,1,1,2,0,1
13,1,3,40,1,3,0,0,1,0,0,0,1,1,1,1,1,2,1,0
14,2,3,30,1,3,0,0,0,0,0,0,2,2,2,1,1,2,0,0
17,1,1,37,3,999,0,0,1,0,0,1,1,1,1,1,1,2,0,0
18,2,2,32,3,999,0,0,1,0,0,0,2,2,1,1,1,2,0,0
26,1,1,28,1,1,0,0,1,0,0,0,1,1,1,1,1,2,0,0
27,2,2,24,1,1,0,0,1,0,0,0,2,2,1,1,1,2,1,0
35,1,1,60,1,1,1,0,0,0,0,0,1,1,1,1,1,6,0,1
36,2,2,45,1,1,1,0,0,0,0,0,2,1,1,1,1,6,1,1
53,1,1,38,1,1,1,0,0,0,0,0,1,1,2,1,1,6,0,1
54,2,2,29,1,1,0,0,1,0,0,0,2,1,1,1,1,2,1,1
58,1,1,35,1,1,0,0,1,0,0,0,1,1,1,1,1,2,0,1
59,2,2,29,1,1,1,0,0,0,0,0,2,2,2,1,1,6,1,1
71,1,1,50,1,1,1,0,0,0,0,0,1,1,1,1,1,6,0,1
72,2,2,38,1,1,1,0,0,0,0,0,2,2,1,1,1,6,1,1
73,1,3,25,1,1,0,0,1,0,0,1,1,1,1,1,1,2,0,0
74,2,3,21,1,1,0,0,1,0,0,0,2,2,1,1,1,2,1,0
88,1,1,25,1,1,1,0,0,0,0,0,1,1,2,1,1,6,0,0
89,2,3,45,1,1,1,0,0,0,0,0,2,2,2,1,1,6,0,1
95,1,1,50,1,3,0,0,1,0,0,0,1,1,2,1,1,2,0,0
96,2,2,41,1,3,0,0,0,0,0,0,2,1,1,1,1,2,1,1
100,1,1,28,1,3,0,1,1,1,0,1,1,1,1,1,1,2,0,0
103,2,3,50,1,3,0,0,1,0,0,0,2,2,1,1,1,2,1,0
120,1,1,65,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,0
122,2,2,40,1,3,0,0,0,0,0,0,2,2,1,1,1,2,1,1
131,1,1,44,1,3,0,0,1,0,0,0,1,1,2,1,1,2,0,0
133,2,2,35,1,3,0,0,1,0,0,0,2,2,2,1,1,2,1,0
161,1,1,70,1,3,0,0,1,0,0,0,1,1,2,1,1,2,0,1
162,1,3,41,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,0
163,2,3,38,1,3,0,0,1,0,0,0,2,2,1,1,1,2,0,0
165,1,3,39,1,3,0,0,1,0,0,1,1,1,1,1,1,2,1,0
166,2,3,35,1,3,0,0,1,0,0,0,2,2,1,1,1,2,1,0
169,1,3,35,1,3,0,0,1,0,0,0,1,1,2,1,1,2,1,0
170,2,3,20,1,3,0,0,1,0,0,0,2,2,2,3,1,2,0,0
173,2,1,50,1,3,0,0,1,0,0,0,1,2,2,1,1,2,1,1
174,2,3,18,1,3,0,0,0,0,0,0,1,2,2,3,1,2,0,0
175,1,1,42,1,3,0,0,1,0,0,0,1,2,1,1,1,2,0,0
176,2,2,37,1,3,0,0,0,0,0,0,2,1,1,1,1,2,1,0
