adjmatrix_key,resp_gend,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,villagenative,workflag,savings,electioncard,rationcard,mothertongue_2,Y,Z
11,1,1,50,1,3,0,0,0,0,0,0,1,2,2,1,1,2,0,0
12,2,2,45,1,3,0,0,0,0,0,0,2,2,2,1,1,2,0,0
14,2,3,20,1,3,0,0,0,0,0,0,1,2,2,1,1,2,1,0
15,1,3,30,1,3,0,0,0,0,0,0,2,2,2,1,1,2,0,0
22,1,1,60,1,1,0,0,0,0,0,0,1,2,2,1,1,2,0,1
23,2,2,48,1,1,0,0,1,0,0,0,2,2,2,1,1,2,0,1
24,1,3,37,1,1,0,0,0,0,0,0,1,2,2,1,1,2,0,0
25,2,3,28,1,1,0,0,0,0,0,0,2,2,2,1,1,2,0,0
33,1,1,38,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,0
34,2,2,31,1,1,0,0,0,0,0,0,2,1,2,1,1,2,1,1
91,1,3,30,1,1,0,0,0,0,0,0,1,1,2,1,3,2,0,0
92,2,3,21,1,1,0,0,0,0,0,0,1,2,2,1,3,2,0,1
95,1,1,60,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,1
96,2,2,45,1,1,0,0,0,0,0,0,2,1,2,1,1,2,1,1
102,1,3,50,1,1,0,0,0,0,0,0,1,2,2,1,1,2,0,1
103,2,3,45,1,1,0,0,0,0,0,0,2,2,2,1,1,2,0,0
115,1,1,50,1,1,0,0,0,0,0,0,2,2,2,1,1,2,0,1
116,2,2,48,1,1,0,0,0,0,0,0,1,2,2,1,1,2,0,1
117,1,1,65,1,1,0,0,0,0,0,0,1,2,2,1,1,2,0,1
118,2,2,45,1,1,0,0,0,0,0,0,2,1,2,1,1,2,0,1
119,1,3,25,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,1
120,2,3,22,1,1,0,0,0,0,0,0,2,1,2,1,3,2,1,1
127,1,1,50,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,0
128,2,2,48,1,1,0,0,0,0,0,0,2,2,1,1,1,2,1,0
137,1,1,65,1,1,0,0,0,0,0,0,1,2,2,1,1,2,0,1
138,1,3,22,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,1
139,2,3,18,1,1,0,0,0,0,0,0,2,2,1,3,1,2,1,0
143,1,1,40,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,1
144,2,2,35,1,1,0,0,0,0,0,0,2,1,1,1,1,2,1,1
148,1,1,40,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,1
149,2,2,35,1,1,0,0,0,0,0,0,1,1,2,1,1,2,1,0
157,1,1,40,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,0
158,2,2,35,1,1,0,0,0,0,0,0,2,2,1,1,1,2,1,0
162,1,1,50,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,1
164,1,3,30,1,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0
165,2,3,24,1,1,0,0,0,0,0,0,2,2,2,3,1,2,0,0
178,1,1,40,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,0
179,2,2,30,1,1,0,0,0,0,0,0,2,2,1,1,1,2,1,0
183,1,3,28,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,0
185,2,1,50,1,3,0,0,0,0,0,0,2,2,2,1,3,2,1,1
186,1,3,35,1,3,0,1,1,0,0,0,2,1,2,1,1,2,0,0
187,2,3,30,1,3,0,0,0,0,0,0,1,2,2,1,2,2,0,1
190,1,1,40,1,1,0,0,0,0,0,0,1,1,1,1,1,2,0,1
191,2,2,35,1,1,0,0,0,0,0,0,1,1,1,1,1,2,1,1
202,1,1,38,1,1,0,1,1,0,0,0,1,1,2,1,1,2,0,0
