adjmatrix_key,resp_gend,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,villagenative,workflag,savings,electioncard,rationcard,mothertongue_2,Y,Z
1,1,1,50,1,1,1,0,1,0,0,0,2,2,2,1,1,5,0,1
2,2,2,45,1,1,1,0,1,0,0,0,1,1,1,1,1,5,0,1
3,2,3,18,1,1,1,0,1,0,0,0,1,1,2,1,1,5,0,0
6,1,1,45,1,1,1,0,1,0,0,0,2,1,2,1,1,5,0,0
7,2,2,40,1,1,1,0,1,0,0,0,1,1,1,1,1,5,1,1
9,2,3,18,1,1,1,0,1,0,0,0,1,2,2,1,1,5,0,0
27,1,1,68,1,1,1,0,1,0,0,0,1,1,2,1,1,5,0,1
28,2,2,60,1,1,0,1,0,0,0,0,2,1,2,1,3,2,0,1
29,1,3,30,1,1,1,0,1,0,0,0,1,1,1,1,1,5,0,0
30,2,3,28,1,1,1,0,1,0,0,0,2,2,1,1,1,5,0,1
37,1,1,44,1,1,1,0,1,0,0,0,1,1,2,1,1,5,0,1
38,2,2,39,1,1,1,0,0,0,0,0,2,1,1,1,1,5,1,1
46,1,1,55,1,1,0,0,1,0,0,0,1,2,2,1,1,2,0,1
47,2,2,50,1,1,0,0,0,0,0,0,1,1,1,1,1,2,0,1
49,2,3,25,1,1,0,0,0,0,0,0,1,2,2,1,3,2,0,1
57,2,1,57,1,3,1,0,1,0,0,0,2,2,2,1,1,5,0,1
58,2,2,37,1,3,1,0,1,0,0,0,2,1,2,1,1,5,0,1
62,1,1,40,1,1,1,0,1,0,0,0,1,1,2,1,1,5,0,0
63,2,2,39,1,1,1,0,0,0,0,0,2,1,2,1,1,5,0,0
69,1,1,30,1,1,1,0,1,0,0,0,1,1,2,1,1,5,0,0
70,2,2,22,1,1,1,0,1,0,0,0,2,1,1,1,1,5,1,0
73,1,1,45,1,1,1,0,1,0,0,0,1,1,2,1,1,5,0,0
74,2,2,40,1,1,0,1,0,0,0,0,2,1,2,1,1,2,0,1
76,2,3,18,1,1,0,0,1,0,0,0,1,1,1,1,1,2,0,0
92,1,1,38,1,1,0,1,1,0,0,0,1,1,2,1,1,2,0,0
93,2,2,30,1,1,0,1,0,0,0,0,2,2,2,1,1,2,0,0
104,1,1,50,1,1,1,0,1,0,0,0,1,1,1,1,1,5,0,1
105,2,2,40,1,1,1,0,1,0,0,0,2,1,1,1,1,5,1,1
116,1,1,35,1,1,1,0,1,0,0,0,1,1,2,1,3,5,0,0
117,2,2,30,1,1,0,1,0,0,0,0,2,2,2,1,1,2,0,0
124,1,1,42,1,1,0,1,1,0,0,0,1,1,1,1,1,2,0,1
125,2,2,38,1,1,1,0,1,0,0,0,2,1,1,1,1,5,1,0
129,1,1,50,1,1,1,0,1,0,0,0,2,1,2,1,1,5,0,1
130,2,2,40,1,1,1,0,1,0,0,0,1,1,1,1,1,5,1,1
146,1,1,28,1,2,1,0,0,0,0,0,2,1,2,3,3,6,0,1
147,2,2,25,1,2,1,0,0,0,0,0,2,1,2,3,3,6,0,0
156,1,1,33,1,3,0,1,0,0,0,0,1,1,2,1,1,2,0,0
157,2,2,30,1,3,0,0,0,0,0,0,2,1,1,1,1,2,1,1
160,1,1,53,1,3,0,0,0,0,0,0,1,2,2,1,1,2,0,0
161,2,2,49,1,3,0,0,1,0,0,0,2,1,1,1,1,2,1,1
179,1,1,32,1,3,0,1,1,0,0,0,1,1,2,1,1,2,0,0
180,2,2,28,1,3,0,0,1,0,0,0,2,1,2,1,1,2,0,0
184,1,1,55,1,1,1,1,0,0,0,0,2,2,2,1,1,5,0,1
186,2,3,28,1,1,0,1,0,0,0,0,1,1,2,1,1,2,0,1
193,1,1,60,1,1,0,1,1,0,0,0,2,1,2,1,1,2,0,0
194,2,2,45,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,1
195,2,3,18,1,1,0,0,1,0,0,0,1,2,2,3,1,2,0,0
196,1,1,45,1,1,0,0,1,0,0,0,2,1,2,1,1,2,0,0
197,2,2,30,1,1,0,0,0,0,0,0,1,2,1,3,1,2,1,0
210,1,1,36,1,1,1,0,1,0,0,0,1,1,2,1,1,5,0,0
211,2,2,32,1,1,1,0,1,0,0,0,2,1,1,1,1,5,1,1
214,1,1,45,1,1,0,1,1,0,0,0,1,1,2,1,1,2,0,1
215,2,2,40,1,1,0,0,0,0,0,0,2,1,1,1,1,2,1,1
221,1,1,37,1,1,0,1,1,0,0,0,1,1,1,1,1,2,0,0
222,2,2,27,1,1,0,0,0,0,0,0,2,1,1,1,1,2,1,1
225,1,1,42,1,1,1,0,1,0,0,0,1,1,1,1,1,5,0,0
226,2,2,39,1,1,1,0,1,0,0,0,2,2,1,1,1,5,1,1
239,1,1,39,1,1,1,0,0,0,0,0,1,1,2,1,1,5,0,0
240,2,2,33,1,1,0,1,1,0,0,0,2,2,1,1,1,2,1,0
255,1,1,27,1,1,0,1,0,0,0,0,1,1,1,1,1,2,0,0
256,2,2,20,1,1,1,0,0,0,0,0,2,2,2,3,3,5,0,0
260,2,3,20,1,1,0,1,0,0,0,0,1,2,2,3,1,2,0,0
261,1,3,60,1,1,1,0,1,0,0,0,1,1,2,1,1,5,0,1
263,2,1,45,1,1,0,0,0,0,0,0,2,1,1,1,1,2,1,1
267,1,1,35,1,1,0,1,1,0,0,0,1,1,1,2,1,2,0,0
268,2,2,28,1,1,0,0,0,0,0,0,2,2,2,1,1,2,0,0
279,2,1,50,1,1,1,0,1,0,0,0,1,2,1,1,1,5,1,1
280,2,1,70,1,1,1,0,1,0,0,0,2,2,2,1,1,5,0,1
281,2,3,45,1,1,1,0,0,0,0,0,1,2,2,1,1,5,0,1
287,1,1,44,1,1,0,0,0,0,0,0,2,1,1,1,3,2,0,0
288,2,2,34,1,1,0,0,0,0,0,0,2,2,1,1,3,2,0,0
