adjmatrix_key,resp_gend,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,villagenative,workflag,savings,electioncard,rationcard,mothertongue_2,Y,Z
1,1,1,45,1,3,0,1,1,1,0,0,1,1,2,1,1,2,0,0
2,2,2,32,1,3,0,0,1,0,0,0,2,2,2,1,1,2,0,0
5,1,1,27,1,3,0,0,1,0,0,0,1,1,1,1,1,2,0,0
6,2,2,22,1,3,0,0,0,0,0,0,2,2,2,3,1,2,0,0
14,2,1,38,1,3,0,1,1,0,0,0,1,1,1,1,1,2,0,1
15,2,3,18,1,3,0,0,1,0,0,0,1,1,2,1,1,2,0,0
36,1,1,55,1,2,0,0,1,0,0,0,1,1,2,1,1,2,0,1
37,2,2,40,1,2,0,0,1,0,0,0,1,1,1,1,1,2,1,1
38,1,1,55,1,2,0,0,1,0,0,0,1,2,2,1,1,2,0,1
39,2,2,45,1,2,0,0,1,0,0,0,2,2,1,1,1,2,1,1
40,2,3,22,1,2,0,1,1,0,0,1,1,1,1,1,1,2,0,0
44,1,1,45,1,2,0,1,1,1,0,0,1,1,1,1,1,2,0,0
45,2,2,40,1,2,0,0,1,0,0,0,2,2,1,1,1,2,1,1
49,1,1,45,1,2,0,0,1,0,0,0,1,1,1,1,1,2,0,1
50,2,2,40,1,2,0,0,1,0,0,0,1,1,1,1,1,2,1,1
51,2,3,18,1,2,0,0,1,0,0,0,1,2,2,3,1,2,0,0
55,1,1,36,1,2,0,0,1,0,0,0,1,1,2,1,1,2,0,1
56,2,2,27,1,2,0,0,1,0,0,0,2,2,2,3,3,2,0,0
64,2,3,50,1,2,0,0,1,0,0,0,2,2,1,1,1,2,1,1
65,2,3,45,1,2,0,0,1,0,0,0,2,1,2,1,3,2,0,1
66,1,1,25,1,2,0,0,1,0,0,0,1,1,2,1,1,2,0,1
67,2,2,20,1,2,0,0,1,0,0,0,2,2,2,1,1,2,0,1
83,1,1,45,1,2,0,0,1,0,0,0,1,1,2,1,1,2,0,1
84,2,2,38,1,2,0,0,1,0,0,0,1,2,2,1,1,2,0,1
94,1,1,45,1,2,0,0,1,0,0,0,1,1,2,1,1,2,0,1
95,2,2,35,1,2,0,0,1,0,0,0,2,2,1,1,1,2,1,0
118,1,1,42,1,3,0,0,1,0,0,0,1,1,1,1,1,2,0,0
119,2,2,35,1,3,0,0,1,0,0,0,2,2,2,1,1,2,0,0
122,1,1,33,1,3,0,0,1,0,0,0,1,1,1,1,1,2,0,0
123,2,2,28,1,3,0,0,0,0,0,0,2,1,1,1,1,2,0,0
126,1,1,50,1,3,0,0,1,0,0,0,1,1,2,1,1,2,0,1
127,2,2,40,1,3,0,0,1,0,0,0,2,2,2,1,1,2,0,0
129,1,1,50,1,2,0,0,1,0,0,0,2,1,2,1,1,2,0,1
