adjmatrix_key,resp_gend,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,villagenative,workflag,savings,electioncard,rationcard,mothertongue_2,Y,Z
5,1,1,38,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,0
6,2,2,27,1,3,0,0,0,0,0,0,2,2,2,1,1,2,0,0
23,1,1,29,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,0
24,2,2,24,1,3,0,0,0,0,0,0,2,1,1,1,3,2,1,0
27,1,1,58,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,0
28,2,2,40,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,1
33,1,1,54,1,3,0,0,1,0,0,0,2,1,2,1,1,2,0,0
34,2,2,45,1,3,0,0,0,0,0,0,2,1,2,1,1,2,0,1
37,2,3,45,1,3,0,0,0,0,0,0,2,2,2,1,1,2,0,0
38,1,3,40,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,0
39,1,3,40,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,0
40,2,3,35,1,3,0,0,0,0,0,0,2,2,2,1,1,2,0,0
57,2,1,55,1,1,0,0,0,0,0,0,2,1,2,1,1,2,0,1
58,2,3,25,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,0
59,2,3,20,1,1,0,0,0,0,0,0,1,2,2,1,1,2,0,0
71,1,1,45,1,1,0,0,0,0,0,0,2,1,2,1,1,2,0,0
72,2,2,35,1,1,0,0,0,0,0,0,1,1,1,1,1,2,1,0
86,1,1,50,1,3,0,0,0,0,0,0,1,1,1,1,1,2,0,0
87,2,2,45,1,3,0,0,0,0,0,0,2,1,2,1,1,2,0,1
89,2,3,24,1,3,0,0,0,0,0,0,1,2,1,1,1,2,0,0
90,1,1,65,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,0
91,2,2,60,1,3,0,0,0,0,0,0,2,1,2,1,1,2,0,1
92,1,3,43,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,0
93,2,3,35,1,3,0,0,0,0,0,0,2,2,2,1,1,2,0,0
110,1,1,40,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,1
111,2,2,35,1,3,0,0,0,0,0,0,2,2,2,1,1,2,0,1
128,1,1,35,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,1
129,2,2,31,1,3,0,0,0,0,0,0,2,2,1,1,1,2,1,1
134,1,1,38,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,0
135,2,2,33,1,3,0,0,0,0,0,0,2,2,2,1,1,2,1,1
137,2,3,20,1,3,0,0,0,0,0,1,1,2,2,3,3,2,0,0
138,2,3,18,1,3,0,0,0,0,0,0,1,1,2,3,1,2,0,0
140,1,1,50,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,1
141,2,2,45,1,1,0,0,0,0,1,0,2,1,2,1,1,2,1,1
145,1,1,35,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,0
146,2,2,30,1,1,0,0,0,0,0,0,2,1,2,1,1,2,0,1
154,1,1,40,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,1
155,2,2,30,1,1,0,0,0,0,0,0,2,2,2,1,1,2,0,1
162,1,1,45,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,1
163,2,2,38,1,1,0,0,0,0,0,0,2,2,1,1,1,2,0,0
173,1,1,48,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,0
174,2,2,38,1,3,0,0,0,0,0,0,2,1,2,1,1,2,0,0
179,1,1,35,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,0
180,2,2,28,1,3,0,0,0,0,0,0,2,2,2,1,1,2,0,0
183,1,1,40,2,3,1,0,0,0,0,0,1,1,2,1,1,7,0,1
184,2,2,35,2,3,1,0,0,0,0,0,2,1,1,1,1,7,1,1
190,1,1,45,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,0
191,2,2,40,1,3,0,0,0,0,0,0,2,2,1,1,1,2,0,1
209,1,1,60,1,3,0,0,0,0,0,0,1,1,1,1,1,2,0,0
210,2,2,45,1,3,0,0,0,0,0,0,1,2,1,1,1,2,1,0
214,1,1,30,1,3,0,0,0,0,0,0,2,1,2,3,3,2,0,0
215,2,2,25,1,3,0,0,0,0,0,0,1,2,2,1,3,2,0,1
223,1,1,30,1,3,0,0,0,0,0,0,2,1,1,3,1,2,0,0
226,1,1,55,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,1
227,2,2,50,1,3,0,0,0,0,0,0,2,2,2,1,1,2,0,1
228,1,3,30,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,0
229,2,3,28,1,3,0,0,0,0,0,0,2,1,2,1,1,2,0,0
232,1,1,65,1,4,0,0,1,0,0,0,1,1,1,1,1,2,0,0
233,2,2,50,1,4,0,0,1,0,0,0,2,2,1,1,1,2,0,1
235,2,3,21,1,4,0,0,0,0,0,0,1,2,2,3,1,2,0,0
254,2,2,45,1,3,0,0,0,0,0,0,1,2,2,3,3,2,0,1
257,1,1,32,1,3,0,0,0,0,0,0,1,1,1,1,1,2,0,0
258,2,2,27,1,3,0,0,0,0,0,0,2,2,2,1,1,2,1,1
266,1,1,58,1,3,0,0,0,0,0,0,1,1,2,1,3,2,0,1
267,2,2,40,1,3,0,0,0,0,0,0,2,1,1,1,3,2,0,0
269,1,3,45,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,1
270,2,2,35,1,3,0,0,0,0,0,0,2,1,2,1,1,2,0,1
283,1,1,70,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,1
284,1,3,40,1,3,0,0,0,0,0,0,1,1,2,1,3,2,0,1
285,2,3,25,1,3,0,0,0,0,0,0,2,2,2,3,3,2,0,0
294,1,1,54,1,3,1,0,0,0,0,0,1,1,1,1,1,2,0,0
295,2,2,45,1,3,0,0,0,0,0,0,2,2,2,1,1,2,0,1
297,2,3,20,1,3,0,0,0,0,0,1,1,2,2,3,3,2,0,0
299,1,1,30,1,3,0,0,0,0,0,0,1,1,2,1,3,2,0,0
300,2,2,28,1,3,0,0,1,0,0,0,2,1,2,3,3,2,0,0
