adjmatrix_key,resp_gend,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,villagenative,workflag,savings,electioncard,rationcard,mothertongue_2,Y,Z
1,1,1,56,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,1
2,2,2,46,1,3,0,0,0,0,0,0,2,2,2,1,1,2,1,1
3,1,3,28,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,0
4,2,3,20,1,3,0,0,0,0,0,0,2,2,2,1,1,2,0,0
13,1,1,60,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,1
14,2,2,50,1,3,0,0,0,0,0,0,2,2,2,1,1,2,1,1
16,2,3,22,1,3,0,0,0,0,0,0,1,1,1,1,1,2,0,0
23,1,1,60,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,0
24,2,2,55,1,3,0,0,0,0,0,0,2,2,2,1,1,2,1,0
25,2,3,36,1,3,0,0,0,0,0,0,1,2,2,1,1,2,1,0
26,1,3,34,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,0
27,2,3,30,1,3,0,0,0,0,0,0,2,2,2,3,1,2,0,0
32,1,1,42,1,3,0,0,0,0,0,0,1,1,2,3,1,2,0,0
33,2,2,34,1,3,0,0,1,0,0,0,2,2,2,3,2,2,1,0
38,1,1,50,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,0
39,2,2,30,1,3,0,0,0,0,0,0,2,2,1,1,1,2,1,0
66,1,1,45,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,0
67,2,2,40,1,3,0,0,0,0,0,0,2,2,2,1,1,2,0,1
69,2,3,18,1,3,0,0,0,0,0,0,1,2,1,1,1,2,0,0
70,1,1,55,1,3,0,0,0,0,0,0,1,2,2,1,1,2,0,1
71,2,2,50,1,3,0,0,0,0,0,0,2,1,1,1,1,2,1,1
72,2,3,35,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,0
77,1,1,65,1,4,0,0,0,1,0,0,1,1,2,1,1,2,0,0
85,1,1,65,1,3,0,0,0,0,0,0,1,2,2,1,1,2,0,0
86,2,2,57,1,3,0,0,0,0,0,0,1,2,2,1,1,2,1,1
87,1,3,34,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,0
88,2,3,23,1,3,0,0,0,0,0,0,2,2,2,1,1,2,1,0
91,1,3,30,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,0
92,2,3,23,1,3,0,0,0,0,0,0,2,2,2,3,3,2,0,0
94,2,1,45,1,3,0,0,0,0,0,0,2,2,1,1,1,2,1,0
134,2,1,70,1,3,0,0,0,0,0,0,1,2,2,1,1,2,0,1
135,1,3,40,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,0
136,2,3,36,1,3,0,0,0,0,0,0,2,2,2,1,1,2,1,0
137,2,3,28,1,3,0,0,0,0,0,0,2,2,2,1,1,2,0,0
138,1,1,75,1,3,0,0,0,0,0,0,1,2,1,1,1,2,0,0
139,1,3,52,1,3,0,0,0,0,0,0,1,2,2,1,1,2,0,0
140,2,3,40,1,3,0,0,0,0,0,0,1,2,2,1,1,2,0,0
143,1,1,46,1,3,0,0,0,0,0,0,1,1,1,1,1,2,0,0
144,2,2,40,1,3,0,0,0,0,0,0,1,2,1,1,1,2,1,1
152,1,1,45,1,3,0,0,1,0,0,0,2,1,2,1,1,2,0,1
153,2,2,35,1,3,0,0,0,0,0,0,1,2,1,1,1,2,1,1
154,2,3,18,1,3,0,0,0,0,0,0,1,2,2,3,1,2,0,0
157,1,1,50,1,3,0,0,0,0,0,0,1,2,2,1,1,2,0,0
158,2,2,45,1,3,0,0,0,0,0,0,2,1,2,1,1,2,0,1
159,2,3,20,1,3,0,0,0,0,0,0,1,1,1,1,1,2,1,0
160,1,1,60,1,3,0,0,0,0,0,0,1,2,2,2,1,2,0,0
161,2,2,50,1,3,0,0,0,0,0,0,2,1,1,1,1,2,1,1
164,1,1,50,1,3,0,0,0,0,0,0,1,2,2,1,1,2,0,1
165,2,2,38,1,3,0,0,0,0,0,0,2,2,1,1,1,2,1,0
177,1,1,55,1,3,0,0,0,0,0,0,1,1,1,1,1,2,0,0
178,2,2,50,1,3,0,0,0,0,0,0,2,2,1,1,1,2,0,0
191,1,1,60,1,3,0,0,0,0,0,0,1,2,2,1,1,2,0,1
192,2,2,40,1,3,0,0,0,0,0,0,1,2,2,1,1,2,1,1
193,1,1,53,1,3,0,0,0,0,0,0,1,1,1,1,1,2,0,0
194,2,2,50,1,3,0,0,0,0,0,0,2,2,1,1,1,2,1,0
195,1,3,28,1,3,0,0,0,0,0,0,1,2,2,1,1,2,0,0
196,2,3,20,1,3,0,0,0,0,0,0,2,2,1,3,1,2,1,0
213,1,1,40,1,3,0,0,0,0,0,0,1,1,2,1,1,2,1,0
214,2,2,35,1,3,0,0,0,0,0,0,2,1,1,1,1,2,1,1
217,1,3,30,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,0
229,1,1,65,1,3,0,0,0,0,0,0,1,1,2,1,1,2,0,0
230,2,2,50,1,3,0,0,0,0,0,0,2,2,2,1,1,2,0,0
233,2,2,50,1,3,0,0,0,0,0,0,2,2,2,1,1,2,0,1
234,1,1,35,1,3,0,0,0,0,0,0,1,2,1,1,1,2,0,0
237,1,1,50,1,4,0,0,0,0,0,0,1,2,1,1,1,2,1,0
238,2,2,39,1,4,0,0,0,0,0,0,2,2,1,3,1,2,1,0
239,2,3,18,1,4,0,0,0,0,0,0,1,2,-999,3,1,2,0,0
260,1,1,50,1,4,0,0,0,0,0,0,1,1,1,1,1,2,0,0
261,2,2,40,1,4,0,0,1,0,0,0,2,1,1,1,1,2,0,0
264,1,1,42,1,4,0,0,0,0,0,0,1,1,1,1,1,2,0,0
265,2,2,35,1,4,0,0,0,0,0,0,2,1,1,1,1,2,1,0
267,1,1,32,1,4,0,0,0,0,0,0,1,1,1,1,1,2,0,0
268,2,2,28,1,3,0,0,0,0,0,0,2,2,1,1,1,2,1,0
277,1,1,65,1,3,0,0,1,0,0,0,1,1,1,1,1,2,0,0
278,2,2,55,1,3,0,0,0,0,0,0,2,2,1,1,1,2,1,1
279,1,3,37,1,3,0,0,1,0,0,0,1,1,1,1,1,2,0,0
280,2,3,27,1,3,0,0,0,0,0,0,2,2,1,3,1,2,1,0
287,1,1,45,1,4,0,0,0,0,0,0,1,2,2,1,1,2,0,0
288,2,2,38,1,4,0,0,0,0,0,0,2,2,2,1,1,2,1,1
289,1,2,25,1,4,0,0,0,0,0,0,1,2,2,1,3,2,0,0
290,2,3,20,1,4,0,0,0,0,0,0,2,2,2,3,3,2,1,0
292,2,2,50,1,3,0,0,0,0,0,0,2,2,2,1,1,2,1,1
293,2,3,18,1,4,0,0,0,0,0,0,1,2,2,3,1,2,1,0
294,1,1,42,1,4,0,0,0,0,0,0,1,2,1,1,1,2,0,0
295,2,2,36,1,3,0,0,0,0,0,0,2,2,2,1,1,2,1,0
298,1,1,43,1,4,0,0,1,0,0,0,1,1,1,1,1,2,0,0
299,2,2,27,1,4,0,0,1,0,0,0,2,2,1,1,1,2,1,0
306,1,1,77,1,3,0,0,0,0,0,0,1,2,2,1,1,2,0,0
307,2,2,65,1,3,0,0,0,0,0,0,1,2,2,1,1,2,1,1
308,1,3,40,1,3,0,0,0,0,0,0,1,1,1,1,1,2,0,0
309,2,2,36,1,3,0,0,0,0,0,0,2,2,1,1,1,2,1,0
317,1,1,36,1,3,0,0,0,0,0,0,1,1,1,1,1,2,0,0
318,2,2,26,1,3,0,0,0,0,0,0,2,1,1,1,1,2,1,0
334,1,1,40,1,3,0,0,0,0,0,0,1,1,1,1,1,2,0,0
335,2,2,30,1,3,0,0,0,0,0,0,2,2,2,1,1,2,0,0
