adjmatrix_key,resp_gend,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,villagenative,workflag,savings,electioncard,rationcard,mothertongue_2,Y,Z
1,1,1,35,1,4,0,0,1,0,0,0,1,1,1,1,3,2,0,1
2,2,2,30,1,4,1,0,0,0,0,0,2,2,1,3,3,6,0,0
5,1,1,45,1,1,1,0,0,0,0,0,2,1,2,1,1,6,0,1
6,2,2,20,1,1,1,0,0,0,0,0,2,2,2,3,1,6,0,1
19,1,1,37,1,2,1,0,0,0,0,0,1,1,2,3,1,6,0,0
25,1,1,35,1,3,0,0,1,0,0,0,2,1,2,3,3,2,0,0
26,2,2,30,1,3,1,0,0,0,0,0,2,2,2,1,3,6,0,1
35,1,1,48,1,3,1,0,0,1,0,1,1,1,1,1,1,6,0,0
36,2,2,45,1,3,1,0,0,0,0,1,2,1,1,1,1,6,0,0
40,1,1,60,1,3,1,0,0,0,0,0,2,1,1,3,1,6,0,0
41,2,2,50,1,3,1,0,0,0,0,0,2,2,1,3,1,6,0,0
50,2,1,40,1,3,0,0,1,0,0,0,2,1,1,1,1,2,0,1
54,1,1,40,2,3,1,0,1,1,0,0,1,1,2,2,3,7,0,0
55,2,2,35,2,3,1,0,0,1,0,0,1,2,1,1,1,7,1,0
59,2,2,35,2,3,1,0,0,1,0,0,2,2,1,1,3,7,0,0
63,1,1,50,1,2,0,0,1,0,0,0,1,1,1,1,1,2,0,1
64,2,2,45,1,2,0,0,1,0,0,0,1,1,1,1,1,2,1,0
67,1,1,45,2,3,0,0,0,0,0,0,1,1,2,1,1,7,0,1
68,2,2,40,2,3,1,0,0,1,0,0,1,1,2,1,1,7,0,0
78,2,1,47,1,2,1,0,0,0,0,0,1,1,2,1,1,6,0,1
90,1,1,28,1,3,0,0,1,0,0,0,1,1,1,1,1,2,0,0
91,2,2,25,1,3,1,0,0,0,0,0,2,2,1,1,1,6,0,0
94,1,1,30,1,3,0,0,1,0,0,0,2,1,1,1,3,2,0,0
95,2,2,26,1,3,0,0,1,0,0,0,1,1,1,1,3,2,1,0
105,2,1,58,1,3,0,0,0,0,0,0,2,2,1,1,1,2,0,1
106,2,3,26,1,3,0,0,0,0,0,0,1,2,1,1,1,2,0,0
107,2,3,24,1,3,0,0,0,0,0,0,1,2,1,1,1,2,0,0
115,1,1,40,2,3,1,0,1,1,0,0,1,1,1,1,1,7,0,1
116,2,2,31,2,3,1,0,1,1,0,0,2,2,2,1,1,7,0,0
130,1,1,60,2,3,1,0,1,1,0,1,1,1,1,1,1,7,0,0
131,2,2,52,2,3,1,0,1,1,0,0,2,2,2,1,3,7,0,1
132,1,3,27,2,3,1,0,1,1,0,0,1,1,1,1,3,7,0,0
135,1,1,35,1,1,0,0,1,0,0,0,2,1,1,3,3,2,0,1
136,2,2,29,1,1,1,0,0,0,0,0,2,2,2,3,3,6,0,1
144,1,1,38,1,3,0,0,1,0,0,0,1,1,2,1,1,2,0,0
145,2,2,30,1,3,0,0,1,0,0,0,2,1,2,1,1,2,1,1
158,1,1,70,2,3,0,0,1,1,0,0,2,2,1,1,1,7,0,1
159,2,2,60,2,3,0,0,1,0,0,0,1,1,1,1,1,7,0,1
164,1,1,28,2,3,1,0,1,1,0,0,1,1,2,1,3,7,0,0
165,2,2,21,2,3,1,0,0,1,0,0,2,2,2,3,3,7,0,0
166,1,1,58,2,3,1,0,1,0,1,0,1,1,2,1,1,7,0,0
167,2,2,48,2,3,1,0,1,0,0,0,2,2,1,1,1,7,0,0
180,2,3,34,1,4,0,0,1,0,0,0,1,2,1,1,1,2,0,0
181,1,1,44,1,3,0,0,1,0,0,0,1,1,1,1,1,2,0,0
182,2,2,35,1,3,0,0,0,0,0,0,2,2,1,1,1,2,0,0
187,1,1,46,1,4,0,0,1,0,0,0,1,1,1,1,1,2,0,0
188,2,2,35,1,4,0,0,1,0,0,0,2,2,2,1,1,2,0,0
