adjmatrix_key,resp_gend,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,villagenative,workflag,shgparticipate,savings,rationcard,mothertongue_2,Y,Z
1,2,1,35,1,3,0,0,0,0,0,0,1,2,2,1,3,2,1,0
2,2,3,19,1,3,0,0,1,0,0,0,1,2,2,2,3,2,0,0
8,2,1,36,1,3,0,0,1,0,0,0,2,1,1,2,1,2,1,0
32,1,1,55,1,2,0,0,1,0,0,0,1,1,2,2,1,2,1,0
33,2,1,48,1,2,0,0,1,0,0,0,2,1,2,2,1,2,1,1
36,2,3,18,1,2,0,0,1,0,0,0,1,1,1,2,2,2,0,0
38,1,1,55,1,2,0,0,1,0,0,0,1,1,2,2,1,2,1,1
39,2,2,40,1,2,0,0,1,0,0,0,2,1,1,2,1,2,1,1
40,1,1,60,1,3,0,0,1,0,0,0,1,1,2,2,1,2,1,1
41,2,2,48,1,3,0,0,1,0,0,0,1,1,1,1,1,2,1,1
60,1,1,45,1,3,0,0,1,0,0,0,1,2,2,2,1,2,1,0
61,2,2,43,1,3,0,0,1,0,0,0,2,2,1,2,1,2,1,0
62,2,2,40,1,3,0,0,1,0,0,0,2,2,2,2,1,2,1,0
66,1,1,28,1,3,0,0,1,0,0,0,1,2,2,1,1,2,1,0
67,2,2,25,1,3,0,0,1,0,0,0,2,2,1,1,1,2,1,0
72,1,1,45,1,3,0,0,0,0,0,0,1,1,2,2,1,2,1,0
73,2,2,35,1,3,0,0,1,0,0,0,2,2,1,1,1,2,1,0
85,1,1,35,1,3,0,0,1,0,0,0,1,2,2,2,1,2,1,0
86,2,2,25,1,3,0,0,0,0,0,0,2,2,1,1,1,2,1,0
94,1,1,38,1,3,0,0,1,0,0,1,1,1,2,2,1,2,1,0
95,2,2,33,1,3,0,0,1,0,0,0,2,2,1,1,1,2,1,0
97,1,1,36,1,3,0,0,1,0,0,0,1,1,1,2,1,2,1,0
98,2,2,30,1,3,1,0,0,0,0,0,2,2,1,1,1,2,1,0
102,1,1,32,1,3,0,0,1,0,0,0,1,1,2,2,1,2,1,0
103,2,2,28,1,3,0,0,1,0,0,0,2,2,1,1,1,2,1,0
106,1,1,40,1,2,1,0,0,0,0,0,1,1,2,1,1,6,1,1
107,2,2,37,1,2,1,0,0,0,0,0,2,1,1,1,1,6,1,1
112,1,1,30,1,2,0,0,1,0,0,0,1,1,2,2,1,2,0,0
113,2,2,20,1,1,0,0,1,0,0,0,2,2,1,2,1,2,0,0
122,1,1,34,1,2,0,0,1,0,0,0,1,1,2,2,3,2,1,0
123,2,2,28,1,2,0,0,1,0,0,0,2,1,1,1,3,2,1,0
129,2,1,38,1,2,1,0,0,0,0,0,2,1,1,1,1,6,1,1
167,1,1,35,1,2,1,0,0,0,0,0,1,1,2,2,1,6,1,0
168,2,2,28,1,2,1,0,0,0,0,0,2,1,1,1,1,6,1,1
182,1,1,60,1,2,1,0,0,0,0,0,2,1,2,2,1,6,1,1
183,2,2,37,1,2,1,0,0,0,0,0,1,1,1,1,1,6,1,0
187,1,1,45,1,3,0,0,1,0,0,0,1,1,2,2,1,2,1,1
188,2,2,35,1,3,0,0,1,0,0,0,2,2,1,2,1,2,1,1
192,2,2,32,1,3,0,0,1,0,0,0,2,2,1,2,1,2,1,1
204,1,1,45,1,3,0,0,1,0,0,0,1,1,2,1,1,2,1,0
206,1,1,25,1,3,0,0,1,0,0,0,1,1,2,2,1,2,1,1
207,2,2,23,1,3,0,0,1,0,0,0,2,2,1,2,1,2,1,0
210,1,1,55,1,3,0,0,1,0,0,0,1,2,2,2,1,2,1,0
211,2,2,45,1,3,0,0,1,0,0,0,2,2,1,2,1,2,1,0
220,1,1,40,1,1,0,0,1,0,0,0,1,1,2,2,1,2,1,0
221,2,2,35,1,1,1,0,0,0,0,0,2,1,1,1,1,6,1,1
226,2,1,55,1,1,0,0,1,0,0,0,1,2,1,1,1,2,1,1
227,1,3,34,1,1,0,0,1,0,0,0,1,1,2,2,1,2,1,0
244,1,1,35,1,1,0,1,1,0,0,1,1,1,2,1,1,2,1,0
249,1,3,50,1,1,0,0,1,0,0,0,1,2,2,2,1,2,1,1
250,2,3,49,1,1,0,0,1,0,0,0,2,2,2,2,1,2,1,1
255,1,1,45,1,1,0,0,1,0,0,0,1,1,2,2,1,2,1,1
256,2,2,40,1,1,0,0,1,0,0,0,2,2,1,2,1,2,1,1
263,1,1,50,1,1,0,0,1,0,0,0,1,1,2,2,1,2,1,1
264,2,2,40,1,1,0,0,1,0,0,0,2,2,1,2,1,2,1,1
265,2,3,19,1,1,0,0,1,0,0,0,1,2,2,2,1,2,1,0
291,1,1,42,1,1,0,0,1,0,0,0,1,1,2,2,1,2,1,0
292,2,2,36,1,1,0,0,1,0,0,0,2,2,1,2,1,2,1,1
295,2,1,65,1,1,0,0,1,0,0,0,2,2,2,2,1,2,1,1
296,1,3,30,1,1,0,0,1,0,0,0,1,1,2,2,1,2,1,0
297,2,3,22,1,1,0,0,1,0,0,0,2,2,1,2,1,2,1,1
301,1,1,35,1,1,0,0,1,0,0,0,1,1,2,2,1,2,1,0
302,2,2,25,1,1,0,0,1,0,0,0,2,2,1,2,1,2,1,0
304,1,3,55,1,1,0,0,1,0,0,0,1,2,2,2,1,2,1,1
305,2,2,45,1,1,1,0,0,0,0,0,1,1,1,2,1,6,1,1
307,1,1,55,1,1,0,0,1,0,0,0,1,1,2,2,1,2,1,1
308,2,2,45,1,1,1,0,0,0,0,0,2,1,1,2,1,6,1,1
317,2,1,60,1,1,1,0,0,0,0,0,2,2,1,2,1,6,1,1
318,2,3,40,1,1,1,0,0,0,0,0,1,1,1,1,1,6,1,1
321,2,1,50,1,1,1,0,0,0,0,0,2,2,1,2,1,6,1,1
326,1,1,41,1,1,1,0,0,0,0,0,1,1,2,2,1,6,1,1
327,2,2,38,1,1,0,0,1,0,0,0,2,2,1,2,1,2,1,1
328,1,3,24,1,1,0,0,1,0,0,0,1,1,2,2,1,2,1,0
342,2,1,55,1,1,1,0,0,0,0,0,2,1,1,1,1,6,1,1
346,2,3,23,1,1,0,0,1,0,0,0,1,1,1,2,1,2,1,1
349,1,1,40,1,3,0,0,1,1,0,1,1,1,2,1,1,2,1,0
