adjmatrix_key,resp_gend,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,villagenative,workflag,shgparticipate,savings,rationcard,mothertongue_2,Y,Z
1,1,1,68,1,3,0,0,1,0,0,0,1,2,2,2,1,2,1,0
2,1,3,38,1,3,0,0,1,0,0,1,1,1,2,1,1,2,1,0
3,2,3,28,1,3,0,0,1,0,0,1,2,2,2,2,1,2,1,0
18,1,1,40,1,4,0,0,1,0,0,1,1,1,2,2,1,2,1,0
19,2,2,35,1,999,0,0,1,0,0,0,2,2,2,2,1,2,1,0
34,1,1,45,1,2,1,0,0,0,0,0,1,1,2,2,1,6,1,0
35,2,2,40,1,1,0,0,1,0,0,0,2,1,1,1,1,2,1,1
43,1,1,38,1,3,0,0,1,0,0,0,1,1,2,1,1,2,1,0
44,2,2,35,1,3,0,0,1,0,0,0,2,2,1,1,1,2,1,0
47,1,1,30,1,3,0,0,1,0,0,0,1,1,2,1,1,2,1,0
52,1,1,80,1,3,0,0,1,0,0,0,1,2,2,1,1,2,1,0
53,2,2,60,1,3,0,0,1,0,0,0,2,2,2,2,3,2,1,1
54,1,3,45,1,3,0,0,1,0,0,0,1,1,2,1,1,2,1,0
55,2,3,38,1,3,0,0,1,0,0,0,2,2,1,1,1,2,1,0
56,2,3,20,1,3,0,0,0,0,0,0,1,2,2,2,3,2,0,0
61,1,3,40,1,3,0,0,1,0,0,0,1,1,2,1,1,2,1,0
62,2,3,35,1,3,0,0,0,0,0,0,2,2,2,2,1,2,1,0
64,1,1,48,1,3,0,0,1,0,0,0,1,1,2,2,1,2,1,0
65,2,2,42,1,3,0,0,1,0,0,0,2,2,2,2,1,2,1,0
66,2,3,18,1,4,0,0,1,0,0,0,1,1,2,2,1,2,1,0
68,1,1,50,1,3,0,0,1,0,0,0,1,1,2,2,1,2,0,0
69,2,2,45,1,3,0,0,1,0,0,0,2,2,2,2,1,2,1,0
78,1,1,55,1,3,0,0,1,0,0,0,1,1,2,1,1,2,1,0
79,2,2,45,1,3,0,0,1,0,0,0,2,2,1,1,1,2,1,0
87,1,1,27,1,3,0,0,1,0,0,0,1,1,2,1,1,2,1,0
88,2,3,22,1,3,0,0,1,0,0,0,1,2,2,2,1,2,1,0
89,2,3,21,1,3,0,0,1,0,0,0,1,2,2,2,1,2,1,0
90,2,3,20,1,3,0,0,1,0,0,0,1,2,1,1,1,2,1,0
91,2,3,18,1,3,0,0,1,0,0,0,1,2,2,2,1,2,1,0
100,1,1,46,1,3,0,0,0,0,0,0,1,1,2,2,1,2,1,0
101,2,2,40,1,3,0,0,0,0,0,0,2,1,1,1,1,2,1,1
124,1,1,52,1,3,0,0,1,0,0,0,1,1,2,1,1,2,1,0
125,2,2,36,1,3,0,0,1,0,0,0,2,2,2,2,1,2,1,0
144,1,1,38,1,3,0,0,1,0,0,0,1,2,2,1,1,2,1,0
145,2,2,30,1,3,0,0,0,0,0,0,2,2,1,1,1,2,1,0
154,1,1,48,1,4,0,0,1,0,0,0,1,1,2,2,1,2,1,0
155,2,2,45,1,3,0,0,1,0,0,0,2,2,1,1,1,2,1,1
156,2,3,18,1,4,0,0,1,0,0,0,1,2,2,2,1,2,1,0
158,1,1,45,1,3,0,0,1,0,0,0,1,2,2,1,1,2,1,0
159,2,2,34,1,3,0,0,1,0,0,0,2,2,1,1,1,2,1,0
162,1,1,34,1,3,0,0,0,0,0,0,1,2,2,1,1,2,1,0
163,2,2,24,1,4,0,0,0,0,0,0,1,2,1,2,1,2,1,0
178,1,1,35,1,3,0,0,1,0,0,0,1,1,2,1,1,2,1,0
181,2,2,50,1,3,0,0,0,0,0,0,2,2,2,2,1,2,1,1
208,1,1,55,1,3,0,0,1,0,0,0,1,2,2,1,1,2,1,0
209,2,2,45,1,3,0,0,1,0,0,0,2,2,2,2,1,2,1,0
213,2,3,50,1,4,0,0,0,0,0,0,2,2,2,2,3,2,1,1
227,1,1,65,1,3,0,0,1,0,0,0,1,1,2,2,1,2,1,0
228,2,2,58,1,3,0,0,0,0,0,0,1,2,1,1,1,2,1,1
235,1,1,24,1,3,0,0,1,0,0,0,1,1,2,1,1,2,1,0
236,2,2,22,1,3,0,0,1,0,0,0,2,2,2,2,1,2,0,0
240,2,2,40,1,3,0,0,0,0,0,0,1,2,1,1,1,2,1,1
242,2,1,55,1,3,0,0,1,0,0,0,1,2,2,2,1,2,1,1
243,2,3,35,1,3,0,0,1,0,0,0,2,1,1,1,1,2,1,0
245,1,1,63,1,3,0,0,1,0,0,0,1,1,2,2,1,2,1,0
246,2,2,60,1,3,0,0,0,0,0,0,2,1,2,2,1,2,1,1
247,1,3,35,1,3,0,0,1,0,0,0,1,1,2,1,1,2,1,0
249,2,3,25,1,3,0,0,1,0,0,0,2,2,1,1,1,2,1,0
263,1,1,50,1,3,0,0,1,0,0,0,1,1,2,1,1,2,1,0
264,2,2,45,1,3,0,0,1,0,0,0,2,2,2,2,1,2,1,0
266,1,3,45,1,3,0,0,1,0,0,0,1,2,2,2,3,2,1,0
267,2,3,35,1,3,0,0,1,0,0,0,2,2,2,2,3,2,1,0
270,1,3,42,1,3,0,0,1,0,0,0,1,2,2,2,3,2,1,0
271,2,3,32,1,3,0,0,1,0,0,0,2,2,2,2,3,2,1,0
275,1,1,50,1,3,0,0,1,0,1,1,2,2,2,2,1,2,1,0
276,2,2,40,1,3,0,0,0,0,0,0,1,1,1,1,1,2,1,0
306,1,1,50,1,3,0,0,1,0,0,0,1,1,2,2,1,2,1,0
307,2,2,45,1,3,0,0,0,0,0,0,2,1,1,1,1,2,1,1
311,1,1,50,1,3,0,0,1,0,0,0,1,1,2,1,1,2,1,0
312,2,2,40,1,3,0,0,1,0,0,0,2,2,1,1,1,2,1,0
319,1,1,37,1,3,0,0,1,0,0,0,1,1,2,1,1,2,1,0
320,2,2,33,1,3,0,0,1,0,0,0,2,1,2,2,1,2,1,1
323,1,3,35,1,3,0,0,0,0,0,0,1,1,2,-999,1,2,1,0
324,2,3,25,1,3,0,0,0,0,0,0,2,1,2,2,1,2,1,0
328,1,1,50,1,3,0,0,1,0,0,0,1,2,2,1,1,2,1,0
329,2,2,35,1,3,0,0,1,0,0,0,2,2,1,1,1,2,1,1
333,1,1,45,1,3,0,0,1,0,0,0,1,1,2,1,1,2,1,0
334,2,2,40,1,3,0,0,1,0,0,0,2,1,1,1,1,2,1,0
336,2,3,18,1,3,0,0,0,0,0,0,1,2,2,-999,1,2,1,0
338,1,1,45,1,3,0,0,1,0,0,0,1,1,2,1,1,2,1,0
339,2,2,35,1,3,0,0,0,0,0,0,2,1,2,2,1,2,1,1
340,1,1,49,1,3,0,0,1,0,0,0,1,1,2,1,1,2,1,0
341,2,2,35,1,3,0,0,1,0,0,0,2,2,1,1,1,2,1,0
346,1,1,70,1,3,0,0,1,0,0,0,1,1,2,1,3,2,1,0
347,2,2,65,1,3,0,0,1,0,0,0,2,2,2,-999,3,2,1,0
348,1,3,40,1,3,0,0,1,0,0,0,1,1,2,2,3,2,1,0
349,2,3,35,1,3,0,0,1,0,0,0,2,1,1,1,3,2,1,0
352,1,3,37,1,3,0,0,1,0,0,0,1,1,2,2,3,2,1,0
353,2,3,30,1,3,0,0,0,0,0,0,2,1,2,2,3,2,1,0
355,1,3,35,1,3,0,0,1,0,0,1,1,1,2,1,3,2,1,0
356,2,3,25,1,3,0,0,1,0,0,0,2,2,2,1,3,2,0,0
358,1,3,31,1,3,0,0,1,0,0,0,1,1,2,2,3,2,1,0
359,2,3,22,1,3,0,0,1,0,0,0,2,1,2,-999,3,2,0,0
362,1,1,49,1,4,0,0,1,0,0,0,1,2,2,2,1,2,1,0
363,2,2,47,1,3,0,0,0,0,0,0,2,2,1,1,1,2,1,0
364,1,3,32,1,4,0,0,1,0,0,0,1,2,2,2,1,2,1,0
365,2,3,26,1,4,0,0,1,0,0,0,2,2,2,2,1,2,1,0
375,2,1,40,1,2,1,0,0,0,0,0,2,1,2,2,1,6,1,1
384,1,1,65,1,2,1,0,0,0,0,0,1,2,2,2,1,6,1,0
385,1,3,35,1,2,1,0,0,1,0,0,1,1,2,1,1,6,1,0
387,1,1,65,1,2,1,0,0,0,0,0,1,1,2,2,1,6,1,1
388,2,2,45,1,2,0,0,0,0,0,0,2,2,2,2,1,6,1,1
395,1,1,50,1,2,1,0,0,0,0,0,1,1,2,1,3,6,1,1
396,2,2,48,1,2,1,0,0,0,0,0,2,2,1,2,1,6,1,1
400,1,1,35,1,4,0,0,1,0,0,0,1,2,2,2,1,2,1,0
401,2,2,30,1,3,0,0,1,0,0,0,1,1,1,2,1,2,1,0
406,1,1,50,1,4,1,0,1,0,0,0,1,1,2,2,1,6,1,0
407,2,2,35,1,3,0,1,1,0,0,0,2,1,2,1,3,2,0,0
410,1,3,35,1,4,0,0,1,0,0,0,1,1,2,2,1,2,1,0
411,2,3,25,1,3,1,0,0,1,0,0,2,2,2,2,1,6,1,0
421,2,1,50,1,3,0,0,1,0,0,0,2,1,1,1,1,2,1,1
426,1,3,25,1,3,0,0,1,0,0,0,1,1,2,1,1,2,1,0
427,2,3,23,1,3,0,0,1,0,0,0,2,2,2,1,1,2,1,0
430,1,1,41,1,3,0,0,1,0,0,0,1,1,2,2,1,2,1,0
431,2,2,32,1,3,0,0,1,0,0,0,2,2,1,1,1,2,0,0
454,2,1,70,1,3,0,0,1,0,0,0,2,2,2,2,1,2,1,1
455,2,3,40,1,3,0,0,1,0,0,0,1,1,1,1,1,2,1,1
456,2,3,19,1,3,0,0,0,0,0,0,1,2,2,2,1,2,1,0
458,1,1,45,1,3,0,0,1,0,0,0,1,1,2,2,1,2,1,1
459,2,2,40,1,3,0,0,1,0,0,0,2,1,2,2,1,2,1,1
460,1,3,32,1,3,0,0,1,0,0,0,1,1,2,1,1,2,1,0
461,2,3,27,1,3,0,0,1,0,0,0,2,1,1,1,1,2,1,0
476,1,1,63,1,3,0,0,1,0,0,0,1,2,2,1,3,2,1,0
477,2,2,55,1,3,0,0,1,0,0,0,2,2,1,1,3,2,1,0
478,1,3,34,1,3,0,0,1,0,0,0,1,1,2,1,3,2,1,0
479,2,3,23,1,3,0,0,1,0,0,0,2,2,2,1,3,2,1,0
480,1,1,42,1,3,0,0,1,0,0,0,2,1,2,2,1,2,1,0
481,2,2,37,1,3,0,0,1,0,0,0,1,1,1,1,1,2,1,1
482,2,3,19,1,3,0,0,1,0,0,0,1,2,1,2,1,2,1,0
484,1,1,30,1,3,0,0,1,0,0,0,1,1,2,2,1,2,1,0
485,2,2,25,1,3,0,0,1,0,0,0,2,1,1,1,1,2,1,0
487,1,3,55,1,3,0,0,1,0,0,0,1,1,2,2,1,2,1,0
488,2,3,50,1,3,0,0,1,0,0,0,2,2,2,2,1,2,1,1
499,1,1,65,1,3,0,0,1,0,0,0,1,2,2,2,1,2,1,0
500,2,2,55,1,3,0,0,1,0,0,0,2,2,2,1,1,2,1,0
