adjmatrix_key,resp_gend,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,villagenative,workflag,shgparticipate,savings,rationcard,mothertongue_2,Y,Z
1,1,1,50,1,1,1,0,0,0,0,0,1,1,2,2,1,6,1,1
2,2,2,45,1,1,1,0,0,0,0,0,2,1,1,1,1,6,1,1
5,2,3,18,1,1,0,0,1,0,0,0,1,1,2,2,1,2,0,0
10,1,1,38,1,1,0,0,1,0,0,0,1,1,2,2,1,2,0,1
11,2,2,30,1,1,0,0,0,0,0,0,1,2,2,2,1,6,0,1
19,1,1,62,1,3,1,0,0,0,0,0,1,1,2,2,1,6,1,0
20,2,2,55,1,3,0,0,0,0,0,0,2,1,2,2,1,6,1,1
21,1,3,32,1,3,1,0,0,0,0,0,1,1,2,2,1,6,1,0
22,2,3,28,1,3,1,0,0,0,0,0,2,1,2,2,1,6,1,1
25,1,1,40,1,1,0,0,0,0,0,0,2,1,2,2,1,6,0,1
26,2,2,35,1,1,0,0,0,0,0,0,1,2,1,1,1,6,1,0
41,1,1,45,1,3,0,0,0,0,0,0,2,1,2,1,3,6,0,1
42,2,2,32,1,3,0,0,0,0,0,0,2,1,2,1,1,6,1,1
49,2,1,40,1,1,0,0,0,0,0,0,1,1,1,1,1,6,1,1
55,1,1,35,1,1,0,0,1,0,0,0,2,1,2,2,1,2,1,1
56,2,2,30,1,1,1,0,0,0,0,0,1,2,1,1,1,6,1,1
58,2,1,42,1,1,1,0,0,0,0,0,1,2,1,1,1,6,1,1
59,1,3,38,1,1,1,0,0,0,0,0,2,2,2,2,3,6,0,1
60,2,3,30,1,1,1,0,0,0,0,0,1,1,2,2,3,6,1,1
61,1,3,26,1,1,1,0,0,0,0,0,1,1,2,2,3,6,0,0
62,2,3,18,1,1,0,0,0,0,0,0,1,1,2,2,3,6,0,1
72,1,1,35,1,1,1,0,0,0,0,0,2,1,2,2,1,6,0,0
73,2,2,30,1,1,0,0,0,0,0,0,1,2,2,2,1,6,0,1
86,1,1,40,1,1,1,0,0,0,0,0,1,1,2,1,1,2,1,0
87,2,2,38,1,1,1,0,0,0,0,0,2,1,2,2,1,2,1,0
92,1,1,40,1,1,1,1,0,0,0,0,2,1,2,1,1,6,0,1
93,2,2,30,1,1,0,0,0,0,0,0,1,1,2,2,1,6,0,1
96,2,2,35,1,1,0,0,0,0,0,0,2,1,2,2,2,6,1,1
110,1,1,45,1,1,1,0,0,0,0,0,1,1,2,2,1,6,1,1
111,2,2,40,1,1,1,0,0,0,0,0,2,1,1,1,1,6,1,1
112,2,3,18,1,1,1,0,0,0,0,0,1,2,2,2,1,6,0,1
116,1,1,60,1,1,0,0,0,0,0,0,1,1,2,2,1,6,1,1
117,2,2,50,1,1,0,0,0,0,0,0,1,1,2,2,1,6,0,1
118,2,3,22,1,1,0,0,0,0,0,0,1,2,2,2,1,6,0,1
119,2,3,18,1,1,1,0,0,0,0,0,1,1,2,2,1,6,0,0
121,1,1,35,1,1,0,0,1,0,0,0,2,1,2,2,1,6,0,0
122,2,2,25,1,1,0,0,0,0,0,0,1,1,2,2,1,6,1,1
136,1,1,30,1,1,1,0,0,0,0,0,1,2,2,1,3,6,0,0
137,2,2,25,1,1,1,0,0,0,0,0,2,1,1,1,3,6,0,1
140,2,1,42,1,1,1,0,0,0,0,0,1,1,2,2,3,6,0,1
149,1,1,45,1,1,1,0,0,0,0,0,1,2,2,1,1,6,1,1
150,2,2,40,1,1,1,0,0,0,0,0,1,1,1,1,1,6,1,1
153,1,1,48,1,1,1,0,0,0,0,0,1,1,2,1,1,6,1,1
154,2,2,44,1,1,0,0,0,0,0,0,2,2,1,1,1,6,1,1
156,2,3,26,1,1,1,0,0,0,0,0,2,1,2,2,1,6,0,0
160,2,3,22,1,1,1,1,0,0,0,0,2,2,2,2,1,6,0,1
