adjmatrix_key,resp_gend,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,villagenative,workflag,shgparticipate,savings,rationcard,mothertongue_2,Y,Z
134,1,3,30,1,3,0,0,1,0,0,0,1,2,2,2,1,2,1,0
135,2,3,25,1,3,0,0,0,0,0,0,2,2,1,1,1,2,1,0
138,1,1,38,1,3,0,0,1,0,0,0,1,1,2,2,3,2,1,0
139,2,2,28,1,3,0,0,1,0,0,0,2,1,1,1,1,2,1,1
146,1,1,40,1,3,0,0,1,0,0,0,1,1,2,1,1,2,1,0
147,2,2,35,1,3,0,0,1,0,0,0,2,2,1,1,1,2,1,0
151,1,1,50,1,3,0,0,1,0,0,0,1,1,2,1,1,2,1,0
152,2,2,40,1,3,0,0,1,0,0,0,2,1,1,1,1,2,1,1
162,1,1,40,1,3,0,0,1,0,0,0,2,1,2,2,1,2,1,0
163,2,2,30,1,3,0,0,0,0,0,0,1,1,1,1,1,2,1,0
168,2,3,35,1,3,0,0,0,0,0,0,1,1,2,2,1,2,1,1
169,2,1,45,1,3,0,0,0,0,0,0,2,2,1,1,1,2,1,1
172,1,1,45,1,3,0,0,1,0,0,0,2,1,2,2,1,2,1,1
173,2,2,38,1,3,0,0,1,0,0,0,1,2,2,1,1,2,1,0
195,1,1,30,1,3,0,0,1,0,0,0,2,1,2,2,1,2,1,0
196,2,2,28,1,3,0,0,0,0,0,0,1,2,2,2,1,2,1,0
205,2,1,35,1,3,0,0,0,0,0,0,1,1,2,2,1,2,0,1
206,1,1,55,1,3,0,0,1,0,0,0,1,1,2,2,1,2,1,0
207,2,2,45,1,3,0,0,1,0,0,0,2,1,1,1,1,2,1,1
215,1,1,65,1,3,0,0,1,0,0,0,1,1,2,2,1,2,1,0
216,2,2,53,1,3,0,0,1,0,0,0,2,1,2,2,1,2,1,0
237,1,1,40,1,3,0,0,1,0,0,0,1,1,2,2,1,2,1,0
238,2,2,28,1,3,0,0,0,0,0,0,2,2,2,2,1,2,1,0
267,1,1,46,1,3,0,0,1,0,0,0,1,1,2,1,1,2,1,0
268,2,2,35,1,3,0,0,0,0,0,0,2,2,1,1,1,2,1,1
278,1,1,70,1,3,0,0,1,0,0,0,1,1,2,2,1,2,1,0
279,2,2,62,1,3,0,0,1,0,0,0,2,1,1,1,1,2,1,1
280,1,3,35,1,3,0,0,1,0,0,0,1,1,2,2,1,2,0,0
284,2,3,19,1,3,0,0,1,0,0,0,1,1,2,2,1,2,0,0
285,1,1,55,1,3,0,0,1,0,0,0,1,1,2,1,1,2,0,1
286,2,2,50,1,3,0,0,0,0,0,0,2,2,2,2,1,2,0,1
287,2,3,18,1,3,0,0,1,0,0,0,1,1,2,2,1,2,1,0
292,1,1,21,1,3,0,0,0,0,0,0,1,2,2,2,1,2,0,0
293,2,3,20,1,3,0,0,0,0,0,0,1,2,2,2,1,2,1,0
294,2,3,50,1,3,0,0,0,0,0,0,1,1,2,2,1,2,1,1
303,1,1,35,1,3,1,0,0,0,0,0,1,1,2,2,1,6,1,0
304,2,2,30,1,3,1,0,0,0,0,0,2,2,1,1,1,6,1,1
311,2,1,38,1,3,0,0,1,0,0,0,2,1,2,1,1,2,1,1
314,1,1,50,1,3,0,0,1,0,0,0,1,2,2,2,1,2,1,0
315,2,2,45,1,3,0,0,1,0,0,0,2,1,1,1,1,2,1,0
337,1,1,46,1,3,0,0,1,0,0,0,1,1,2,1,1,2,1,0
338,2,2,40,1,3,0,0,0,0,0,0,2,1,1,1,1,2,1,1
341,1,3,40,1,3,0,0,1,0,1,0,1,1,2,1,1,2,1,0
342,2,3,32,1,3,0,0,1,0,0,0,2,2,2,2,1,2,1,0
357,1,1,55,1,3,0,0,0,0,0,0,1,1,2,2,1,2,1,1
358,2,2,50,1,3,0,0,0,0,0,0,2,2,1,1,1,2,1,1
361,1,3,23,1,3,0,0,0,0,0,0,1,1,2,1,1,2,1,0
365,1,1,45,1,3,0,1,1,0,0,0,1,1,2,1,1,2,1,0
366,2,2,38,1,3,0,0,1,0,0,0,2,1,1,1,1,2,1,0
368,2,3,18,1,3,0,0,0,1,0,0,1,2,1,1,1,2,0,0
371,2,2,55,1,3,0,0,1,0,0,0,2,2,2,2,1,2,1,0
372,1,3,30,1,3,0,0,1,0,0,0,1,2,2,2,3,2,1,0
373,2,3,25,1,3,0,0,0,0,0,0,2,2,2,2,3,2,1,0
393,2,1,50,1,3,0,0,1,0,0,0,1,1,2,2,1,2,1,1
394,2,1,50,1,3,0,0,1,0,0,0,2,1,2,2,1,2,1,1
395,2,3,30,1,3,0,0,1,0,0,0,2,1,2,2,3,2,1,0
401,1,1,60,1,3,0,0,1,0,0,0,1,1,2,2,1,2,1,0
402,2,2,50,1,3,0,0,1,0,0,0,2,1,2,2,1,2,1,1
404,2,2,38,1,3,0,0,1,0,0,0,2,1,1,1,1,2,1,0
419,2,1,35,1,3,0,0,1,0,0,0,2,1,2,2,1,2,1,0
428,1,1,65,1,3,0,0,1,0,0,0,1,1,2,1,1,2,1,0
429,2,2,55,1,3,0,0,0,0,0,0,2,2,2,2,1,2,1,1
430,1,3,25,1,3,0,0,1,0,0,1,1,1,2,2,1,2,1,0
431,2,3,20,1,3,0,0,0,0,0,0,2,2,2,2,1,2,1,0
436,1,1,55,1,3,0,0,1,0,0,0,1,1,2,2,1,2,1,0
437,2,2,45,1,3,0,0,1,0,0,0,2,2,2,2,1,2,1,0
438,1,3,30,1,3,0,0,1,0,0,0,1,1,2,2,1,2,1,0
439,2,3,22,1,3,0,0,1,0,0,0,2,2,2,2,3,2,0,0
453,1,1,60,1,3,0,0,1,0,0,0,1,1,2,2,1,2,1,0
454,2,2,50,1,3,0,0,1,0,0,0,2,1,2,2,1,2,1,1
455,1,3,30,1,3,0,0,1,0,0,0,1,1,2,2,1,2,1,0
456,2,3,22,1,3,0,0,1,0,0,0,2,2,2,2,1,2,1,0
461,1,1,30,1,3,0,0,1,0,0,0,1,1,2,2,1,2,1,0
463,1,3,60,1,3,0,0,1,0,0,0,1,2,2,2,1,2,1,0
464,2,3,55,1,3,0,0,1,0,0,0,2,2,2,2,1,2,1,1
468,1,1,45,1,3,0,0,1,0,0,0,1,1,2,1,1,2,1,1
472,1,1,45,1,1,0,0,1,0,0,0,1,1,2,2,1,2,1,1
473,2,2,40,1,1,0,0,1,0,0,0,2,1,1,1,1,2,1,1
483,1,1,42,1,1,0,0,1,0,0,1,1,1,2,2,1,2,1,0
484,2,2,35,1,1,0,0,1,0,0,0,2,1,1,1,1,2,1,0
488,1,1,55,1,1,0,0,1,0,0,0,1,1,2,2,1,2,1,0
489,2,2,45,1,1,0,0,1,0,0,0,2,1,2,2,1,2,1,1
498,1,1,30,1,1,0,0,1,0,0,0,1,2,2,2,1,2,1,0
499,2,2,25,1,1,0,0,1,0,0,0,2,1,1,1,1,2,1,0
517,1,1,39,1,1,0,0,1,0,0,0,1,1,2,1,1,2,1,0
518,2,2,32,1,1,0,0,1,0,0,0,1,2,1,1,1,2,1,0
522,2,1,45,1,3,0,0,1,0,0,0,1,1,2,2,1,2,1,0
525,1,1,46,1,3,0,0,1,0,0,0,1,1,2,1,1,2,1,0
526,2,2,38,1,3,0,0,1,0,0,0,2,2,2,2,1,2,1,0
531,1,1,58,1,1,0,0,0,0,0,0,1,1,2,2,1,2,1,1
533,2,2,45,1,1,0,0,0,0,0,0,2,1,1,1,1,2,1,1
536,2,3,18,1,1,0,0,0,0,0,0,1,1,2,2,1,2,0,0
543,1,1,45,1,1,0,0,1,0,0,0,1,1,1,2,1,2,1,0
544,2,2,35,1,1,0,0,0,0,0,0,2,1,2,2,1,2,1,0
554,1,1,55,1,3,0,0,0,0,0,0,1,1,2,1,1,2,1,0
555,2,2,50,1,3,0,0,0,0,0,0,2,2,1,1,1,2,1,1
557,1,3,24,1,3,0,0,1,0,0,0,1,1,2,2,1,2,1,0
558,2,3,20,1,3,0,0,0,0,0,0,2,2,2,2,3,2,0,0
559,1,1,35,1,3,0,0,1,0,0,0,1,1,2,2,1,2,1,0
560,2,2,30,1,3,0,0,0,0,0,0,2,2,2,2,1,2,1,1
563,1,1,48,1,1,0,0,1,0,0,0,1,1,2,1,1,2,1,0
564,2,2,40,1,1,0,0,0,0,0,0,2,2,2,2,1,2,1,1
578,1,1,30,1,1,0,0,1,0,0,0,1,1,2,2,1,2,0,0
579,2,2,22,1,1,0,0,1,0,0,0,2,2,1,2,1,2,1,0
587,1,1,50,1,1,1,0,0,0,0,0,1,1,2,2,2,6,1,1
588,2,2,25,1,1,1,0,0,0,0,0,2,2,2,2,2,6,1,1
595,1,1,55,1,1,0,0,1,0,0,0,1,1,1,1,1,2,1,1
596,2,2,50,1,1,0,0,1,0,0,0,2,1,1,1,1,2,1,1
597,1,3,26,1,1,0,1,1,0,0,0,1,1,1,2,1,2,1,0
609,1,1,53,1,1,1,0,0,0,0,0,1,1,2,2,1,6,1,0
610,2,2,48,1,1,1,0,0,0,0,0,2,2,1,1,1,6,1,1
617,1,1,38,1,1,0,0,1,0,0,0,1,2,2,2,1,2,1,1
618,2,2,30,1,1,0,0,0,0,0,0,2,2,1,1,1,2,1,1
623,1,1,42,1,3,0,0,1,0,0,0,1,1,2,2,1,2,1,0
624,2,2,35,1,3,0,0,0,0,0,0,2,1,1,1,1,2,1,0
645,1,1,60,1,1,1,0,0,0,0,0,1,2,2,2,1,6,1,0
646,2,2,48,1,1,1,0,0,0,0,0,2,2,1,1,1,6,1,1
647,2,3,22,1,1,1,0,0,0,0,0,1,2,2,2,1,6,1,0
650,1,1,35,1,3,0,0,0,0,0,0,1,1,2,2,1,2,1,0
651,2,2,32,1,3,0,0,1,0,0,0,2,2,2,2,1,2,1,0
664,2,2,30,1,3,0,0,0,0,0,0,2,1,2,2,1,2,1,0
666,2,3,50,1,3,0,0,0,0,0,0,1,2,2,2,3,2,1,1
688,1,1,32,1,3,0,0,0,0,0,0,1,1,2,2,1,2,0,0
689,2,2,26,1,3,0,0,0,0,0,0,1,2,2,2,1,2,1,0
694,1,1,60,1,3,0,0,1,0,0,0,1,1,2,2,1,2,1,0
695,2,2,50,1,3,0,0,1,0,0,0,2,1,1,1,1,2,1,1
696,1,3,30,1,3,0,0,1,0,0,0,1,1,2,1,1,2,1,0
697,2,3,28,1,3,0,0,1,0,0,0,2,2,2,2,1,2,1,0
706,2,1,45,1,3,0,0,0,0,0,0,2,1,2,2,1,2,1,1
713,1,1,40,1,3,0,0,1,0,0,0,1,1,2,2,1,2,1,0
714,2,2,38,1,3,0,0,1,0,0,0,2,1,2,2,1,2,1,1
736,1,1,60,1,3,0,0,1,0,0,0,1,1,2,1,1,2,1,0
737,2,2,55,1,3,0,0,0,0,0,0,2,2,2,2,1,2,1,0
738,1,3,33,1,3,0,0,1,0,0,0,1,1,2,2,1,2,1,0
739,2,3,24,1,3,0,0,0,0,0,0,2,2,2,2,1,2,0,0
741,1,3,31,1,3,0,0,1,0,0,0,1,1,2,1,1,2,0,0
754,1,1,54,1,3,0,0,1,0,0,0,1,1,2,1,1,2,1,0
755,2,2,50,1,3,0,0,0,0,0,0,2,1,2,2,1,2,1,0
757,1,3,35,1,3,0,0,1,0,0,0,1,1,2,2,1,2,1,0
758,2,3,28,1,3,0,0,1,0,0,0,2,1,2,2,1,2,1,0
762,1,1,53,1,3,0,0,1,0,0,0,1,1,2,1,1,2,1,0
763,2,2,45,1,3,0,0,1,0,0,0,2,1,1,1,1,2,1,1
768,2,1,40,1,3,0,0,0,0,0,0,2,1,2,2,1,2,1,1
771,1,1,59,1,3,0,0,1,0,0,0,1,1,2,1,1,2,1,0
772,2,2,55,1,3,0,0,1,0,0,0,2,1,2,2,1,2,1,0
773,1,3,35,1,3,0,0,1,0,0,0,2,1,2,2,1,2,1,0
774,2,3,30,1,3,0,0,0,0,0,0,1,1,2,2,1,2,1,0
777,1,3,25,1,3,0,0,1,0,0,0,1,1,2,1,1,2,1,0
778,2,3,22,1,3,0,0,0,0,0,0,2,2,2,2,1,2,0,0
781,1,1,30,1,3,0,0,0,0,0,0,1,1,2,1,1,2,1,0
782,2,2,24,1,3,0,0,0,0,0,0,2,2,2,2,3,2,0,0
784,1,3,55,1,3,0,0,0,0,0,0,1,1,2,2,1,2,1,1
785,2,3,48,1,3,0,0,0,0,0,0,2,1,2,2,1,2,1,1
