adjmatrix_key,resp_gend,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,villagenative,workflag,shgparticipate,savings,rationcard,mothertongue_2,Y,Z
1,1,1,49,1,3,0,0,0,0,0,0,1,1,2,2,1,2,1,1
2,2,2,42,1,3,0,0,0,0,0,0,2,1,2,2,1,2,1,0
4,1,1,45,1,3,0,0,0,0,0,0,1,1,2,2,1,2,1,1
5,2,2,38,1,3,0,0,0,0,0,0,2,1,2,2,1,2,1,1
25,1,1,40,1,3,0,0,0,0,0,0,1,1,2,2,1,2,1,1
26,2,2,29,1,3,0,0,0,0,0,0,2,1,1,1,1,2,1,1
29,2,1,49,1,3,0,0,0,0,0,0,2,1,1,1,1,2,1,1
30,1,1,55,1,3,0,0,0,0,0,0,1,1,2,2,1,2,1,1
31,2,3,33,1,3,0,0,0,0,0,0,1,1,2,2,1,2,1,1
37,1,1,38,1,1,0,0,0,0,0,0,1,1,2,2,1,2,1,1
38,2,2,30,1,1,0,0,0,0,0,0,2,1,2,2,1,2,1,1
54,1,1,35,1,1,0,0,0,0,0,0,1,1,2,2,1,2,1,0
55,2,2,29,1,1,0,0,0,0,0,0,1,1,2,2,1,2,1,1
56,2,3,50,1,1,0,0,0,0,0,0,1,1,2,2,1,2,1,1
57,1,1,42,1,1,0,0,0,0,0,0,1,1,2,2,1,2,1,1
58,2,2,35,1,1,0,0,0,0,0,0,2,1,2,2,1,2,1,1
61,1,1,35,1,1,0,0,0,0,0,0,1,1,2,2,1,2,1,0
62,2,2,29,1,1,0,0,0,0,0,0,2,2,1,1,1,2,1,0
71,1,1,45,1,1,0,0,0,0,0,0,1,1,2,2,1,2,1,1
72,2,2,35,1,1,0,0,0,0,0,0,2,1,1,1,1,2,1,1
79,1,1,45,1,2,0,0,0,0,0,0,1,1,2,2,1,2,1,1
80,2,2,39,1,2,0,0,0,0,0,0,2,1,1,1,1,2,1,1
81,2,3,18,1,2,0,0,0,0,0,0,1,2,2,2,1,2,0,0
88,1,1,55,1,4,0,0,0,0,0,0,1,1,2,1,1,2,1,0
89,2,2,45,1,4,0,0,0,0,0,0,2,1,2,2,1,2,1,0
90,1,1,60,1,3,0,0,0,0,0,0,1,1,2,1,1,2,1,0
91,2,2,56,1,3,0,0,0,0,0,0,1,1,2,2,1,2,1,1
93,2,3,18,1,3,0,0,0,0,0,0,1,2,2,2,1,2,0,0
94,1,3,53,1,3,0,0,0,0,0,0,1,1,2,2,1,2,1,0
95,2,3,48,1,3,0,0,0,0,0,0,2,1,2,2,1,2,1,1
97,2,3,19,1,3,0,0,0,0,0,0,1,2,2,2,1,2,0,0
116,1,1,55,1,3,0,0,0,0,0,0,1,1,2,2,1,2,1,0
117,2,2,50,1,3,0,0,0,0,0,0,2,1,2,2,1,2,1,1
118,1,3,32,1,3,0,0,0,0,0,0,1,1,2,2,1,2,1,0
119,2,3,28,1,3,0,0,0,0,0,0,2,1,2,2,1,2,1,0
122,1,3,45,1,3,0,0,0,0,0,0,1,1,2,2,1,2,1,0
123,2,3,40,1,3,0,0,0,0,0,0,2,1,2,2,1,2,1,1
125,1,3,40,1,3,0,0,0,0,0,0,1,1,2,2,1,2,1,0
126,2,3,35,1,3,0,0,0,0,0,0,2,1,2,2,1,2,1,0
128,1,1,60,1,3,0,0,0,0,0,0,1,1,2,2,1,2,1,0
129,2,2,55,1,3,0,0,0,0,0,0,1,1,2,2,1,2,1,1
130,1,3,35,1,3,0,0,0,0,0,0,1,1,2,2,1,2,1,0
131,2,3,25,1,3,0,0,0,0,0,0,2,1,2,2,1,2,1,0
144,1,1,50,1,2,0,0,0,0,0,0,1,1,2,1,1,2,1,0
145,2,2,45,1,2,0,0,0,0,0,0,2,1,2,2,1,2,1,0
147,2,3,20,1,2,0,0,0,0,0,0,1,2,2,2,1,2,1,0
148,1,1,43,1,2,0,0,0,0,0,0,1,1,2,2,1,2,1,0
149,2,2,35,1,2,0,0,0,0,0,0,2,1,2,2,1,2,1,1
151,1,1,65,1,3,0,0,0,0,0,0,1,1,2,1,1,2,1,0
152,2,2,50,1,3,0,0,0,0,0,0,2,1,2,2,1,2,1,1
157,1,3,60,1,3,0,0,0,0,0,0,1,1,2,2,3,2,1,1
158,2,3,48,1,3,0,0,0,0,0,0,2,1,2,2,3,2,1,1
159,1,3,31,1,3,0,0,0,0,0,0,1,1,2,2,3,2,1,0
160,2,3,22,1,3,0,0,0,0,0,0,2,1,2,2,3,2,1,0
163,1,3,32,1,3,0,0,0,0,0,0,1,1,2,2,3,2,1,0
164,2,3,22,1,3,0,0,0,0,0,0,2,1,2,2,3,2,1,0
166,1,3,55,1,3,0,0,0,0,0,0,1,1,2,2,3,2,1,0
167,2,3,45,1,3,0,0,0,0,0,0,1,1,2,2,3,2,1,1
168,1,3,28,1,3,0,0,0,0,0,0,1,1,2,2,3,2,1,0
169,2,3,23,1,3,0,0,0,0,0,0,2,1,2,2,3,2,1,0
