adjmatrix_key,resp_gend,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,villagenative,workflag,shgparticipate,savings,rationcard,mothertongue_2,Y,Z
15,1,1,66,1,1,0,0,1,0,0,0,1,1,2,2,1,2,1,1
16,2,2,58,1,1,1,0,0,0,0,0,1,1,1,1,1,6,1,1
17,1,3,40,1,1,1,0,0,0,0,0,1,1,2,2,1,6,1,0
18,2,3,35,1,1,1,0,0,0,0,0,2,1,2,2,1,6,1,1
22,1,3,30,1,1,1,0,0,0,0,0,1,1,2,2,1,6,1,0
23,2,3,25,1,1,0,0,1,0,0,0,2,1,1,1,1,2,0,0
43,1,1,60,1,1,1,0,0,0,0,0,1,1,2,2,3,6,1,0
44,2,2,40,1,1,1,0,0,0,0,0,2,1,1,1,3,6,1,1
46,1,1,55,1,1,1,0,0,0,0,0,1,1,2,2,1,6,1,1
47,2,2,48,1,1,0,0,0,0,0,0,2,1,1,1,1,6,1,1
48,1,1,30,1,1,1,0,0,0,0,0,1,1,2,2,1,6,1,0
49,2,3,25,1,1,1,0,0,0,0,0,2,1,2,2,1,6,1,1
54,1,1,55,1,1,0,0,1,0,0,0,1,1,2,2,1,2,1,1
55,2,2,45,1,1,0,0,1,0,0,0,2,2,1,2,1,2,1,1
70,1,1,46,1,1,0,0,1,0,0,0,1,2,2,2,1,2,1,1
71,2,2,36,1,1,0,0,1,0,0,0,2,2,1,2,1,2,1,1
72,2,3,19,1,1,0,0,1,0,0,0,1,2,2,2,1,2,1,0
76,2,1,60,1,1,0,0,0,0,0,0,1,1,2,1,1,6,1,1
77,2,3,35,1,1,0,0,1,0,0,0,1,1,1,1,1,2,1,1
78,1,3,40,1,1,0,0,0,0,0,0,2,1,2,1,1,6,1,1
92,1,1,60,1,1,0,0,1,0,0,0,1,1,2,2,1,2,1,0
93,2,2,50,1,1,0,0,1,0,0,0,2,1,1,2,1,2,1,1
94,1,3,28,1,1,0,0,1,0,0,0,1,2,2,2,1,2,1,0
95,2,3,25,1,1,0,0,1,0,0,0,2,2,2,2,1,2,0,0
108,2,1,48,1,1,0,0,1,0,0,0,2,1,2,2,1,2,1,1
109,1,3,30,1,1,0,0,1,0,0,0,1,1,2,2,1,2,1,0
110,2,2,22,1,1,0,1,0,0,0,0,2,2,2,2,3,2,0,0
111,1,1,45,1,1,0,0,1,0,0,0,1,1,2,1,1,2,1,0
112,2,2,30,1,1,0,0,1,0,0,0,2,1,1,1,1,2,1,0
116,1,1,34,1,3,0,0,1,0,0,0,1,1,2,1,1,2,1,0
117,2,1,25,1,3,0,0,1,0,0,0,2,2,1,2,1,2,1,0
123,1,1,40,1,3,0,0,1,0,0,0,1,1,2,1,1,2,1,0
124,2,2,35,1,3,0,0,1,0,0,0,2,2,1,1,1,2,1,0
128,1,1,50,1,3,0,1,1,0,0,0,1,2,2,2,1,2,1,0
129,2,2,45,1,4,0,0,1,0,0,0,2,2,2,2,1,2,1,1
130,2,3,20,1,3,0,0,1,0,0,0,1,1,2,2,1,2,1,0
134,1,1,50,1,3,0,0,1,0,0,0,1,1,2,2,1,2,1,0
135,2,2,42,1,3,0,0,1,0,0,0,2,2,1,1,1,2,1,0
