adjmatrix_key,resp_gend,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,villagenative,workflag,shgparticipate,savings,rationcard,mothertongue_2,Y,Z
92,2,3,20,1,3,1,0,0,0,0,0,1,2,2,2,3,6,0,0
109,1,1,65,1,3,1,0,0,0,0,0,1,2,2,1,1,6,1,0
110,2,2,60,1,3,0,0,0,0,0,0,2,2,2,2,1,6,1,1
112,2,3,20,1,3,1,0,0,0,0,0,1,2,1,1,1,6,1,0
114,1,1,40,1,3,1,0,0,0,0,0,1,1,2,1,1,6,1,0
143,1,1,40,1,3,1,0,0,0,0,0,1,1,2,1,1,6,1,0
144,2,2,30,1,3,1,0,0,0,0,0,2,2,1,1,1,6,1,1
147,1,1,49,1,3,0,0,0,0,0,0,1,1,2,1,1,6,1,0
148,2,2,38,1,3,0,0,0,0,0,0,2,2,2,2,1,6,0,1
151,1,1,48,1,3,1,0,0,0,0,0,1,1,2,2,3,6,1,0
152,2,2,35,1,3,1,0,0,0,0,0,2,2,1,1,3,6,0,0
164,1,1,40,2,3,1,0,0,1,0,0,1,1,2,2,1,7,1,0
165,2,2,30,2,3,1,0,0,0,0,0,2,2,2,2,1,6,1,0
168,1,1,60,1,3,1,0,0,0,0,0,1,2,2,1,3,6,1,0
169,2,2,50,1,3,1,0,0,0,0,0,1,2,2,1,1,6,1,0
171,2,3,30,1,3,1,1,0,0,1,0,1,1,2,2,3,6,0,0
176,2,2,50,1,3,0,0,0,0,0,0,2,1,2,1,1,6,1,1
179,2,1,45,1,3,0,0,0,0,0,0,1,1,2,2,3,6,1,0
189,1,1,55,1,3,1,0,0,0,0,0,1,1,2,2,1,6,1,0
190,2,2,45,1,3,1,0,0,0,0,0,2,2,2,2,1,6,1,0
191,1,3,28,1,3,1,0,0,0,0,0,1,1,2,2,1,6,1,0
192,2,3,24,1,3,1,0,0,0,0,0,2,2,1,1,3,6,1,0
194,1,1,35,1,4,0,0,1,0,0,0,2,1,2,1,3,2,0,0
195,2,2,30,1,4,0,0,0,0,0,0,2,2,2,2,3,2,0,0
198,2,1,45,1,4,0,0,1,0,0,0,2,2,2,2,1,2,1,1
211,1,1,45,1,3,0,0,1,0,0,0,1,2,2,1,1,2,1,0
212,2,2,40,1,3,0,0,1,0,0,0,2,1,2,2,1,2,1,0
223,1,1,60,1,3,0,0,0,0,0,0,1,2,2,2,1,6,1,1
224,2,2,55,1,3,0,0,0,0,0,0,2,2,2,2,1,6,1,0
225,1,3,35,1,3,1,0,0,0,0,0,1,1,2,2,1,6,1,0
226,2,3,28,1,3,1,0,0,0,0,0,2,2,2,2,1,6,1,0
228,1,1,32,1,3,0,0,1,0,0,0,1,1,2,1,1,2,1,0
229,2,2,26,1,3,0,0,1,0,0,0,2,1,2,2,1,2,0,0
235,2,3,40,1,3,1,0,0,0,0,0,1,2,2,1,3,6,1,1
237,1,1,55,1,3,1,0,0,0,0,0,1,1,2,1,3,6,1,0
238,1,3,30,1,3,1,0,0,0,0,0,1,1,2,2,3,6,1,0
239,2,3,28,1,3,1,0,0,1,0,1,2,1,1,1,1,6,1,0
242,1,3,28,1,3,1,0,0,0,0,0,1,1,2,2,1,6,1,0
243,2,3,18,1,3,1,0,0,0,0,0,2,2,1,1,3,6,0,0
258,1,1,68,1,3,1,0,0,0,0,0,1,2,2,1,1,6,1,0
259,2,2,52,1,3,1,0,0,0,0,0,1,2,2,1,1,6,1,0
260,2,3,31,1,3,1,1,0,0,1,1,1,1,1,1,1,6,1,0
270,1,1,68,1,3,0,1,1,0,1,0,1,1,2,2,1,2,1,0
271,2,2,60,1,3,0,0,1,0,0,0,2,1,1,1,1,2,1,1
280,1,1,35,1,2,0,0,1,0,0,0,1,1,2,2,1,2,1,1
281,2,2,28,1,2,0,0,0,0,0,0,2,1,2,2,1,6,1,1
284,1,1,30,1,3,1,0,0,0,0,0,1,1,2,2,1,6,1,0
285,2,2,26,1,3,1,0,0,0,0,0,2,1,1,1,1,6,1,0
292,1,1,45,1,3,1,0,0,0,0,0,1,1,2,2,1,6,1,1
293,2,2,40,1,3,1,0,0,0,0,0,2,1,1,1,1,6,1,1
320,2,2,40,1,2,1,0,0,0,0,0,2,2,2,2,3,6,1,0
323,1,1,55,1,2,0,0,0,0,0,0,1,1,2,2,1,6,1,1
324,2,2,48,1,2,0,0,0,0,0,0,2,1,2,2,1,6,1,1
325,2,3,21,1,2,0,0,0,0,0,0,1,1,2,2,1,6,0,1
328,1,1,35,1,3,0,0,1,0,0,0,1,1,2,2,3,2,1,0
329,2,2,30,1,3,0,0,1,0,0,0,2,2,1,1,3,2,1,0
333,1,1,50,1,3,0,0,0,0,0,0,1,1,2,2,1,6,1,1
334,2,2,42,1,3,0,0,0,0,0,0,2,1,2,2,1,6,1,1
337,1,1,45,1,3,0,0,1,0,0,0,1,1,2,1,1,2,1,0
338,2,2,35,1,3,0,0,1,0,1,0,2,2,1,1,1,2,1,0
352,1,1,26,1,3,1,0,0,0,0,0,1,1,2,2,1,6,1,0
358,1,1,45,2,3,1,0,1,0,0,0,2,1,2,2,1,7,1,0
359,2,2,35,2,3,0,0,1,0,0,0,1,1,2,2,1,7,1,1
367,1,1,36,1,3,1,0,0,0,0,0,1,1,2,2,1,6,1,0
368,2,2,32,1,3,1,0,0,0,0,0,2,2,1,1,1,6,1,0
371,1,3,30,1,3,0,0,1,0,0,0,2,1,1,1,3,2,1,0
382,1,1,32,1,3,1,0,0,0,0,0,1,1,2,2,1,6,1,0
383,2,2,28,1,3,1,0,0,0,0,0,2,2,2,2,1,6,1,0
397,1,1,45,1,3,1,0,0,0,0,0,1,1,2,2,1,6,1,0
398,2,2,35,1,3,0,0,1,0,0,0,2,2,1,1,1,2,1,1
417,1,1,30,1,3,0,0,1,1,0,0,1,1,2,1,1,2,1,0
418,2,2,27,1,3,0,0,1,0,0,0,2,2,1,1,1,2,1,0
428,1,1,42,1,3,0,0,1,0,0,0,1,1,2,2,1,2,1,0
429,2,2,35,1,3,0,0,1,0,0,0,2,2,2,2,1,2,1,0
430,2,3,19,1,3,1,0,0,0,0,0,1,2,2,2,1,6,0,0
437,1,1,65,1,3,1,0,0,0,0,0,1,2,2,2,1,6,0,1
438,2,2,50,1,3,0,0,1,0,0,0,2,2,1,1,1,2,1,1
439,1,3,25,1,3,1,0,0,0,0,0,1,1,2,2,1,6,1,0
442,2,1,40,1,3,1,0,0,0,0,0,1,1,1,1,1,6,1,1
445,1,1,35,1,3,0,0,1,0,0,0,1,1,2,2,3,2,1,0
446,2,2,28,1,3,0,0,1,0,0,0,2,1,2,2,3,2,1,0
448,1,1,35,1,2,1,0,0,0,0,0,1,1,2,2,3,6,1,0
449,2,2,25,1,3,0,0,1,0,0,0,2,2,2,2,3,2,1,1
480,1,1,50,1,3,0,0,1,0,0,0,1,1,2,2,1,2,1,0
481,2,2,39,1,3,0,0,1,0,0,0,2,2,2,2,1,2,1,1
483,2,3,18,1,3,1,0,0,0,0,0,1,2,2,2,1,6,1,0
484,2,1,54,1,4,1,0,0,0,0,0,2,1,2,1,1,6,1,0
485,1,3,35,1,4,1,0,0,0,0,0,1,1,2,1,1,6,1,0
486,2,3,25,1,4,0,0,1,0,0,0,2,1,2,2,1,2,0,0
489,1,1,45,1,3,1,0,0,0,0,0,1,1,2,1,1,6,1,0
490,2,2,30,1,3,0,0,1,0,0,0,2,2,1,1,1,2,0,0
524,1,1,45,2,3,1,0,1,0,0,1,1,1,2,1,1,7,1,0
525,2,2,39,2,3,1,0,1,1,0,0,2,1,1,1,1,7,1,1
530,1,1,35,1,3,1,0,0,0,0,0,1,1,1,1,1,6,1,0
531,2,2,30,1,3,0,0,1,0,0,0,2,2,1,1,1,2,1,0
534,1,1,39,1,3,1,0,0,1,0,0,1,1,1,1,1,6,1,0
535,2,2,29,1,3,1,0,0,0,0,0,2,1,1,1,3,6,1,0
542,2,2,40,1,3,0,0,1,0,0,0,2,2,1,1,1,2,1,0
567,2,2,48,1,3,1,0,0,0,0,0,2,1,1,1,1,6,1,0
568,1,3,30,1,3,1,0,0,0,0,0,1,1,2,1,3,6,0,0
569,2,3,24,1,3,0,0,0,0,0,0,2,2,2,2,3,6,0,0
575,2,1,40,1,3,1,0,0,0,0,0,1,1,1,1,1,6,1,0
576,2,3,18,1,3,1,0,0,0,0,0,1,2,2,2,1,6,0,0
581,1,1,51,1,3,1,0,0,0,0,0,1,1,2,1,1,6,1,0
582,2,2,40,1,3,0,0,0,0,0,0,2,1,2,2,1,6,1,1
583,1,3,24,1,3,1,0,0,0,0,0,1,1,2,1,3,6,1,0
584,2,3,20,1,3,1,0,0,0,0,0,2,2,2,2,3,6,1,0
590,1,1,60,1,3,0,0,0,0,0,0,1,1,2,2,1,6,1,0
591,2,2,55,1,3,0,0,1,0,0,0,2,2,1,1,1,6,1,1
592,1,3,30,1,3,1,0,0,0,0,0,1,1,2,1,1,6,1,0
593,2,3,20,1,3,1,0,0,0,0,0,2,2,2,2,1,6,0,0
594,2,3,28,1,3,1,0,0,0,0,0,1,1,1,1,1,6,1,0
598,1,1,58,2,3,0,0,1,0,0,0,1,1,2,2,1,7,1,1
599,2,2,50,2,3,0,0,1,0,0,0,2,1,2,1,1,7,1,1
601,2,3,25,2,3,1,0,1,0,0,0,2,2,1,1,1,7,1,0
602,1,3,28,2,3,1,0,1,1,0,0,1,1,2,1,1,7,1,0
603,2,3,22,2,3,1,0,1,0,0,0,2,1,1,1,1,7,0,0
608,1,1,60,2,3,0,0,1,0,0,0,1,1,2,2,1,7,1,1
609,2,2,50,2,3,1,0,1,0,0,0,2,2,1,1,1,7,1,1
610,1,3,25,2,3,1,0,1,0,0,0,1,1,2,1,1,7,1,0
611,2,3,19,2,3,1,0,1,0,0,0,2,2,2,2,1,7,0,0
612,2,3,20,2,3,1,0,1,1,0,0,1,1,1,1,3,7,0,0
614,1,1,54,1,3,1,0,0,0,0,0,1,1,2,2,1,6,1,0
615,2,2,45,1,3,1,0,0,0,0,0,2,2,2,2,1,6,1,0
616,2,3,20,1,3,1,0,0,0,0,1,1,2,2,2,1,6,0,0
622,2,3,35,1,3,1,0,0,0,0,0,2,1,2,2,1,6,0,0
623,1,3,38,1,3,1,0,0,0,0,0,1,1,2,2,1,6,1,0
624,2,3,29,1,3,1,0,0,0,0,0,2,2,2,2,1,6,0,0
628,1,1,30,1,3,1,0,0,0,0,0,1,2,2,2,3,6,1,0
629,2,2,25,1,3,1,0,0,0,0,0,2,2,1,1,3,6,0,0
633,1,1,60,1,3,0,0,0,0,0,0,1,1,2,2,1,6,1,0
634,2,2,50,1,3,0,0,0,0,0,0,1,2,1,1,1,6,1,1
635,1,1,50,1,3,0,0,0,0,0,0,1,1,2,2,1,6,1,0
636,2,2,30,1,3,1,0,0,0,0,0,2,1,2,2,1,6,1,1
639,1,1,55,1,2,1,0,0,0,0,0,1,2,2,2,1,6,1,0
640,2,2,50,1,2,0,0,0,0,0,0,2,1,2,2,1,6,1,1
641,1,3,30,1,3,0,0,0,0,0,0,1,1,2,2,1,6,1,1
642,2,3,25,1,2,1,0,0,0,0,0,2,1,1,1,1,6,1,0
644,1,1,55,1,3,1,0,0,0,0,0,1,1,2,2,1,6,1,0
645,2,2,50,1,3,1,0,0,0,0,0,2,1,2,2,1,6,1,1
651,1,1,28,1,3,1,0,0,0,0,0,1,1,2,1,1,6,1,0
652,2,2,24,1,3,1,0,0,0,0,0,2,2,2,2,1,6,0,0
655,2,3,45,1,3,0,0,0,0,0,0,2,2,2,2,1,6,1,1
674,1,1,48,1,3,1,0,0,0,0,0,1,1,2,2,1,6,1,0
675,2,2,38,1,3,1,0,0,0,0,0,2,2,1,1,1,6,1,0
679,2,3,32,1,3,1,0,0,0,0,0,2,1,2,2,1,6,1,0
683,1,1,50,1,2,0,0,0,0,0,0,1,2,2,2,1,6,1,0
684,2,2,35,1,2,0,0,0,0,0,0,2,1,1,2,1,6,1,1
689,2,3,35,1,3,1,0,0,0,0,0,1,1,1,1,1,6,0,0
692,2,3,20,1,3,1,0,0,0,0,0,2,1,2,1,1,6,0,0
704,1,1,52,1,3,1,0,0,0,0,0,1,1,2,2,3,6,1,0
705,2,2,43,1,3,0,0,0,0,0,0,2,1,1,1,3,6,1,1
706,2,3,18,1,3,1,0,0,0,0,0,1,2,2,2,3,6,0,0
714,1,1,60,1,3,1,0,0,0,0,0,1,1,1,1,1,6,1,0
715,2,2,55,1,3,1,0,0,0,0,0,2,1,2,2,1,6,1,1
716,1,3,35,1,3,1,0,0,0,0,0,1,1,2,1,1,6,1,0
717,2,3,25,1,3,1,0,0,0,0,0,2,1,1,1,1,6,1,0
720,1,1,46,1,3,1,0,0,0,0,0,1,1,2,2,1,6,1,1
721,2,2,41,1,3,0,0,0,0,0,0,2,2,2,2,1,6,1,1
724,1,1,52,1,3,0,0,1,0,0,0,1,1,2,1,1,2,1,0
725,2,2,40,1,3,0,0,1,0,0,0,2,2,1,1,1,2,1,0
732,1,1,52,1,3,1,0,0,0,0,0,1,2,2,1,1,6,1,1
742,2,1,39,1,3,1,0,0,0,0,0,2,2,1,1,3,6,1,0
744,1,1,40,1,3,1,0,0,0,0,0,1,1,2,2,1,6,1,1
745,2,2,35,1,3,0,0,0,0,0,0,2,1,1,1,1,6,1,0
753,1,1,47,1,3,1,0,0,0,0,0,1,1,2,1,1,6,1,0
754,2,2,41,1,3,1,0,0,0,0,0,2,2,2,1,1,6,1,0
757,1,1,38,1,3,0,0,1,0,0,0,1,1,2,2,1,2,1,0
758,2,2,30,1,3,0,0,1,0,0,0,2,2,2,2,1,2,0,1
770,1,1,30,1,3,1,0,0,0,0,0,1,1,2,1,1,6,1,0
771,2,2,28,1,3,1,0,0,0,0,0,2,2,2,2,1,6,1,0
774,1,3,29,1,3,1,0,0,0,0,0,1,1,2,1,1,6,1,0
775,2,3,24,1,3,1,0,0,0,0,0,2,2,2,2,1,6,1,0
780,1,3,60,1,3,1,0,0,0,0,1,1,1,2,1,1,6,1,0
781,2,3,50,1,3,0,0,0,0,0,0,1,2,2,2,1,6,1,1
785,1,3,40,1,3,1,0,0,0,0,0,1,1,2,2,1,6,1,0
786,2,3,35,1,3,1,0,0,0,0,0,1,2,2,2,1,6,1,0
789,1,3,50,1,3,1,0,0,0,0,0,1,1,2,2,1,6,1,0
790,2,3,45,1,3,0,0,0,0,0,0,1,2,2,2,1,6,1,0
793,1,1,32,1,3,1,0,0,0,0,0,1,1,2,2,3,6,1,0
794,2,2,24,1,3,1,0,0,0,0,0,2,2,2,2,3,6,1,1
823,1,1,45,1,3,1,0,0,1,0,1,1,1,2,1,1,6,1,0
824,2,2,35,1,3,0,0,1,0,0,0,1,2,2,2,1,2,1,0
827,2,3,48,1,3,1,0,0,0,0,0,1,1,1,1,3,6,1,0
829,1,1,38,1,3,1,0,0,0,0,0,1,1,1,1,1,6,1,0
830,2,2,28,1,3,0,0,1,0,0,0,1,2,2,1,1,2,1,0
838,1,1,50,1,1,0,0,0,0,0,0,1,1,2,2,1,6,1,1
839,2,2,45,1,1,0,0,0,0,0,0,1,2,1,1,1,6,1,1
840,1,3,26,1,1,0,0,0,0,0,0,1,1,2,2,1,6,1,1
841,2,3,20,1,1,1,0,0,0,0,0,2,1,2,2,3,6,0,0
845,1,1,36,1,1,1,0,0,0,0,0,1,2,2,2,3,6,1,0
849,1,1,30,1,1,0,0,0,0,0,0,1,1,2,2,1,6,1,0
850,2,2,25,1,1,1,0,0,0,0,0,2,1,2,2,1,6,0,0
852,1,1,60,1,1,0,0,0,0,0,0,1,2,2,2,1,6,1,1
853,2,2,50,1,1,0,0,0,0,0,0,2,1,2,2,1,6,1,1
856,1,1,30,1,1,0,0,0,0,0,0,1,1,2,2,1,6,1,1
857,2,2,25,1,1,0,0,0,0,0,0,2,1,2,2,1,6,1,1
861,2,3,28,1,1,0,0,0,0,0,0,1,1,1,1,3,6,1,1
867,1,1,45,1,1,0,0,0,0,0,0,1,2,2,2,1,6,1,1
868,2,2,40,1,1,0,0,0,0,0,0,2,2,2,2,1,6,1,1
890,1,1,40,1,1,0,0,0,0,0,0,1,2,2,1,1,6,1,0
891,2,2,35,1,1,0,0,0,0,0,0,2,1,2,2,1,6,1,1
908,2,1,40,1,1,1,0,0,0,0,0,1,2,2,2,1,6,1,1
912,2,1,35,1,1,0,0,0,0,0,0,2,1,2,2,3,6,1,0
927,1,1,60,1,1,0,0,0,0,0,0,1,1,2,2,1,6,1,1
928,2,2,50,1,1,0,0,0,0,0,0,2,2,2,2,1,6,1,1
931,1,3,23,1,1,1,0,0,0,0,0,1,1,2,2,1,6,1,1
936,2,3,18,1,1,0,0,0,0,0,0,1,2,2,2,1,6,0,1
937,1,1,45,1,1,1,0,0,0,0,0,1,1,2,2,1,6,1,0
938,2,2,40,1,1,0,0,0,0,0,0,1,1,2,2,1,6,1,1
942,1,3,30,1,1,0,0,0,0,0,0,1,1,2,2,3,6,1,1
943,2,3,22,1,1,1,0,0,0,0,0,1,2,2,2,1,6,0,0
946,1,3,65,1,1,1,0,0,0,0,0,1,2,2,1,1,6,1,0
947,2,3,50,1,1,0,0,0,0,0,0,2,2,2,2,1,6,1,1
950,1,1,35,1,1,1,0,0,0,0,0,1,1,2,2,1,6,1,0
951,2,2,28,1,1,0,0,1,0,0,0,2,2,1,1,1,2,1,0
954,1,1,28,1,1,1,0,0,0,0,0,2,1,2,2,3,6,0,0
955,2,2,20,1,1,0,0,1,0,0,0,1,2,2,2,3,2,0,0
956,1,1,42,1,1,0,0,0,0,0,0,1,1,2,2,1,6,1,1
957,2,2,35,1,1,0,0,0,0,0,0,2,1,1,1,1,6,1,1
981,1,1,50,1,1,0,0,0,0,0,0,1,1,2,1,1,6,1,1
982,2,2,45,1,1,0,0,0,0,0,0,2,1,1,1,1,6,1,1
983,2,3,35,1,1,0,0,0,0,0,0,1,1,2,2,1,6,1,1
991,1,1,28,1,1,1,0,0,0,0,0,1,1,2,2,1,6,1,0
992,2,2,25,1,1,1,0,0,0,0,0,2,1,1,1,3,6,0,1
993,1,1,55,1,1,1,0,0,0,0,0,1,1,2,2,1,6,1,1
994,2,2,46,1,1,0,0,0,0,0,0,2,1,2,2,1,6,1,1
1011,1,1,28,1,1,1,0,0,0,0,0,1,1,2,2,1,6,1,0
1012,2,2,24,1,1,1,0,0,0,0,0,2,2,2,2,3,6,0,1
1029,1,1,48,1,1,0,0,1,0,0,0,1,1,2,1,1,2,1,1
1030,2,2,35,1,1,0,0,0,0,0,0,1,2,2,1,1,6,1,1
1031,2,2,30,1,1,0,0,0,0,0,0,1,2,2,2,1,6,1,1
1062,1,1,35,1,1,1,0,0,0,0,0,2,1,2,2,1,6,0,0
1063,2,2,25,1,1,0,0,0,0,0,0,1,1,2,2,1,6,0,1
1088,1,1,50,1,1,0,0,0,0,0,0,1,2,2,2,1,6,1,1
1090,2,3,26,1,1,0,0,0,0,0,0,1,1,1,1,1,6,1,1
1101,1,1,40,1,1,1,0,0,0,0,0,1,1,2,2,1,6,1,0
1102,2,2,38,1,1,1,0,0,0,0,0,2,1,1,1,1,6,1,0
1110,2,2,28,1,1,1,0,0,0,0,0,2,2,1,1,1,6,1,1
1121,1,1,30,1,1,1,0,0,0,0,0,1,1,2,2,3,6,1,0
1122,2,2,25,1,1,0,0,0,0,0,0,1,2,2,2,3,6,0,0
1140,1,1,58,1,1,0,0,0,0,0,0,1,1,2,2,1,6,1,0
1141,2,2,45,1,1,0,0,0,0,0,0,2,1,1,1,1,6,1,1
1149,1,1,42,1,3,0,0,1,0,0,0,1,1,2,1,1,2,1,1
1150,2,2,39,1,3,0,0,1,0,0,0,2,2,2,2,1,2,1,1
1154,1,1,35,1,1,0,0,0,0,0,0,2,1,2,2,1,6,1,1
1155,2,2,25,1,1,0,0,0,0,0,0,1,2,2,2,1,6,1,1
1160,1,1,35,1,1,0,0,0,0,0,0,1,1,2,2,1,6,1,1
1161,2,2,27,1,1,0,0,0,0,0,0,2,1,1,1,1,6,1,1
1193,2,2,42,1,2,1,0,0,0,0,0,2,2,2,1,1,6,1,0
1195,2,3,18,1,2,1,0,0,0,0,1,1,2,2,1,1,6,0,0
1202,1,1,55,1,2,1,1,0,0,0,0,1,1,2,2,1,6,1,0
1203,2,2,45,1,2,0,0,0,0,0,0,2,1,1,1,1,6,1,1
1212,1,1,60,1,3,0,0,1,0,0,0,1,2,2,1,1,2,1,0
1213,2,2,52,1,3,0,0,0,0,0,0,2,1,1,1,1,6,1,1
1214,2,3,23,1,3,1,0,0,0,0,0,1,2,1,1,1,6,1,0
1223,1,1,45,1,3,1,0,0,0,0,0,1,1,2,2,1,6,1,1
1224,2,2,37,1,3,1,0,0,0,0,0,2,1,1,1,1,6,1,1
1225,2,3,18,1,3,1,0,0,0,0,0,1,2,2,2,1,6,0,0
1240,1,1,38,1,3,1,0,0,0,0,0,1,1,2,2,1,6,1,1
1241,2,2,35,1,3,0,0,1,1,0,0,2,1,1,1,1,2,1,1
1249,2,1,55,1,3,0,0,1,0,0,0,1,1,2,2,1,2,1,0
1250,1,3,33,1,3,0,1,1,1,0,0,1,1,2,1,1,2,1,0
1251,2,3,26,1,3,0,0,1,0,0,0,2,2,2,2,1,2,1,0
1254,1,1,50,1,3,1,0,0,1,1,1,1,1,2,2,1,6,1,0
1255,2,2,45,1,3,0,0,0,0,0,0,2,2,1,1,3,6,1,1
1256,1,1,62,1,3,1,0,0,1,0,0,1,1,2,2,1,6,1,0
1257,2,2,56,1,3,0,1,0,0,0,0,2,1,1,1,1,6,1,1
1259,2,3,19,1,3,1,0,0,0,0,0,1,2,2,2,1,6,0,0
1263,1,1,32,1,3,0,0,1,0,1,0,1,1,2,1,1,2,1,0
1264,2,2,28,1,3,0,0,1,0,0,0,2,2,1,1,1,2,1,0
1267,1,1,58,1,3,1,0,0,0,0,0,1,1,2,2,1,6,1,1
1268,2,2,50,1,3,1,0,0,0,0,0,2,1,2,2,1,6,1,1
1269,1,3,30,1,3,1,0,0,0,0,0,1,2,2,2,1,6,1,0
1270,2,3,20,1,3,0,0,1,0,0,0,2,2,2,2,3,2,0,0
1279,1,1,45,1,3,1,0,0,0,0,0,1,1,2,1,1,6,1,0
1280,2,2,35,1,3,0,0,1,0,0,0,2,1,1,1,1,2,1,0
1290,1,1,35,1,4,1,1,0,0,0,1,1,1,2,1,1,6,1,0
1291,2,2,27,1,4,1,1,0,0,0,0,2,2,2,2,3,6,1,0
1298,1,1,30,1,3,0,1,1,1,1,0,1,1,2,1,1,2,1,0
1299,2,2,24,1,3,1,0,0,0,0,0,2,2,2,2,3,6,0,0
1301,2,3,50,1,3,0,0,1,0,0,0,1,2,1,1,1,2,1,0
1303,1,1,60,1,3,1,0,0,0,0,0,2,2,2,2,1,6,1,1
1304,2,2,50,1,3,1,0,0,0,0,0,1,2,2,2,1,6,1,1
1305,1,3,35,1,3,1,0,0,0,0,0,1,1,2,2,1,6,0,0
1306,2,3,30,1,3,1,0,0,0,0,0,2,1,1,1,1,6,1,0
1309,1,3,30,1,3,0,0,1,0,0,0,1,1,2,2,1,6,0,1
1310,2,3,25,1,3,0,0,1,0,0,0,2,1,2,2,1,2,0,0
1313,1,3,22,1,3,1,0,0,0,0,0,1,1,2,2,1,6,1,0
1314,2,3,20,1,3,1,0,0,0,0,0,2,1,2,2,3,6,0,0
1315,1,1,60,1,4,0,0,1,0,0,0,1,2,1,1,1,2,1,0
1316,2,2,40,1,4,0,0,1,0,0,0,2,1,1,1,1,2,1,0
1317,2,3,19,1,4,0,0,1,0,0,0,1,2,1,1,1,2,0,0
1348,1,1,50,1,2,1,0,0,1,0,0,1,1,2,2,1,6,1,0
1349,2,2,40,1,2,0,0,0,0,0,0,2,2,2,2,1,6,1,1
1350,1,3,24,1,2,1,0,0,1,0,0,1,1,2,2,3,6,1,0
1351,2,3,17,1,2,1,0,0,0,0,0,2,2,2,2,3,6,0,0
1354,2,3,26,1,2,1,0,0,0,0,0,1,1,2,2,1,6,0,0
1356,1,1,29,1,1,0,0,1,0,0,0,1,1,2,1,1,2,1,0
1357,2,2,24,1,1,0,0,1,0,0,0,2,2,1,1,1,2,1,0
1361,1,1,65,1,1,0,0,1,0,0,0,1,2,2,1,1,2,1,0
1362,2,2,54,1,1,0,0,1,0,0,0,1,2,1,1,1,2,1,0
1363,1,3,30,1,1,0,0,1,0,0,0,1,1,2,2,3,2,1,0
1377,1,1,51,1,4,0,0,1,0,0,0,1,1,2,2,1,2,1,0
1378,2,2,45,1,4,0,0,1,0,0,0,2,2,2,2,3,2,1,0
1380,1,1,60,1,4,0,0,1,0,0,1,1,1,2,1,1,2,1,0
1381,2,2,43,1,4,0,0,1,0,0,0,2,2,1,1,3,2,1,0
1384,2,2,35,1,3,0,0,1,0,0,1,1,2,2,2,1,2,1,0
1385,2,3,15,1,3,0,0,1,0,0,0,1,2,2,2,1,2,1,0
1386,1,1,38,1,3,0,0,1,0,0,0,1,2,2,2,1,2,1,0
1387,2,2,32,1,3,0,0,1,0,0,0,2,2,2,2,1,2,1,0
1400,1,1,34,1,3,1,0,0,0,0,0,1,1,2,2,1,6,1,0
1401,2,2,24,1,3,1,0,0,0,0,0,2,2,2,2,1,6,1,0
1413,1,1,62,2,3,1,0,1,0,0,0,1,2,2,2,1,7,1,0
1414,2,2,52,2,3,0,0,1,0,0,0,2,2,2,2,1,7,1,1
1415,1,3,28,2,3,1,0,1,0,0,0,1,1,2,2,1,7,1,1
1416,2,3,21,2,3,0,0,1,0,0,0,2,2,2,2,1,7,1,0
1419,1,1,35,2,3,1,0,1,0,0,0,1,1,2,2,1,7,1,1
1420,2,2,25,2,3,1,0,1,0,0,0,2,1,2,2,1,7,1,0
