adjmatrix_key,resp_gend,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,villagenative,workflag,shgparticipate,savings,rationcard,mothertongue_2,Y,Z
1,1,1,50,1,4,0,1,1,0,0,0,1,1,2,1,1,2,1,0
2,2,2,45,1,4,0,0,1,0,0,0,2,2,2,2,1,2,1,0
10,1,1,33,1,4,0,1,1,0,0,0,1,1,2,2,1,2,1,0
11,2,2,28,1,4,0,0,1,0,0,0,2,2,2,2,1,2,1,0
14,1,1,65,1,4,0,1,1,0,0,0,1,1,2,1,1,2,1,0
15,2,2,45,1,4,0,0,0,0,0,0,2,2,1,1,1,2,1,0
17,1,1,30,1,1,0,1,1,0,0,0,1,1,2,2,3,2,1,1
18,2,2,21,1,1,0,0,0,0,0,0,2,2,2,2,1,2,1,0
21,2,3,33,1,1,1,0,0,0,0,0,1,1,2,2,3,5,1,0
23,1,1,35,1,1,0,1,1,0,0,0,1,1,2,2,1,2,1,0
24,2,2,25,1,1,0,1,1,0,0,0,2,1,2,2,1,2,1,0
27,1,1,55,1,1,1,1,0,0,0,0,1,2,2,2,1,6,1,1
28,2,2,52,1,1,1,0,1,0,0,0,2,2,1,1,1,5,1,0
61,2,1,40,1,1,1,0,1,0,0,0,2,2,2,2,1,5,1,1
62,2,3,24,1,1,1,0,0,0,0,0,1,1,1,1,1,6,0,0
64,2,1,35,1,1,1,0,0,0,0,0,2,1,2,2,1,5,1,1
78,1,1,45,1,1,1,0,0,0,0,0,1,1,2,2,1,5,1,0
79,2,2,37,1,1,1,0,1,0,0,0,2,1,1,1,1,6,1,0
82,1,1,48,1,1,1,0,0,0,0,0,1,1,2,2,1,5,1,1
83,2,2,45,1,1,1,0,1,0,0,0,2,2,1,1,1,5,1,1
86,2,3,18,1,1,1,0,0,0,0,0,1,2,2,2,1,5,0,0
94,1,1,50,1,1,1,0,1,0,0,0,1,1,2,2,1,5,0,1
95,2,2,40,1,1,1,0,0,0,0,0,2,1,1,1,1,6,1,0
97,1,1,25,1,1,0,1,1,0,0,0,1,1,1,1,1,2,1,0
98,2,2,21,1,1,1,0,0,0,0,0,2,1,2,1,1,5,1,0
104,1,1,55,1,1,0,1,1,0,0,0,1,2,2,1,1,2,1,0
105,2,2,52,1,1,0,1,1,0,0,0,2,2,2,2,1,2,1,1
107,2,3,22,1,1,0,1,1,0,0,0,2,2,2,2,3,2,0,0
110,1,1,45,1,2,0,0,1,0,0,0,2,1,2,2,1,2,0,0
111,2,2,30,1,1,0,1,0,0,0,0,1,1,2,2,1,2,0,0
131,1,1,55,1,1,1,0,0,0,0,0,1,1,2,2,1,5,1,0
132,2,2,50,1,1,0,0,0,0,0,0,2,2,1,1,1,2,1,1
133,1,3,26,1,1,0,1,1,1,0,0,1,1,2,2,1,2,1,0
134,2,3,22,1,1,0,0,0,0,0,0,2,2,2,2,3,2,0,0
137,1,3,45,1,1,1,0,1,0,0,0,1,1,2,2,1,5,1,0
138,2,3,40,1,1,0,0,0,0,0,0,2,1,1,1,1,2,1,1
139,2,3,22,1,1,0,0,0,0,0,0,1,1,2,2,1,2,0,0
141,1,3,40,1,1,1,0,0,0,0,0,1,1,2,2,1,5,1,0
142,2,3,33,1,1,1,0,0,0,0,0,2,1,1,1,1,5,1,0
158,1,1,40,1,1,1,0,1,0,0,0,1,1,2,1,1,5,1,0
159,2,2,35,1,1,0,0,0,0,0,0,2,1,2,2,1,2,1,1
164,2,2,48,1,1,0,1,1,0,0,0,2,1,1,1,1,2,1,1
166,1,1,45,1,1,1,0,0,0,0,0,1,1,2,1,1,5,1,1
167,2,2,40,1,1,1,0,1,0,0,0,2,1,1,1,1,5,1,1
168,2,3,20,1,1,0,1,0,0,0,0,1,2,2,2,3,2,0,1
171,2,3,18,1,1,1,0,0,0,0,0,1,1,2,2,1,5,0,0
173,1,1,55,1,1,1,0,0,0,0,0,1,1,2,1,1,5,1,1
174,2,2,50,1,1,1,0,1,0,0,0,2,1,1,1,1,5,1,0
175,1,3,32,1,1,1,0,0,0,0,0,1,1,2,2,1,5,0,0
176,2,3,28,1,1,0,1,0,0,0,0,1,2,2,2,1,2,1,0
184,1,1,25,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,0
185,2,2,23,1,1,0,1,1,1,0,0,2,2,2,2,1,2,1,0
187,1,1,80,1,1,0,0,0,0,0,0,1,2,2,2,1,2,1,1
188,1,3,40,1,1,1,0,0,0,0,0,1,1,2,2,1,5,1,1
189,2,3,35,1,1,1,0,0,0,0,0,2,1,1,1,1,5,1,0
194,2,2,45,1,1,0,1,0,0,0,0,1,1,2,2,1,2,1,1
196,2,3,20,1,1,0,0,0,0,0,0,1,1,2,2,1,2,0,0
202,1,1,32,1,1,0,1,1,0,0,0,2,1,2,1,1,2,0,0
203,2,2,27,1,1,0,1,1,0,0,0,1,1,2,1,1,2,0,0
211,1,1,27,1,1,0,1,1,0,0,0,1,1,2,2,1,2,1,0
212,2,2,21,1,1,0,1,0,0,0,0,1,2,2,1,3,2,0,0
215,2,3,45,1,1,0,0,0,0,0,0,2,2,1,1,1,2,1,1
232,2,2,30,1,1,1,0,0,0,0,0,2,1,1,1,1,5,1,1
239,2,1,45,1,1,0,1,0,0,0,0,2,1,1,1,1,2,1,1
242,2,3,18,1,1,1,0,1,0,0,0,1,2,2,2,1,2,0,0
244,1,1,32,1,1,0,1,1,0,0,0,1,2,2,1,3,2,1,1
245,2,2,25,1,1,1,0,0,0,0,0,2,1,2,2,1,5,0,1
249,2,3,45,1,1,0,1,0,0,0,0,1,2,2,2,1,2,1,1
274,1,1,48,1,3,1,0,0,0,0,0,1,1,2,2,1,5,1,0
275,2,2,40,1,3,1,0,0,0,0,0,2,1,1,1,1,5,1,1
277,1,1,52,1,3,1,0,1,0,0,0,1,1,2,2,1,5,1,0
278,2,2,48,1,3,1,0,1,0,0,0,2,2,2,2,1,5,1,1
285,1,1,26,1,3,1,0,0,0,0,0,1,1,2,2,3,5,0,0
286,2,2,22,1,3,1,0,0,0,0,0,2,2,2,2,3,5,0,0
294,2,2,50,1,4,0,0,0,0,0,0,1,2,1,1,1,2,1,1
295,1,1,42,1,4,0,1,0,0,0,0,1,2,2,1,1,2,1,0
296,2,2,32,1,4,0,0,1,0,0,0,2,2,1,1,1,2,1,0
302,1,1,42,1,3,0,1,1,0,0,0,1,1,2,1,1,2,0,0
303,2,2,38,1,3,0,0,1,0,0,0,2,2,2,2,1,2,1,1
304,2,3,18,1,3,0,1,1,0,0,0,1,2,2,1,1,2,0,0
307,1,3,44,1,3,0,1,1,0,0,0,1,1,2,1,1,2,1,0
308,2,3,40,1,3,0,1,1,0,0,0,2,2,2,2,1,2,1,1
326,1,1,46,1,1,1,0,1,0,0,0,1,1,2,2,1,5,1,1
327,2,2,39,1,1,1,0,1,0,0,0,2,2,1,1,1,5,1,1
328,2,3,18,1,1,1,0,1,0,0,0,1,2,2,2,1,5,0,0
330,1,1,50,1,1,1,0,1,0,0,0,1,1,2,2,1,5,1,1
331,2,2,46,1,1,1,0,0,0,0,0,2,2,1,1,1,5,1,0
336,1,1,51,1,1,1,0,1,0,0,0,1,2,2,2,1,5,0,1
337,2,2,48,1,1,1,0,1,0,0,0,2,2,2,2,1,5,1,1
339,2,3,20,1,1,1,0,0,0,0,0,1,1,1,1,1,5,0,0
340,2,3,18,1,1,1,0,0,0,0,0,1,2,1,1,3,5,0,0
348,2,2,47,1,1,1,0,1,0,0,0,2,2,1,1,1,5,1,0
350,2,3,22,1,1,1,0,1,0,0,0,1,2,1,1,1,5,0,0
352,1,1,50,1,4,0,1,1,0,0,0,1,1,2,2,1,2,1,0
353,2,2,40,1,4,0,0,0,0,0,0,2,2,2,1,1,2,1,1
364,1,1,38,1,1,0,1,1,0,0,0,1,1,1,1,1,2,1,0
365,2,2,28,1,1,0,1,1,0,0,0,2,2,2,2,1,2,0,0
369,2,3,35,1,1,0,1,0,0,0,0,2,2,2,2,1,2,1,0
385,1,1,41,1,1,0,1,1,0,0,0,1,1,2,2,2,2,1,0
386,2,2,36,1,1,0,1,0,0,0,0,2,2,1,1,2,2,1,1
396,2,2,28,1,1,0,1,0,0,0,0,2,1,1,1,1,2,0,1
400,2,2,35,1,3,1,0,0,0,0,0,1,2,2,2,2,5,1,1
402,2,3,50,1,3,0,1,1,0,0,0,1,2,2,2,1,2,1,0
404,1,1,35,1,1,1,0,0,0,0,0,1,1,2,2,3,5,1,1
405,2,2,28,1,3,1,0,0,0,0,0,2,2,1,1,3,5,0,0
409,1,1,55,1,1,1,0,1,1,0,0,1,2,2,2,1,5,0,0
410,2,2,50,1,1,1,0,0,0,0,0,1,2,1,1,1,5,1,1
411,1,1,26,1,1,1,0,0,1,0,0,1,1,2,2,1,5,0,0
412,2,3,22,1,3,1,0,0,0,0,0,2,2,2,2,3,5,0,0
423,1,1,42,1,1,0,1,0,0,0,0,2,1,2,2,1,2,1,1
424,2,2,39,1,1,1,0,0,0,0,0,1,1,1,1,1,5,1,1
440,1,1,37,1,1,0,1,1,1,0,0,1,2,2,2,1,2,1,0
441,2,2,25,1,1,0,1,1,0,0,0,2,2,1,1,1,2,1,0
450,1,1,40,1,4,0,0,0,0,0,0,1,1,2,2,1,2,1,0
451,2,2,30,1,4,0,0,0,0,0,0,2,1,2,2,1,2,1,0
460,1,1,28,1,4,0,0,0,0,0,0,1,1,2,1,1,2,1,0
461,2,2,22,1,4,0,0,0,0,0,0,2,2,2,2,3,2,0,0
463,1,3,56,1,4,0,0,0,0,0,0,1,2,2,2,1,2,1,1
464,2,3,48,1,4,0,0,0,0,0,0,2,1,1,1,1,2,1,0
465,1,1,30,1,4,0,0,0,0,0,0,1,1,2,1,1,2,0,0
466,2,2,23,1,4,0,0,0,0,0,0,2,2,2,2,3,2,0,0
471,1,1,58,1,1,1,0,1,1,0,0,1,2,2,2,1,5,1,1
472,2,2,55,1,1,1,0,1,0,0,0,2,1,1,1,1,5,1,0
473,1,3,25,1,1,1,0,0,0,0,0,1,1,2,1,1,5,1,0
474,2,3,20,1,1,1,0,1,0,0,0,2,1,2,2,1,5,1,1
481,1,1,50,1,1,0,1,1,0,0,0,1,1,2,2,1,2,1,0
493,1,1,48,1,4,0,0,0,0,0,0,1,1,2,1,1,2,1,0
494,2,2,40,1,4,0,0,0,0,0,0,2,1,2,1,1,2,1,0
498,1,1,39,1,4,0,1,1,0,0,0,1,1,2,2,1,2,1,0
499,2,2,27,1,4,0,0,0,0,0,0,2,1,1,1,1,2,1,0
504,1,1,25,1,1,0,0,0,0,0,0,1,1,2,2,1,2,0,0
508,1,1,38,1,1,0,0,0,0,0,0,1,1,2,2,1,2,1,0
509,2,2,30,1,1,0,0,0,0,0,0,2,1,1,1,1,2,1,1
512,1,1,40,1,1,0,0,1,0,0,0,1,1,2,1,1,2,1,1
513,2,2,37,1,1,0,0,0,0,0,0,2,1,1,1,1,2,1,1
526,2,2,20,1,1,0,0,0,0,0,0,2,2,2,2,3,2,0,0
527,1,3,58,1,1,0,0,0,0,0,0,1,1,2,2,1,2,1,0
528,2,3,50,1,1,0,0,0,0,0,0,2,1,1,1,1,2,1,1
529,1,1,65,1,1,1,0,1,0,0,1,1,1,2,2,1,5,1,0
530,2,2,52,1,1,1,0,1,0,0,0,2,1,1,1,1,5,1,1
531,2,3,22,1,1,1,0,1,0,0,0,1,2,2,1,1,5,1,0
532,2,3,18,1,1,1,0,0,0,0,0,1,2,2,2,1,5,0,0
537,1,1,32,1,1,1,0,1,0,0,0,1,1,2,2,1,5,1,0
538,2,2,28,1,1,1,0,1,0,0,0,2,1,1,1,1,5,1,1
558,1,1,45,1,1,0,0,0,0,0,0,1,1,2,2,1,2,1,1
559,2,2,40,1,1,0,0,0,0,0,0,2,1,1,1,1,2,1,1
560,1,3,24,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,0
569,2,2,35,1,3,0,0,0,0,0,0,2,2,1,1,1,2,1,0
573,1,3,90,1,3,0,0,0,0,0,0,1,2,2,2,1,2,1,1
