adjmatrix_key,resp_gend,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,villagenative,workflag,shgparticipate,savings,rationcard,mothertongue_2,Y,Z
1,1,1,58,1,3,0,0,1,0,0,0,1,1,2,2,1,2,1,1
2,2,2,50,1,3,0,0,0,0,0,0,2,1,2,2,1,2,1,1
5,2,3,24,1,3,0,0,0,0,0,0,1,2,2,2,1,2,1,0
6,2,3,22,1,3,0,0,0,0,0,0,1,1,2,2,1,2,1,0
7,2,2,20,1,3,0,0,0,0,0,0,1,1,2,2,1,2,0,0
10,1,1,60,1,3,0,0,1,0,0,0,1,1,2,1,1,2,1,0
11,2,2,45,1,3,0,0,1,0,0,0,2,2,2,2,1,2,1,1
13,2,3,25,1,3,0,0,1,0,0,0,1,2,2,1,1,2,1,0
23,1,1,60,1,4,0,0,1,0,0,0,2,2,2,1,1,2,1,0
24,2,2,50,1,4,0,0,1,0,0,0,2,1,1,1,1,2,1,0
40,1,1,60,1,1,1,0,0,0,0,0,1,2,2,2,1,6,1,0
41,2,2,50,1,1,1,0,0,0,0,0,2,1,2,2,1,6,1,1
56,1,2,35,1,1,0,0,1,0,0,0,1,1,2,2,1,2,0,0
57,2,2,25,1,1,0,0,1,0,0,0,1,1,2,2,1,2,1,1
70,1,1,56,1,1,1,0,0,0,0,0,1,1,2,2,1,6,1,0
71,2,2,48,1,1,1,0,0,0,0,0,2,1,2,2,1,6,1,1
72,1,3,30,1,1,0,0,1,0,0,0,1,1,2,2,1,2,1,0
73,2,3,25,1,1,1,0,0,0,0,0,2,2,2,2,1,6,1,0
87,1,1,60,1,3,0,0,1,0,1,0,2,1,2,1,1,2,1,0
88,2,2,50,1,3,0,0,1,0,0,0,1,1,2,1,1,2,1,0
89,1,3,25,1,3,0,0,1,0,0,0,1,1,2,2,1,2,1,0
107,1,1,30,1,1,1,0,0,0,0,0,1,1,2,2,1,6,1,0
108,2,2,23,1,1,1,0,0,0,0,0,2,2,2,2,1,6,1,0
110,1,3,33,1,1,1,0,0,0,0,0,1,1,2,1,1,6,1,0
116,1,1,55,1,1,1,0,0,0,0,0,1,1,2,1,1,6,1,0
117,2,2,45,1,1,1,0,0,0,0,0,2,1,1,1,1,6,1,1
121,1,1,65,1,3,0,0,1,1,1,0,2,1,2,2,1,2,1,0
122,2,2,50,1,3,0,0,1,0,0,0,1,1,1,1,1,2,1,0
142,2,2,30,1,3,1,0,0,0,0,0,1,2,2,2,3,6,1,0
154,1,1,60,1,1,1,0,0,0,0,0,1,2,2,2,1,6,1,1
155,2,2,55,1,1,1,0,0,0,0,0,2,2,2,2,1,6,1,1
156,1,3,35,1,1,0,0,1,0,0,0,1,1,2,1,1,6,1,0
157,2,2,28,1,1,1,0,0,0,0,0,2,1,2,2,1,6,1,1
161,1,1,50,1,1,1,0,0,0,0,0,1,1,2,2,1,6,1,0
162,2,2,45,1,1,1,0,0,0,0,0,2,1,2,2,1,6,1,1
168,2,2,40,1,1,0,0,1,0,0,0,1,1,1,1,1,2,1,1
176,1,1,28,1,1,1,0,0,0,0,0,1,1,2,2,3,6,1,0
177,2,2,23,1,1,1,0,0,0,0,0,2,2,2,2,3,6,0,0
