adjmatrix_key,resp_gend,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,villagenative,workflag,shgparticipate,savings,rationcard,mothertongue_2,Y,Z
7,1,1,35,1,3,1,0,0,0,0,0,1,1,2,1,3,6,1,0
8,2,2,25,1,3,1,0,0,0,0,0,2,2,2,2,3,6,1,1
11,1,1,52,1,1,1,0,0,0,0,0,1,1,2,2,1,6,0,0
14,2,3,50,1,1,1,0,0,0,0,0,1,1,1,1,1,6,1,1
15,1,1,60,1,1,1,0,0,0,0,0,1,1,2,1,1,6,1,1
16,2,2,50,1,1,1,0,0,0,0,0,2,1,1,1,1,6,1,1
26,1,1,40,1,1,1,0,0,0,0,0,1,1,2,2,1,6,1,1
27,2,2,35,1,1,0,0,1,0,0,0,2,1,2,2,1,2,1,1
32,1,1,50,1,1,0,0,1,0,0,0,1,1,2,1,1,2,1,1
33,2,2,45,1,1,1,0,0,0,0,0,2,1,2,2,1,6,1,1
42,1,1,40,1,2,1,0,0,0,0,0,1,1,2,2,1,6,1,1
43,2,2,38,1,2,1,0,0,0,0,0,2,1,2,2,1,6,1,1
51,2,2,48,1,1,1,0,0,0,0,0,1,1,2,2,1,6,1,1
77,1,1,56,1,3,0,0,1,0,0,0,1,1,2,1,1,2,1,0
78,2,2,45,1,3,0,0,1,0,0,0,2,1,2,2,1,6,1,0
81,2,1,50,1,3,0,0,0,0,0,0,1,1,2,2,1,6,0,1
82,1,1,55,1,3,0,0,1,0,0,0,1,1,2,2,1,2,0,1
83,2,2,48,1,3,1,0,0,0,0,0,2,1,2,2,1,6,1,1
84,1,3,30,1,3,0,0,1,0,0,0,1,1,2,2,1,2,0,0
85,2,3,22,1,3,1,0,0,0,0,0,2,2,2,2,1,6,0,1
89,1,1,60,1,1,0,0,1,0,0,0,1,2,2,2,1,2,1,1
90,2,2,50,1,1,0,0,1,0,0,0,1,2,2,1,1,2,1,0
92,1,1,27,1,1,0,0,1,0,0,0,1,1,2,1,1,2,1,0
96,1,1,50,1,3,0,0,1,0,0,0,1,1,2,1,1,2,1,0
97,2,2,47,1,3,0,0,1,0,0,0,2,2,1,1,1,2,1,1
98,2,3,22,1,3,0,0,1,0,0,0,1,2,2,2,1,2,0,0
109,1,1,60,1,3,0,0,1,0,0,0,1,1,2,1,1,2,1,0
110,2,2,50,1,3,0,0,1,0,0,0,1,1,1,1,1,2,1,0
111,2,3,18,1,3,1,0,0,0,0,0,1,2,1,1,1,6,0,0
115,1,1,35,1,3,0,0,1,0,0,0,1,1,2,2,1,2,1,0
116,2,2,28,1,3,1,0,0,0,0,0,2,1,2,2,1,6,1,1
125,1,1,45,1,3,1,0,0,0,0,0,1,1,2,1,1,6,1,0
126,2,2,40,1,3,0,0,1,0,0,0,2,1,2,1,1,2,1,0
130,1,1,60,1,3,0,0,1,0,0,0,1,2,2,1,1,2,1,0
131,2,2,50,1,3,0,0,1,0,0,0,2,1,1,1,1,2,1,1
132,1,3,29,1,3,0,0,1,0,0,0,1,1,2,2,1,2,1,0
133,2,3,24,1,3,0,0,1,0,0,0,2,2,2,2,3,2,0,0
142,1,1,52,1,3,0,0,1,0,0,0,1,1,2,2,1,2,0,0
143,2,2,40,1,3,0,0,1,0,0,0,2,1,1,1,1,2,0,0
146,1,1,38,1,3,0,0,1,0,0,0,1,1,2,2,1,2,1,0
147,2,2,35,1,3,0,0,1,0,0,0,2,1,2,2,1,2,1,1
156,1,1,54,1,3,0,0,1,0,0,0,1,1,2,2,1,2,0,0
157,2,2,50,1,3,0,0,1,0,0,0,2,1,2,2,1,2,1,1
159,1,1,45,1,3,0,0,1,0,0,0,1,1,2,1,1,2,1,0
160,2,2,40,1,3,0,0,1,0,0,0,2,1,1,1,1,2,1,0
161,2,3,19,1,3,0,0,1,0,0,1,1,2,2,2,1,2,0,0
175,1,1,45,1,3,0,0,1,0,0,0,1,1,2,2,1,2,1,0
176,2,2,40,1,3,0,0,1,0,0,0,2,1,2,2,1,2,1,0
179,1,1,48,1,3,0,0,1,0,0,0,1,1,2,2,1,2,1,0
180,2,2,42,1,3,0,0,1,0,0,0,2,1,2,2,1,2,1,1
185,2,3,40,1,3,0,0,1,0,0,0,2,1,1,1,1,2,1,0
201,1,1,45,1,1,0,0,1,0,0,0,1,1,2,2,1,2,1,1
202,2,2,35,1,1,0,0,1,0,0,0,2,1,1,1,1,2,1,0
216,1,1,45,1,1,0,0,1,0,0,0,1,1,2,1,1,2,1,1
217,2,2,40,1,1,0,0,1,0,0,0,2,1,1,1,1,2,1,0
220,1,1,40,1,1,0,0,1,0,0,0,1,1,2,2,1,2,1,0
221,2,2,35,1,1,0,0,1,0,0,0,2,1,1,1,1,2,1,1
232,1,1,50,1,1,0,0,1,0,0,0,1,1,2,2,1,2,1,1
233,2,2,45,1,1,0,0,1,0,0,0,2,1,1,1,1,2,1,1
235,2,3,18,1,1,0,0,1,0,0,0,2,2,2,2,3,2,0,0
