adjmatrix_key,resp_gend,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,villagenative,workflag,shgparticipate,savings,rationcard,mothertongue_2,Y,Z
38,1,1,45,1,4,0,0,0,0,0,0,1,1,2,2,1,2,1,0
39,2,2,35,1,3,0,0,0,0,0,0,2,2,1,2,1,2,1,1
41,1,3,32,1,4,0,0,0,0,0,0,1,1,2,2,1,2,1,0
42,2,3,27,1,3,0,0,0,0,0,0,2,1,2,2,1,2,1,0
45,1,1,44,1,3,0,0,0,0,0,0,1,1,2,1,1,2,1,1
46,2,2,35,1,3,0,0,0,0,0,0,2,1,1,1,1,2,1,0
51,1,1,35,1,3,0,0,0,0,0,0,1,1,2,2,3,2,1,0
52,2,2,29,1,4,0,0,0,0,0,0,2,2,2,2,1,2,1,0
73,1,1,35,1,3,0,0,0,0,0,0,1,1,2,2,1,2,1,0
74,2,2,28,1,3,0,0,0,0,0,0,2,2,2,2,1,2,1,1
101,2,1,60,1,4,0,0,0,0,0,0,1,1,2,1,1,2,1,0
102,1,1,40,1,4,0,0,0,0,0,0,1,1,2,1,1,2,1,0
103,2,3,30,1,4,0,0,0,0,0,0,2,2,2,2,1,2,1,0
106,1,3,48,1,4,0,0,0,0,0,0,1,1,2,2,1,2,1,0
107,2,3,38,1,4,0,0,0,0,0,0,2,1,2,2,1,2,1,0
109,1,1,56,1,4,0,0,1,0,0,1,1,1,2,1,1,2,1,0
110,2,2,40,1,4,0,0,0,0,0,0,2,2,2,1,1,2,1,0
118,1,1,50,1,3,0,0,0,0,0,0,1,2,2,1,1,2,1,0
119,2,2,45,1,4,0,0,0,0,0,0,2,2,1,2,1,2,0,1
120,1,3,30,1,4,0,0,0,0,0,0,1,1,2,2,1,2,1,0
121,2,3,25,1,3,0,0,1,0,0,0,2,2,2,2,1,2,0,0
126,1,1,61,1,3,1,0,0,0,0,0,1,2,2,1,1,6,1,0
127,2,2,50,1,3,1,0,0,0,0,0,2,2,1,1,1,6,1,0
129,1,3,35,1,3,1,0,0,0,0,0,1,1,2,2,1,6,1,0
130,2,3,26,1,3,1,0,0,0,0,0,2,1,2,2,1,6,1,0
133,2,3,32,1,3,1,0,0,0,0,0,1,2,1,2,1,6,1,0
137,2,1,60,1,4,0,0,0,0,0,0,2,1,1,2,1,2,1,0
138,1,3,35,1,3,0,0,0,0,0,0,1,1,2,2,1,2,1,0
139,2,3,22,1,3,0,0,0,0,0,0,2,2,2,2,1,2,1,0
162,1,1,50,1,3,0,0,0,0,0,0,1,2,2,2,1,2,1,0
171,1,1,44,1,3,0,0,1,1,0,1,1,1,2,1,1,2,1,0
172,2,2,39,1,3,0,0,0,0,0,0,1,2,1,1,1,2,1,0
173,2,3,18,1,3,0,0,0,0,0,1,1,2,2,1,1,2,0,0
182,1,1,55,1,3,0,0,0,0,0,0,1,1,2,2,1,2,1,0
183,2,2,42,1,3,0,0,0,0,0,0,2,1,1,2,1,2,1,0
184,2,3,30,1,4,0,0,0,0,0,0,1,1,2,2,1,2,1,0
188,1,1,35,1,3,0,0,0,0,0,0,2,1,2,1,1,2,0,0
189,2,2,20,1,3,0,0,0,0,0,0,2,2,2,2,1,2,0,0
191,1,1,55,1,4,0,0,0,0,0,0,1,1,2,1,1,2,1,1
192,2,2,50,1,4,0,0,0,0,0,0,2,1,2,2,1,2,1,1
193,1,3,28,1,3,0,0,0,0,0,0,1,1,2,2,1,2,1,0
194,2,3,19,1,3,0,0,0,0,0,0,2,2,2,2,1,2,0,0
196,1,1,56,1,3,0,0,0,0,0,0,1,1,2,2,1,2,1,0
199,1,1,45,1,4,0,0,0,0,0,0,1,2,2,1,1,2,1,0
200,2,2,36,1,3,0,0,0,0,0,0,1,2,2,1,1,2,1,0
207,2,1,60,1,4,0,0,0,0,0,0,2,2,2,2,1,2,1,0
208,1,3,40,1,4,0,0,0,0,0,0,1,1,2,1,1,2,1,0
209,2,3,32,1,4,0,0,0,0,0,0,2,1,2,2,1,2,1,0
210,1,3,34,1,4,0,0,0,0,0,0,1,1,2,2,1,2,1,0
211,2,3,21,1,4,0,0,0,0,0,0,2,2,2,2,1,2,1,0
215,1,1,70,1,3,0,0,0,0,0,0,1,2,2,2,1,2,1,0
216,2,2,60,1,4,0,0,0,0,0,0,2,2,2,2,1,2,0,1
217,1,3,45,1,3,0,0,0,0,0,0,1,1,2,2,1,2,1,0
218,2,3,30,1,4,0,0,0,0,0,0,2,2,2,2,1,2,1,0
232,2,1,55,1,4,0,0,0,0,0,0,2,1,2,2,1,2,1,0
233,1,3,35,1,4,0,0,0,0,0,0,1,1,2,2,1,2,1,0
234,2,3,25,1,3,0,0,0,0,0,0,2,2,2,2,1,2,1,0
255,1,1,60,1,3,0,0,0,0,0,0,1,1,2,2,1,2,1,0
256,2,2,50,1,3,0,0,0,0,0,0,2,1,2,2,1,2,1,0
262,1,1,48,1,3,0,0,0,0,0,0,1,1,2,2,1,2,1,0
263,2,2,38,1,4,0,0,0,0,0,0,2,1,2,2,1,2,1,0
280,1,1,38,1,3,0,0,0,0,0,0,1,1,2,1,1,2,1,0
281,2,2,28,1,3,0,0,1,0,0,0,2,2,1,2,1,2,1,0
284,1,1,45,1,4,0,0,1,0,0,1,1,1,2,1,3,2,1,0
285,2,2,40,1,4,0,0,0,0,0,0,2,2,1,1,3,2,1,0
286,2,3,24,1,4,0,0,1,0,0,1,1,2,2,2,1,2,1,0
288,1,1,52,1,3,0,0,0,0,0,0,2,1,2,1,3,2,0,0
289,2,2,40,1,3,0,0,0,0,0,0,2,2,2,2,3,2,0,0
292,1,1,70,1,3,0,0,0,0,0,0,1,2,2,1,1,2,1,0
293,2,2,65,1,3,0,0,0,0,0,0,2,2,2,2,1,2,1,1
294,1,3,44,1,3,0,0,0,0,0,0,1,1,2,1,1,2,1,0
295,2,3,30,1,3,0,0,0,0,0,0,2,2,1,2,1,2,1,0
305,1,1,55,1,3,0,0,0,0,0,0,1,1,2,2,1,2,1,0
306,2,2,45,1,3,0,0,0,0,0,0,2,1,1,2,1,2,1,0
307,1,3,25,1,3,0,0,0,0,0,0,1,1,2,1,1,2,1,0
308,2,3,22,1,3,0,0,0,0,0,0,2,2,2,2,3,2,0,0
315,1,1,55,1,3,0,0,1,0,0,0,1,1,2,1,1,2,1,0
316,2,2,40,1,3,0,0,1,0,0,0,2,2,1,2,1,2,1,1
318,2,2,19,1,3,0,0,1,0,0,0,1,2,1,1,1,2,1,1
322,1,1,28,1,3,0,0,1,0,0,0,2,1,2,1,1,2,1,0
323,2,2,23,1,3,0,0,0,0,0,0,1,1,2,1,1,2,1,0
329,1,1,33,1,3,0,0,1,0,0,0,2,1,2,1,3,2,0,0
330,2,2,25,1,3,0,0,1,0,0,0,2,2,2,2,3,2,0,0
333,1,1,46,1,3,0,0,0,0,0,0,1,1,2,2,1,2,1,0
334,2,2,40,1,3,0,0,0,0,0,0,2,1,1,1,1,2,1,1
348,1,1,71,1,3,0,0,0,0,0,0,1,2,2,2,1,2,1,1
349,1,3,38,1,3,0,0,0,0,0,0,1,1,2,2,3,2,1,0
350,2,3,28,1,3,0,0,0,0,0,0,2,1,1,2,1,2,1,1
358,1,1,40,1,3,0,0,0,0,0,0,1,1,2,2,1,2,1,0
359,2,2,30,1,3,0,0,0,0,0,0,2,2,1,1,1,2,1,0
368,2,1,50,1,3,0,0,0,0,0,0,2,2,1,1,1,2,1,1
369,1,3,32,1,3,0,0,0,1,0,0,1,1,2,1,1,2,1,0
370,2,3,25,1,4,0,0,0,0,0,0,2,2,2,2,1,2,0,0
371,1,3,30,1,3,0,0,0,0,0,0,1,1,2,2,1,2,1,0
372,2,3,22,1,3,0,0,0,0,0,0,2,2,2,2,3,2,0,0
378,1,1,38,1,4,0,0,1,0,0,0,1,1,2,2,3,2,1,0
379,2,2,25,1,4,0,0,1,0,0,0,2,1,2,2,3,2,1,0
388,1,1,38,1,4,0,0,0,0,0,0,1,1,2,2,1,2,1,0
389,2,2,35,1,3,0,0,0,0,0,0,2,1,1,1,1,2,1,0
394,1,1,60,1,4,0,0,0,0,0,0,1,1,2,2,1,2,1,0
395,2,2,55,1,4,0,0,0,0,0,0,2,1,1,1,1,2,1,1
396,1,3,32,1,4,0,0,1,0,0,0,1,1,2,2,1,2,1,0
397,2,3,26,1,4,0,0,0,0,0,0,2,2,1,1,1,2,1,0
401,1,1,42,1,4,1,0,0,0,0,0,2,2,2,2,1,6,1,0
402,2,2,38,1,4,1,0,0,0,0,0,1,2,2,2,1,6,1,0
406,1,3,60,1,4,1,0,0,0,0,0,1,2,2,1,1,6,1,0
407,2,2,52,1,3,1,0,0,0,0,0,2,2,1,1,1,6,0,0
408,1,3,30,1,3,1,0,0,0,0,0,1,1,2,1,1,6,1,0
409,2,3,25,1,3,1,0,0,0,0,0,2,2,1,1,1,6,1,0
422,1,1,55,1,3,0,0,0,0,0,0,1,1,2,1,1,2,1,0
423,2,2,45,1,3,0,0,0,0,0,0,2,2,1,1,1,2,1,0
432,1,1,54,1,4,0,0,1,1,0,1,2,1,2,1,1,2,1,0
433,2,2,45,1,4,0,0,1,0,0,0,2,2,1,1,1,2,1,0
434,1,1,70,1,1,0,0,1,0,0,0,2,2,2,2,1,2,1,1
436,1,3,50,1,1,0,0,1,0,0,0,1,1,2,2,1,2,1,0
437,2,3,35,1,1,0,0,1,0,0,0,2,2,1,2,1,2,1,0
441,1,1,37,1,1,1,0,1,0,0,0,1,1,2,2,1,6,1,1
442,2,2,30,1,1,0,0,1,1,0,0,2,2,1,2,1,2,1,0
463,1,1,35,1,1,0,0,1,0,0,0,1,1,2,2,1,2,1,0
464,2,2,32,1,1,0,0,1,0,0,0,2,1,2,2,1,2,1,1
468,1,1,50,1,1,0,0,1,0,0,0,2,1,2,2,1,2,1,0
469,2,2,40,1,1,0,0,1,0,0,0,1,1,1,2,1,2,1,1
470,1,3,22,1,1,0,0,1,0,0,0,2,1,2,2,3,2,0,0
471,2,3,18,1,1,0,0,1,0,0,0,1,2,2,2,1,2,1,0
473,1,1,40,1,1,0,0,1,0,0,0,2,2,2,2,1,2,1,1
474,2,2,35,1,1,0,0,1,0,0,0,2,2,1,2,1,2,1,1
493,1,1,42,1,1,0,0,1,0,0,0,1,1,2,1,1,2,1,1
494,2,2,38,1,1,0,0,1,0,0,0,2,2,1,1,1,2,1,1
500,1,1,40,1,1,0,0,0,0,0,0,1,1,2,2,1,2,1,1
501,2,2,35,1,1,0,0,1,0,0,0,2,2,1,1,1,2,1,0
509,1,1,60,1,1,1,0,0,0,0,0,1,2,2,2,1,6,1,1
510,2,2,50,1,1,1,0,0,0,0,0,1,2,2,2,1,6,1,1
511,1,3,30,1,1,1,0,0,0,0,0,1,1,2,2,1,6,1,1
512,2,3,20,1,1,1,0,0,0,0,0,1,2,2,2,1,6,1,1
