adjmatrix_key,resp_gend,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,villagenative,workflag,shgparticipate,savings,rationcard,mothertongue_2,Y,Z
1,1,1,34,1,4,1,0,1,0,0,0,1,1,2,1,1,5,1,0
2,2,2,30,1,4,1,0,1,0,0,0,2,2,2,1,1,5,1,0
16,1,1,35,1,3,0,0,1,0,0,0,1,1,2,1,1,2,1,0
17,2,2,26,1,3,1,0,0,0,0,0,2,1,1,1,1,6,1,1
22,1,1,45,1,3,0,0,1,0,0,0,1,1,2,2,1,2,1,0
23,2,2,40,1,3,0,1,1,0,0,0,2,2,1,1,1,2,1,0
24,2,2,38,1,3,0,0,1,0,0,0,2,1,2,2,1,2,1,1
25,2,3,20,1,3,0,0,1,0,0,0,1,2,1,1,1,2,0,0
35,1,1,60,1,3,0,0,1,0,0,0,2,1,2,2,1,2,1,1
36,2,2,40,1,3,0,0,1,0,0,0,1,1,2,1,1,2,1,1
42,1,1,35,1,3,0,0,1,0,0,0,1,1,2,2,1,2,0,0
43,2,2,32,1,3,0,0,1,0,0,0,2,1,1,1,1,2,1,1
53,1,1,49,1,4,0,1,1,0,0,1,1,1,2,1,1,2,1,0
69,1,1,40,1,3,1,0,0,0,0,0,1,1,2,1,1,6,1,0
70,2,2,32,1,3,1,0,0,0,0,0,2,1,1,1,1,6,1,0
83,1,1,38,1,3,0,0,1,0,0,0,1,1,2,1,1,2,1,0
84,2,2,28,1,3,0,0,1,0,0,0,2,1,2,2,3,2,1,0
93,1,1,47,1,4,1,1,0,0,0,1,1,1,2,1,1,6,1,0
94,2,2,41,1,4,0,1,1,0,0,0,2,1,2,1,1,2,1,0
98,1,1,46,1,4,0,0,1,0,0,0,1,1,2,1,3,2,1,0
99,2,2,35,1,4,0,0,1,0,0,0,2,2,2,2,3,2,1,0
103,1,1,45,1,4,0,0,1,0,0,0,1,1,2,1,1,2,1,0
104,2,2,39,1,4,1,0,1,0,0,0,2,1,2,2,1,5,0,0
111,1,1,62,1,3,0,0,1,0,0,0,1,1,2,1,3,2,1,0
112,2,2,55,1,3,0,0,1,0,0,0,1,2,2,2,3,2,1,1
