adjmatrix_key,resp_gend,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,villagenative,workflag,shgparticipate,savings,rationcard,mothertongue_2,Y,Z
13,1,1,56,1,3,0,0,0,0,0,0,1,1,2,2,1,2,1,1
14,2,2,45,1,3,0,0,0,0,0,0,2,2,2,2,1,2,1,1
15,1,3,28,1,3,0,0,0,0,0,0,1,1,2,1,1,2,1,0
16,2,3,22,1,3,0,0,0,0,0,0,2,2,2,2,1,2,1,0
28,2,1,48,1,3,0,0,0,0,0,0,2,1,2,2,1,2,1,1
32,1,1,28,1,3,0,0,0,0,0,0,1,1,1,1,1,2,1,0
33,2,2,22,1,3,0,0,0,0,0,0,2,2,2,1,1,2,0,0
36,1,1,38,1,3,0,0,1,1,0,0,1,1,1,1,3,2,1,0
37,2,2,30,1,3,0,0,0,0,0,0,2,2,2,2,1,2,1,0
40,1,3,30,1,3,0,0,1,0,0,0,1,1,2,1,3,2,1,0
41,2,3,28,1,3,0,0,0,0,0,0,2,1,1,1,3,2,1,0
58,2,1,75,1,3,0,0,0,0,0,0,1,2,2,2,3,2,1,1
59,1,3,48,1,3,0,0,0,0,0,0,1,2,2,2,1,2,1,1
60,2,3,38,1,3,0,0,0,0,0,0,1,2,1,1,1,2,1,1
82,1,1,40,1,3,0,0,0,0,0,0,2,1,2,2,1,2,1,1
83,2,2,35,1,3,0,0,0,0,0,0,1,2,2,2,1,2,1,1
96,1,1,45,1,3,0,0,0,0,0,0,1,1,2,2,1,2,1,0
97,2,2,35,1,3,0,0,0,0,0,0,2,2,2,2,1,2,1,1
103,1,1,55,1,3,0,0,0,0,0,0,1,1,2,1,1,2,1,0
104,2,2,50,1,3,0,0,0,0,0,0,2,1,2,2,1,2,1,1
105,1,3,25,1,3,0,0,0,0,0,0,1,1,2,1,1,2,1,0
106,2,3,23,1,3,0,0,0,0,0,0,2,2,2,2,1,2,1,0
110,1,1,51,1,3,0,0,0,0,0,0,1,1,2,1,1,2,1,0
111,2,2,42,1,3,0,0,0,0,0,0,2,1,2,1,1,2,1,0
114,1,2,99,1,3,0,0,0,0,0,0,1,2,2,2,3,2,1,1
115,2,1,95,1,3,0,0,0,0,0,0,2,2,2,2,3,2,1,1
116,1,3,55,1,3,0,0,0,0,0,0,1,1,2,1,3,2,0,1
117,2,3,48,1,3,0,0,0,0,0,0,2,2,2,2,3,2,1,0
120,2,3,19,1,3,0,0,0,0,0,0,1,2,2,2,3,2,1,0
126,1,1,76,1,3,0,0,0,0,0,0,1,1,2,1,1,2,1,1
127,2,2,60,1,3,0,0,0,0,0,0,2,2,2,2,1,2,1,1
128,1,3,35,1,3,0,0,0,0,0,0,1,1,2,2,1,2,1,0
