adjmatrix_key,resp_gend,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,villagenative,workflag,shgparticipate,savings,rationcard,mothertongue_2,Y,Z
1,1,1,45,1,3,0,0,1,0,0,0,1,1,2,2,1,2,1,1
2,2,2,38,1,3,0,0,0,0,0,0,2,2,2,2,1,2,1,0
3,2,3,18,1,3,0,0,1,0,0,0,1,2,2,2,1,2,0,0
39,1,1,55,1,3,0,0,1,0,0,0,1,1,2,1,1,2,1,0
40,2,2,45,1,3,0,0,0,0,0,0,2,2,2,1,1,2,1,1
42,2,3,25,1,3,0,0,1,0,0,0,1,2,2,2,1,2,1,1
43,1,1,35,1,3,1,0,0,0,0,0,1,1,2,2,1,6,1,0
44,2,2,25,1,3,1,0,0,0,0,0,1,1,2,2,1,6,1,1
45,1,1,40,1,3,0,0,1,0,0,0,1,1,2,1,1,2,1,0
46,2,2,30,1,3,0,0,1,0,0,0,2,2,2,2,1,2,1,0
49,2,1,35,1,3,0,0,1,0,0,0,2,2,2,1,1,2,1,0
56,1,1,75,1,3,0,0,1,1,1,1,1,1,2,2,1,2,1,0
57,2,2,60,1,3,0,0,0,0,0,0,2,2,1,1,1,2,1,0
59,2,3,23,1,3,0,0,0,0,0,0,1,2,2,2,1,2,1,0
64,1,1,38,1,3,0,0,1,0,0,0,1,1,2,2,1,2,1,0
65,2,3,25,1,3,0,0,1,0,0,0,2,2,2,2,1,2,1,0
68,1,1,45,1,3,1,0,0,0,0,0,1,1,2,1,3,6,1,0
69,2,2,40,1,3,1,0,0,0,0,0,2,2,2,2,3,6,1,0
73,1,1,50,1,3,1,0,0,0,0,0,1,1,2,1,3,6,1,0
74,2,2,45,1,3,1,0,0,0,0,0,2,2,2,1,3,6,1,0
77,1,1,30,1,3,1,0,0,0,0,0,1,1,2,2,1,6,1,1
79,1,3,28,1,3,1,0,0,0,0,0,1,2,2,2,1,6,1,0
80,2,3,22,1,3,1,0,0,0,0,0,2,2,2,1,1,6,1,1
83,2,3,28,1,3,1,0,0,0,0,0,1,1,2,1,1,6,1,1
91,1,1,70,1,3,0,0,1,0,0,0,1,1,2,2,3,2,1,0
