adjmatrix_key,resp_gend,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,villagenative,workflag,shgparticipate,savings,rationcard,mothertongue_2,Y,Z
1,1,1,34,1,4,0,0,0,0,0,1,1,1,2,1,1,2,1,0
2,2,2,26,1,4,0,0,0,0,0,0,2,2,2,1,1,2,1,0
6,1,3,31,1,4,0,0,0,0,0,0,1,1,2,1,1,2,1,0
11,1,1,48,1,3,0,0,0,0,0,0,1,1,2,2,1,2,1,0
12,2,2,35,1,3,0,0,0,0,0,0,1,1,2,2,1,2,1,1
19,1,1,48,1,3,0,0,1,0,0,0,1,1,2,1,1,2,1,0
20,2,2,41,1,4,0,0,0,0,0,0,2,1,1,1,1,2,1,0
43,1,1,53,1,3,0,0,0,0,0,0,1,1,2,1,1,2,1,0
44,2,2,47,1,3,0,0,0,0,0,0,2,2,2,2,1,2,1,1
45,1,3,29,1,3,0,0,0,0,0,0,1,1,2,2,1,2,1,0
46,2,3,20,1,3,0,0,0,0,0,0,2,2,2,2,3,2,0,0
49,1,1,65,1,3,0,0,0,0,0,0,1,1,2,1,1,2,1,0
50,2,2,55,1,3,0,0,0,0,0,0,2,2,2,2,1,2,1,0
51,2,3,32,1,3,0,0,0,0,0,0,1,2,2,2,1,2,1,1
53,1,3,30,1,3,0,0,0,0,0,1,1,1,2,1,1,2,1,0
54,2,3,23,1,3,0,0,0,0,0,0,2,2,2,2,1,2,1,0
57,1,1,46,1,1,0,0,0,0,0,0,2,1,2,2,3,2,0,1
58,2,2,41,1,1,0,0,0,0,0,0,2,2,2,2,3,2,0,1
70,1,1,57,1,4,0,0,0,0,0,0,2,1,2,1,1,2,1,0
71,2,2,49,1,4,0,0,0,0,0,0,1,2,2,2,1,2,1,0
72,2,3,22,1,4,0,0,0,0,0,0,1,2,2,2,1,2,1,0
80,1,1,34,1,4,0,0,0,0,0,0,1,1,2,1,3,2,1,0
81,2,2,28,1,4,0,0,0,0,0,0,2,2,2,2,3,2,0,0
92,1,1,44,1,4,0,0,0,0,0,0,1,1,2,2,1,2,1,0
93,2,2,38,1,4,0,0,0,0,0,0,2,1,2,2,1,2,1,0
94,2,3,18,1,4,0,0,0,0,0,0,1,2,2,2,1,2,0,0
95,1,1,38,1,4,0,0,0,0,0,0,1,1,2,1,1,2,1,0
