adjmatrix_key,resp_gend,resp_status,age,religion,caste,kannada,tamil,telugu,hindi,urdu,english,villagenative,workflag,shgparticipate,savings,rationcard,mothertongue_2,Y,Z
6,1,1,55,1,1,0,1,0,0,0,0,1,1,2,1,1,2,1,1
7,2,2,45,1,1,0,1,0,0,0,0,2,1,2,1,1,2,1,0
14,1,1,35,1,1,0,0,0,0,0,0,1,1,2,2,1,2,1,0
15,2,2,30,1,1,0,0,0,0,0,0,2,1,2,2,1,2,1,1
17,1,1,50,1,1,0,1,1,1,0,1,1,2,2,1,1,2,1,0
18,2,2,45,1,1,0,0,0,0,0,0,2,2,2,2,1,2,1,0
29,2,2,35,1,1,0,0,0,0,0,0,1,2,2,2,1,2,1,1
43,1,1,30,1,1,0,1,1,0,0,0,1,2,2,1,1,2,1,0
44,2,2,28,1,1,0,0,1,0,0,0,2,1,1,1,1,2,1,1
53,1,1,50,1,4,0,1,1,0,0,0,1,1,2,1,1,2,1,0
54,2,2,40,1,4,0,0,0,0,0,0,2,2,1,1,1,2,1,0
57,1,1,30,1,4,0,0,0,0,0,1,1,1,2,1,1,2,1,0
58,2,2,25,1,4,0,0,1,0,0,0,2,2,2,1,1,2,1,0
64,1,1,50,1,1,0,1,1,0,0,0,1,1,2,2,1,2,1,0
65,2,2,42,1,1,0,0,0,0,0,0,2,2,1,1,1,2,1,1
66,2,3,19,1,1,0,0,0,0,0,0,1,1,2,2,1,2,0,0
69,1,1,35,1,1,0,1,1,0,0,0,1,1,2,2,1,2,1,0
70,2,2,30,1,1,0,0,0,0,0,0,2,2,2,2,1,2,1,1
82,1,1,38,1,1,0,0,1,0,0,0,1,1,2,2,1,2,1,0
83,2,2,30,1,1,0,0,0,0,0,0,2,1,2,2,1,2,1,1
94,1,1,45,1,1,0,1,1,0,0,0,2,1,2,2,1,2,0,1
95,2,2,38,1,1,0,0,0,0,0,0,1,1,2,1,1,2,1,0
97,2,1,40,1,1,0,1,0,0,0,0,1,1,2,2,1,2,1,0
101,1,1,50,1,1,0,1,1,0,0,0,1,1,2,2,1,2,1,0
102,2,2,45,1,1,0,1,0,0,0,0,2,2,2,2,1,2,1,1
117,1,1,33,1,1,1,0,1,0,0,0,1,1,2,2,1,5,1,1
118,2,2,27,1,1,1,0,1,0,0,0,2,2,1,1,1,5,1,1
129,1,1,58,1,3,0,1,1,0,0,0,1,1,2,2,1,2,1,0
133,2,3,20,1,3,0,0,0,0,0,1,1,2,2,2,1,2,1,0
134,1,3,35,1,3,0,0,0,0,0,0,1,1,2,2,3,2,1,0
135,2,3,30,1,3,0,0,0,0,0,0,2,2,2,2,1,2,1,0
139,1,1,45,1,3,0,1,1,0,0,0,1,1,2,1,1,2,1,0
140,2,2,35,1,3,0,0,0,0,0,0,2,1,2,1,1,2,1,1
144,1,1,60,1,4,0,1,1,0,0,0,1,2,2,2,1,2,1,0
145,1,3,58,1,4,0,0,0,0,0,0,1,1,2,2,1,2,1,0
146,2,3,48,1,4,0,0,0,0,0,0,2,1,2,2,1,2,1,1
164,1,1,45,1,4,0,1,1,1,0,1,1,1,2,2,1,2,1,0
165,2,2,40,1,4,0,0,1,0,0,0,2,1,1,1,1,2,1,1
168,1,1,55,1,3,1,0,1,0,0,0,1,1,2,2,1,5,1,0
